,date,PM2.5,SO2
0,2018-01-01,48.956503496503494,9.883155452436196
1,2018-02-01,48.956503496503494,9.883155452436196
2,2018-03-01,48.956503496503494,9.883155452436196
3,2018-04-01,48.956503496503494,9.883155452436196
4,2018-05-01,48.956503496503494,9.883155452436196
5,2018-06-01,48.956503496503494,9.883155452436196
6,2018-07-01,48.956503496503494,9.883155452436196
7,2018-08-01,48.956503496503494,9.883155452436196
8,2018-09-01,48.956503496503494,9.883155452436196
9,2018-10-01,48.956503496503494,9.883155452436196
10,2018-11-01,48.956503496503494,9.883155452436196
11,2018-12-01,48.956503496503494,9.883155452436196
12,2018-01-13,48.956503496503494,9.883155452436196
13,2018-01-14,48.956503496503494,9.883155452436196
14,2018-01-15,48.956503496503494,9.883155452436196
15,2018-01-16,48.956503496503494,9.883155452436196
16,2018-01-17,48.956503496503494,9.883155452436196
17,2018-01-18,48.956503496503494,9.883155452436196
18,2018-01-19,48.956503496503494,9.883155452436196
19,2018-01-20,48.956503496503494,9.883155452436196
20,2018-01-21,48.956503496503494,9.883155452436196
21,2018-01-22,48.956503496503494,9.883155452436196
22,2018-01-23,48.956503496503494,9.883155452436196
23,2018-01-24,48.956503496503494,9.883155452436196
24,2018-01-25,48.956503496503494,9.883155452436196
25,2018-01-26,48.956503496503494,9.883155452436196
26,2018-01-27,48.956503496503494,9.883155452436196
27,2018-01-28,48.956503496503494,9.883155452436196
28,2018-01-29,48.956503496503494,9.883155452436196
29,2018-01-30,48.956503496503494,9.883155452436196
30,2018-01-31,48.956503496503494,9.883155452436196
31,2018-01-02,48.956503496503494,9.883155452436196
32,2018-02-02,48.956503496503494,9.883155452436196
33,2018-03-02,48.956503496503494,9.883155452436196
34,2018-04-02,48.956503496503494,9.883155452436196
35,2018-05-02,48.956503496503494,9.883155452436196
36,2018-06-02,48.956503496503494,9.883155452436196
37,2018-07-02,48.956503496503494,9.883155452436196
38,2018-08-02,48.956503496503494,9.883155452436196
39,2018-09-02,48.956503496503494,9.883155452436196
40,2018-10-02,48.956503496503494,9.883155452436196
41,2018-11-02,48.956503496503494,9.883155452436196
42,2018-12-02,48.956503496503494,9.883155452436196
43,2018-02-13,48.956503496503494,9.883155452436196
44,2018-02-14,48.956503496503494,9.883155452436196
45,2018-02-15,48.956503496503494,9.883155452436196
46,2018-02-16,48.956503496503494,9.883155452436196
47,2018-02-17,48.956503496503494,9.883155452436196
48,2018-02-18,48.956503496503494,9.883155452436196
49,2018-02-19,48.956503496503494,9.883155452436196
50,2018-02-20,48.956503496503494,9.883155452436196
51,2018-02-21,48.956503496503494,9.883155452436196
52,2018-02-22,48.956503496503494,9.883155452436196
53,2018-02-23,48.956503496503494,9.883155452436196
54,2018-02-24,48.956503496503494,9.883155452436196
55,2018-02-25,48.956503496503494,9.883155452436196
56,2018-02-26,48.956503496503494,9.883155452436196
57,2018-02-27,48.956503496503494,9.883155452436196
58,2018-02-28,48.956503496503494,9.883155452436196
59,2018-01-03,48.956503496503494,9.883155452436196
60,2018-02-03,48.956503496503494,9.883155452436196
61,2018-03-03,48.956503496503494,9.883155452436196
62,2018-04-03,48.956503496503494,9.883155452436196
63,2018-05-03,48.956503496503494,9.883155452436196
64,2018-06-03,48.956503496503494,9.883155452436196
65,2018-07-03,48.956503496503494,9.883155452436196
66,2018-08-03,48.956503496503494,9.883155452436196
67,2018-09-03,48.956503496503494,9.883155452436196
68,2018-10-03,48.956503496503494,9.883155452436196
69,2018-11-03,48.956503496503494,9.883155452436196
70,2018-12-03,48.956503496503494,9.883155452436196
71,2018-03-13,48.956503496503494,9.883155452436196
72,2018-03-14,48.956503496503494,9.883155452436196
73,2018-03-15,48.956503496503494,9.883155452436196
74,2018-03-16,48.956503496503494,9.883155452436196
75,2018-03-17,48.956503496503494,9.883155452436196
76,2018-03-18,48.956503496503494,9.883155452436196
77,2018-03-19,48.956503496503494,9.883155452436196
78,2018-03-20,48.956503496503494,9.883155452436196
79,2018-03-21,48.956503496503494,9.883155452436196
80,2018-03-22,48.956503496503494,9.883155452436196
81,2018-03-23,48.956503496503494,9.883155452436196
82,2018-03-24,48.956503496503494,9.883155452436196
83,2018-03-25,48.956503496503494,9.883155452436196
84,2018-03-26,48.956503496503494,9.883155452436196
85,2018-03-27,48.956503496503494,9.883155452436196
86,2018-03-28,48.956503496503494,9.883155452436196
87,2018-03-29,48.956503496503494,9.883155452436196
88,2018-03-30,48.956503496503494,9.883155452436196
89,2018-03-31,48.956503496503494,9.883155452436196
90,2018-01-04,48.956503496503494,9.883155452436196
91,2018-02-04,48.956503496503494,9.883155452436196
92,2018-03-04,48.956503496503494,9.883155452436196
93,2018-04-04,48.956503496503494,9.883155452436196
94,2018-05-04,48.956503496503494,9.883155452436196
95,2018-06-04,48.956503496503494,9.883155452436196
96,2018-07-04,48.956503496503494,9.883155452436196
97,2018-08-04,48.956503496503494,9.883155452436196
98,2018-09-04,48.956503496503494,9.883155452436196
99,2018-10-04,48.956503496503494,9.883155452436196
100,2018-11-04,48.956503496503494,9.883155452436196
101,2018-12-04,48.956503496503494,9.883155452436196
102,2018-04-13,48.956503496503494,9.883155452436196
103,2018-04-14,48.956503496503494,9.883155452436196
104,2018-04-15,48.956503496503494,9.883155452436196
105,2018-04-16,48.956503496503494,9.883155452436196
106,2018-04-17,48.956503496503494,9.883155452436196
107,2018-04-18,48.956503496503494,9.883155452436196
108,2018-04-19,48.956503496503494,9.883155452436196
109,2018-04-20,48.956503496503494,9.883155452436196
110,2018-04-21,48.956503496503494,9.883155452436196
