,date,PM2.5,SO2,NO2
0,2018-01-01,48.26,3.81,15.7
1,2018-02-01,40.28,3.7,16.52
2,2018-03-01,43.46,4.85,18.19
3,2018-04-01,59.27,4.94,16.55
4,2018-05-01,63.01,7.51,15.84
5,2018-06-01,68.08,7.42,14.37
6,2018-07-01,54.21,6.71,14.79
7,2018-08-01,64.0,8.3,13.68
8,2018-09-01,47.1,6.99,12.89
9,2018-10-01,60.2,6.12,13.22
10,2018-11-01,61.86,4.86,22.03
11,2018-12-01,68.35,4.22,21.11
12,2018-01-13,67.2,5.71,24.82
13,2018-01-14,52.56,5.59,21.19
14,2018-01-15,56.08,6.1,12.32
15,2018-01-16,62.53,5.92,11.48
16,2018-01-17,50.07,5.99,21.97
17,2018-01-18,36.59,7.5,21.35
18,2018-01-19,39.98,7.37,20.31
19,2018-01-20,49.37,8.44,21.2
20,2018-01-21,49.31,10.29,20.31
21,2018-01-22,45.74,9.21,20.72
22,2018-01-23,34.61,8.38,20.96
23,2018-01-24,47.91,8.72,20.75
24,2018-01-25,46.28,8.39,21.34
25,2018-01-26,51.49,5.61,21.25
26,2018-01-27,55.76,5.87,21.25
27,2018-01-28,44.92,6.01,21.8
28,2018-01-29,43.65,6.06,19.72
29,2018-01-30,36.79,6.15,22.11
30,2018-01-31,56.14,7.54,21.08
31,2018-01-02,45.03,6.48,22.85
32,2018-02-02,47.53,7.35,22.62
33,2018-03-02,37.94,6.24,22.73
34,2018-04-02,20.67,5.17,22.74
35,2018-05-02,22.76,5.45,22.31
36,2018-06-02,28.83,5.09,21.29
37,2018-07-02,23.1,4.69,20.35
38,2018-08-02,21.61,4.41,20.71
39,2018-09-02,13.17,4.79,21.96
40,2018-10-02,17.86,5.02,21.58
41,2018-11-02,17.69,4.59,22.05
42,2018-12-02,21.63,4.94,20.56
43,2018-02-13,61.92,4.97,20.52
44,2018-02-14,46.69,5.27,21.7
45,2018-02-15,56.94,6.27,21.97
46,2018-02-16,51.53,5.38,16.81
47,2018-02-17,48.33,5.18,10.25
48,2018-02-18,56.14,4.89,17.04
49,2018-02-19,56.92,4.09,11.43
50,2018-02-20,55.69,5.36,10.74
51,2018-02-21,59.23,5.36,6.46
52,2018-02-22,48.05,6.8,7.86
53,2018-02-23,37.05,5.24,6.09
54,2018-02-24,42.95,4.84,6.45
55,2018-02-25,27.94,6.04,6.17
56,2018-02-26,40.35,5.19,6.24
57,2018-02-27,54.86,5.97,6.14
58,2018-02-28,56.09,5.41,5.47
59,2018-01-03,50.97,5.42,3.21
60,2018-02-03,37.45,5.17,4.83
61,2018-03-03,45.33,5.77,6.42
62,2018-04-03,56.99,6.05,6.34
63,2018-05-03,35.04,5.12,6.45
64,2018-06-03,47.43,4.91,11.55
65,2018-07-03,60.35,5.14,19.38
66,2018-08-03,66.4,5.45,29.03
67,2018-09-03,54.32,4.88,12.8
68,2018-10-03,57.81,4.25,14.79
69,2018-11-03,41.99,4.89,14.66
70,2018-12-03,36.32,5.27,14.42
71,2018-03-13,23.23,4.66,14.54
72,2018-03-14,24.32,4.95,23.66
73,2018-03-15,35.59,4.73,29.12
74,2018-03-16,26.73,3.54,28.93
75,2018-03-17,38.38,4.18,32.89
76,2018-03-18,46.54,4.52,22.83
77,2018-03-19,49.23,4.8,26.59
78,2018-03-20,52.75,4.02,22.62
79,2018-03-21,44.86,5.25,33.94
80,2018-03-22,45.29,4.96,34.32
81,2018-03-23,50.36,4.58,31.74
82,2018-03-24,50.0,3.9,20.32
83,2018-03-25,39.7,3.75,20.23
84,2018-03-26,43.2,4.22,30.51
85,2018-03-27,36.77,5.3,39.31
86,2018-03-28,26.03,4.19,43.6
87,2018-03-29,26.94,4.44,41.26
88,2018-03-30,34.38,4.13,34.54
89,2018-03-31,34.21,3.9,31.5
90,2018-01-04,35.96,3.7,26.22
