,date,PM2.5,SO2,NO2,CO
0,2018-01-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
1,2018-02-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
2,2018-03-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
3,2018-04-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
4,2018-05-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
5,2018-06-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
6,2018-07-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
7,2018-08-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
8,2018-09-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
9,2018-10-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
10,2018-11-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
11,2018-12-01,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
12,2018-01-13,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
13,2018-01-14,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
14,2018-01-15,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
15,2018-01-16,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
16,2018-01-17,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
17,2018-01-18,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
18,2018-01-19,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
19,2018-01-20,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
20,2018-01-21,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
21,2018-01-22,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
22,2018-01-23,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
23,2018-01-24,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
24,2018-01-25,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
25,2018-01-26,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
26,2018-01-27,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
27,2018-01-28,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
28,2018-01-29,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
29,2018-01-30,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
30,2018-01-31,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
31,2018-01-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
32,2018-02-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
33,2018-03-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
34,2018-04-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
35,2018-05-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
36,2018-06-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
37,2018-07-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
38,2018-08-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
39,2018-09-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
40,2018-10-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
41,2018-11-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
42,2018-12-02,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
43,2018-02-13,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
44,2018-02-14,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
45,2018-02-15,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
46,2018-02-16,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
47,2018-02-17,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
48,2018-02-18,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
49,2018-02-19,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
50,2018-02-20,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
51,2018-02-21,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
52,2018-02-22,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
53,2018-02-23,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
54,2018-02-24,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
55,2018-02-25,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
56,2018-02-26,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
57,2018-02-27,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
58,2018-02-28,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
59,2018-01-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
60,2018-02-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
61,2018-03-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
62,2018-04-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
63,2018-05-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
64,2018-06-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
65,2018-07-03,40.261346830985914,14.758142470694322,39.077154046997386,0.6033264033264033
