,date,PM2.5,NO2
0,2018-01-01,188.49,36.32
1,2018-02-01,191.16,35.52
2,2018-03-01,278.93,31.27
3,2018-04-01,295.48,38.55
4,2018-05-01,268.56,40.25
5,2018-06-01,238.04,47.66
6,2018-07-01,276.16,54.04
7,2018-08-01,345.09,50.79
8,2018-09-01,272.03,37.35
9,2018-10-01,252.64,40.94
10,2018-11-01,124.3,24.17
11,2018-12-01,125.21,22.08
12,2018-01-13,178.96,32.15
13,2018-01-14,194.61,49.96
14,2018-01-15,241.12,58.5
15,2018-01-16,195.77,43.91
16,2018-01-17,215.26,47.77
17,2018-01-18,267.14,37.61
18,2018-01-19,318.71,31.88
19,2018-01-20,206.59,27.35
20,2018-01-21,193.55,24.85
21,2018-01-22,246.76,31.95
22,2018-01-23,241.25,18.09
23,2018-01-24,84.57,11.61
24,2018-01-25,169.16,17.18
25,2018-01-26,204.98,20.77
26,2018-01-27,175.79,22.17
27,2018-01-28,229.03,25.04
28,2018-01-29,142.24,13.62
29,2018-01-30,132.35,19.74
30,2018-01-31,120.65,17.82
31,2018-01-02,147.91,20.83
32,2018-02-02,137.57,25.82
33,2018-03-02,238.23,49.27
34,2018-04-02,176.18,36.11
35,2018-05-02,136.44,43.83
36,2018-06-02,44.33,9.21
37,2018-07-02,69.68,32.32
38,2018-08-02,121.49,46.67
39,2018-09-02,115.25,44.29
40,2018-10-02,117.36,42.78
41,2018-11-02,151.64,77.57
42,2018-12-02,138.62,35.73
43,2018-02-13,82.04,30.82
44,2018-02-14,1.01,0.31
45,2018-02-15,96.95846301020408,39.6284420519316
46,2018-02-16,96.95846301020408,39.6284420519316
47,2018-02-17,96.95846301020408,39.6284420519316
48,2018-02-18,96.95846301020408,39.6284420519316
49,2018-02-19,96.95846301020408,39.6284420519316
50,2018-02-20,96.95846301020408,39.6284420519316
51,2018-02-21,96.95846301020408,39.6284420519316
52,2018-02-22,96.95846301020408,39.6284420519316
53,2018-02-23,96.95846301020408,39.6284420519316
54,2018-02-24,96.95846301020408,39.6284420519316
55,2018-02-25,96.95846301020408,39.6284420519316
56,2018-02-26,96.95846301020408,39.6284420519316
57,2018-02-27,96.95846301020408,39.6284420519316
58,2018-02-28,96.95846301020408,39.6284420519316
59,2018-01-03,96.95846301020408,39.6284420519316
60,2018-02-03,96.95846301020408,39.6284420519316
61,2018-03-03,96.95846301020408,39.6284420519316
62,2018-04-03,96.95846301020408,39.6284420519316
63,2018-05-03,96.95846301020408,39.6284420519316
64,2018-06-03,96.95846301020408,39.6284420519316
65,2018-07-03,96.95846301020408,39.6284420519316
66,2018-08-03,96.95846301020408,39.6284420519316
67,2018-09-03,96.95846301020408,39.6284420519316
68,2018-10-03,96.95846301020408,39.6284420519316
69,2018-11-03,96.95846301020408,39.6284420519316
70,2018-12-03,96.95846301020408,39.6284420519316
71,2018-03-13,96.95846301020408,39.6284420519316
72,2018-03-14,96.95846301020408,39.6284420519316
73,2018-03-15,34.336,3.02
74,2018-03-16,96.95846301020408,39.6284420519316
75,2018-03-17,96.95846301020408,39.6284420519316
76,2018-03-18,96.95846301020408,39.6284420519316
77,2018-03-19,96.95846301020408,39.6284420519316
78,2018-03-20,96.95846301020408,39.6284420519316
79,2018-03-21,96.95846301020408,39.6284420519316
80,2018-03-22,36.682,0.03
81,2018-03-23,96.95846301020408,39.6284420519316
82,2018-03-24,96.95846301020408,39.6284420519316
83,2018-03-25,96.95846301020408,39.6284420519316
84,2018-03-26,96.95846301020408,39.6284420519316
85,2018-03-27,96.95846301020408,39.6284420519316
