,date,NO2
73,2018-03-15,54.917740805604204
74,2018-03-16,54.917740805604204
75,2018-03-17,54.917740805604204
76,2018-03-18,54.917740805604204
77,2018-03-19,54.917740805604204
78,2018-03-20,54.917740805604204
79,2018-03-21,54.917740805604204
80,2018-03-22,54.917740805604204
81,2018-03-23,54.917740805604204
82,2018-03-24,54.917740805604204
83,2018-03-25,54.917740805604204
84,2018-03-26,54.917740805604204
85,2018-03-27,54.917740805604204
86,2018-03-28,54.917740805604204
87,2018-03-29,54.917740805604204
88,2018-03-30,54.917740805604204
89,2018-03-31,54.917740805604204
90,2018-01-04,54.917740805604204
91,2018-02-04,54.917740805604204
92,2018-03-04,54.917740805604204
93,2018-04-04,54.917740805604204
94,2018-05-04,54.917740805604204
95,2018-06-04,54.917740805604204
96,2018-07-04,54.917740805604204
97,2018-08-04,54.917740805604204
98,2018-09-04,54.917740805604204
99,2018-10-04,54.917740805604204
100,2018-11-04,54.917740805604204
101,2018-12-04,54.917740805604204
102,2018-04-13,54.917740805604204
103,2018-04-14,54.917740805604204
104,2018-04-15,54.917740805604204
105,2018-04-16,54.917740805604204
106,2018-04-17,54.917740805604204
107,2018-04-18,54.917740805604204
108,2018-04-19,54.917740805604204
109,2018-04-20,54.917740805604204
110,2018-04-21,54.917740805604204
111,2018-04-22,54.917740805604204
112,2018-04-23,54.917740805604204
113,2018-04-24,54.917740805604204
114,2018-04-25,54.917740805604204
115,2018-04-26,54.917740805604204
116,2018-04-27,54.917740805604204
117,2018-04-28,54.917740805604204
118,2018-04-29,54.917740805604204
119,2018-04-30,54.917740805604204
120,2018-01-05,54.917740805604204
121,2018-02-05,54.917740805604204
122,2018-03-05,54.917740805604204
123,2018-04-05,54.917740805604204
124,2018-05-05,54.917740805604204
125,2018-06-05,54.917740805604204
126,2018-07-05,54.917740805604204
127,2018-08-05,54.917740805604204
128,2018-09-05,54.917740805604204
129,2018-10-05,54.917740805604204
130,2018-11-05,54.917740805604204
131,2018-12-05,54.917740805604204
132,2018-05-13,54.917740805604204
133,2018-05-14,54.917740805604204
134,2018-05-15,54.917740805604204
135,2018-05-16,54.917740805604204
136,2018-05-17,54.917740805604204
137,2018-05-18,54.917740805604204
138,2018-05-19,54.917740805604204
139,2018-05-20,54.917740805604204
140,2018-05-21,54.917740805604204
141,2018-05-22,54.917740805604204
142,2018-05-23,54.917740805604204
143,2018-05-24,54.917740805604204
144,2018-05-25,54.917740805604204
145,2018-05-26,54.917740805604204
146,2018-05-27,54.917740805604204
147,2018-05-28,54.917740805604204
148,2018-05-29,54.917740805604204
149,2018-05-30,54.917740805604204
150,2018-05-31,54.917740805604204
151,2018-01-06,54.917740805604204
152,2018-02-06,54.917740805604204
153,2018-03-06,54.917740805604204
154,2018-04-06,54.917740805604204
155,2018-05-06,54.917740805604204
156,2018-06-06,54.917740805604204
157,2018-07-06,54.917740805604204
158,2018-08-06,54.917740805604204
159,2018-09-06,54.917740805604204
160,2018-10-06,54.917740805604204
161,2018-11-06,54.917740805604204
162,2018-12-06,54.917740805604204
163,2018-06-13,54.917740805604204
164,2018-06-14,54.917740805604204
165,2018-06-15,54.917740805604204
166,2018-06-16,54.917740805604204
167,2018-06-17,54.917740805604204
168,2018-06-18,54.917740805604204
169,2018-06-19,54.917740805604204
170,2018-06-20,54.917740805604204
171,2018-06-21,54.917740805604204
172,2018-06-22,54.917740805604204
173,2018-06-23,54.917740805604204
174,2018-06-24,54.917740805604204
175,2018-06-25,54.917740805604204
176,2018-06-26,54.917740805604204
177,2018-06-27,54.917740805604204
178,2018-06-28,54.917740805604204
179,2018-06-29,54.917740805604204
180,2018-06-30,54.917740805604204
181,2018-01-07,54.917740805604204
182,2018-02-07,54.917740805604204
183,2018-03-07,54.917740805604204
184,2018-04-07,54.917740805604204
185,2018-05-07,54.917740805604204
186,2018-06-07,54.917740805604204
187,2018-07-07,54.917740805604204
188,2018-08-07,54.917740805604204
189,2018-09-07,54.917740805604204
190,2018-10-07,54.917740805604204
191,2018-11-07,54.917740805604204
192,2018-12-07,54.917740805604204
193,2018-07-13,54.917740805604204
194,2018-07-14,54.917740805604204
195,2018-07-15,54.917740805604204
196,2018-07-16,54.917740805604204
197,2018-07-17,54.917740805604204
198,2018-07-18,54.917740805604204
199,2018-07-19,54.917740805604204
200,2018-07-20,54.917740805604204
201,2018-07-21,54.917740805604204
202,2018-07-22,54.917740805604204
203,2018-07-23,54.917740805604204
204,2018-07-24,54.917740805604204
205,2018-07-25,54.917740805604204
206,2018-07-26,54.917740805604204
207,2018-07-27,54.917740805604204
208,2018-07-28,54.917740805604204
209,2018-07-29,54.917740805604204
210,2018-07-30,54.917740805604204
211,2018-07-31,54.917740805604204
212,2018-01-08,54.917740805604204
213,2018-02-08,54.917740805604204
214,2018-03-08,54.917740805604204
215,2018-04-08,54.917740805604204
216,2018-05-08,54.917740805604204
217,2018-06-08,54.917740805604204
218,2018-07-08,54.917740805604204
219,2018-08-08,54.917740805604204
220,2018-09-08,54.917740805604204
221,2018-10-08,54.917740805604204
222,2018-11-08,54.917740805604204
223,2018-12-08,54.917740805604204
224,2018-08-13,54.917740805604204
225,2018-08-14,54.917740805604204
226,2018-08-15,54.917740805604204
227,2018-08-16,54.917740805604204
228,2018-08-17,54.917740805604204
229,2018-08-18,54.917740805604204
230,2018-08-19,54.917740805604204
231,2018-08-20,54.917740805604204
232,2018-08-21,54.917740805604204
233,2018-08-22,54.917740805604204
234,2018-08-23,54.917740805604204
235,2018-08-24,54.917740805604204
236,2018-08-25,54.917740805604204
237,2018-08-26,54.917740805604204
238,2018-08-27,54.917740805604204
239,2018-08-28,54.917740805604204
240,2018-08-29,54.917740805604204
241,2018-08-30,54.917740805604204
242,2018-08-31,54.917740805604204
243,2018-01-09,54.917740805604204
244,2018-02-09,54.917740805604204
245,2018-03-09,54.917740805604204
246,2018-04-09,54.917740805604204
247,2018-05-09,54.917740805604204
248,2018-06-09,54.917740805604204
249,2018-07-09,54.917740805604204
250,2018-08-09,54.917740805604204
251,2018-09-09,54.917740805604204
252,2018-10-09,54.917740805604204
253,2018-11-09,54.917740805604204
254,2018-12-09,54.917740805604204
255,2018-09-13,54.917740805604204
256,2018-09-14,54.917740805604204
257,2018-09-15,54.917740805604204
258,2018-09-16,54.917740805604204
259,2018-09-17,54.917740805604204
260,2018-09-18,54.917740805604204
261,2018-09-19,54.917740805604204
262,2018-09-20,54.917740805604204
263,2018-09-21,54.917740805604204
264,2018-09-22,54.917740805604204
265,2018-09-23,54.917740805604204
266,2018-09-24,54.917740805604204
267,2018-09-25,54.917740805604204
268,2018-09-26,54.917740805604204
269,2018-09-27,54.917740805604204
270,2018-09-28,54.917740805604204
271,2018-09-29,54.917740805604204
272,2018-09-30,54.917740805604204
273,2018-01-10,54.917740805604204
274,2018-02-10,54.917740805604204
275,2018-03-10,54.917740805604204
276,2018-04-10,54.917740805604204
277,2018-05-10,54.917740805604204
278,2018-06-10,54.917740805604204
279,2018-07-10,54.917740805604204
280,2018-08-10,54.917740805604204
281,2018-09-10,54.917740805604204
282,2018-10-10,54.917740805604204
283,2018-11-10,54.917740805604204
284,2018-12-10,54.917740805604204
285,2018-10-13,54.917740805604204
286,2018-10-14,54.917740805604204
287,2018-10-15,54.917740805604204
288,2018-10-16,54.917740805604204
289,2018-10-17,54.917740805604204
290,2018-10-18,54.917740805604204
291,2018-10-19,54.917740805604204
292,2018-10-20,54.917740805604204
293,2018-10-21,54.917740805604204
294,2018-10-22,54.917740805604204
295,2018-10-23,54.917740805604204
296,2018-10-24,54.917740805604204
297,2018-10-25,54.917740805604204
298,2018-10-26,54.917740805604204
299,2018-10-27,54.917740805604204
300,2018-10-28,54.917740805604204
301,2018-10-29,54.917740805604204
302,2018-10-30,54.917740805604204
303,2018-10-31,54.917740805604204
304,2018-01-11,54.917740805604204
305,2018-02-11,54.917740805604204
306,2018-03-11,54.917740805604204
307,2018-04-11,54.917740805604204
308,2018-05-11,54.917740805604204
309,2018-06-11,54.917740805604204
310,2018-07-11,54.917740805604204
311,2018-08-11,54.917740805604204
312,2018-09-11,54.917740805604204
313,2018-10-11,54.917740805604204
314,2018-11-11,54.917740805604204
315,2018-12-11,54.917740805604204
316,2018-11-13,54.917740805604204
317,2018-11-14,54.917740805604204
318,2018-11-15,54.917740805604204
319,2018-11-16,54.917740805604204
320,2018-11-17,54.917740805604204
321,2018-11-18,54.917740805604204
322,2018-11-19,54.917740805604204
323,2018-11-20,54.917740805604204
324,2018-11-21,54.917740805604204
325,2018-11-22,54.917740805604204
326,2018-11-23,54.917740805604204
327,2018-11-24,54.917740805604204
328,2018-11-25,54.917740805604204
329,2018-11-26,54.917740805604204
330,2018-11-27,54.917740805604204
331,2018-11-28,54.917740805604204
332,2018-11-29,54.917740805604204
333,2018-11-30,54.917740805604204
334,2018-01-12,54.917740805604204
335,2018-02-12,54.917740805604204
336,2018-03-12,54.917740805604204
337,2018-04-12,54.917740805604204
338,2018-05-12,54.917740805604204
339,2018-06-12,54.917740805604204
340,2018-07-12,54.917740805604204
341,2018-08-12,54.917740805604204
342,2018-09-12,54.917740805604204
343,2018-10-12,54.917740805604204
344,2018-11-12,54.917740805604204
345,2018-12-12,54.917740805604204
346,2018-12-13,54.917740805604204
347,2018-12-14,54.917740805604204
348,2018-12-15,54.917740805604204
349,2018-12-16,54.917740805604204
350,2018-12-17,54.917740805604204
351,2018-12-18,54.917740805604204
352,2018-12-19,54.917740805604204
353,2018-12-20,54.917740805604204
354,2018-12-21,54.917740805604204
355,2018-12-22,54.917740805604204
356,2018-12-23,54.917740805604204
357,2018-12-24,54.917740805604204
358,2018-12-25,54.917740805604204
359,2018-12-26,54.917740805604204
360,2018-12-27,54.917740805604204
361,2018-12-28,54.917740805604204
362,2018-12-29,54.917740805604204
363,2018-12-30,54.917740805604204
364,2018-12-31,54.917740805604204
365,2019-01-01,54.917740805604204
366,2019-02-01,54.917740805604204
367,2019-03-01,54.917740805604204
368,2019-04-01,54.917740805604204
369,2019-05-01,54.917740805604204
370,2019-06-01,54.917740805604204
371,2019-07-01,54.917740805604204
372,2019-08-01,54.917740805604204
373,2019-09-01,54.917740805604204
374,2019-10-01,54.917740805604204
375,2019-11-01,54.917740805604204
376,2019-12-01,54.917740805604204
377,2019-01-13,54.917740805604204
378,2019-01-14,54.917740805604204
379,2019-01-15,54.917740805604204
380,2019-01-16,54.917740805604204
381,2019-01-17,54.917740805604204
382,2019-01-18,54.917740805604204
383,2019-01-19,54.917740805604204
384,2019-01-20,54.917740805604204
385,2019-01-21,54.917740805604204
386,2019-01-22,54.917740805604204
387,2019-01-23,54.917740805604204
388,2019-01-24,54.917740805604204
389,2019-01-25,54.917740805604204
390,2019-01-26,54.917740805604204
391,2019-01-27,54.917740805604204
392,2019-01-28,54.917740805604204
393,2019-01-29,54.917740805604204
394,2019-01-30,54.917740805604204
395,2019-01-31,54.917740805604204
396,2019-01-02,54.917740805604204
397,2019-02-02,54.917740805604204
398,2019-03-02,54.917740805604204
399,2019-04-02,54.917740805604204
400,2019-05-02,54.917740805604204
401,2019-06-02,54.917740805604204
402,2019-07-02,54.917740805604204
403,2019-08-02,54.917740805604204
404,2019-09-02,54.917740805604204
405,2019-10-02,54.917740805604204
406,2019-11-02,54.917740805604204
407,2019-12-02,54.917740805604204
408,2019-02-13,54.917740805604204
409,2019-02-14,54.917740805604204
410,2019-02-15,54.917740805604204
411,2019-02-16,54.917740805604204
412,2019-02-17,54.917740805604204
413,2019-02-18,54.917740805604204
414,2019-02-19,54.917740805604204
415,2019-02-20,54.917740805604204
416,2019-02-21,54.917740805604204
417,2019-02-22,54.917740805604204
418,2019-02-23,54.917740805604204
419,2019-02-24,54.917740805604204
420,2019-02-25,54.917740805604204
421,2019-02-26,54.917740805604204
422,2019-02-27,54.917740805604204
423,2019-02-28,54.917740805604204
424,2019-01-03,54.917740805604204
425,2019-02-03,54.917740805604204
426,2019-03-03,54.917740805604204
427,2019-04-03,54.917740805604204
428,2019-05-03,54.917740805604204
429,2019-06-03,54.917740805604204
430,2019-07-03,54.917740805604204
431,2019-08-03,54.917740805604204
432,2019-09-03,54.917740805604204
433,2019-10-03,54.917740805604204
434,2019-11-03,54.917740805604204
435,2019-12-03,54.917740805604204
436,2019-03-13,54.917740805604204
437,2019-03-14,54.917740805604204
438,2019-03-15,54.917740805604204
439,2019-03-16,54.917740805604204
440,2019-03-17,54.917740805604204
441,2019-03-18,54.917740805604204
442,2019-03-19,54.917740805604204
443,2019-03-20,54.917740805604204
444,2019-03-21,54.917740805604204
445,2019-03-22,54.917740805604204
446,2019-03-23,54.917740805604204
447,2019-03-24,54.917740805604204
448,2019-03-25,54.917740805604204
449,2019-03-26,54.917740805604204
450,2019-03-27,54.917740805604204
451,2019-03-28,54.917740805604204
452,2019-03-29,54.917740805604204
453,2019-03-30,54.917740805604204
454,2019-03-31,54.917740805604204
455,2019-01-04,54.917740805604204
456,2019-02-04,54.917740805604204
457,2019-03-04,54.917740805604204
458,2019-04-04,54.917740805604204
459,2019-05-04,54.917740805604204
460,2019-06-04,54.917740805604204
461,2019-07-04,54.917740805604204
462,2019-08-04,54.917740805604204
463,2019-09-04,54.917740805604204
464,2019-10-04,54.917740805604204
465,2019-11-04,54.917740805604204
466,2019-12-04,54.917740805604204
467,2019-04-13,54.917740805604204
468,2019-04-14,54.917740805604204
469,2019-04-15,54.917740805604204
470,2019-04-16,54.917740805604204
471,2019-04-17,54.917740805604204
472,2019-04-18,54.917740805604204
473,2019-04-19,54.917740805604204
474,2019-04-20,54.917740805604204
475,2019-04-21,54.917740805604204
476,2019-04-22,54.917740805604204
477,2019-04-23,54.917740805604204
478,2019-04-24,54.917740805604204
479,2019-04-25,54.917740805604204
480,2019-04-26,54.917740805604204
481,2019-04-27,54.917740805604204
482,2019-04-28,54.917740805604204
483,2019-04-29,54.917740805604204
484,2019-04-30,54.917740805604204
485,2019-01-05,54.917740805604204
486,2019-02-05,54.917740805604204
487,2019-03-05,54.917740805604204
488,2019-04-05,54.917740805604204
489,2019-05-05,54.917740805604204
490,2019-06-05,54.917740805604204
491,2019-07-05,54.917740805604204
492,2019-08-05,54.917740805604204
493,2019-09-05,54.917740805604204
494,2019-10-05,54.917740805604204
495,2019-11-05,54.917740805604204
496,2019-12-05,54.917740805604204
497,2019-05-13,54.917740805604204
498,2019-05-14,54.917740805604204
499,2019-05-15,54.917740805604204
500,2019-05-16,54.917740805604204
501,2019-05-17,54.917740805604204
502,2019-05-18,54.917740805604204
503,2019-05-19,54.917740805604204
504,2019-05-20,54.917740805604204
505,2019-05-21,54.917740805604204
506,2019-05-22,54.917740805604204
507,2019-05-23,54.917740805604204
508,2019-05-24,54.917740805604204
509,2019-05-25,54.917740805604204
510,2019-05-26,54.917740805604204
511,2019-05-27,54.917740805604204
512,2019-05-28,54.917740805604204
513,2019-05-29,54.917740805604204
514,2019-05-30,54.917740805604204
515,2019-05-31,54.917740805604204
516,2019-01-06,54.917740805604204
517,2019-02-06,54.917740805604204
518,2019-03-06,54.917740805604204
519,2019-04-06,54.917740805604204
520,2019-05-06,54.917740805604204
521,2019-06-06,54.917740805604204
522,2019-07-06,54.917740805604204
523,2019-08-06,54.917740805604204
524,2019-09-06,54.917740805604204
525,2019-10-06,54.917740805604204
526,2019-11-06,54.917740805604204
527,2019-12-06,54.917740805604204
528,2019-06-13,54.917740805604204
529,2019-06-14,54.917740805604204
530,2019-06-15,54.917740805604204
531,2019-06-16,54.917740805604204
532,2019-06-17,54.917740805604204
533,2019-06-18,54.917740805604204
534,2019-06-19,54.917740805604204
535,2019-06-20,54.917740805604204
536,2019-06-21,54.917740805604204
537,2019-06-22,54.917740805604204
538,2019-06-23,54.917740805604204
539,2019-06-24,54.917740805604204
540,2019-06-25,54.917740805604204
541,2019-06-26,54.917740805604204
542,2019-06-27,54.917740805604204
543,2019-06-28,54.917740805604204
544,2019-06-29,54.917740805604204
545,2019-06-30,54.917740805604204
546,2019-01-07,54.917740805604204
547,2019-02-07,54.917740805604204
548,2019-03-07,54.917740805604204
549,2019-04-07,54.917740805604204
550,2019-05-07,54.917740805604204
551,2019-06-07,54.917740805604204
552,2019-07-07,54.917740805604204
553,2019-08-07,54.917740805604204
554,2019-09-07,54.917740805604204
555,2019-10-07,54.917740805604204
556,2019-11-07,54.917740805604204
557,2019-12-07,54.917740805604204
558,2019-07-13,54.917740805604204
559,2019-07-14,54.917740805604204
560,2019-07-15,54.917740805604204
561,2019-07-16,54.917740805604204
562,2019-07-17,54.917740805604204
563,2019-07-18,54.917740805604204
564,2019-07-19,54.917740805604204
565,2019-07-20,54.917740805604204
566,2019-07-21,54.917740805604204
567,2019-07-22,54.917740805604204
568,2019-07-23,54.917740805604204
569,2019-07-24,54.917740805604204
570,2019-07-25,54.917740805604204
571,2019-07-26,54.917740805604204
572,2019-07-27,54.917740805604204
573,2019-07-28,54.917740805604204
574,2019-07-29,54.917740805604204
575,2019-07-30,54.917740805604204
576,2019-07-31,54.917740805604204
577,2019-01-08,54.917740805604204
578,2019-02-08,54.917740805604204
579,2019-03-08,54.917740805604204
580,2019-04-08,54.917740805604204
581,2019-05-08,54.917740805604204
582,2019-06-08,54.917740805604204
583,2019-07-08,54.917740805604204
584,2019-08-08,54.917740805604204
585,2019-09-08,54.917740805604204
586,2019-10-08,54.917740805604204
587,2019-11-08,54.917740805604204
588,2019-12-08,54.917740805604204
589,2019-08-13,54.917740805604204
590,2019-08-14,54.917740805604204
591,2019-08-15,54.917740805604204
592,2019-08-16,54.917740805604204
593,2019-08-17,54.917740805604204
594,2019-08-18,54.917740805604204
595,2019-08-19,54.917740805604204
596,2019-08-20,54.917740805604204
597,2019-08-21,54.917740805604204
598,2019-08-22,54.917740805604204
599,2019-08-23,54.917740805604204
600,2019-08-24,54.917740805604204
601,2019-08-25,54.917740805604204
602,2019-08-26,54.917740805604204
603,2019-08-27,54.917740805604204
604,2019-08-28,54.917740805604204
605,2019-08-29,54.917740805604204
606,2019-08-30,54.917740805604204
607,2019-08-31,54.917740805604204
608,2019-01-09,54.917740805604204
609,2019-02-09,54.917740805604204
610,2019-03-09,54.917740805604204
611,2019-04-09,54.917740805604204
612,2019-05-09,54.917740805604204
613,2019-06-09,54.917740805604204
614,2019-07-09,54.917740805604204
615,2019-08-09,54.917740805604204
616,2019-09-09,54.917740805604204
617,2019-10-09,54.917740805604204
618,2019-11-09,54.917740805604204
619,2019-12-09,54.917740805604204
620,2019-09-13,54.917740805604204
621,2019-09-14,54.917740805604204
622,2019-09-15,54.917740805604204
623,2019-09-16,54.917740805604204
624,2019-09-17,54.917740805604204
625,2019-09-18,54.917740805604204
626,2019-09-19,54.917740805604204
627,2019-09-20,54.917740805604204
628,2019-09-21,54.917740805604204
629,2019-09-22,54.917740805604204
630,2019-09-23,54.917740805604204
631,2019-09-24,54.917740805604204
632,2019-09-25,54.917740805604204
633,2019-09-26,54.917740805604204
634,2019-09-27,54.917740805604204
635,2019-09-28,54.917740805604204
636,2019-09-29,54.917740805604204
637,2019-09-30,54.917740805604204
638,2019-01-10,54.917740805604204
639,2019-02-10,54.917740805604204
640,2019-03-10,54.917740805604204
641,2019-04-10,54.917740805604204
642,2019-05-10,54.917740805604204
643,2019-06-10,54.917740805604204
644,2019-07-10,54.917740805604204
645,2019-08-10,54.917740805604204
646,2019-09-10,54.917740805604204
647,2019-10-10,54.917740805604204
648,2019-11-10,54.917740805604204
649,2019-12-10,54.917740805604204
650,2019-10-13,54.917740805604204
651,2019-10-14,54.917740805604204
652,2019-10-15,54.917740805604204
653,2019-10-16,54.917740805604204
654,2019-10-17,54.917740805604204
655,2019-10-18,54.917740805604204
656,2019-10-19,54.917740805604204
657,2019-10-20,54.917740805604204
658,2019-10-21,54.917740805604204
659,2019-10-22,54.917740805604204
660,2019-10-23,54.917740805604204
661,2019-10-24,54.917740805604204
662,2019-10-25,54.917740805604204
663,2019-10-26,54.917740805604204
664,2019-10-27,54.917740805604204
665,2019-10-28,54.917740805604204
666,2019-10-29,54.917740805604204
667,2019-10-30,54.917740805604204
668,2019-10-31,54.917740805604204
669,2019-01-11,54.917740805604204
670,2019-02-11,54.917740805604204
671,2019-03-11,54.917740805604204
672,2019-04-11,54.917740805604204
673,2019-05-11,54.917740805604204
674,2019-06-11,54.917740805604204
675,2019-07-11,54.917740805604204
676,2019-08-11,54.917740805604204
677,2019-09-11,54.917740805604204
678,2019-10-11,54.917740805604204
679,2019-11-11,54.917740805604204
680,2019-12-11,54.917740805604204
681,2019-11-13,54.917740805604204
682,2019-11-14,54.917740805604204
683,2019-11-15,54.917740805604204
684,2019-11-16,54.917740805604204
685,2019-11-17,54.917740805604204
686,2019-11-18,54.917740805604204
687,2019-11-19,54.917740805604204
688,2019-11-20,54.917740805604204
689,2019-11-21,54.917740805604204
690,2019-11-22,54.917740805604204
691,2019-11-23,54.917740805604204
692,2019-11-24,54.917740805604204
693,2019-11-25,54.917740805604204
694,2019-11-26,54.917740805604204
695,2019-11-27,54.917740805604204
696,2019-11-28,54.917740805604204
697,2019-11-29,54.917740805604204
698,2019-11-30,54.917740805604204
699,2019-01-12,54.917740805604204
700,2019-02-12,54.917740805604204
701,2019-03-12,54.917740805604204
702,2019-04-12,54.917740805604204
703,2019-05-12,54.917740805604204
704,2019-06-12,54.917740805604204
705,2019-07-12,54.917740805604204
706,2019-08-12,54.917740805604204
707,2019-09-12,54.917740805604204
708,2019-10-12,54.917740805604204
709,2019-11-12,54.917740805604204
710,2019-12-12,54.917740805604204
711,2019-12-13,54.917740805604204
712,2019-12-14,54.917740805604204
713,2019-12-15,54.917740805604204
714,2019-12-16,54.917740805604204
715,2019-12-17,54.917740805604204
716,2019-12-18,54.917740805604204
717,2019-12-19,54.917740805604204
718,2019-12-20,54.917740805604204
719,2019-12-21,54.917740805604204
720,2019-12-22,54.917740805604204
721,2019-12-23,54.917740805604204
722,2019-12-24,54.917740805604204
723,2019-12-25,54.917740805604204
724,2019-12-26,54.917740805604204
725,2019-12-27,54.917740805604204
726,2019-12-28,54.917740805604204
727,2019-12-29,54.917740805604204
728,2019-12-30,54.917740805604204
729,2019-12-31,54.917740805604204
730,2020-01-01,54.917740805604204
731,2020-02-01,54.917740805604204
732,2020-03-01,54.917740805604204
733,2020-04-01,54.917740805604204
734,2020-05-01,54.917740805604204
735,2020-06-01,54.917740805604204
736,2020-07-01,54.917740805604204
737,2020-08-01,54.917740805604204
738,2020-09-01,54.917740805604204
739,2020-10-01,54.917740805604204
740,2020-11-01,54.917740805604204
741,2020-12-01,54.917740805604204
742,2020-01-13,54.917740805604204
743,2020-01-14,54.917740805604204
744,2020-01-15,54.917740805604204
745,2020-01-16,54.917740805604204
746,2020-01-17,54.917740805604204
747,2020-01-18,54.917740805604204
748,2020-01-19,54.917740805604204
749,2020-01-20,54.917740805604204
750,2020-01-21,54.917740805604204
751,2020-01-22,54.917740805604204
752,2020-01-23,54.917740805604204
753,2020-01-24,54.917740805604204
754,2020-01-25,54.917740805604204
755,2020-01-26,54.917740805604204
756,2020-01-27,54.917740805604204
757,2020-01-28,54.917740805604204
758,2020-01-29,54.917740805604204
759,2020-01-30,54.917740805604204
760,2020-01-31,54.917740805604204
761,2020-01-02,54.917740805604204
762,2020-02-02,54.917740805604204
763,2020-03-02,54.917740805604204
764,2020-04-02,54.917740805604204
765,2020-05-02,54.917740805604204
766,2020-06-02,54.917740805604204
767,2020-07-02,54.917740805604204
768,2020-08-02,54.917740805604204
769,2020-09-02,54.917740805604204
770,2020-10-02,54.917740805604204
771,2020-11-02,54.917740805604204
772,2020-12-02,54.917740805604204
773,2020-02-13,54.917740805604204
774,2020-02-14,54.917740805604204
775,2020-02-15,54.917740805604204
776,2020-02-16,54.917740805604204
777,2020-02-17,54.917740805604204
778,2020-02-18,54.917740805604204
779,2020-02-19,54.917740805604204
780,2020-02-20,54.917740805604204
781,2020-02-21,54.917740805604204
782,2020-02-22,54.917740805604204
783,2020-02-23,54.917740805604204
784,2020-02-24,54.917740805604204
785,2020-02-25,54.917740805604204
786,2020-02-26,54.917740805604204
787,2020-02-27,54.917740805604204
788,2020-02-28,54.917740805604204
789,2020-02-29,54.917740805604204
790,2020-01-03,54.917740805604204
791,2020-02-03,54.917740805604204
792,2020-03-03,54.917740805604204
793,2020-04-03,54.917740805604204
794,2020-05-03,54.917740805604204
795,2020-06-03,54.917740805604204
796,2020-07-03,54.917740805604204
797,2020-08-03,54.917740805604204
798,2020-09-03,54.917740805604204
799,2020-10-03,54.917740805604204
800,2020-11-03,54.917740805604204
801,2020-12-03,54.917740805604204
802,2020-03-13,54.917740805604204
803,2020-03-14,54.917740805604204
804,2020-03-15,54.917740805604204
805,2020-03-16,54.917740805604204
806,2020-03-17,54.917740805604204
807,2020-03-18,54.917740805604204
808,2020-03-19,54.917740805604204
809,2020-03-20,54.917740805604204
810,2020-03-21,54.917740805604204
811,2020-03-22,54.917740805604204
812,2020-03-23,54.917740805604204
813,2020-03-24,54.917740805604204
814,2020-03-25,54.917740805604204
815,2020-03-26,54.917740805604204
816,2020-03-27,54.917740805604204
817,2020-03-28,54.917740805604204
818,2020-03-29,54.917740805604204
819,2020-03-30,54.917740805604204
820,2020-03-31,54.917740805604204
821,2020-01-04,54.917740805604204
