,date,PM2.5,SO2,NO2
0,2018-01-01,48.96,3.37,10.87
1,2018-02-01,75.83,5.54,13.46
2,2018-03-01,75.45,6.75,18.84
3,2018-04-01,209.23,17.62,21.18
4,2018-05-01,88.07,29.26,19.49
5,2018-06-01,82.56,57.94,19.91
6,2018-07-01,69.97,27.54,12.58
7,2018-08-01,72.58,19.72,13.35
8,2018-09-01,63.48,19.51,14.98
9,2018-10-01,63.96,6.46,10.58
10,2018-11-01,76.04,11.43,12.1
11,2018-12-01,88.09,20.54,13.35
12,2018-01-13,278.63,39.11,18.88
13,2018-01-14,99.67,36.94,7.65
14,2018-01-15,78.19,20.5,6.1
15,2018-01-16,88.72,23.25,6.61
16,2018-01-17,84.13,63.79,13.54
17,2018-01-18,77.58,48.36,18.51
18,2018-01-19,86.9,60.74,19.43
19,2018-01-20,74.67,64.48,24.4
20,2018-01-21,100.7,60.02,20.64
21,2018-01-22,71.95,11.45,18.01
22,2018-01-23,140.72,7.67,20.77
23,2018-01-24,127.98,7.67,25.09
24,2018-01-25,115.84,8.14,23.64
25,2018-01-26,101.05,8.18,19.67
26,2018-01-27,104.13,8.89,22.18
27,2018-01-28,95.88,8.23,15.23
28,2018-01-29,92.74,9.1,15.32
29,2018-01-30,96.14,8.5,21.65
30,2018-01-31,105.93,7.73,25.29
31,2018-01-02,65.74,9.02,18.08
32,2018-02-02,98.08,7.59,20.01
33,2018-03-02,114.67,6.64,18.18
34,2018-04-02,60.6,7.66,12.15
35,2018-05-02,55.75,7.57,22.45
36,2018-06-02,64.76,7.77,30.12
37,2018-07-02,50.11,7.38,24.7
38,2018-08-02,46.06,8.26,26.45
39,2018-09-02,98.98,6.56,20.1
40,2018-10-02,85.15,8.09,23.53
41,2018-11-02,78.49,8.61,14.5
42,2018-12-02,73.63,7.17,17.94
43,2018-02-13,107.41,7.13,21.73
44,2018-02-14,66.2,5.39,25.11
45,2018-02-15,76.27,12.78,26.08
46,2018-02-16,69.64,13.81,20.85
47,2018-02-17,71.31,12.73,19.16
48,2018-02-18,102.33,13.2,19.03
49,2018-02-19,87.67,14.03,20.13
50,2018-02-20,80.99,13.63,26.26
51,2018-02-21,80.22,14.01,26.23
52,2018-02-22,74.54,14.1,23.99
53,2018-02-23,62.59,12.82,25.23
54,2018-02-24,67.24,14.18,19.3
55,2018-02-25,37.1,13.82,17.69
56,2018-02-26,58.07,14.67,20.29
57,2018-02-27,95.06,13.48,24.18
58,2018-02-28,134.54,13.69,26.58
59,2018-01-03,156.65,14.73,20.24
60,2018-02-03,65.95,14.3,20.61
61,2018-03-03,57.55,14.12,21.57
62,2018-04-03,75.74,12.0,21.87
63,2018-05-03,54.43,12.49,16.47
64,2018-06-03,59.0,12.18,16.01
65,2018-07-03,92.57,7.66,21.13
66,2018-08-03,106.61,11.38,25.01
67,2018-09-03,73.13,12.84,23.09
68,2018-10-03,79.88,12.99,26.78
69,2018-11-03,80.91,27.1,20.57
70,2018-12-03,214.81,25.59,20.56
71,2018-03-13,44.53,12.28,13.48
72,2018-03-14,34.11,10.92,14.68
73,2018-03-15,37.57,10.35,16.11
74,2018-03-16,33.14,9.04,14.7
75,2018-03-17,52.47,15.08,28.07
76,2018-03-18,55.56,32.39,20.94
77,2018-03-19,56.03,19.62,20.57
78,2018-03-20,87.07,21.72,20.29
79,2018-03-21,63.62,18.96,17.45
80,2018-03-22,45.72,14.2,12.46
81,2018-03-23,75.66,2.62,14.37
82,2018-03-24,103.66,5.88,12.17
83,2018-03-25,76.14,1.89,9.5
84,2018-03-26,68.77,18.51,14.76
85,2018-03-27,82.04,9.46,12.06
86,2018-03-28,31.86,4.01,10.66
87,2018-03-29,24.14,6.38,12.38
88,2018-03-30,50.68,10.61,10.59
89,2018-03-31,57.99,10.96,10.85
90,2018-01-04,51.12,11.75,9.71
91,2018-02-04,39.37,8.53,13.69
92,2018-03-04,36.83,8.62,11.78
93,2018-04-04,44.24,8.28,12.76
94,2018-05-04,52.5,11.05,12.86
95,2018-06-04,58.78,8.07,14.09
96,2018-07-04,57.26,5.56,11.92
97,2018-08-04,41.38,16.97,12.15
98,2018-09-04,37.8,47.16,6.53
99,2018-10-04,48.91,48.41,8.58
100,2018-11-04,42.55,31.86,9.8
101,2018-12-04,34.05,7.72,8.82
102,2018-04-13,39.82,5.66,13.04
103,2018-04-14,34.95,4.58,12.41
104,2018-04-15,25.64,4.63,12.18
105,2018-04-16,31.77,4.0,12.48
106,2018-04-17,35.98,2.73,12.48
107,2018-04-18,40.05,3.54,12.37
108,2018-04-19,30.39,2.8,12.54
109,2018-04-20,48.55,4.02,12.32
110,2018-04-21,40.19,3.86,12.42
111,2018-04-22,31.21,3.1,12.48
112,2018-04-23,39.38,3.07,12.27
113,2018-04-24,47.26,4.31,14.18
114,2018-04-25,41.05,2.72,11.56
115,2018-04-26,42.38,5.51,14.91
116,2018-04-27,36.3,6.3,25.32
117,2018-04-28,36.24,4.8,29.53
118,2018-04-29,33.34,3.97,28.46
119,2018-04-30,37.54,2.12,30.62
120,2018-01-05,42.57,1.97,27.2
121,2018-02-05,59.13,6.18,46.88
122,2018-03-05,43.81,10.62,55.2
123,2018-04-05,98.18,4.78,107.25
124,2018-05-05,31.43,4.38,101.92
125,2018-06-05,38.11,5.14,24.39
126,2018-07-05,48.74,8.0,26.1
127,2018-08-05,26.86,16.27,22.83
128,2018-09-05,40.69,9.7,24.01
129,2018-10-05,27.91,9.71,23.75
130,2018-11-05,30.06,6.66,32.03
131,2018-12-05,25.31,7.61,25.69
132,2018-05-13,26.29,7.66,23.86
133,2018-05-14,27.87,7.56,25.4
134,2018-05-15,24.23,9.13,27.58
135,2018-05-16,27.36,7.9,29.17
136,2018-05-17,29.51,10.86,28.37
137,2018-05-18,48.96,6.33,30.14
138,2018-05-19,31.11,8.95,27.76
139,2018-05-20,35.8,10.37,26.59
140,2018-05-21,34.63,8.94,25.48
141,2018-05-22,47.26,7.58,39.03
142,2018-05-23,38.62,7.09,25.28
143,2018-05-24,41.06,8.27,26.65
144,2018-05-25,27.84,7.62,23.66
145,2018-05-26,38.2,7.92,22.77
146,2018-05-27,50.83,5.49,22.07
147,2018-05-28,42.28,5.5,21.8
148,2018-05-29,32.68,6.7,23.45
149,2018-05-30,36.16,6.63,24.13
150,2018-05-31,47.12,5.86,24.85
151,2018-01-06,44.73,4.99,27.19
152,2018-02-06,53.35,5.27,25.12
153,2018-03-06,40.09,8.07,24.79
154,2018-04-06,45.98,8.52,25.56
155,2018-05-06,32.44,7.65,25.55
156,2018-06-06,24.14,6.24,27.35
157,2018-07-06,27.24,5.55,25.9
158,2018-08-06,34.6,7.99,24.75
159,2018-09-06,30.64,7.22,24.07
160,2018-10-06,19.56,8.19,23.29
161,2018-11-06,23.78,6.65,28.32
162,2018-12-06,21.22,7.71,29.75
163,2018-06-13,27.47,5.56,40.28
164,2018-06-14,34.37,6.97,28.09
165,2018-06-15,49.24,6.27,24.61
166,2018-06-16,33.32,4.91,23.6
167,2018-06-17,63.55,5.93,25.14
168,2018-06-18,35.6,7.1,24.93
169,2018-06-19,31.06,6.68,23.76
170,2018-06-20,42.94,7.13,25.93
171,2018-06-21,57.05,6.51,24.31
172,2018-06-22,48.81,6.71,23.97
173,2018-06-23,49.94,5.23,24.74
