,date,PM2.5,NO2,CO
53,2018-02-23,231.57199999999997,181.84,2.77
54,2018-02-24,93.752,81.12,1.69
55,2018-02-25,55.14,41.65,1.04
56,2018-02-26,39.73,42.45,1.04
57,2018-02-27,44.8,66.24,1.33
58,2018-02-28,113.266,96.64,1.83
59,2018-01-03,49.75,109.35,1.57
60,2018-02-03,46.5,77.53,0.1
61,2018-03-03,44.33,62.08,1.16
62,2018-04-03,45.49,57.52,1.23
63,2018-05-03,27.95,66.5,1.22
64,2018-06-03,33.56,50.97,1.02
65,2018-07-03,35.75,69.45,1.23
66,2018-08-03,58.0,106.45,1.76
67,2018-09-03,35.8,171.51,2.26
68,2018-10-03,38.0,65.72,1.09
69,2018-11-03,42.17,76.64,1.4
70,2018-12-03,41.25,110.81,1.72
71,2018-03-13,34.56,90.93,1.46
72,2018-03-14,39.4,63.87,1.31
73,2018-03-15,89.83200000000001,77.61,1.41
74,2018-03-16,46.11,74.1,1.39
75,2018-03-17,56.0,47.99,0.98
76,2018-03-18,35.11,61.27,1.11
77,2018-03-19,37.32,80.64,1.32
78,2018-03-20,41.78,80.82,1.3
79,2018-03-21,50.88,61.2,1.43
80,2018-03-22,50.71,52.73,1.04
81,2018-03-23,44.17,77.29,1.2
82,2018-03-24,35.67,58.41,1.12
83,2018-03-25,37.0,51.73,1.14
84,2018-03-26,42.07,61.38,1.35
85,2018-03-27,33.25,99.06,1.5
86,2018-03-28,38.23,61.76,1.09
87,2018-03-29,37.71,67.68,1.35
88,2018-03-30,38.04,65.92,1.36
89,2018-03-31,45.31,109.21,1.34
90,2018-01-04,46.67,46.78,0.99
91,2018-02-04,50.38,48.84,1.19
92,2018-03-04,57.33,40.06,1.12
93,2018-04-04,55.6,84.4,1.64
94,2018-05-04,58.34,117.96,2.01
95,2018-06-04,27.9,57.35,1.07
96,2018-07-04,38.44,47.47,0.8
97,2018-08-04,43.01,26.03,0.68
98,2018-09-04,36.62,59.6,0.86
99,2018-10-04,48.88,51.47,0.6
100,2018-11-04,38.98,28.66,0.74
101,2018-12-04,31.14,57.9,1.06
102,2018-04-13,30.54,120.4,1.49
103,2018-04-14,34.1,123.49,1.63
104,2018-04-15,43.25,75.1,1.37
105,2018-04-16,51.4,119.06,1.65
106,2018-04-17,43.6,73.34,1.18
107,2018-04-18,53.2,58.93,0.97
108,2018-04-19,41.43,93.23,1.41
109,2018-04-20,31.29,45.35,0.76
110,2018-04-21,41.5,42.28,0.81
111,2018-04-22,38.18,51.21,0.82
112,2018-04-23,38.0,60.55,1.01
113,2018-04-24,38.8,72.01,1.12
114,2018-04-25,35.45,73.98,1.12
115,2018-04-26,114.50600000000001,92.04,1.48
116,2018-04-27,59.0,32.4,0.96
117,2018-04-28,54.7,33.51,0.88
118,2018-04-29,50.77,44.69,0.98
119,2018-04-30,45.89,32.49,0.83
120,2018-01-05,42.4,43.78,0.76
121,2018-02-05,40.4,31.14,0.73
122,2018-03-05,28.52,35.77,0.69
123,2018-04-05,33.61,42.26,0.79
124,2018-05-05,43.79,98.64,1.39
125,2018-06-05,34.0,72.28,1.06
126,2018-07-05,48.95,79.54,1.37
127,2018-08-05,32.86,46.47,0.72
128,2018-09-05,35.2,53.64,0.88
129,2018-10-05,57.3,64.86,1.16
130,2018-11-05,91.142,74.82,1.35
131,2018-12-05,104.208,54.27,1.35
132,2018-05-13,23.14,30.94,0.8
133,2018-05-14,36.68,30.12,0.71
134,2018-05-15,47.58,56.61,0.99
135,2018-05-16,44.1,58.87,1.02
136,2018-05-17,55.336,58.19,0.86
137,2018-05-18,46.75,75.39,1.18
138,2018-05-19,46.27,56.65,0.9
139,2018-05-20,48.0,74.08,1.2
140,2018-05-21,44.63,81.72,1.01
141,2018-05-22,52.0,96.57,1.1
142,2018-05-23,52.33,138.3,1.86
143,2018-05-24,50.6,113.72,1.58
144,2018-05-25,36.5,83.16,1.27
145,2018-05-26,38.4,90.02,1.3
146,2018-05-27,41.5,48.69,0.82
147,2018-05-28,55.5,70.25,1.33
148,2018-05-29,45.24,43.08,0.93
149,2018-05-30,45.72,52.72,0.86
150,2018-05-31,46.75,37.95,0.9
151,2018-01-06,53.82,29.71,0.81
152,2018-02-06,37.13,26.97,0.71
153,2018-03-06,48.1,27.61,0.85
154,2018-04-06,52.74,34.68,0.12
155,2018-05-06,45.75,32.14,0.11
156,2018-06-06,50.42,35.96,0.67
157,2018-07-06,57.0,40.5,0.9
158,2018-08-06,47.54,24.29,0.99
159,2018-09-06,45.13,53.69,1.01
160,2018-10-06,46.23,40.47,0.97
161,2018-11-06,56.18,52.7,1.05
162,2018-12-06,42.806,35.94,0.76
163,2018-06-13,28.762,28.27,0.57
164,2018-06-14,42.77199999999999,34.21,0.7
165,2018-06-15,37.896,36.23,0.63
166,2018-06-16,46.284,29.97,0.71
167,2018-06-17,59.0,25.42,0.7
168,2018-06-18,56.34,36.51,0.87
169,2018-06-19,45.94,48.8,0.49
170,2018-06-20,1.0,47.51,0.88
171,2018-06-21,0.73,45.41,0.8
172,2018-06-22,53.891999999999996,65.5,1.24
173,2018-06-23,73.59400000000001,56.4,1.07
174,2018-06-24,20.25,47.71,0.85
175,2018-06-25,0.49,30.92,0.72
176,2018-06-26,16.58,35.13,0.79
177,2018-06-27,46.8,22.97,0.8
178,2018-06-28,19.22,19.87,0.66
179,2018-06-29,32.42,29.75,0.95
180,2018-06-30,33.11,24.72,0.81
181,2018-01-07,24.02,19.81,0.82
182,2018-02-07,27.91,22.06,0.81
183,2018-03-07,44.94,32.49,0.95
184,2018-04-07,41.45,27.94,0.99
185,2018-05-07,47.79,37.54,0.93
186,2018-06-07,60.5,51.65,1.24
187,2018-07-07,60.95,56.12,1.17
188,2018-08-07,74.91,52.85,0.9
189,2018-09-07,69.75,21.61,0.76
190,2018-10-07,42.92,14.7,0.88
191,2018-11-07,41.67,23.26,0.81
192,2018-12-07,38.83,21.92,0.76
193,2018-07-13,26.36,26.21,1.03
194,2018-07-14,84.65881481481482,52.75245339747445,1.1697232250300844
195,2018-07-15,84.65881481481482,52.75245339747445,1.1697232250300844
196,2018-07-16,64.93,76.34,2.58
197,2018-07-17,26.95,24.44,0.81
198,2018-07-18,33.25,26.32,0.89
199,2018-07-19,21.07,17.19,0.82
200,2018-07-20,34.73,46.9,1.31
201,2018-07-21,41.9,37.24,1.05
202,2018-07-22,13.4,19.39,0.89
203,2018-07-23,24.95,18.79,0.92
204,2018-07-24,17.31,18.52,0.82
205,2018-07-25,16.51,14.91,0.81
206,2018-07-26,19.15,25.76,1.02
207,2018-07-27,14.77,29.76,1.05
208,2018-07-28,24.93,25.03,1.04
209,2018-07-29,33.57,24.77,1.05
210,2018-07-30,27.38,20.47,1.01
211,2018-07-31,36.86,30.77,1.01
212,2018-01-08,36.32,24.1,0.86
213,2018-02-08,48.36,20.88,0.79
214,2018-03-08,45.49,23.85,0.7
215,2018-04-08,46.58,17.04,1.0
216,2018-05-08,43.31,14.57,0.77
217,2018-06-08,48.21,26.12,0.99
218,2018-07-08,36.68,27.12,1.21
219,2018-08-08,23.82,21.38,0.82
220,2018-09-08,26.24,20.55,0.91
221,2018-10-08,35.2,25.87,1.08
222,2018-11-08,23.93,17.44,0.76
223,2018-12-08,18.23,14.8,0.67
224,2018-08-13,26.0,22.25,0.85
225,2018-08-14,39.85,35.25,1.18
226,2018-08-15,34.2,12.44,0.75
227,2018-08-16,25.29,29.18,1.4
228,2018-08-17,24.49,19.45,0.82
229,2018-08-18,25.01,20.48,0.92
230,2018-08-19,28.26,23.89,1.01
231,2018-08-20,51.08,26.64,1.02
232,2018-08-21,21.03,16.32,0.95
233,2018-08-22,24.57,21.67,0.94
234,2018-08-23,19.79,18.65,0.97
235,2018-08-24,14.77,17.32,0.92
236,2018-08-25,14.55,16.74,0.8
237,2018-08-26,17.53,19.02,0.86
238,2018-08-27,18.17,24.73,1.01
239,2018-08-28,18.16,18.68,0.89
240,2018-08-29,13.96,17.82,0.99
241,2018-08-30,31.06,30.35,1.14
242,2018-08-31,42.22,28.22,1.09
243,2018-01-09,36.33,31.73,1.25
244,2018-02-09,29.39,29.21,1.17
245,2018-03-09,29.66,31.61,1.27
246,2018-04-09,33.67,37.39,1.34
247,2018-05-09,35.69,31.91,1.08
248,2018-06-09,31.85,27.21,1.01
249,2018-07-09,31.92,34.48,1.42
250,2018-08-09,24.36,21.21,0.78
251,2018-09-09,13.62,8.37,0.69
252,2018-10-09,21.39,10.12,0.76
253,2018-11-09,23.71,16.7,0.85
254,2018-12-09,28.58,17.89,0.86
255,2018-09-13,28.83,18.31,0.72
256,2018-09-14,22.33,28.02,1.05
257,2018-09-15,25.96,31.22,1.07
258,2018-09-16,36.5,33.14,1.01
259,2018-09-17,46.15,42.26,1.14
260,2018-09-18,46.54,45.44,1.1
261,2018-09-19,49.71,52.66,1.29
262,2018-09-20,68.31,50.63,1.37
263,2018-09-21,42.95,14.87,0.69
264,2018-09-22,19.91,11.51,0.76
265,2018-09-23,22.33,9.74,0.72
266,2018-09-24,13.6,17.07,0.7
267,2018-09-25,16.96,31.03,1.07
268,2018-09-26,30.96,42.89,1.48
269,2018-09-27,54.05,54.37,1.5
270,2018-09-28,67.69,60.65,1.6
271,2018-09-29,72.91,62.7,1.84
272,2018-09-30,54.85,49.97,1.32
273,2018-01-10,64.18,62.66,1.64
274,2018-02-10,63.61,46.55,0.98
275,2018-03-10,47.33,54.81,1.21
276,2018-04-10,75.41,52.99,1.19
277,2018-05-10,108.08,88.67,1.87
278,2018-06-10,78.94,68.73,1.86
279,2018-07-10,79.74,67.76,1.41
280,2018-08-10,120.17,77.53,1.66
281,2018-09-10,109.28,42.93,1.23
282,2018-10-10,87.05,23.34,1.17
283,2018-11-10,61.12,22.96,0.84
284,2018-12-10,62.06,66.07,1.54
285,2018-10-13,101.71,65.84,1.53
286,2018-10-14,82.71,54.38,1.27
287,2018-10-15,98.39,69.61,1.74
288,2018-10-16,107.73,44.1,1.27
289,2018-10-17,111.94,51.01,1.52
290,2018-10-18,130.01,55.19,1.39
291,2018-10-19,120.47,84.88,1.62
292,2018-10-20,149.64,94.09,1.69
293,2018-10-21,149.08,81.59,1.5
294,2018-10-22,103.38,64.8,1.2
295,2018-10-23,97.7,91.29,1.7
296,2018-10-24,136.95,78.42,1.86
297,2018-10-25,134.11,84.35,1.61
298,2018-10-26,141.16,98.44,1.88
299,2018-10-27,140.26,74.41,1.49
300,2018-10-28,173.42,89.15,1.99
301,2018-10-29,172.19,92.38,2.08
302,2018-10-30,211.17,117.14,2.43
303,2018-10-31,169.14,93.25,2.19
304,2018-01-11,190.39,86.87,2.23
305,2018-02-11,182.47,65.47,1.8
306,2018-03-11,141.15,35.99,1.42
307,2018-04-11,79.73,40.45,1.2
308,2018-05-11,300.99,63.13,2.12
309,2018-06-11,149.33,56.45,1.46
310,2018-07-11,165.91,50.59,1.26
311,2018-08-11,364.93,93.9,2.48
312,2018-09-11,251.81,90.42,2.44
313,2018-10-11,220.35,76.66,2.52
314,2018-11-11,174.77,47.71,1.85
315,2018-12-11,209.03,64.16,2.37
316,2018-11-13,178.92,46.59,2.1
317,2018-11-14,103.75,38.86,1.71
318,2018-11-15,80.17,42.93,1.64
319,2018-11-16,118.22,47.21,1.41
320,2018-11-17,113.51,59.5,1.53
321,2018-11-18,106.35,46.97,1.37
322,2018-11-19,145.65,41.05,1.61
323,2018-11-20,169.93,67.55,2.06
324,2018-11-21,161.9,50.16,2.12
325,2018-11-22,103.4,67.76,1.54
326,2018-11-23,155.83,58.11,1.85
327,2018-11-24,89.87,40.77,1.43
328,2018-11-25,107.33,56.43,1.66
329,2018-11-26,167.62,64.16,2.13
330,2018-11-27,154.51,51.69,1.75
331,2018-11-28,152.62,53.49,2.09
332,2018-11-29,146.19,60.38,2.1
333,2018-11-30,150.32,54.32,1.89
334,2018-01-12,105.46,47.76,1.5
335,2018-02-12,114.18,61.63,2.22
336,2018-03-12,130.83,64.66,1.82
337,2018-04-12,163.5,72.29,2.79
338,2018-05-12,147.28,70.53,2.09
339,2018-06-12,193.4,97.02,2.94
340,2018-07-12,168.29,67.7,1.93
341,2018-08-12,163.0,81.98,2.06
342,2018-09-12,202.84,87.56,2.44
343,2018-10-12,234.36,74.51,2.17
344,2018-11-12,204.19,61.64,1.69
345,2018-12-12,140.85,47.88,1.33
346,2018-12-13,92.24,68.61,1.82
347,2018-12-14,90.93,58.84,1.05
348,2018-12-15,103.09,55.7,1.13
349,2018-12-16,119.33,61.8,1.44
350,2018-12-17,164.38,79.27,2.01
351,2018-12-18,160.8,71.24,1.22
352,2018-12-19,138.83,59.97,0.99
353,2018-12-20,183.17,81.42,1.89
354,2018-12-21,213.42,73.15,1.9
355,2018-12-22,236.12,72.61,1.19
356,2018-12-23,220.71,53.8,0.53
357,2018-12-24,280.87,89.17,2.24
358,2018-12-25,289.51,59.21,1.39
359,2018-12-26,191.15,52.14,1.14
360,2018-12-27,235.93,72.58,2.01
361,2018-12-28,236.74,54.45,1.45
362,2018-12-29,236.57,77.34,2.49
363,2018-12-30,298.42,80.78,2.73
364,2018-12-31,276.58,69.19,2.39
365,2019-01-01,220.83,57.47,1.49
366,2019-02-01,234.67,38.57,1.16
367,2019-03-01,287.91,54.94,1.78
368,2019-04-01,227.49,57.98,2.07
369,2019-05-01,228.7,35.91,1.51
370,2019-06-01,166.58,44.25,1.52
371,2019-07-01,193.59,44.09,1.73
372,2019-08-01,148.93,33.37,1.1
373,2019-09-01,139.42,48.53,1.09
374,2019-10-01,161.41,61.82,1.66
375,2019-11-01,213.36,67.31,1.89
376,2019-12-01,223.35,61.78,1.78
377,2019-01-13,287.23,77.56,2.05
378,2019-01-14,102.08,46.81,0.55
379,2019-01-15,120.35,46.97,0.97
380,2019-01-16,219.11,60.02,1.42
381,2019-01-17,360.23,92.21,3.57
382,2019-01-18,238.3,65.79,1.83
383,2019-01-19,214.14,67.74,1.6
384,2019-01-20,204.43,56.08,1.46
385,2019-01-21,140.78,28.18,1.07
386,2019-01-22,54.06,22.26,0.59
387,2019-01-23,123.74,51.9,1.81
388,2019-01-24,122.73,35.61,1.15
389,2019-01-25,75.08,41.43,0.8
390,2019-01-26,108.59,54.31,0.78
391,2019-01-27,109.71,45.47,1.05
392,2019-01-28,121.15,44.82,0.92
393,2019-01-29,141.51,48.13,1.28
394,2019-01-30,182.88,59.87,1.09
395,2019-01-31,157.1,36.99,0.56
396,2019-01-02,166.04,33.22,0.52
397,2019-02-02,183.69,32.0,0.33
398,2019-03-02,133.31,30.96,0.36
399,2019-04-02,121.32,53.79,1.31
400,2019-05-02,200.16,56.34,1.91
401,2019-06-02,166.01,27.88,1.44
402,2019-07-02,55.2,14.71,0.91
403,2019-08-02,60.6,44.35,1.0
404,2019-09-02,79.17,43.13,1.16
405,2019-10-02,133.76,52.95,1.7
406,2019-11-02,160.04,69.89,2.42
407,2019-12-02,197.54,74.62,2.64
408,2019-02-13,193.8,53.11,1.81
409,2019-02-14,136.52,27.66,1.21
410,2019-02-15,103.61,36.24,1.45
411,2019-02-16,111.04,29.22,1.25
412,2019-02-17,94.87,33.9,1.19
413,2019-02-18,103.53,34.26,1.11
414,2019-02-19,102.15,46.71,1.39
415,2019-02-20,80.41,35.57,1.16
416,2019-02-21,67.03,33.79,1.21
417,2019-02-22,67.46,29.38,0.99
418,2019-02-23,48.0,36.08,0.79
419,2019-02-24,81.61,47.65,1.15
420,2019-02-25,79.39,45.19,1.04
421,2019-02-26,45.68,34.05,0.7
422,2019-02-27,45.36,41.25,1.27
423,2019-02-28,69.96,44.92,1.28
424,2019-01-03,81.01,51.07,1.4
425,2019-02-03,81.33,44.93,1.52
426,2019-03-03,52.92,23.47,1.14
427,2019-04-03,82.14,35.24,1.83
428,2019-05-03,59.06,32.44,1.16
429,2019-06-03,61.49,39.27,1.09
430,2019-07-03,85.08,49.95,1.39
431,2019-08-03,78.18,48.61,1.57
432,2019-09-03,60.66,39.15,0.84
433,2019-10-03,62.64,43.8,0.95
434,2019-11-03,69.24,31.24,1.31
435,2019-12-03,48.1,36.07,0.75
436,2019-03-13,79.93,62.52,1.57
437,2019-03-14,102.24,48.63,1.43
438,2019-03-15,72.21,40.59,1.17
439,2019-03-16,61.74,42.32,0.99
440,2019-03-17,77.82,49.01,1.2
441,2019-03-18,87.44,52.84,1.38
442,2019-03-19,92.2,50.81,1.55
443,2019-03-20,84.58,36.44,1.03
444,2019-03-21,109.43,33.72,1.45
445,2019-03-22,30.01,29.45,0.86
446,2019-03-23,44.12,28.73,1.05
447,2019-03-24,45.49,30.35,0.72
448,2019-03-25,58.29,33.6,1.35
449,2019-03-26,62.42,41.45,1.11
450,2019-03-27,61.0,49.36,1.31
451,2019-03-28,73.23,55.06,1.83
452,2019-03-29,86.97,55.33,2.05
453,2019-03-30,73.33,40.34,1.27
454,2019-03-31,43.6,49.16,0.76
455,2019-01-04,44.4,47.27,0.72
456,2019-02-04,72.48,83.91,1.21
457,2019-03-04,71.0,77.59,1.33
458,2019-04-04,100.6,73.67,1.61
459,2019-05-04,103.26,61.43,2.37
460,2019-06-04,72.08,50.02,1.89
461,2019-07-04,130.59,27.04,1.56
462,2019-08-04,75.03,26.0,1.75
463,2019-09-04,70.25,45.21,1.13
464,2019-10-04,76.62,59.15,1.95
465,2019-11-04,60.73,48.37,1.84
466,2019-12-04,54.54,40.44,2.03
467,2019-04-13,44.5,35.54,1.83
468,2019-04-14,46.42,37.94,2.07
469,2019-04-15,40.83,42.68,1.93
470,2019-04-16,43.99,16.57,1.48
471,2019-04-17,13.71,13.23,0.97
472,2019-04-18,27.77,36.63,2.05
473,2019-04-19,67.42,39.47,1.81
474,2019-04-20,72.61,42.84,0.97
475,2019-04-21,62.0,47.72,1.91
476,2019-04-22,84.07,51.62,1.97
477,2019-04-23,80.74,42.77,1.39
478,2019-04-24,74.44,30.41,1.58
479,2019-04-25,75.46,29.98,0.67
480,2019-04-26,64.7,71.07,1.12
481,2019-04-27,59.43,45.36,1.19
482,2019-04-28,56.82,42.89,1.65
483,2019-04-29,61.12,55.33,1.35
484,2019-04-30,68.98,38.36,1.34
485,2019-01-05,99.21,45.17,0.84
486,2019-02-05,62.26,15.86,0.71
487,2019-03-05,37.07,29.51,2.11
488,2019-04-05,68.81,50.2,1.15
489,2019-05-05,44.77,60.17,1.29
490,2019-06-05,73.22,51.4,1.2
491,2019-07-05,83.0,60.66,0.72
492,2019-08-05,85.55,54.55,0.98
493,2019-09-05,84.98,40.41,0.71
494,2019-10-05,53.58,26.62,0.28
495,2019-11-05,101.14,46.01,1.19
496,2019-12-05,188.08,39.15,0.63
497,2019-05-13,139.8,29.91,0.49
498,2019-05-14,48.01,37.36,0.62
499,2019-05-15,62.99,38.1,1.31
500,2019-05-16,54.33,49.99,1.53
501,2019-05-17,59.75,29.9,0.84
502,2019-05-18,32.95,34.49,1.2
503,2019-05-19,70.57,49.1,0.75
504,2019-05-20,73.17,57.05,0.85
505,2019-05-21,65.75,38.67,0.53
506,2019-05-22,45.49,47.05,0.67
507,2019-05-23,70.42,50.08,0.77
508,2019-05-24,42.03,43.34,0.75
509,2019-05-25,35.13,35.67,0.51
510,2019-05-26,45.54,49.98,0.72
511,2019-05-27,42.72,63.19,0.75
512,2019-05-28,45.88,62.78,0.79
513,2019-05-29,49.61,67.06,0.96
514,2019-05-30,59.62,71.42,0.99
515,2019-05-31,56.33,47.68,0.7
516,2019-01-06,73.29,31.57,0.78
517,2019-02-06,64.62,11.75,0.6
518,2019-03-06,72.62,8.54,1.13
519,2019-04-06,48.1,14.52,0.87
520,2019-05-06,66.39,17.19,1.88
521,2019-06-06,64.89,26.06,0.52
522,2019-07-06,50.36,18.98,0.55
523,2019-08-06,48.48,42.27,1.59
524,2019-09-06,57.64,51.12,2.0
525,2019-10-06,40.01,51.43,1.99
526,2019-11-06,99.44,41.82,1.1
527,2019-12-06,60.26,12.8,1.17
528,2019-06-13,34.22,22.67,0.54
529,2019-06-14,36.55,41.69,0.74
530,2019-06-15,54.69,39.22,0.56
531,2019-06-16,28.29,12.46,0.47
532,2019-06-17,29.01,23.01,0.63
533,2019-06-18,22.76,40.47,1.45
534,2019-06-19,67.8,33.56,0.7
535,2019-06-20,39.28,20.81,0.48
536,2019-06-21,56.68,43.28,0.73
537,2019-06-22,49.81,44.67,0.62
538,2019-06-23,28.54,8.57,0.42
539,2019-06-24,18.12,9.55,0.44
540,2019-06-25,37.62,25.47,0.67
541,2019-06-26,46.83,41.35,0.88
542,2019-06-27,49.3,42.31,2.16
543,2019-06-28,45.71,37.84,0.56
544,2019-06-29,47.51,37.02,0.82
545,2019-06-30,60.41,31.04,0.6
546,2019-01-07,51.1,30.98,0.54
547,2019-02-07,63.8,23.94,0.63
548,2019-03-07,29.19,12.46,0.41
549,2019-04-07,28.12,28.66,0.9
550,2019-05-07,32.38,32.74,0.63
551,2019-06-07,23.54,14.8,0.53
552,2019-07-07,30.79,32.37,0.75
553,2019-08-07,43.75,27.75,0.64
554,2019-09-07,34.49,23.38,0.51
555,2019-10-07,61.07,24.16,0.66
556,2019-11-07,60.65,20.17,0.57
557,2019-12-07,57.44,18.31,0.4
558,2019-07-13,51.83,15.7,0.32
559,2019-07-14,59.38,17.04,1.39
560,2019-07-15,41.64,27.31,0.84
561,2019-07-16,29.5,22.34,0.98
562,2019-07-17,27.92,33.61,0.69
563,2019-07-18,23.73,27.83,0.6
564,2019-07-19,44.73,24.68,0.69
565,2019-07-20,35.89,37.67,0.81
566,2019-07-21,38.03,25.39,0.73
567,2019-07-22,43.02,31.92,0.85
568,2019-07-23,50.09,43.85,0.81
569,2019-07-24,42.08,21.6,0.51
570,2019-07-25,15.14,22.39,0.65
571,2019-07-26,17.7,22.71,0.5
572,2019-07-27,14.61,17.67,0.82
573,2019-07-28,12.0,10.91,1.68
574,2019-07-29,12.76,10.51,0.89
575,2019-07-30,20.91,17.56,0.48
576,2019-07-31,19.16,12.02,0.52
577,2019-01-08,25.5,12.41,0.57
578,2019-02-08,30.22,28.09,0.77
579,2019-03-08,25.15,24.12,0.77
580,2019-04-08,25.07,23.03,1.14
581,2019-05-08,32.23,19.1,0.95
582,2019-06-08,16.41,21.33,0.62
583,2019-07-08,17.21,20.24,0.74
584,2019-08-08,15.49,15.9,0.58
585,2019-09-08,10.59,6.76,0.34
586,2019-10-08,8.92,7.1,0.38
587,2019-11-08,16.25,10.0,0.46
588,2019-12-08,15.17,21.81,0.66
589,2019-08-13,13.0,18.79,0.58
590,2019-08-14,24.41,31.99,0.99
591,2019-08-15,19.1,18.02,0.58
592,2019-08-16,7.7,9.98,0.37
593,2019-08-17,4.39,7.48,0.47
594,2019-08-18,15.28,30.44,1.05
595,2019-08-19,27.71,35.95,1.3
596,2019-08-20,33.64,37.6,1.09
597,2019-08-21,34.62,39.0,1.13
598,2019-08-22,29.85,37.07,0.76
599,2019-08-23,34.18,33.88,0.93
600,2019-08-24,42.57,28.85,0.81
601,2019-08-25,23.71,18.93,0.59
602,2019-08-26,14.75,25.99,0.92
603,2019-08-27,24.25,27.37,1.42
604,2019-08-28,26.79,23.12,1.08
605,2019-08-29,26.82,18.86,0.73
606,2019-08-30,24.6,17.79,0.7
607,2019-08-31,36.08,32.46,1.8
608,2019-01-09,18.69,22.53,1.5
609,2019-02-09,35.78,28.26,0.88
610,2019-03-09,58.49,40.05,0.91
611,2019-04-09,56.42,23.47,0.68
612,2019-05-09,21.44,17.6,0.59
613,2019-06-09,22.51,18.27,0.49
614,2019-07-09,21.51,15.89,0.44
615,2019-08-09,30.29,22.4,1.15
616,2019-09-09,49.74,34.77,1.4
617,2019-10-09,68.22,33.44,1.14
618,2019-11-09,78.55,32.68,0.98
619,2019-12-09,50.04,16.22,0.68
620,2019-09-13,24.8,13.96,0.53
621,2019-09-14,20.8,8.85,0.33
622,2019-09-15,31.85,18.6,0.55
623,2019-09-16,53.81,38.3,0.81
624,2019-09-17,54.93,26.08,0.6
625,2019-09-18,28.98,12.01,0.49
626,2019-09-19,14.99,8.36,0.38
627,2019-09-20,30.32,17.73,0.59
628,2019-09-21,29.21,13.65,0.52
629,2019-09-22,18.94,14.66,0.39
630,2019-09-23,22.92,15.61,0.55
631,2019-09-24,31.9,18.53,0.53
632,2019-09-25,26.7,15.44,0.37
633,2019-09-26,15.45,7.73,0.41
634,2019-09-27,9.4,19.16,0.93
635,2019-09-28,12.71,14.78,0.91
636,2019-09-29,7.83,9.8,0.85
637,2019-09-30,23.88,18.14,1.03
638,2019-01-10,26.77,21.97,1.1
639,2019-02-10,36.82,33.54,1.38
640,2019-03-10,38.1,24.37,1.26
641,2019-04-10,46.58,51.49,2.8
