,date,SO2,NO2,CO
85,2018-03-27,13.361863354037265,7.47725,0.5950310559006212
86,2018-03-28,13.361863354037265,7.47725,0.5950310559006212
87,2018-03-29,13.361863354037265,7.47725,0.5950310559006212
88,2018-03-30,13.361863354037265,7.47725,0.5950310559006212
89,2018-03-31,13.361863354037265,7.47725,0.5950310559006212
90,2018-01-04,13.361863354037265,7.47725,0.5950310559006212
91,2018-02-04,13.361863354037265,7.47725,0.5950310559006212
92,2018-03-04,13.361863354037265,7.47725,0.5950310559006212
93,2018-04-04,13.361863354037265,7.47725,0.5950310559006212
94,2018-05-04,13.361863354037265,7.47725,0.5950310559006212
95,2018-06-04,13.361863354037265,7.47725,0.5950310559006212
96,2018-07-04,13.361863354037265,7.47725,0.5950310559006212
97,2018-08-04,13.361863354037265,7.47725,0.5950310559006212
98,2018-09-04,13.361863354037265,7.47725,0.5950310559006212
99,2018-10-04,13.361863354037265,7.47725,0.5950310559006212
100,2018-11-04,13.361863354037265,7.47725,0.5950310559006212
101,2018-12-04,13.361863354037265,7.47725,0.5950310559006212
