,date,PM2.5,NO2
0,2018-01-01,43.394361233480176,18.83483018867925
1,2018-02-01,43.394361233480176,18.83483018867925
2,2018-03-01,43.394361233480176,18.83483018867925
3,2018-04-01,43.394361233480176,18.83483018867925
4,2018-05-01,43.394361233480176,18.83483018867925
5,2018-06-01,43.394361233480176,18.83483018867925
6,2018-07-01,43.394361233480176,18.83483018867925
7,2018-08-01,43.394361233480176,18.83483018867925
8,2018-09-01,43.394361233480176,18.83483018867925
9,2018-10-01,43.394361233480176,18.83483018867925
10,2018-11-01,43.394361233480176,18.83483018867925
11,2018-12-01,43.394361233480176,18.83483018867925
12,2018-01-13,43.394361233480176,18.83483018867925
13,2018-01-14,43.394361233480176,18.83483018867925
14,2018-01-15,43.394361233480176,18.83483018867925
15,2018-01-16,43.394361233480176,18.83483018867925
16,2018-01-17,43.394361233480176,18.83483018867925
17,2018-01-18,43.394361233480176,18.83483018867925
18,2018-01-19,43.394361233480176,18.83483018867925
19,2018-01-20,43.394361233480176,18.83483018867925
20,2018-01-21,43.394361233480176,18.83483018867925
21,2018-01-22,43.394361233480176,18.83483018867925
22,2018-01-23,43.394361233480176,18.83483018867925
23,2018-01-24,43.394361233480176,18.83483018867925
24,2018-01-25,43.394361233480176,18.83483018867925
25,2018-01-26,43.394361233480176,18.83483018867925
26,2018-01-27,43.394361233480176,18.83483018867925
27,2018-01-28,43.394361233480176,18.83483018867925
28,2018-01-29,43.394361233480176,18.83483018867925
29,2018-01-30,43.394361233480176,18.83483018867925
30,2018-01-31,43.394361233480176,18.83483018867925
31,2018-01-02,43.394361233480176,18.83483018867925
32,2018-02-02,43.394361233480176,18.83483018867925
33,2018-03-02,43.394361233480176,18.83483018867925
34,2018-04-02,43.394361233480176,18.83483018867925
35,2018-05-02,43.394361233480176,18.83483018867925
36,2018-06-02,43.394361233480176,18.83483018867925
37,2018-07-02,43.394361233480176,18.83483018867925
38,2018-08-02,43.394361233480176,18.83483018867925
39,2018-09-02,43.394361233480176,18.83483018867925
40,2018-10-02,43.394361233480176,18.83483018867925
41,2018-11-02,43.394361233480176,18.83483018867925
42,2018-12-02,43.394361233480176,18.83483018867925
43,2018-02-13,43.394361233480176,18.83483018867925
44,2018-02-14,43.394361233480176,18.83483018867925
45,2018-02-15,43.394361233480176,18.83483018867925
46,2018-02-16,43.394361233480176,18.83483018867925
47,2018-02-17,43.394361233480176,18.83483018867925
48,2018-02-18,43.394361233480176,18.83483018867925
49,2018-02-19,43.394361233480176,18.83483018867925
50,2018-02-20,43.394361233480176,18.83483018867925
51,2018-02-21,43.394361233480176,18.83483018867925
52,2018-02-22,43.394361233480176,18.83483018867925
53,2018-02-23,43.394361233480176,18.83483018867925
54,2018-02-24,43.394361233480176,18.83483018867925
55,2018-02-25,43.394361233480176,18.83483018867925
56,2018-02-26,43.394361233480176,18.83483018867925
57,2018-02-27,43.394361233480176,18.83483018867925
58,2018-02-28,43.394361233480176,18.83483018867925
59,2018-01-03,43.394361233480176,18.83483018867925
60,2018-02-03,43.394361233480176,18.83483018867925
61,2018-03-03,43.394361233480176,18.83483018867925
62,2018-04-03,43.394361233480176,18.83483018867925
63,2018-05-03,43.394361233480176,18.83483018867925
64,2018-06-03,43.394361233480176,18.83483018867925
65,2018-07-03,43.394361233480176,18.83483018867925
66,2018-08-03,43.394361233480176,18.83483018867925
