,date,PM2.5,SO2,NO2
0,2018-01-01,416.86,8.08,110.91
1,2018-02-01,248.82,6.7,87.44
2,2018-03-01,178.59,8.66,76.83
3,2018-04-01,239.29,7.52,68.38
4,2018-05-01,360.12,6.19,59.55
5,2018-06-01,227.64,7.82,76.77
6,2018-07-01,139.0,5.21,71.89
7,2018-08-01,146.58,6.75,71.28
8,2018-09-01,201.72,7.58,83.1
9,2018-10-01,146.76,7.23,73.38
10,2018-11-01,117.33,6.25,67.29
11,2018-12-01,148.83,12.75,72.2
12,2018-01-13,205.63,19.12,71.27
13,2018-01-14,162.86,16.03,75.8
14,2018-01-15,204.16,13.32,82.09
15,2018-01-16,117.57,10.97,80.68
16,2018-01-17,285.77,4.1,71.44
17,2018-01-18,299.18,11.75,77.71
18,2018-01-19,207.96,12.0,91.89
19,2018-01-20,154.83,10.94,83.5
20,2018-01-21,160.19,12.78,82.17
21,2018-01-22,216.74,16.54,83.53
22,2018-01-23,156.63,5.29,74.53
23,2018-01-24,145.15,5.43,70.79
24,2018-01-25,118.84,4.34,61.68
25,2018-01-26,174.46,4.59,72.36
26,2018-01-27,263.29,8.85,90.51
27,2018-01-28,163.56,10.61,69.58
28,2018-01-29,211.99,16.22,64.42
29,2018-01-30,106.68,7.52,63.09
30,2018-01-31,135.3,8.29,64.33
31,2018-01-02,103.83,13.37,67.81
32,2018-02-02,139.08,14.18,62.01
33,2018-03-02,110.53,19.06,62.26
34,2018-04-02,128.08,10.96,61.92
35,2018-05-02,148.29,16.2,71.66
36,2018-06-02,144.75,11.6,77.73
37,2018-07-02,118.36,11.38,71.5
38,2018-08-02,169.7,21.61,86.92
39,2018-09-02,197.31,27.87,94.68
40,2018-10-02,211.59,28.15,93.73
41,2018-11-02,155.37,28.74,68.27
42,2018-12-02,205.87,3.69,46.5
43,2018-02-13,261.1,12.48,62.38
44,2018-02-14,72.35,4.81,53.35
45,2018-02-15,98.04,10.69,54.6
46,2018-02-16,110.05,11.76,61.17
47,2018-02-17,102.37,11.4,62.95
48,2018-02-18,105.0,9.51,61.68
49,2018-02-19,212.64,18.32,70.1
50,2018-02-20,228.81,22.13,73.58
51,2018-02-21,217.16,33.58,74.62
52,2018-02-22,173.56,16.41,83.62
53,2018-02-23,215.13,25.2,71.07
54,2018-02-24,183.7,14.67,53.55
55,2018-02-25,119.02,16.61,47.6
56,2018-02-26,64.71,6.33,44.65
57,2018-02-27,73.77,5.08,60.55
58,2018-02-28,136.44,18.85,61.33
59,2018-01-03,190.51,22.41,63.93
60,2018-02-03,129.78,14.01,46.64
61,2018-03-03,99.68,14.39,43.24
62,2018-04-03,75.46,13.67,36.86
63,2018-05-03,76.1,10.74,44.17
64,2018-06-03,63.04,8.41,54.34
65,2018-07-03,85.54,9.41,63.95
66,2018-08-03,113.62,16.12,59.94
67,2018-09-03,119.85,20.31,55.19
68,2018-10-03,63.15,14.94,51.17
69,2018-11-03,75.64,15.34,44.34
70,2018-12-03,91.22,15.01,55.84
71,2018-03-13,117.13,19.13,54.5
72,2018-03-14,145.13,24.66,48.17
73,2018-03-15,105.54,15.27,47.7
74,2018-03-16,94.57,18.14,52.15
75,2018-03-17,65.87,14.92,55.86
76,2018-03-18,71.42,14.23,55.39
77,2018-03-19,162.18,13.84,58.8
78,2018-03-20,91.61,19.91,62.45
79,2018-03-21,105.83,20.21,50.42
80,2018-03-22,79.22,14.64,54.63
81,2018-03-23,53.37,11.11,54.89
82,2018-03-24,76.12,6.81,63.24
83,2018-03-25,73.47,10.06,52.06
84,2018-03-26,83.8,14.62,58.07
85,2018-03-27,91.79,16.95,54.36
86,2018-03-28,119.52,21.79,59.5
87,2018-03-29,75.96,14.54,60.0
88,2018-03-30,76.0,14.34,59.64
89,2018-03-31,78.32,10.45,58.07
90,2018-01-04,76.79,8.28,41.35
91,2018-02-04,94.76,10.71,46.39
92,2018-03-04,109.04,12.95,47.43
93,2018-04-04,122.21,15.77,48.52
94,2018-05-04,155.47,22.22,60.36
95,2018-06-04,203.02,20.1,49.45
96,2018-07-04,41.44,13.91,123.8
97,2018-08-04,52.92,13.09,45.72
98,2018-09-04,57.1,8.51,46.22
99,2018-10-04,107.81,8.95,43.84
100,2018-11-04,144.6,5.83,42.11
101,2018-12-04,43.49,7.22,48.47
102,2018-04-13,69.1,16.96,53.71
103,2018-04-14,67.7,17.65,60.09
104,2018-04-15,79.05,17.1,65.2
105,2018-04-16,106.36,19.49,61.94
106,2018-04-17,78.78,20.71,59.39
107,2018-04-18,53.56,15.28,65.55
108,2018-04-19,79.24,18.83,81.89
109,2018-04-20,89.24,22.98,76.52
110,2018-04-21,134.47,11.69,76.43
111,2018-04-22,50.46,20.92,85.33
112,2018-04-23,88.59,15.85,88.73
113,2018-04-24,392.3,21.64,97.38
114,2018-04-25,94.52,22.38,112.37
115,2018-04-26,133.99,34.4,102.95
116,2018-04-27,167.15,13.27,86.36
117,2018-04-28,75.75,15.29,73.76
118,2018-04-29,79.02,17.97,71.82
119,2018-04-30,90.6,15.84,69.9
120,2018-01-05,54.6,9.83,64.44
121,2018-02-05,221.11,9.57,62.16
122,2018-03-05,39.72,10.42,55.54
123,2018-04-05,42.04,10.13,57.82
124,2018-05-05,68.68,15.09,69.08
125,2018-06-05,92.47,15.55,74.61
126,2018-07-05,88.08,20.54,76.27
127,2018-08-05,123.74,12.28,72.75
128,2018-09-05,69.61,18.79,66.54
129,2018-10-05,109.01,11.11,67.82
130,2018-11-05,136.84,22.33,72.89
131,2018-12-05,160.25,27.95,59.01
132,2018-05-13,90.31,3.29,35.18
133,2018-05-14,428.0,6.91,75.14
134,2018-05-15,249.04,4.58,84.87
135,2018-05-16,163.33,11.64,63.15
136,2018-05-17,180.92,31.54,74.74
137,2018-05-18,103.91,20.3,66.28
138,2018-05-19,107.1,17.08,69.65
139,2018-05-20,165.44,25.07,97.58
140,2018-05-21,155.28,26.98,74.55
141,2018-05-22,164.61,30.55,197.48
142,2018-05-23,120.86,27.56,90.57
143,2018-05-24,128.7,32.92,66.77
144,2018-05-25,283.75,20.71,58.23
145,2018-05-26,288.59,32.88,124.31
146,2018-05-27,283.52,50.43,131.17
147,2018-05-28,88.368,22.84,86.28
148,2018-05-29,69.73,20.27,72.39
149,2018-05-30,58.53,5.72,49.82
150,2018-05-31,77.21,6.77,43.84
151,2018-01-06,63.72,19.77,119.89
152,2018-02-06,166.59,4.68,133.8
153,2018-03-06,57.49,1.19,55.26
154,2018-04-06,61.83,2.32,39.61
155,2018-05-06,53.77,4.17,31.95
156,2018-06-06,62.44,2.32,31.14
157,2018-07-06,77.45,4.35,28.07
158,2018-08-06,162.0,3.83,25.25
159,2018-09-06,209.86,3.62,23.85
160,2018-10-06,68.79,4.02,25.57
161,2018-11-06,63.61,2.05,31.18
162,2018-12-06,93.5,1.9,30.69
163,2018-06-13,357.88,3.13,32.86
164,2018-06-14,128.83,3.17,27.16
165,2018-06-15,174.49,2.85,25.63
166,2018-06-16,94.46,2.73,21.21
167,2018-06-17,82.54,2.57,21.82
168,2018-06-18,56.51,6.69,26.94
169,2018-06-19,148.45,6.65,32.38
170,2018-06-20,63.23,7.21,35.02
171,2018-06-21,74.75,10.36,33.77
172,2018-06-22,176.77,18.21,82.12
173,2018-06-23,194.83,6.65,169.35
174,2018-06-24,138.54,6.99,63.8
175,2018-06-25,144.97,8.23,51.51
176,2018-06-26,646.25,8.28,46.35
177,2018-06-27,380.71,4.37,37.71
178,2018-06-28,425.63,2.41,29.11
179,2018-06-29,41.41,3.9,28.0
180,2018-06-30,45.52,3.56,24.63
181,2018-01-07,36.92,2.79,24.5
182,2018-02-07,100.64,2.61,24.91
183,2018-03-07,58.79,4.24,25.59
184,2018-04-07,211.02,1.9,75.56
185,2018-05-07,143.94,2.37,40.8
186,2018-06-07,65.44,2.56,35.07
187,2018-07-07,144.84,3.73,36.22
188,2018-08-07,86.5,2.98,30.59
189,2018-09-07,151.15,2.77,24.19
190,2018-10-07,118.09,2.75,20.25
191,2018-11-07,48.11,3.16,22.23
192,2018-12-07,223.42,3.33,19.27
193,2018-07-13,119.17,3.64,16.12
194,2018-07-14,103.67,2.23,14.08
195,2018-07-15,111.21,3.23,11.32
196,2018-07-16,43.45,2.79,16.74
197,2018-07-17,35.05,1.75,16.46
198,2018-07-18,37.07,2.83,16.17
199,2018-07-19,38.97,3.77,14.85
200,2018-07-20,55.99,1.84,23.29
201,2018-07-21,47.93,4.29,19.31
202,2018-07-22,109.53,2.56,15.43
203,2018-07-23,38.29,2.55,17.84
204,2018-07-24,39.88,3.59,17.34
205,2018-07-25,38.29,2.78,17.72
206,2018-07-26,509.7,3.84,16.45
207,2018-07-27,263.96,4.87,33.38
208,2018-07-28,127.14,3.55,21.2
209,2018-07-29,63.03,2.62,20.12
210,2018-07-30,66.56,4.08,20.58
211,2018-07-31,81.17,2.88,22.22
212,2018-01-08,90.54,3.12,23.21
213,2018-02-08,124.69,2.3,22.08
214,2018-03-08,117.77,4.42,24.76
215,2018-04-08,119.25,4.41,23.6
216,2018-05-08,104.74,2.28,20.15
217,2018-06-08,83.52,3.68,23.96
218,2018-07-08,66.24,3.65,23.04
219,2018-08-08,125.08,3.17,23.24
220,2018-09-08,43.1,2.97,20.09
221,2018-10-08,136.18,3.14,34.21
222,2018-11-08,133.11,2.77,32.67
223,2018-12-08,30.93,1.77,26.58
224,2018-08-13,39.96,1.85,28.27
225,2018-08-14,61.94,3.03,30.87
226,2018-08-15,47.89,3.36,25.09
227,2018-08-16,38.61,5.4,47.29
228,2018-08-17,255.56,9.83,168.65
229,2018-08-18,39.52,2.79,41.36
230,2018-08-19,217.48,2.9,33.65
231,2018-08-20,71.88,2.28,32.24
232,2018-08-21,38.47,3.3,25.59
233,2018-08-22,43.38,2.22,21.61
234,2018-08-23,371.02,2.18,27.79
235,2018-08-24,45.73199999999999,4.79,24.76
