,date,PM2.5,SO2,NO2,CO
0,2018-01-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
1,2018-02-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
2,2018-03-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
3,2018-04-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
4,2018-05-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
5,2018-06-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
6,2018-07-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
7,2018-08-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
8,2018-09-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
9,2018-10-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
10,2018-11-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
11,2018-12-01,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
12,2018-01-13,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
13,2018-01-14,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
14,2018-01-15,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
15,2018-01-16,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
16,2018-01-17,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
17,2018-01-18,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
18,2018-01-19,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
19,2018-01-20,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
20,2018-01-21,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
21,2018-01-22,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
22,2018-01-23,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
23,2018-01-24,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
24,2018-01-25,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
25,2018-01-26,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
26,2018-01-27,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
27,2018-01-28,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
28,2018-01-29,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
29,2018-01-30,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
30,2018-01-31,95.4497585998793,16.28317469879518,61.340881110440556,1.6168053855569156
31,2018-01-02,155.15,21.2,285.15,2.49
32,2018-02-02,181.08,12.7,169.29,1.69
33,2018-03-02,130.52,26.45,136.76,1.46
34,2018-04-02,151.06,21.05,116.13,1.33
35,2018-05-02,186.12,21.05,191.85,1.72
36,2018-06-02,170.45,30.14,121.13,1.34
37,2018-07-02,149.46,25.86,121.67,1.44
38,2018-08-02,171.2,14.47,159.59,2.91
39,2018-09-02,232.24,17.67,185.75,3.63
40,2018-10-02,252.61,21.32,84.55,4.69
41,2018-11-02,181.49,18.25,76.38,3.01
42,2018-12-02,96.29,19.64,45.27,1.49
43,2018-02-13,119.62,18.83,71.93,1.24
44,2018-02-14,81.04,12.91,44.44,0.76
45,2018-02-15,100.0,20.46,48.25,0.99
46,2018-02-16,117.28,16.24,71.53,1.49
47,2018-02-17,160.11,27.5,76.85,1.77
48,2018-02-18,150.84,17.03,71.51,1.69
49,2018-02-19,181.73,15.17,90.83,2.89
50,2018-02-20,196.77,18.02,79.29,2.73
51,2018-02-21,162.6,10.12,81.3,4.12
52,2018-02-22,159.72,14.97,152.58,3.06
53,2018-02-23,142.87,8.86,298.25,2.68
54,2018-02-24,181.21,8.28,259.5,2.23
55,2018-02-25,118.71,24.5,181.34,1.18
56,2018-02-26,71.05,20.6,104.12,0.81
57,2018-02-27,95.31,17.41,67.46,1.38
58,2018-02-28,162.14,19.13,89.01,1.94
59,2018-01-03,123.74,23.25,89.17,1.85
60,2018-02-03,138.48,12.17,123.87,2.25
61,2018-03-03,115.43,23.12,64.34,1.35
62,2018-04-03,82.15,20.18,57.93,1.1
63,2018-05-03,83.07,18.67,64.62,1.05
64,2018-06-03,93.21,19.62,62.39,0.89
65,2018-07-03,111.1,18.6,71.45,1.65
66,2018-08-03,129.83,18.8,92.01,3.08
67,2018-09-03,138.21,21.44,92.46,2.49
68,2018-10-03,79.42,18.13,68.66,1.0
69,2018-11-03,109.25,23.13,68.67,1.29
70,2018-12-03,132.18,24.38,90.57,1.6
71,2018-03-13,120.39,17.16,85.99,2.15
72,2018-03-14,123.1,18.12,84.44,2.24
73,2018-03-15,105.25,20.06,75.76,1.22
74,2018-03-16,106.21,20.05,72.9,1.18
75,2018-03-17,132.08,30.76,59.63,0.97
76,2018-03-18,94.274,14.37,66.3,0.93
77,2018-03-19,34.4,22.73,82.97,1.28
78,2018-03-20,81.67,28.24,96.82,1.86
79,2018-03-21,125.72,32.48,68.69,1.41
80,2018-03-22,75.26,28.49,51.33,0.89
81,2018-03-23,59.55,17.07,53.14,0.87
82,2018-03-24,73.35,16.0,65.44,0.91
83,2018-03-25,95.03,23.49,66.56,0.96
84,2018-03-26,86.95,19.93,67.63,1.24
85,2018-03-27,99.17,20.95,83.71,2.14
86,2018-03-28,94.92,13.71,66.66,2.32
87,2018-03-29,89.29,25.58,70.91,1.09
88,2018-03-30,91.67,19.58,95.55,1.23
89,2018-03-31,101.28,25.29,71.97,1.33
90,2018-01-04,68.85,0.72,36.616,0.1
91,2018-02-04,91.08,22.71,87.88,1.39
92,2018-03-04,104.21,25.47,87.32,1.39
93,2018-04-04,114.21,20.79,78.14,1.95
94,2018-05-04,151.71,14.1,105.35,2.55
95,2018-06-04,113.46,33.74,79.16,1.25
96,2018-07-04,44.83,19.25,60.21,0.91
97,2018-08-04,51.5,21.11,47.18,0.8
98,2018-09-04,49.38,22.02,66.02,1.23
99,2018-10-04,84.0,16.37,72.65,1.25
100,2018-11-04,44.79,19.6,43.31,0.77
101,2018-12-04,37.51,19.22,61.41,1.08
102,2018-04-13,62.88,9.63,88.35,1.45
103,2018-04-14,81.2,11.5,97.85,2.27
104,2018-04-15,99.57,10.45,96.01,2.33
105,2018-04-16,104.77,26.48,100.47,2.27
106,2018-04-17,61.45,18.35,86.87,1.39
107,2018-04-18,45.45,13.76,64.76,0.72
108,2018-04-19,82.27,25.67,86.13,1.45
109,2018-04-20,92.86,23.66,52.71,0.85
110,2018-04-21,100.64,16.12,45.56,0.63
111,2018-04-22,42.8,26.46,51.4,0.7
112,2018-04-23,25.06,13.33,65.7,1.13
113,2018-04-24,155.0,17.64,89.08,1.88
114,2018-04-25,102.46,12.48,84.42,2.65
115,2018-04-26,123.63,23.98,97.59,2.33
116,2018-04-27,86.73,20.01,59.21,1.22
117,2018-04-28,75.69,24.19,44.08,1.06
118,2018-04-29,79.8,22.8,54.59,1.13
119,2018-04-30,70.64,12.54,55.55,1.11
120,2018-01-05,43.59,13.39,36.72,0.86
121,2018-02-05,48.93,14.85,32.25,0.83
122,2018-03-05,39.95,20.68,42.91,0.81
123,2018-04-05,39.59,16.63,52.12,0.96
124,2018-05-05,63.27,16.84,78.38,1.48
125,2018-06-05,87.31,15.41,72.9,1.77
126,2018-07-05,88.34,23.04,97.18,1.77
127,2018-08-05,41.54,7.87,45.01,0.62
128,2018-09-05,63.84,19.89,93.62,1.23
129,2018-10-05,82.65,17.1,92.46,1.56
130,2018-11-05,125.14,26.14,108.39,1.88
131,2018-12-05,149.26,24.59,111.12,1.99
132,2018-05-13,56.6,10.96,29.94,0.73
133,2018-05-14,36.03,23.9,65.13,0.89
134,2018-05-15,63.36,18.97,74.09,1.21
135,2018-05-16,65.23,11.67,74.73,0.99
136,2018-05-17,86.29,20.04,68.62,1.03
137,2018-05-18,81.08,1.48,81.81,1.25
138,2018-05-19,84.17,2.1,92.17,1.7
139,2018-05-20,68.33,23.02,73.08,1.26
140,2018-05-21,49.58,20.49,76.51,0.88
141,2018-05-22,74.68,25.75,84.01,1.8
142,2018-05-23,109.16,14.46,98.37,2.56
143,2018-05-24,110.19,16.17,100.62,2.04
144,2018-05-25,73.59,2.99,92.65,2.12
145,2018-05-26,90.02,2.29,87.12,2.03
146,2018-05-27,80.88,1.41,84.46,1.43
147,2018-05-28,105.69,7.24,88.46,2.09
148,2018-05-29,109.38,12.51,85.06,1.59
149,2018-05-30,60.08,23.0,45.39,0.86
150,2018-05-31,75.54,23.44,62.47,1.12
151,2018-01-06,71.92,16.36,34.55,0.87
152,2018-02-06,49.9,26.81,39.19,0.73
153,2018-03-06,59.25,11.15,37.1,0.86
154,2018-04-06,61.8,19.68,35.32,0.94
155,2018-05-06,50.34,1.93,46.83,0.66
156,2018-06-06,60.16,12.72,41.81,1.45
157,2018-07-06,64.0,8.69,50.51,0.86
158,2018-08-06,68.47,3.37,35.74,0.99
159,2018-09-06,52.8,1.66,38.18,0.91
160,2018-10-06,59.28,2.56,82.31,0.28
161,2018-11-06,63.14,3.36,55.83,0.87
162,2018-12-06,125.33,4.99,47.28,0.72
163,2018-06-13,167.6,3.19,34.18,0.57
164,2018-06-14,152.32,2.52,36.3,0.54
165,2018-06-15,126.83,3.41,39.72,0.57
166,2018-06-16,110.72,5.63,39.86,0.64
167,2018-06-17,83.17,3.78,30.0,0.61
168,2018-06-18,57.8,5.92,52.04,0.75
169,2018-06-19,50.88,4.8,45.31,0.7
170,2018-06-20,63.46,11.54,66.82,1.02
171,2018-06-21,78.04,11.35,62.35,0.99
172,2018-06-22,69.88,12.09,79.16,1.24
173,2018-06-23,70.5,11.66,74.68,1.16
174,2018-06-24,53.36,14.35,66.36,0.92
175,2018-06-25,57.22,15.74,57.91,1.08
176,2018-06-26,33.79,5.92,65.27,0.41
177,2018-06-27,42.03,4.36,34.65,1.0
178,2018-06-28,21.65,2.82,30.6,0.75
179,2018-06-29,44.45,2.95,60.82,0.43
180,2018-06-30,37.72,4.17,48.77,0.28
181,2018-01-07,25.72,2.09,29.94,0.44
182,2018-02-07,27.75,3.08,28.25,0.51
183,2018-03-07,41.57,4.23,50.5,0.66
184,2018-04-07,42.71,4.78,34.24,0.56
185,2018-05-07,49.81,5.0,48.53,0.99
186,2018-06-07,52.1,3.41,50.95,1.02
187,2018-07-07,56.7,3.47,45.81,0.78
188,2018-08-07,68.22,3.77,47.09,1.04
189,2018-09-07,67.65,4.82,36.66,0.79
190,2018-10-07,43.79,3.02,27.73,0.68
191,2018-11-07,41.29,4.11,34.97,0.75
192,2018-12-07,45.54,3.22,31.9,0.68
193,2018-07-13,29.71,4.01,41.66,0.78
194,2018-07-14,30.58,4.73,45.24,0.73
195,2018-07-15,32.6,4.96,43.22,0.73
196,2018-07-16,38.63,2.99,41.11,0.93
197,2018-07-17,27.5,2.58,35.67,0.8
198,2018-07-18,33.8,2.13,31.39,0.74
199,2018-07-19,28.52,4.96,27.03,0.62
200,2018-07-20,33.12,2.17,38.7,0.88
201,2018-07-21,45.23,4.43,39.63,0.97
202,2018-07-22,21.41,1.78,28.45,0.73
203,2018-07-23,27.71,7.51,35.24,0.79
204,2018-07-24,30.58,4.69,35.49,0.76
205,2018-07-25,28.99,7.93,35.01,0.74
206,2018-07-26,24.96,2.54,30.26,0.7
207,2018-07-27,19.4,3.21,28.37,0.7
208,2018-07-28,31.4,5.02,19.93,0.57
209,2018-07-29,69.92,1.59,23.26,0.68
