,date,PM2.5,SO2,NO2,CO
0,2018-01-01,364.93,12.54,84.14,0.0
1,2018-02-01,325.26,13.13,61.3,0.0
2,2018-03-01,191.19,8.1,44.59,0.0
3,2018-04-01,215.31,8.77,71.65,0.0
4,2018-05-01,212.85,11.44,70.29,0.0
5,2018-06-01,223.11,12.65,63.52,0.0
6,2018-07-01,137.43,9.68,49.71,0.0
7,2018-08-01,108.63,15.45,59.86,0.0
8,2018-09-01,223.1,16.07,65.7,0.76
9,2018-10-01,231.36,7.98,64.94,1.49
10,2018-11-01,200.58,14.23,57.89,1.09
11,2018-12-01,114.05,22.52,46.37,1.57
12,2018-01-13,164.41,18.83,24.66,2.49
13,2018-01-14,169.96,17.21,29.98,1.84
14,2018-01-15,140.76,8.16,34.49,1.15
15,2018-01-16,199.85,19.55,28.47,1.36
16,2018-01-17,285.49,9.02,16.77,1.2
17,2018-01-18,269.78,16.02,27.45,2.65
18,2018-01-19,213.48,12.1,35.75,1.89
19,2018-01-20,124.98,15.61,31.49,1.18
20,2018-01-21,156.4,16.07,31.07,1.72
21,2018-01-22,171.62,14.98,30.89,1.27
22,2018-01-23,123.45,12.53,26.01,0.76
23,2018-01-24,107.59,10.37,20.22,0.99
24,2018-01-25,130.3,6.84,48.12,1.0
25,2018-01-26,130.94,5.63,62.75,0.93
26,2018-01-27,164.91,8.84,61.64,1.5
27,2018-01-28,142.29,7.52,62.14,1.49
28,2018-01-29,144.1,9.15,62.39,1.37
29,2018-01-30,111.69,12.79,66.99,0.82
30,2018-01-31,111.92,9.83,62.82,0.94
31,2018-01-02,133.77,17.89,77.04,1.04
32,2018-02-02,107.43,13.95,68.41,1.47
33,2018-03-02,96.37,21.54,70.01,0.74
34,2018-04-02,101.51,15.8,62.42,0.75
35,2018-05-02,105.13,18.02,67.63,0.84
36,2018-06-02,90.72,19.16,58.0,0.8
37,2018-07-02,96.14,19.17,56.79,0.75
38,2018-08-02,97.3,17.62,58.35,1.24
39,2018-09-02,128.97,20.28,53.96,1.33
40,2018-10-02,166.83,21.52,44.94,2.48
41,2018-11-02,106.28,14.6,36.53,0.79
42,2018-12-02,81.74,7.14,22.17,0.54
43,2018-02-13,81.36,6.33,24.82,0.97
44,2018-02-14,58.72,7.53,21.48,0.62
45,2018-02-15,69.45,8.83,23.17,0.53
46,2018-02-16,85.45,8.75,25.98,0.77
47,2018-02-17,95.89,15.85,24.8,0.77
48,2018-02-18,104.22,13.49,23.54,1.09
49,2018-02-19,159.47,16.07,23.36,1.81
50,2018-02-20,163.25,16.73,22.81,1.31
51,2018-02-21,207.6,13.9,22.9,1.64
52,2018-02-22,163.67,15.11,21.31,1.52
53,2018-02-23,195.93,18.69,32.32,1.77
54,2018-02-24,174.79,14.29,29.69,1.0
55,2018-02-25,95.29,17.86,23.91,0.52
56,2018-02-26,60.86,8.7,21.83,0.59
57,2018-02-27,80.31,12.49,23.85,0.77
58,2018-02-28,118.01,18.48,25.21,0.79
59,2018-01-03,111.36,16.52,25.27,1.03
60,2018-02-03,115.63,13.06,23.23,1.09
61,2018-03-03,95.99,13.81,23.33,0.7
62,2018-04-03,81.82,13.13,23.23,0.5
63,2018-05-03,57.36,14.14,23.19,0.54
64,2018-06-03,55.39,13.85,24.38,0.54
65,2018-07-03,82.73,14.04,25.24,0.81
66,2018-08-03,167.15,21.53,30.4,1.28
67,2018-09-03,130.89,18.26,26.68,0.86
68,2018-10-03,52.81,11.64,23.96,0.45
69,2018-11-03,81.69,13.74,25.11,0.74
70,2018-12-03,90.12,14.25,26.56,0.6
71,2018-03-13,125.35,15.64,37.11,1.08
72,2018-03-14,139.06,16.52,46.83,0.98
73,2018-03-15,123.61,10.87,36.55,0.78
74,2018-03-16,118.76,16.6,34.05,0.63
75,2018-03-17,70.1,13.54,32.06,0.77
76,2018-03-18,79.51,19.0,34.37,0.63
77,2018-03-19,91.11,20.33,41.6,0.62
78,2018-03-20,141.79,25.26,44.3,1.23
79,2018-03-21,126.64,32.97,37.4,1.25
80,2018-03-22,73.83,22.23,31.65,0.97
81,2018-03-23,50.39,10.82,27.8,0.56
82,2018-03-24,55.53,10.69,34.14,0.53
83,2018-03-25,63.77,6.91,38.75,0.63
84,2018-03-26,96.57,8.5,53.61,0.62
85,2018-03-27,138.12,14.95,89.61,1.19
86,2018-03-28,123.26,17.84,79.41,1.11
87,2018-03-29,73.19,14.4,55.57,0.65
88,2018-03-30,76.84,14.19,64.68,0.81
89,2018-03-31,89.03,13.48,56.38,0.81
90,2018-01-04,60.66,9.1,48.54,0.82
91,2018-02-04,88.47,11.83,64.8,0.96
92,2018-03-04,86.1,7.97,62.58,0.95
93,2018-04-04,125.82,9.01,71.32,1.39
94,2018-05-04,145.93,13.1,64.38,1.19
95,2018-06-04,92.15,14.59,50.81,0.75
96,2018-07-04,63.05,4.57,46.07,0.67
97,2018-08-04,57.2,4.24,35.07,0.6
98,2018-09-04,69.1,4.86,46.12,0.99
99,2018-10-04,110.71,4.76,52.33,0.9
100,2018-11-04,43.53,3.22,39.52,0.62
101,2018-12-04,70.65,5.0,46.79,0.77
102,2018-04-13,110.77,11.06,62.3,1.15
103,2018-04-14,101.31,12.53,71.85,0.76
104,2018-04-15,147.77,13.35,68.66,1.39
105,2018-04-16,125.55,13.76,68.52,1.05
106,2018-04-17,93.13,9.4,55.93,0.77
107,2018-04-18,70.78,15.29,47.85,0.61
108,2018-04-19,92.98,20.79,58.01,0.92
109,2018-04-20,116.01,16.84,44.64,0.71
110,2018-04-21,156.72,14.09,41.06,0.66
111,2018-04-22,55.34,30.68,42.76,0.59
112,2018-04-23,73.17,19.37,42.82,1.03
113,2018-04-24,103.41,27.18,57.11,1.43
114,2018-04-25,125.85,19.55,57.12,1.63
115,2018-04-26,136.24,20.77,57.15,1.76
116,2018-04-27,111.34,10.07,39.49,0.89
117,2018-04-28,79.63,7.88,32.05,0.35
118,2018-04-29,79.61,8.29,41.12,0.29
119,2018-04-30,62.04,8.64,43.6,0.24
120,2018-01-05,39.74,7.09,26.17,0.3
