,date,PM2.5,NO2,CO
0,2018-01-01,38.31126811594203,21.68323699421965,0.5433272394881171
1,2018-02-01,38.31126811594203,21.68323699421965,0.5433272394881171
2,2018-03-01,38.31126811594203,21.68323699421965,0.5433272394881171
3,2018-04-01,38.31126811594203,21.68323699421965,0.5433272394881171
4,2018-05-01,38.31126811594203,21.68323699421965,0.5433272394881171
5,2018-06-01,38.31126811594203,21.68323699421965,0.5433272394881171
6,2018-07-01,38.31126811594203,21.68323699421965,0.5433272394881171
7,2018-08-01,38.31126811594203,21.68323699421965,0.5433272394881171
8,2018-09-01,38.31126811594203,21.68323699421965,0.5433272394881171
9,2018-10-01,38.31126811594203,21.68323699421965,0.5433272394881171
10,2018-11-01,38.31126811594203,21.68323699421965,0.5433272394881171
11,2018-12-01,38.31126811594203,21.68323699421965,0.5433272394881171
12,2018-01-13,38.31126811594203,21.68323699421965,0.5433272394881171
13,2018-01-14,38.31126811594203,21.68323699421965,0.5433272394881171
14,2018-01-15,38.31126811594203,21.68323699421965,0.5433272394881171
15,2018-01-16,38.31126811594203,21.68323699421965,0.5433272394881171
16,2018-01-17,38.31126811594203,21.68323699421965,0.5433272394881171
17,2018-01-18,38.31126811594203,21.68323699421965,0.5433272394881171
18,2018-01-19,38.31126811594203,21.68323699421965,0.5433272394881171
19,2018-01-20,38.31126811594203,21.68323699421965,0.5433272394881171
20,2018-01-21,38.31126811594203,21.68323699421965,0.5433272394881171
21,2018-01-22,38.31126811594203,21.68323699421965,0.5433272394881171
22,2018-01-23,38.31126811594203,21.68323699421965,0.5433272394881171
23,2018-01-24,38.31126811594203,21.68323699421965,0.5433272394881171
24,2018-01-25,38.31126811594203,21.68323699421965,0.5433272394881171
25,2018-01-26,38.31126811594203,21.68323699421965,0.5433272394881171
26,2018-01-27,38.31126811594203,21.68323699421965,0.5433272394881171
27,2018-01-28,38.31126811594203,21.68323699421965,0.5433272394881171
28,2018-01-29,38.31126811594203,21.68323699421965,0.5433272394881171
29,2018-01-30,38.31126811594203,21.68323699421965,0.5433272394881171
30,2018-01-31,38.31126811594203,21.68323699421965,0.5433272394881171
31,2018-01-02,38.31126811594203,21.68323699421965,0.5433272394881171
32,2018-02-02,38.31126811594203,21.68323699421965,0.5433272394881171
33,2018-03-02,38.31126811594203,21.68323699421965,0.5433272394881171
34,2018-04-02,38.31126811594203,21.68323699421965,0.5433272394881171
35,2018-05-02,38.31126811594203,21.68323699421965,0.5433272394881171
36,2018-06-02,38.31126811594203,21.68323699421965,0.5433272394881171
37,2018-07-02,38.31126811594203,21.68323699421965,0.5433272394881171
38,2018-08-02,38.31126811594203,21.68323699421965,0.5433272394881171
39,2018-09-02,38.31126811594203,21.68323699421965,0.5433272394881171
40,2018-10-02,38.31126811594203,21.68323699421965,0.5433272394881171
41,2018-11-02,38.31126811594203,21.68323699421965,0.5433272394881171
42,2018-12-02,38.31126811594203,21.68323699421965,0.5433272394881171
43,2018-02-13,38.31126811594203,21.68323699421965,0.5433272394881171
44,2018-02-14,38.31126811594203,21.68323699421965,0.5433272394881171
45,2018-02-15,38.31126811594203,21.68323699421965,0.5433272394881171
46,2018-02-16,38.31126811594203,21.68323699421965,0.5433272394881171
47,2018-02-17,38.31126811594203,21.68323699421965,0.5433272394881171
48,2018-02-18,38.31126811594203,21.68323699421965,0.5433272394881171
49,2018-02-19,38.31126811594203,21.68323699421965,0.5433272394881171
50,2018-02-20,38.31126811594203,21.68323699421965,0.5433272394881171
51,2018-02-21,38.31126811594203,21.68323699421965,0.5433272394881171
52,2018-02-22,38.31126811594203,21.68323699421965,0.5433272394881171
53,2018-02-23,38.31126811594203,21.68323699421965,0.5433272394881171
54,2018-02-24,38.31126811594203,21.68323699421965,0.5433272394881171
55,2018-02-25,38.31126811594203,21.68323699421965,0.5433272394881171
56,2018-02-26,38.31126811594203,21.68323699421965,0.5433272394881171
57,2018-02-27,38.31126811594203,21.68323699421965,0.5433272394881171
58,2018-02-28,38.31126811594203,21.68323699421965,0.5433272394881171
59,2018-01-03,38.31126811594203,21.68323699421965,0.5433272394881171
60,2018-02-03,38.31126811594203,21.68323699421965,0.5433272394881171
61,2018-03-03,38.31126811594203,21.68323699421965,0.5433272394881171
62,2018-04-03,38.31126811594203,21.68323699421965,0.5433272394881171
63,2018-05-03,38.31126811594203,21.68323699421965,0.5433272394881171
64,2018-06-03,38.31126811594203,21.68323699421965,0.5433272394881171
65,2018-07-03,38.31126811594203,21.68323699421965,0.5433272394881171
66,2018-08-03,38.31126811594203,21.68323699421965,0.5433272394881171
67,2018-09-03,38.31126811594203,21.68323699421965,0.5433272394881171
68,2018-10-03,38.31126811594203,21.68323699421965,0.5433272394881171
69,2018-11-03,38.31126811594203,21.68323699421965,0.5433272394881171
70,2018-12-03,38.31126811594203,21.68323699421965,0.5433272394881171
71,2018-03-13,38.31126811594203,21.68323699421965,0.5433272394881171
72,2018-03-14,38.31126811594203,21.68323699421965,0.5433272394881171
73,2018-03-15,38.31126811594203,21.68323699421965,0.5433272394881171
74,2018-03-16,38.31126811594203,21.68323699421965,0.5433272394881171
75,2018-03-17,38.31126811594203,21.68323699421965,0.5433272394881171
76,2018-03-18,38.31126811594203,21.68323699421965,0.5433272394881171
77,2018-03-19,38.31126811594203,21.68323699421965,0.5433272394881171
78,2018-03-20,38.31126811594203,21.68323699421965,0.5433272394881171
79,2018-03-21,38.31126811594203,21.68323699421965,0.5433272394881171
80,2018-03-22,38.31126811594203,21.68323699421965,0.5433272394881171
81,2018-03-23,38.31126811594203,21.68323699421965,0.5433272394881171
82,2018-03-24,38.31126811594203,21.68323699421965,0.5433272394881171
83,2018-03-25,38.31126811594203,21.68323699421965,0.5433272394881171
84,2018-03-26,38.31126811594203,21.68323699421965,0.5433272394881171
85,2018-03-27,38.31126811594203,21.68323699421965,0.5433272394881171
86,2018-03-28,38.31126811594203,21.68323699421965,0.5433272394881171
87,2018-03-29,38.31126811594203,21.68323699421965,0.5433272394881171
88,2018-03-30,38.31126811594203,21.68323699421965,0.5433272394881171
89,2018-03-31,38.31126811594203,21.68323699421965,0.5433272394881171
90,2018-01-04,38.31126811594203,21.68323699421965,0.5433272394881171
91,2018-02-04,38.31126811594203,21.68323699421965,0.5433272394881171
92,2018-03-04,38.31126811594203,21.68323699421965,0.5433272394881171
93,2018-04-04,38.31126811594203,21.68323699421965,0.5433272394881171
94,2018-05-04,38.31126811594203,21.68323699421965,0.5433272394881171
95,2018-06-04,38.31126811594203,21.68323699421965,0.5433272394881171
96,2018-07-04,38.31126811594203,21.68323699421965,0.5433272394881171
97,2018-08-04,38.31126811594203,21.68323699421965,0.5433272394881171
98,2018-09-04,38.31126811594203,21.68323699421965,0.5433272394881171
99,2018-10-04,38.31126811594203,21.68323699421965,0.5433272394881171
100,2018-11-04,38.31126811594203,21.68323699421965,0.5433272394881171
101,2018-12-04,38.31126811594203,21.68323699421965,0.5433272394881171
102,2018-04-13,38.31126811594203,21.68323699421965,0.5433272394881171
103,2018-04-14,38.31126811594203,21.68323699421965,0.5433272394881171
104,2018-04-15,38.31126811594203,21.68323699421965,0.5433272394881171
105,2018-04-16,38.31126811594203,21.68323699421965,0.5433272394881171
106,2018-04-17,38.31126811594203,21.68323699421965,0.5433272394881171
107,2018-04-18,38.31126811594203,21.68323699421965,0.5433272394881171
108,2018-04-19,38.31126811594203,21.68323699421965,0.5433272394881171
109,2018-04-20,38.31126811594203,21.68323699421965,0.5433272394881171
110,2018-04-21,38.31126811594203,21.68323699421965,0.5433272394881171
111,2018-04-22,38.31126811594203,21.68323699421965,0.5433272394881171
112,2018-04-23,38.31126811594203,21.68323699421965,0.5433272394881171
113,2018-04-24,38.31126811594203,21.68323699421965,0.5433272394881171
114,2018-04-25,38.31126811594203,21.68323699421965,0.5433272394881171
115,2018-04-26,38.31126811594203,21.68323699421965,0.5433272394881171
