,date,PM2.5,SO2,NO2
0,2018-01-01,53.23,4.04,54.06
1,2018-02-01,76.06,5.3,56.09
2,2018-03-01,87.53,8.19,54.46
3,2018-04-01,88.14,13.66,63.57
4,2018-05-01,66.8,12.55,68.41
5,2018-06-01,67.71,8.34,78.09
6,2018-07-01,71.02,8.0,59.1
7,2018-08-01,71.95,6.49,64.37
8,2018-09-01,77.21,6.43,62.67
9,2018-10-01,70.19,9.66,58.09
10,2018-11-01,78.25,11.08,75.31
11,2018-12-01,72.46,16.81,86.59
12,2018-01-13,64.08,25.0,71.16
13,2018-01-14,73.58,11.52,56.1
14,2018-01-15,78.95,4.68,36.85
15,2018-01-16,62.49,5.74,44.88
16,2018-01-17,57.62,6.84,54.01
17,2018-01-18,59.03,5.86,63.29
18,2018-01-19,54.96,13.34,67.24
19,2018-01-20,57.09,21.03,75.56
20,2018-01-21,63.35,9.28,66.76
21,2018-01-22,66.73,5.53,55.81
22,2018-01-23,54.55,3.93,52.63
23,2018-01-24,59.69,5.78,45.07
24,2018-01-25,67.62,15.79,65.91
25,2018-01-26,64.7,19.47,68.13
26,2018-01-27,65.99,10.16,65.81
27,2018-01-28,63.6,4.44,50.93
28,2018-01-29,61.61,5.67,50.51
29,2018-01-30,52.36,15.69,60.79
30,2018-01-31,47.14,16.16,86.45
31,2018-01-02,43.0,10.96,85.46
32,2018-02-02,42.04,9.71,90.63
33,2018-03-02,35.1,7.83,49.91
34,2018-04-02,31.41,7.13,35.88
35,2018-05-02,33.57,4.31,45.36
36,2018-06-02,40.59,4.67,68.7
37,2018-07-02,50.45,8.44,91.96
38,2018-08-02,39.32,3.91,74.22
39,2018-09-02,45.74,7.62,54.89
40,2018-10-02,54.09,6.44,63.37
41,2018-11-02,70.91,1.51,36.0
42,2018-12-02,60.29,1.25,24.46
43,2018-02-13,43.18,0.87,34.63
44,2018-02-14,45.36,3.06,52.92
45,2018-02-15,49.45,10.58,55.24
46,2018-02-16,42.06,16.99,57.8
47,2018-02-17,42.6,19.02,68.79
48,2018-02-18,52.03,6.34,76.49
49,2018-02-19,41.21,4.72,43.68
50,2018-02-20,41.33,3.86,46.74
51,2018-02-21,48.9,4.94,51.62
52,2018-02-22,51.14,7.22,59.85
53,2018-02-23,45.82,5.22,57.99
54,2018-02-24,35.95,2.6,53.1
55,2018-02-25,31.69,3.79,68.56
56,2018-02-26,41.06,5.31,81.41
57,2018-02-27,40.55,8.07,84.74
58,2018-02-28,52.64,7.29,78.45
59,2018-01-03,44.91,6.69,71.66
60,2018-02-03,40.6,6.68,47.17
61,2018-03-03,41.99,6.59,47.5
62,2018-04-03,43.67,7.03,47.28
63,2018-05-03,38.07,7.42,44.71
64,2018-06-03,39.72,8.72,37.85
65,2018-07-03,36.04,5.57,40.98
66,2018-08-03,39.73,6.5,46.28
67,2018-09-03,47.5,2.83,65.62
68,2018-10-03,57.46,6.18,46.26
69,2018-11-03,44.02,4.52,34.44
70,2018-12-03,32.08,2.4,50.61
71,2018-03-13,31.83,3.72,49.81
72,2018-03-14,37.58,4.12,49.69
73,2018-03-15,43.25,6.72,49.27
74,2018-03-16,52.32,14.87,45.35
75,2018-03-17,43.88,1.93,38.57
76,2018-03-18,32.96,1.39,42.51
77,2018-03-19,35.92,2.39,55.19
78,2018-03-20,45.67,1.89,62.15
79,2018-03-21,50.11,9.27,58.29
80,2018-03-22,58.45,16.2,72.07
81,2018-03-23,49.29,16.13,82.39
82,2018-03-24,54.96,15.7,84.6
83,2018-03-25,64.41,8.36,54.98
84,2018-03-26,51.35,4.33,43.1
85,2018-03-27,48.43,7.16,43.28
86,2018-03-28,41.85,11.35,44.78
87,2018-03-29,47.55,7.16,49.88
88,2018-03-30,43.6,4.68,40.11
