,date,PM2.5,NO2,CO
0,2018-01-01,40.058165784832454,19.38166969147005,0.45320404721753793
1,2018-02-01,40.058165784832454,19.38166969147005,0.45320404721753793
2,2018-03-01,40.058165784832454,19.38166969147005,0.45320404721753793
3,2018-04-01,40.058165784832454,19.38166969147005,0.45320404721753793
4,2018-05-01,40.058165784832454,19.38166969147005,0.45320404721753793
5,2018-06-01,40.058165784832454,19.38166969147005,0.45320404721753793
6,2018-07-01,40.058165784832454,19.38166969147005,0.45320404721753793
7,2018-08-01,40.058165784832454,19.38166969147005,0.45320404721753793
8,2018-09-01,40.058165784832454,19.38166969147005,0.45320404721753793
9,2018-10-01,40.058165784832454,19.38166969147005,0.45320404721753793
10,2018-11-01,40.058165784832454,19.38166969147005,0.45320404721753793
11,2018-12-01,40.058165784832454,19.38166969147005,0.45320404721753793
12,2018-01-13,40.058165784832454,19.38166969147005,0.45320404721753793
13,2018-01-14,40.058165784832454,19.38166969147005,0.45320404721753793
14,2018-01-15,40.058165784832454,19.38166969147005,0.45320404721753793
15,2018-01-16,40.058165784832454,19.38166969147005,0.45320404721753793
16,2018-01-17,40.058165784832454,19.38166969147005,0.45320404721753793
17,2018-01-18,40.058165784832454,19.38166969147005,0.45320404721753793
18,2018-01-19,40.058165784832454,19.38166969147005,0.45320404721753793
19,2018-01-20,40.058165784832454,19.38166969147005,0.45320404721753793
20,2018-01-21,40.058165784832454,19.38166969147005,0.45320404721753793
21,2018-01-22,40.058165784832454,19.38166969147005,0.45320404721753793
22,2018-01-23,40.058165784832454,19.38166969147005,0.45320404721753793
23,2018-01-24,40.058165784832454,19.38166969147005,0.45320404721753793
24,2018-01-25,40.058165784832454,19.38166969147005,0.45320404721753793
25,2018-01-26,40.058165784832454,19.38166969147005,0.45320404721753793
26,2018-01-27,40.058165784832454,19.38166969147005,0.45320404721753793
27,2018-01-28,40.058165784832454,19.38166969147005,0.45320404721753793
28,2018-01-29,40.058165784832454,19.38166969147005,0.45320404721753793
29,2018-01-30,40.058165784832454,19.38166969147005,0.45320404721753793
30,2018-01-31,40.058165784832454,19.38166969147005,0.45320404721753793
31,2018-01-02,40.058165784832454,19.38166969147005,0.45320404721753793
32,2018-02-02,40.058165784832454,19.38166969147005,0.45320404721753793
33,2018-03-02,40.058165784832454,19.38166969147005,0.45320404721753793
34,2018-04-02,40.058165784832454,19.38166969147005,0.45320404721753793
35,2018-05-02,40.058165784832454,19.38166969147005,0.45320404721753793
36,2018-06-02,40.058165784832454,19.38166969147005,0.45320404721753793
37,2018-07-02,40.058165784832454,19.38166969147005,0.45320404721753793
38,2018-08-02,40.058165784832454,19.38166969147005,0.45320404721753793
39,2018-09-02,40.058165784832454,19.38166969147005,0.45320404721753793
40,2018-10-02,40.058165784832454,19.38166969147005,0.45320404721753793
41,2018-11-02,40.058165784832454,19.38166969147005,0.45320404721753793
42,2018-12-02,40.058165784832454,19.38166969147005,0.45320404721753793
43,2018-02-13,40.058165784832454,19.38166969147005,0.45320404721753793
44,2018-02-14,40.058165784832454,19.38166969147005,0.45320404721753793
45,2018-02-15,40.058165784832454,19.38166969147005,0.45320404721753793
46,2018-02-16,40.058165784832454,19.38166969147005,0.45320404721753793
47,2018-02-17,40.058165784832454,19.38166969147005,0.45320404721753793
48,2018-02-18,40.058165784832454,19.38166969147005,0.45320404721753793
49,2018-02-19,40.058165784832454,19.38166969147005,0.45320404721753793
50,2018-02-20,40.058165784832454,19.38166969147005,0.45320404721753793
51,2018-02-21,40.058165784832454,19.38166969147005,0.45320404721753793
52,2018-02-22,40.058165784832454,19.38166969147005,0.45320404721753793
53,2018-02-23,40.058165784832454,19.38166969147005,0.45320404721753793
54,2018-02-24,40.058165784832454,19.38166969147005,0.45320404721753793
55,2018-02-25,40.058165784832454,19.38166969147005,0.45320404721753793
56,2018-02-26,40.058165784832454,19.38166969147005,0.45320404721753793
57,2018-02-27,40.058165784832454,19.38166969147005,0.45320404721753793
58,2018-02-28,40.058165784832454,19.38166969147005,0.45320404721753793
59,2018-01-03,40.058165784832454,19.38166969147005,0.45320404721753793
60,2018-02-03,40.058165784832454,19.38166969147005,0.45320404721753793
61,2018-03-03,40.058165784832454,19.38166969147005,0.45320404721753793
62,2018-04-03,40.058165784832454,19.38166969147005,0.45320404721753793
63,2018-05-03,40.058165784832454,19.38166969147005,0.45320404721753793
64,2018-06-03,40.058165784832454,19.38166969147005,0.45320404721753793
65,2018-07-03,40.058165784832454,19.38166969147005,0.45320404721753793
66,2018-08-03,40.058165784832454,19.38166969147005,0.45320404721753793
67,2018-09-03,40.058165784832454,19.38166969147005,0.45320404721753793
68,2018-10-03,40.058165784832454,19.38166969147005,0.45320404721753793
69,2018-11-03,40.058165784832454,19.38166969147005,0.45320404721753793
70,2018-12-03,40.058165784832454,19.38166969147005,0.45320404721753793
71,2018-03-13,40.058165784832454,19.38166969147005,0.45320404721753793
72,2018-03-14,40.058165784832454,19.38166969147005,0.45320404721753793
73,2018-03-15,40.058165784832454,19.38166969147005,0.45320404721753793
74,2018-03-16,40.058165784832454,19.38166969147005,0.45320404721753793
75,2018-03-17,40.058165784832454,19.38166969147005,0.45320404721753793
76,2018-03-18,40.058165784832454,19.38166969147005,0.45320404721753793
77,2018-03-19,40.058165784832454,19.38166969147005,0.45320404721753793
78,2018-03-20,40.058165784832454,19.38166969147005,0.45320404721753793
79,2018-03-21,40.058165784832454,19.38166969147005,0.45320404721753793
80,2018-03-22,40.058165784832454,19.38166969147005,0.45320404721753793
