,date,PM2.5,NO2,CO
1585,2022-05-05,64.43,18.28,1.76
1586,2022-06-05,91.38,19.37,2.16
1587,2022-07-05,74.05,18.9,2.11
1588,2022-08-05,69.84,15.63,1.22
1589,2022-09-05,58.35,15.69,0.78
1590,2022-10-05,59.77,16.11,0.63
1591,2022-11-05,60.07,15.71,0.73
1592,2022-12-05,63.09,16.73,0.8
1593,2022-05-13,68.28,18.24,1.28
1594,2022-05-14,109.87,24.17,3.05
1595,2022-05-15,93.23,24.15,3.26
1596,2022-05-16,87.61,19.25,1.96
1597,2022-05-17,63.49,15.55,1.38
1598,2022-05-18,69.39,15.75,1.08
1599,2022-05-19,83.4,16.02,1.33
1600,2022-05-20,83.2,16.24,1.2
1601,2022-05-21,74.13,16.88,1.56
1602,2022-05-22,61.4,15.7,1.57
1603,2022-05-23,26.97,14.27,1.17
1604,2022-05-24,31.88,14.64,1.13
1605,2022-05-25,69.05,17.85,1.75
1606,2022-05-26,89.48,18.99,2.01
1607,2022-05-27,70.32,17.48,1.41
1608,2022-05-28,85.88,17.0,0.92
1609,2022-05-29,67.0,16.21,0.79
1610,2022-05-30,61.1,16.19,0.91
1611,2022-05-31,81.96,17.6,1.87
1612,2022-01-06,93.86,22.59,3.44
1613,2022-02-06,69.66,21.0,1.95
1614,2022-03-06,91.17,25.68,2.81
1615,2022-04-06,83.17,24.22,2.59
1616,2022-05-06,54.5,19.58,1.72
1617,2022-06-06,60.0,19.74,1.7
1618,2022-07-06,88.51,20.05,1.67
1619,2022-08-06,76.24,20.4,1.64
1620,2022-09-06,58.93,19.48,1.72
1621,2022-10-06,75.27,19.55,1.88
1622,2022-11-06,65.41,18.38,1.58
1623,2022-12-06,72.47,19.0,1.85
1624,2022-06-13,51.89,18.39,1.77
1625,2022-06-14,56.94,17.55,1.53
1626,2022-06-15,29.45,16.02,1.3
1627,2022-06-16,39.08,16.56,1.63
1628,2022-06-17,29.95,15.45,1.48
1629,2022-06-18,30.55,14.47,1.31
1630,2022-06-19,38.73,16.54,1.5
1631,2022-06-20,40.45,17.19,1.49
1632,2022-06-21,39.57,15.43,1.39
1633,2022-06-22,46.69,14.86,1.42
1634,2022-06-23,52.02,19.01,1.68
1635,2022-06-24,63.58,20.15,2.53
1636,2022-06-25,79.48,18.41,2.3
1637,2022-06-26,52.54,13.23,1.38
1638,2022-06-27,51.03,12.72,1.35
1639,2022-06-28,72.69,13.59,1.54
1640,2022-06-29,54.79,13.6,1.44
1641,2022-06-30,27.46,13.23,1.46
1642,2022-01-07,23.87,13.19,1.54
1643,2022-02-07,29.76,13.18,1.49
1644,2022-03-07,26.17,13.51,1.67
1645,2022-04-07,52.95,14.09,1.7
1646,2022-05-07,51.73,12.82,1.54
1647,2022-06-07,44.71,12.55,1.43
1648,2022-07-07,35.93,12.4,1.47
1649,2022-08-07,31.87,12.18,1.5
1650,2022-09-07,34.26,13.1,1.24
1651,2022-10-07,29.99,12.77,1.31
1652,2022-11-07,42.67,12.87,1.77
1653,2022-12-07,37.5,13.72,1.98
1654,2022-07-13,28.7,12.74,1.48
1655,2022-07-14,23.98,12.81,1.75
1656,2022-07-15,25.73,12.54,1.55
1657,2022-07-16,21.75,12.47,1.56
1658,2022-07-17,25.72,12.61,1.25
1659,2022-07-18,35.12,12.58,1.1
1660,2022-07-19,36.94,12.75,1.26
1661,2022-07-20,36.19,13.95,1.82
1662,2022-07-21,38.45,13.15,1.5
1663,2022-07-22,41.35,12.73,1.42
1664,2022-07-23,23.87,12.35,1.49
1665,2022-07-24,21.87,12.43,1.66
1666,2022-07-25,20.38,12.42,1.88
1667,2022-07-26,26.38,12.6,1.92
1668,2022-07-27,23.22,11.93,2.0
1669,2022-07-28,18.13,12.3,1.03
1670,2022-07-29,20.03,14.23,0.92
1671,2022-07-30,25.44,14.34,2.12
1672,2022-07-31,23.82,13.0,2.8
1673,2022-01-08,54.5,16.63,3.07
1674,2022-02-08,31.18,15.1,1.9
1675,2022-03-08,46.08,12.66,1.43
1676,2022-04-08,37.39,11.84,0.91
1677,2022-05-08,31.01,11.94,1.16
1678,2022-06-08,45.01,11.91,1.01
1679,2022-07-08,36.06,12.04,0.95
1680,2022-08-08,40.45,11.72,0.99
1681,2022-09-08,31.47,10.2,0.96
1682,2022-10-08,19.06,7.37,1.14
1683,2022-11-08,16.46,4.56,1.36
1684,2022-12-08,16.93,6.37,1.3
1685,2022-08-13,27.91,5.68,1.37
1686,2022-08-14,27.84,6.35,1.67
1687,2022-08-15,16.96,4.34,1.4
1688,2022-08-16,13.71,4.5,1.29
1689,2022-08-17,14.2,4.74,1.39
1690,2022-08-18,23.08,6.34,2.02
1691,2022-08-19,21.54,6.81,1.77
1692,2022-08-20,33.72,6.73,1.77
1693,2022-08-21,46.15,6.78,1.86
1694,2022-08-22,31.84,5.32,1.51
1695,2022-08-23,27.52,4.91,1.37
