,date,PM2.5,SO2,NO2
0,2018-01-01,56.51307909604521,8.687118644067798,21.32635593220339
1,2018-02-01,56.51307909604521,8.687118644067798,21.32635593220339
2,2018-03-01,56.51307909604521,8.687118644067798,21.32635593220339
3,2018-04-01,56.51307909604521,8.687118644067798,21.32635593220339
4,2018-05-01,56.51307909604521,8.687118644067798,21.32635593220339
5,2018-06-01,56.51307909604521,8.687118644067798,21.32635593220339
6,2018-07-01,56.51307909604521,8.687118644067798,21.32635593220339
7,2018-08-01,56.51307909604521,8.687118644067798,21.32635593220339
8,2018-09-01,56.51307909604521,8.687118644067798,21.32635593220339
9,2018-10-01,56.51307909604521,8.687118644067798,21.32635593220339
10,2018-11-01,56.51307909604521,8.687118644067798,21.32635593220339
11,2018-12-01,56.51307909604521,8.687118644067798,21.32635593220339
12,2018-01-13,56.51307909604521,8.687118644067798,21.32635593220339
13,2018-01-14,56.51307909604521,8.687118644067798,21.32635593220339
14,2018-01-15,56.51307909604521,8.687118644067798,21.32635593220339
15,2018-01-16,56.51307909604521,8.687118644067798,21.32635593220339
16,2018-01-17,56.51307909604521,8.687118644067798,21.32635593220339
17,2018-01-18,56.51307909604521,8.687118644067798,21.32635593220339
18,2018-01-19,56.51307909604521,8.687118644067798,21.32635593220339
19,2018-01-20,56.51307909604521,8.687118644067798,21.32635593220339
20,2018-01-21,56.51307909604521,8.687118644067798,21.32635593220339
21,2018-01-22,56.51307909604521,8.687118644067798,21.32635593220339
22,2018-01-23,56.51307909604521,8.687118644067798,21.32635593220339
23,2018-01-24,56.51307909604521,8.687118644067798,21.32635593220339
24,2018-01-25,56.51307909604521,8.687118644067798,21.32635593220339
25,2018-01-26,56.51307909604521,8.687118644067798,21.32635593220339
26,2018-01-27,56.51307909604521,8.687118644067798,21.32635593220339
27,2018-01-28,56.51307909604521,8.687118644067798,21.32635593220339
28,2018-01-29,56.51307909604521,8.687118644067798,21.32635593220339
29,2018-01-30,56.51307909604521,8.687118644067798,21.32635593220339
30,2018-01-31,56.51307909604521,8.687118644067798,21.32635593220339
31,2018-01-02,56.51307909604521,8.687118644067798,21.32635593220339
32,2018-02-02,56.51307909604521,8.687118644067798,21.32635593220339
33,2018-03-02,56.51307909604521,8.687118644067798,21.32635593220339
34,2018-04-02,56.51307909604521,8.687118644067798,21.32635593220339
35,2018-05-02,56.51307909604521,8.687118644067798,21.32635593220339
36,2018-06-02,56.51307909604521,8.687118644067798,21.32635593220339
37,2018-07-02,56.51307909604521,8.687118644067798,21.32635593220339
38,2018-08-02,56.51307909604521,8.687118644067798,21.32635593220339
39,2018-09-02,56.51307909604521,8.687118644067798,21.32635593220339
40,2018-10-02,56.51307909604521,8.687118644067798,21.32635593220339
41,2018-11-02,56.51307909604521,8.687118644067798,21.32635593220339
42,2018-12-02,56.51307909604521,8.687118644067798,21.32635593220339
43,2018-02-13,56.51307909604521,8.687118644067798,21.32635593220339
44,2018-02-14,56.51307909604521,8.687118644067798,21.32635593220339
45,2018-02-15,56.51307909604521,8.687118644067798,21.32635593220339
46,2018-02-16,56.51307909604521,8.687118644067798,21.32635593220339
47,2018-02-17,56.51307909604521,8.687118644067798,21.32635593220339
48,2018-02-18,56.51307909604521,8.687118644067798,21.32635593220339
49,2018-02-19,56.51307909604521,8.687118644067798,21.32635593220339
50,2018-02-20,56.51307909604521,8.687118644067798,21.32635593220339
51,2018-02-21,56.51307909604521,8.687118644067798,21.32635593220339
52,2018-02-22,56.51307909604521,8.687118644067798,21.32635593220339
53,2018-02-23,56.51307909604521,8.687118644067798,21.32635593220339
54,2018-02-24,56.51307909604521,8.687118644067798,21.32635593220339
55,2018-02-25,56.51307909604521,8.687118644067798,21.32635593220339
56,2018-02-26,56.51307909604521,8.687118644067798,21.32635593220339
57,2018-02-27,56.51307909604521,8.687118644067798,21.32635593220339
58,2018-02-28,56.51307909604521,8.687118644067798,21.32635593220339
59,2018-01-03,56.51307909604521,8.687118644067798,21.32635593220339
60,2018-02-03,56.51307909604521,8.687118644067798,21.32635593220339
61,2018-03-03,56.51307909604521,8.687118644067798,21.32635593220339
62,2018-04-03,56.51307909604521,8.687118644067798,21.32635593220339
63,2018-05-03,56.51307909604521,8.687118644067798,21.32635593220339
64,2018-06-03,56.51307909604521,8.687118644067798,21.32635593220339
65,2018-07-03,56.51307909604521,8.687118644067798,21.32635593220339
66,2018-08-03,56.51307909604521,8.687118644067798,21.32635593220339
67,2018-09-03,56.51307909604521,8.687118644067798,21.32635593220339
68,2018-10-03,56.51307909604521,8.687118644067798,21.32635593220339
69,2018-11-03,56.51307909604521,8.687118644067798,21.32635593220339
70,2018-12-03,56.51307909604521,8.687118644067798,21.32635593220339
71,2018-03-13,56.51307909604521,8.687118644067798,21.32635593220339
72,2018-03-14,56.51307909604521,8.687118644067798,21.32635593220339
73,2018-03-15,56.51307909604521,8.687118644067798,21.32635593220339
74,2018-03-16,56.51307909604521,8.687118644067798,21.32635593220339
75,2018-03-17,56.51307909604521,8.687118644067798,21.32635593220339
76,2018-03-18,56.51307909604521,8.687118644067798,21.32635593220339
77,2018-03-19,56.51307909604521,8.687118644067798,21.32635593220339
78,2018-03-20,56.51307909604521,8.687118644067798,21.32635593220339
79,2018-03-21,56.51307909604521,8.687118644067798,21.32635593220339
80,2018-03-22,56.51307909604521,8.687118644067798,21.32635593220339
81,2018-03-23,56.51307909604521,8.687118644067798,21.32635593220339
82,2018-03-24,56.51307909604521,8.687118644067798,21.32635593220339
83,2018-03-25,56.51307909604521,8.687118644067798,21.32635593220339
