,date,PM2.5,SO2,NO2,CO
0,2018-01-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
1,2018-02-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
2,2018-03-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
3,2018-04-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
4,2018-05-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
5,2018-06-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
6,2018-07-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
7,2018-08-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
8,2018-09-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
9,2018-10-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
10,2018-11-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
11,2018-12-01,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
12,2018-01-13,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
13,2018-01-14,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
14,2018-01-15,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
15,2018-01-16,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
16,2018-01-17,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
17,2018-01-18,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
18,2018-01-19,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
19,2018-01-20,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
20,2018-01-21,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
21,2018-01-22,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
22,2018-01-23,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
23,2018-01-24,117.6790952955368,14.722364741641337,43.64060422960725,1.4727074500302844
