,date,PM2.5,SO2,NO2,CO
0,2018-01-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
1,2018-02-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
2,2018-03-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
3,2018-04-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
4,2018-05-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
5,2018-06-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
6,2018-07-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
7,2018-08-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
8,2018-09-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
9,2018-10-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
10,2018-11-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
11,2018-12-01,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
12,2018-01-13,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
13,2018-01-14,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
14,2018-01-15,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
15,2018-01-16,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
16,2018-01-17,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
17,2018-01-18,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
18,2018-01-19,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
19,2018-01-20,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
20,2018-01-21,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
21,2018-01-22,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
22,2018-01-23,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
23,2018-01-24,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
24,2018-01-25,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
25,2018-01-26,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
26,2018-01-27,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
27,2018-01-28,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
28,2018-01-29,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
29,2018-01-30,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
30,2018-01-31,129.73794701986753,13.901739130434782,59.36170878459687,1.5641746987951808
31,2018-01-02,259.09,24.18,74.11,1.97
32,2018-02-02,198.86,11.98,79.4,1.52
33,2018-03-02,191.29,10.53,77.91,1.45
34,2018-04-02,212.84,11.33,73.14,1.37
35,2018-05-02,268.17,15.0,76.76,1.71
36,2018-06-02,218.38,12.48,75.33,1.59
37,2018-07-02,227.67,11.75,74.38,1.56
38,2018-08-02,335.45,12.52,96.23,2.02
39,2018-09-02,325.28,11.15,115.87,1.85
40,2018-10-02,290.44,6.19,201.79,2.64
41,2018-11-02,149.35,10.38,104.93,1.44
42,2018-12-02,81.92,8.14,82.11,1.1
43,2018-02-13,176.97,8.81,84.01,1.6
44,2018-02-14,130.35,8.47,78.49,1.21
45,2018-02-15,178.07,9.47,81.99,1.34
46,2018-02-16,185.27,11.03,86.54,1.52
47,2018-02-17,189.76,12.18,87.57,1.45
48,2018-02-18,224.31,12.04,90.16,1.88
49,2018-02-19,306.47,14.49,152.79,2.25
50,2018-02-20,268.95,15.25,119.02,2.11
51,2018-02-21,255.93,14.8,198.93,3.08
52,2018-02-22,234.85,14.77,137.52,2.1
