,date,SO2,NO2
38,2018-08-02,9.97,90.52
39,2018-09-02,13.39,86.85
40,2018-10-02,13.14,86.74
41,2018-11-02,13.96,69.79
42,2018-12-02,2.24,42.27
43,2018-02-13,6.55,61.21
44,2018-02-14,3.46,46.51
45,2018-02-15,4.87,51.42
46,2018-02-16,5.98,69.65
47,2018-02-17,5.97,69.12
48,2018-02-18,6.69,69.12
49,2018-02-19,11.35,90.4
50,2018-02-20,9.0,87.75
51,2018-02-21,19.97,119.45
52,2018-02-22,17.277408575031526,61.10681818181818
53,2018-02-23,14.52,75.32
54,2018-02-24,15.02,75.23
55,2018-02-25,12.46,48.94
56,2018-02-26,3.69,46.89
57,2018-02-27,5.41,64.99
58,2018-02-28,11.92,64.05
59,2018-01-03,12.44,68.28
60,2018-02-03,8.63,66.87
61,2018-03-03,8.44,56.08
62,2018-04-03,7.86,51.03
63,2018-05-03,7.21,52.78
64,2018-06-03,4.57,52.45
65,2018-07-03,5.7,65.34
66,2018-08-03,14.94,85.96
67,2018-09-03,15.75,66.71
68,2018-10-03,6.26,49.46
69,2018-11-03,8.09,64.22
70,2018-12-03,8.56,63.62
71,2018-03-13,12.71,76.95
72,2018-03-14,9.35,77.74
73,2018-03-15,4.34,14.97
74,2018-03-16,7.99,28.81
75,2018-03-17,16.77,54.47
76,2018-03-18,22.11,58.02
77,2018-03-19,23.12,57.36
78,2018-03-20,29.21,87.7
79,2018-03-21,27.64,51.99
80,2018-03-22,15.22,41.56
81,2018-03-23,8.4,52.2
82,2018-03-24,11.7,53.63
83,2018-03-25,10.33,55.23
84,2018-03-26,10.81,62.51
85,2018-03-27,17.67,81.07
86,2018-03-28,13.85,79.04
87,2018-03-29,11.48,63.39
88,2018-03-30,11.42,70.26
89,2018-03-31,17.43,55.99
90,2018-01-04,12.26,50.11
91,2018-02-04,16.6,64.19
92,2018-03-04,15.4,61.68
93,2018-04-04,22.18,73.62
94,2018-05-04,26.88,70.07
95,2018-06-04,38.14,58.07
96,2018-07-04,4.88,30.82
97,2018-08-04,17.277408575031526,61.10681818181818
98,2018-09-04,13.74,68.67
99,2018-10-04,11.52,54.14
100,2018-11-04,8.89,42.19
101,2018-12-04,9.45,55.63
102,2018-04-13,17.59,66.78
103,2018-04-14,13.37,66.43
104,2018-04-15,16.86,70.85
105,2018-04-16,22.15,74.04
106,2018-04-17,12.22,59.87
107,2018-04-18,10.52,52.97
108,2018-04-19,15.55,61.13
109,2018-04-20,11.31,44.48
110,2018-04-21,11.91,42.58
111,2018-04-22,11.37,43.55
112,2018-04-23,9.57,63.16
113,2018-04-24,11.95,80.03
114,2018-04-25,12.68,93.61
115,2018-04-26,17.81,83.58
116,2018-04-27,9.47,43.21
117,2018-04-28,11.07,36.92
118,2018-04-29,13.14,50.24
119,2018-04-30,10.32,53.86
120,2018-01-05,5.87,31.29
121,2018-02-05,5.46,32.24
122,2018-03-05,7.0,38.22
123,2018-04-05,9.66,37.4
124,2018-05-05,12.73,63.99
125,2018-06-05,20.46,63.73
126,2018-07-05,23.12,63.59
127,2018-08-05,5.57,32.64
128,2018-09-05,16.37,67.24
129,2018-10-05,11.61,77.94
130,2018-11-05,15.62,90.98
131,2018-12-05,20.26,73.41
132,2018-05-13,11.99,27.44
133,2018-05-14,10.65,43.66
134,2018-05-15,11.16,46.54
135,2018-05-16,7.25,60.35
136,2018-05-17,14.79,40.17
137,2018-05-18,18.21,50.78
138,2018-05-19,14.97,87.59
139,2018-05-20,13.81,52.34
140,2018-05-21,11.76,38.67
141,2018-05-22,14.63,74.23
142,2018-05-23,22.48,70.61
143,2018-05-24,15.84,52.79
144,2018-05-25,14.92,74.34
145,2018-05-26,16.04,81.08
146,2018-05-27,13.9,72.97
147,2018-05-28,22.46,66.78
148,2018-05-29,14.3,60.03
149,2018-05-30,6.99,34.66
150,2018-05-31,7.33,35.01
151,2018-01-06,8.98,34.06
152,2018-02-06,7.53,34.63
153,2018-03-06,13.59,36.43
154,2018-04-06,7.28,31.53
155,2018-05-06,6.3,31.69
156,2018-06-06,15.88,35.61
157,2018-07-06,12.4,39.28
158,2018-08-06,5.68,31.67
159,2018-09-06,5.62,35.91
160,2018-10-06,10.17,55.27
161,2018-11-06,6.4,54.13
162,2018-12-06,4.61,53.45
163,2018-06-13,3.49,39.38
164,2018-06-14,4.47,39.11
165,2018-06-15,4.61,29.5
166,2018-06-16,3.78,29.21
167,2018-06-17,3.78,29.21
168,2018-06-18,3.78,29.21
169,2018-06-19,5.27,31.09
170,2018-06-20,15.02,44.64
171,2018-06-21,12.24,46.07
172,2018-06-22,20.05,66.58
173,2018-06-23,11.72,54.2
174,2018-06-24,14.75,39.79
175,2018-06-25,7.87,46.48
176,2018-06-26,8.16,47.7
177,2018-06-27,9.77,43.46
178,2018-06-28,9.42,38.13
179,2018-06-29,13.99,44.86
180,2018-06-30,4.24,35.06
181,2018-01-07,4.24,35.06
182,2018-02-07,3.99,38.32
183,2018-03-07,9.13,46.08
184,2018-04-07,8.32,33.06
185,2018-05-07,13.74,45.31
186,2018-06-07,7.08,36.37
187,2018-07-07,9.62,36.51
188,2018-08-07,13.42,39.06
189,2018-09-07,7.42,35.01
190,2018-10-07,6.62,32.39
191,2018-11-07,11.29,48.16
192,2018-12-07,8.05,47.95
193,2018-07-13,9.83,42.59
194,2018-07-14,15.26,42.29
195,2018-07-15,9.26,39.46
196,2018-07-16,5.65,46.42
197,2018-07-17,6.2,36.57
198,2018-07-18,13.97,35.87
199,2018-07-19,11.57,39.87
200,2018-07-20,9.98,53.26
201,2018-07-21,12.57,53.24
202,2018-07-22,5.91,44.87
203,2018-07-23,13.92,39.12
204,2018-07-24,10.25,42.02
205,2018-07-25,4.61,49.79
206,2018-07-26,4.13,39.46
207,2018-07-27,4.27,34.82
208,2018-07-28,4.02,37.71
209,2018-07-29,4.34,50.29
210,2018-07-30,3.33,42.83
211,2018-07-31,4.61,55.19
212,2018-01-08,3.3,47.39
213,2018-02-08,2.89,42.49
214,2018-03-08,2.57,41.64
215,2018-04-08,3.46,48.4
216,2018-05-08,3.73,40.3
217,2018-06-08,5.54,32.94
218,2018-07-08,16.39,37.4
219,2018-08-08,10.98,42.04
220,2018-09-08,9.64,39.25
221,2018-10-08,3.78,65.83
222,2018-11-08,2.95,46.82
223,2018-12-08,3.46,44.11
224,2018-08-13,4.36,42.38
225,2018-08-14,7.01,44.36
226,2018-08-15,5.78,34.53
227,2018-08-16,11.87,41.77
228,2018-08-17,8.29,33.45
229,2018-08-18,7.09,40.52
230,2018-08-19,14.83,63.3
231,2018-08-20,8.71,56.43
232,2018-08-21,9.56,41.67
233,2018-08-22,5.58,38.15
234,2018-08-23,2.88,41.02
235,2018-08-24,2.4,47.41
236,2018-08-25,2.62,41.78
237,2018-08-26,3.2,34.24
238,2018-08-27,11.97,37.65
239,2018-08-28,8.53,42.91
240,2018-08-29,7.77,47.97
241,2018-08-30,5.86,48.93
242,2018-08-31,4.4,45.16
243,2018-01-09,3.26,52.75
244,2018-02-09,9.07,41.48
245,2018-03-09,10.79,51.81
246,2018-04-09,7.07,66.85
247,2018-05-09,3.13,58.71
248,2018-06-09,3.71,50.84
249,2018-07-09,10.08,66.84
250,2018-08-09,17.38,41.13
251,2018-09-09,3.46,32.33
252,2018-10-09,11.31,46.05
253,2018-11-09,3.02,46.87
254,2018-12-09,2.58,39.83
255,2018-09-13,3.1,40.26
256,2018-09-14,3.72,43.24
257,2018-09-15,3.94,44.68
258,2018-09-16,5.67,42.34
259,2018-09-17,7.48,42.11
260,2018-09-18,5.87,42.24
261,2018-09-19,5.87,55.55
262,2018-09-20,10.93,52.01
263,2018-09-21,8.33,38.5
264,2018-09-22,7.69,40.72
265,2018-09-23,7.35,38.91
266,2018-09-24,5.15,49.12
267,2018-09-25,3.02,48.09
268,2018-09-26,4.37,59.93
269,2018-09-27,7.36,62.41
270,2018-09-28,10.09,77.7
271,2018-09-29,12.56,62.44
272,2018-09-30,7.58,49.13
273,2018-01-10,7.87,56.95
274,2018-02-10,12.56,50.21
275,2018-03-10,17.277408575031526,61.10681818181818
276,2018-04-10,15.36,87.81
277,2018-05-10,15.0,71.96
278,2018-06-10,7.41,61.59
279,2018-07-10,3.99,91.35
280,2018-08-10,17.277408575031526,61.10681818181818
281,2018-09-10,17.277408575031526,61.10681818181818
282,2018-10-10,17.277408575031526,61.10681818181818
283,2018-11-10,17.277408575031526,61.10681818181818
284,2018-12-10,17.277408575031526,61.10681818181818
285,2018-10-13,17.277408575031526,61.10681818181818
286,2018-10-14,17.277408575031526,61.10681818181818
287,2018-10-15,17.277408575031526,61.10681818181818
288,2018-10-16,17.277408575031526,61.10681818181818
289,2018-10-17,17.277408575031526,61.10681818181818
290,2018-10-18,17.277408575031526,61.10681818181818
291,2018-10-19,17.277408575031526,61.10681818181818
292,2018-10-20,17.277408575031526,61.10681818181818
293,2018-10-21,17.277408575031526,61.10681818181818
294,2018-10-22,17.277408575031526,61.10681818181818
295,2018-10-23,17.277408575031526,61.10681818181818
296,2018-10-24,17.277408575031526,61.10681818181818
297,2018-10-25,17.277408575031526,61.10681818181818
298,2018-10-26,17.277408575031526,61.10681818181818
299,2018-10-27,17.277408575031526,61.10681818181818
300,2018-10-28,17.277408575031526,61.10681818181818
301,2018-10-29,17.277408575031526,61.10681818181818
302,2018-10-30,17.277408575031526,61.10681818181818
303,2018-10-31,17.277408575031526,61.10681818181818
304,2018-01-11,17.277408575031526,61.10681818181818
305,2018-02-11,17.277408575031526,61.10681818181818
306,2018-03-11,17.277408575031526,61.10681818181818
307,2018-04-11,17.277408575031526,61.10681818181818
308,2018-05-11,17.277408575031526,61.10681818181818
309,2018-06-11,17.277408575031526,61.10681818181818
310,2018-07-11,17.277408575031526,61.10681818181818
311,2018-08-11,17.277408575031526,61.10681818181818
312,2018-09-11,17.277408575031526,61.10681818181818
313,2018-10-11,17.277408575031526,61.10681818181818
314,2018-11-11,17.277408575031526,61.10681818181818
315,2018-12-11,17.277408575031526,61.10681818181818
316,2018-11-13,17.277408575031526,61.10681818181818
317,2018-11-14,17.277408575031526,61.10681818181818
318,2018-11-15,17.277408575031526,61.10681818181818
319,2018-11-16,17.277408575031526,61.10681818181818
320,2018-11-17,17.277408575031526,61.10681818181818
321,2018-11-18,17.277408575031526,61.10681818181818
322,2018-11-19,17.277408575031526,61.10681818181818
323,2018-11-20,9.53,117.66
324,2018-11-21,7.49,95.66
325,2018-11-22,9.19,116.64
326,2018-11-23,11.27,92.32
327,2018-11-24,7.26,77.37
328,2018-11-25,12.11,96.01
329,2018-11-26,15.53,113.55
330,2018-11-27,9.23,121.36
331,2018-11-28,12.74,109.98
332,2018-11-29,10.24,110.43
333,2018-11-30,10.13,100.57
334,2018-01-12,8.7,81.75
335,2018-02-12,17.277408575031526,61.10681818181818
336,2018-03-12,17.277408575031526,61.10681818181818
337,2018-04-12,17.277408575031526,61.10681818181818
338,2018-05-12,17.277408575031526,61.10681818181818
339,2018-06-12,17.277408575031526,61.10681818181818
340,2018-07-12,17.277408575031526,61.10681818181818
341,2018-08-12,17.277408575031526,61.10681818181818
342,2018-09-12,17.277408575031526,61.10681818181818
343,2018-10-12,20.04,133.28
344,2018-11-12,16.98,113.62
345,2018-12-12,20.27,84.01
346,2018-12-13,7.53,54.21
347,2018-12-14,8.13,72.33
348,2018-12-15,8.73,75.0
349,2018-12-16,10.25,81.76
350,2018-12-17,11.28,84.13
351,2018-12-18,15.44,105.18
352,2018-12-19,10.53,109.26
353,2018-12-20,17.47,103.2
354,2018-12-21,11.82,112.1
355,2018-12-22,18.28,129.61
356,2018-12-23,26.72,116.95
357,2018-12-24,11.37,104.6
358,2018-12-25,8.02,88.11
359,2018-12-26,7.53,99.04
360,2018-12-27,18.13,93.59
361,2018-12-28,10.63,83.3
362,2018-12-29,12.82,96.64
363,2018-12-30,20.0,109.35
364,2018-12-31,15.47,100.75
365,2019-01-01,15.46,101.29
366,2019-02-01,19.36,101.49
367,2019-03-01,12.62,97.44
368,2019-04-01,8.54,79.98
369,2019-05-01,16.52,71.07
370,2019-06-01,7.97,63.07
371,2019-07-01,12.58,70.71
372,2019-08-01,9.21,70.64
373,2019-09-01,8.02,70.52
374,2019-10-01,8.18,85.27
375,2019-11-01,22.42,76.99
376,2019-12-01,17.277408575031526,61.10681818181818
377,2019-01-13,17.277408575031526,61.10681818181818
378,2019-01-14,6.79,60.14
379,2019-01-15,8.47,76.78
380,2019-01-16,18.65,108.22
381,2019-01-17,15.39,93.07
382,2019-01-18,11.26,100.98
383,2019-01-19,16.6,113.99
384,2019-01-20,22.72,138.88
385,2019-01-21,12.71,70.88
386,2019-01-22,5.0,54.56
387,2019-01-23,11.26,63.82
388,2019-01-24,20.29,53.22
389,2019-01-25,7.38,48.46
390,2019-01-26,11.89,50.97
391,2019-01-27,8.53,64.6
392,2019-01-28,8.89,71.98
393,2019-01-29,10.26,77.72
394,2019-01-30,21.53,98.77
395,2019-01-31,15.95,78.29
396,2019-01-02,14.11,65.92
397,2019-02-02,2.77,58.69
398,2019-03-02,3.16,59.31
399,2019-04-02,5.04,88.81
400,2019-05-02,30.91,106.2
401,2019-06-02,5.35,64.52
402,2019-07-02,3.03,46.15
403,2019-08-02,7.73,55.85
404,2019-09-02,6.49,59.59
405,2019-10-02,9.29,78.81
406,2019-11-02,11.99,81.26
407,2019-12-02,19.28,84.96
408,2019-02-13,12.12,97.33
409,2019-02-14,6.86,68.93
410,2019-02-15,10.16,62.45
411,2019-02-16,3.87,53.55
412,2019-02-17,6.04,65.07
413,2019-02-18,10.74,69.78
414,2019-02-19,9.59,79.3
415,2019-02-20,19.89,71.06
416,2019-02-21,18.66,67.24
417,2019-02-22,4.47,51.23
418,2019-02-23,5.94,50.99
419,2019-02-24,8.39,62.78
420,2019-02-25,21.09,73.89
421,2019-02-26,15.26,62.26
422,2019-02-27,12.69,45.09
423,2019-02-28,10.16,58.37
424,2019-01-03,10.18,62.98
425,2019-02-03,15.79,83.22
426,2019-03-03,8.84,56.46
427,2019-04-03,9.79,55.59
428,2019-05-03,6.32,60.04
429,2019-06-03,6.26,63.71
430,2019-07-03,9.22,70.2
431,2019-08-03,11.5,64.59
432,2019-09-03,8.01,44.58
433,2019-10-03,2.92,37.85
434,2019-11-03,3.79,78.46
435,2019-12-03,7.18,39.83
436,2019-03-13,17.23,67.35
437,2019-03-14,15.36,54.39
438,2019-03-15,10.02,56.51
439,2019-03-16,6.89,52.1
440,2019-03-17,9.42,59.99
441,2019-03-18,11.36,71.34
442,2019-03-19,14.27,75.98
443,2019-03-20,13.34,74.26
444,2019-03-21,12.69,39.76
445,2019-03-22,8.87,44.01
446,2019-03-23,7.0,49.35
447,2019-03-24,12.57,46.67
448,2019-03-25,9.59,46.94
449,2019-03-26,10.12,61.72
450,2019-03-27,8.97,72.31
451,2019-03-28,15.6,78.83
452,2019-03-29,19.82,69.68
453,2019-03-30,23.13,61.57
454,2019-03-31,9.62,43.97
455,2019-01-04,8.27,45.54
456,2019-02-04,5.53,61.99
457,2019-03-04,12.07,55.99
458,2019-04-04,29.72,62.23
459,2019-05-04,32.69,64.02
460,2019-06-04,17.277408575031526,61.10681818181818
461,2019-07-04,17.277408575031526,61.10681818181818
462,2019-08-04,11.81,51.8
463,2019-09-04,16.12,54.27
464,2019-10-04,13.51,52.27
465,2019-11-04,10.34,35.37
466,2019-12-04,11.67,30.05
467,2019-04-13,10.2,26.77
468,2019-04-14,8.7,30.87
469,2019-04-15,4.99,43.23
470,2019-04-16,3.18,25.65
471,2019-04-17,4.86,25.91
472,2019-04-18,7.68,36.42
473,2019-04-19,9.46,53.31
474,2019-04-20,10.15,69.13
475,2019-04-21,15.99,67.59
476,2019-04-22,32.96,73.01
477,2019-04-23,17.84,73.76
478,2019-04-24,10.09,44.05
479,2019-04-25,12.29,37.42
480,2019-04-26,17.69,45.61
481,2019-04-27,7.4,42.53
482,2019-04-28,9.16,42.14
483,2019-04-29,13.56,53.63
484,2019-04-30,14.85,49.3
485,2019-01-05,19.78,51.04
486,2019-02-05,9.86,33.0
487,2019-03-05,11.67,43.93
488,2019-04-05,6.11,59.57
489,2019-05-05,8.23,69.76
490,2019-06-05,8.24,74.65
491,2019-07-05,12.54,75.05
492,2019-08-05,7.79,68.17
493,2019-09-05,7.47,66.74
494,2019-10-05,4.95,39.27
495,2019-11-05,9.48,42.26
496,2019-12-05,6.88,43.26
497,2019-05-13,18.96,51.97
498,2019-05-14,6.37,36.94
499,2019-05-15,17.83,63.68
500,2019-05-16,13.78,58.81
501,2019-05-17,5.86,53.08
502,2019-05-18,2.43,42.18
503,2019-05-19,7.42,60.46
504,2019-05-20,7.99,70.13
505,2019-05-21,7.85,57.19
506,2019-05-22,5.91,73.0
507,2019-05-23,9.28,63.35
508,2019-05-24,5.93,46.2
509,2019-05-25,3.92,41.66
510,2019-05-26,6.38,37.56
511,2019-05-27,7.56,52.85
512,2019-05-28,6.78,73.01
513,2019-05-29,8.88,66.83
514,2019-05-30,8.84,78.08
515,2019-05-31,7.8,62.08
516,2019-01-06,14.72,55.59
517,2019-02-06,9.11,31.55
518,2019-03-06,3.55,28.39
519,2019-04-06,6.54,37.61
520,2019-05-06,5.71,46.14
521,2019-06-06,7.81,46.94
522,2019-07-06,6.08,32.11
523,2019-08-06,8.68,50.88
524,2019-09-06,17.99,74.49
525,2019-10-06,5.49,73.36
526,2019-11-06,4.68,60.72
527,2019-12-06,5.32,24.91
528,2019-06-13,5.9,38.99
529,2019-06-14,4.5,49.37
530,2019-06-15,7.81,54.96
531,2019-06-16,2.19,27.48
532,2019-06-17,3.05,34.05
533,2019-06-18,2.26,41.82
534,2019-06-19,10.45,35.45
535,2019-06-20,4.97,31.32
536,2019-06-21,6.89,41.05
537,2019-06-22,8.97,34.36
538,2019-06-23,6.24,25.36
539,2019-06-24,13.15,32.65
540,2019-06-25,9.4,33.95
541,2019-06-26,7.97,38.11
542,2019-06-27,6.26,49.69
543,2019-06-28,6.65,48.11
544,2019-06-29,4.14,43.3
545,2019-06-30,12.5,35.37
546,2019-01-07,7.36,32.91
547,2019-02-07,7.59,26.58
548,2019-03-07,5.27,27.65
549,2019-04-07,6.9,33.21
550,2019-05-07,9.84,43.61
551,2019-06-07,4.56,31.04
552,2019-07-07,6.78,32.67
553,2019-08-07,5.02,36.75
554,2019-09-07,3.15,37.23
555,2019-10-07,8.08,36.62
556,2019-11-07,5.94,32.84
557,2019-12-07,3.36,32.92
558,2019-07-13,3.5,27.68
559,2019-07-14,3.52,25.97
560,2019-07-15,3.78,29.72
561,2019-07-16,8.22,28.77
562,2019-07-17,6.13,37.02
563,2019-07-18,1.75,53.16
564,2019-07-19,9.2,46.44
565,2019-07-20,5.43,45.01
566,2019-07-21,11.8,47.62
567,2019-07-22,10.21,46.72
568,2019-07-23,15.88,60.74
569,2019-07-24,6.95,57.47
570,2019-07-25,3.03,40.86
571,2019-07-26,4.68,28.6
572,2019-07-27,8.01,35.76
573,2019-07-28,5.04,24.74
574,2019-07-29,7.75,27.86
575,2019-07-30,10.15,29.95
576,2019-07-31,6.8,26.61
577,2019-01-08,8.17,33.53
578,2019-02-08,6.49,35.12
579,2019-03-08,20.8,40.78
580,2019-04-08,16.27,42.64
581,2019-05-08,3.02,43.96
582,2019-06-08,8.02,48.39
583,2019-07-08,22.75,38.03
584,2019-08-08,21.7,34.1
585,2019-09-08,6.18,25.94
586,2019-10-08,6.17,30.58
587,2019-11-08,1.96,29.31
588,2019-12-08,2.24,30.76
589,2019-08-13,3.95,41.18
590,2019-08-14,7.65,42.2
591,2019-08-15,7.38,23.64
592,2019-08-16,7.29,24.2
593,2019-08-17,1.88,23.19
594,2019-08-18,3.95,33.99
595,2019-08-19,3.46,38.0
596,2019-08-20,5.27,34.28
597,2019-08-21,3.04,36.68
598,2019-08-22,3.78,54.94
599,2019-08-23,3.34,57.3
600,2019-08-24,4.44,53.61
601,2019-08-25,5.26,33.87
602,2019-08-26,6.02,36.84
603,2019-08-27,12.08,41.89
604,2019-08-28,6.06,37.13
605,2019-08-29,4.01,32.26
606,2019-08-30,7.65,41.27
607,2019-08-31,15.38,47.39
608,2019-01-09,6.51,29.37
609,2019-02-09,6.96,33.4
610,2019-03-09,6.9,38.79
611,2019-04-09,8.12,39.71
612,2019-05-09,5.78,33.0
613,2019-06-09,7.75,36.53
614,2019-07-09,5.32,38.08
615,2019-08-09,9.34,27.51
616,2019-09-09,6.04,25.54
617,2019-10-09,11.44,33.18
618,2019-11-09,7.79,44.61
619,2019-12-09,8.33,35.07
620,2019-09-13,5.75,30.85
621,2019-09-14,5.81,24.04
622,2019-09-15,8.65,30.9
623,2019-09-16,5.97,37.3
624,2019-09-17,5.55,37.0
625,2019-09-18,7.9,33.18
626,2019-09-19,3.27,24.69
627,2019-09-20,11.72,38.57
628,2019-09-21,6.22,42.37
629,2019-09-22,9.27,38.89
630,2019-09-23,11.3,29.65
631,2019-09-24,11.82,82.42
632,2019-09-25,11.85,46.66
633,2019-09-26,16.9,35.9
634,2019-09-27,13.81,33.12
635,2019-09-28,23.45,34.73
636,2019-09-29,8.37,30.68
637,2019-09-30,9.53,42.89
638,2019-01-10,4.45,43.54
639,2019-02-10,13.08,47.58
640,2019-03-10,20.84,60.67
641,2019-04-10,5.01,48.68
642,2019-05-10,1.88,47.25
643,2019-06-10,4.27,47.22
644,2019-07-10,3.67,45.96
645,2019-08-10,6.24,48.23
646,2019-09-10,12.9,61.4
647,2019-10-10,27.17,64.57
648,2019-11-10,12.79,64.51
649,2019-12-10,15.87,55.42
650,2019-10-13,22.65,88.66
651,2019-10-14,17.277408575031526,61.10681818181818
652,2019-10-15,17.277408575031526,61.10681818181818
653,2019-10-16,17.277408575031526,61.10681818181818
654,2019-10-17,17.277408575031526,61.10681818181818
655,2019-10-18,17.277408575031526,61.10681818181818
656,2019-10-19,17.277408575031526,61.10681818181818
657,2019-10-20,17.277408575031526,61.10681818181818
658,2019-10-21,8.31,98.0
659,2019-10-22,7.88,84.08
660,2019-10-23,19.37,91.47
661,2019-10-24,55.65,97.58
662,2019-10-25,28.93,76.49
663,2019-10-26,11.5,89.61
664,2019-10-27,6.59,85.93
665,2019-10-28,19.12,88.83
666,2019-10-29,11.4,119.11
667,2019-10-30,8.27,109.12
668,2019-10-31,12.45,118.44
669,2019-01-11,13.35,105.91
670,2019-02-11,9.74,88.24
671,2019-03-11,2.3,84.17
672,2019-04-11,7.49,71.78
673,2019-05-11,8.07,76.1
674,2019-06-11,4.49,87.06
675,2019-07-11,18.86,82.07
676,2019-08-11,19.11,72.92
677,2019-09-11,15.23,66.43
678,2019-10-11,14.59,75.91
679,2019-11-11,17.04,70.36
680,2019-12-11,17.51,97.42
681,2019-11-13,16.41,103.89
682,2019-11-14,31.5,148.13
683,2019-11-15,15.56,83.89
684,2019-11-16,12.81,53.57
685,2019-11-17,9.13,55.02
686,2019-11-18,17.277408575031526,61.10681818181818
687,2019-11-19,5.5,113.75
688,2019-11-20,21.94,120.61
689,2019-11-21,30.47,119.52
690,2019-11-22,23.31,97.25
691,2019-11-23,12.97,80.99
692,2019-11-24,8.47,69.64
693,2019-11-25,12.19,71.57
694,2019-11-26,38.36,66.14
695,2019-11-27,12.94,54.28
696,2019-11-28,15.36,41.17
697,2019-11-29,8.35,52.92
698,2019-11-30,10.12,73.2
699,2019-01-12,7.95,84.43
700,2019-02-12,9.57,95.35
701,2019-03-12,9.43,101.02
702,2019-04-12,12.47,100.97
703,2019-05-12,19.61,117.02
704,2019-06-12,11.13,57.63
705,2019-07-12,10.67,58.96
706,2019-08-12,10.67,58.96
707,2019-09-12,10.67,58.96
708,2019-10-12,9.34,107.59
709,2019-11-12,10.57,94.62
710,2019-12-12,18.58,66.72
711,2019-12-13,7.71,44.5
712,2019-12-14,14.08,55.39
713,2019-12-15,8.42,51.93
714,2019-12-16,1.32,37.09
715,2019-12-17,1.43,39.2
716,2019-12-18,7.67,53.62
717,2019-12-19,13.05,79.77
718,2019-12-20,3.66,89.68
719,2019-12-21,2.37,63.2
720,2019-12-22,2.09,41.15
721,2019-12-23,4.34,50.82
722,2019-12-24,6.84,72.13
723,2019-12-25,1.66,48.64
724,2019-12-26,2.13,55.02
725,2019-12-27,4.94,57.27
726,2019-12-28,19.27,67.53
727,2019-12-29,10.26,69.79
728,2019-12-30,5.6,66.54
729,2019-12-31,12.18,62.37
730,2020-01-01,25.94,80.33
731,2020-02-01,28.23,82.32
732,2020-03-01,18.05,74.58
733,2020-04-01,13.09,84.86
734,2020-05-01,10.52,64.15
735,2020-06-01,12.82,71.11
736,2020-07-01,30.18,59.31
737,2020-08-01,7.61,54.66
738,2020-09-01,3.78,43.34
739,2020-10-01,5.04,67.89
740,2020-11-01,10.88,86.22
741,2020-12-01,9.63,96.01
742,2020-01-13,12.55,73.87
743,2020-01-14,4.12,41.96
744,2020-01-15,11.99,51.06
745,2020-01-16,8.96,53.3
746,2020-01-17,2.76,51.9
747,2020-01-18,4.17,61.24
748,2020-01-19,3.04,49.11
749,2020-01-20,2.73,66.64
750,2020-01-21,8.58,66.69
751,2020-01-22,6.91,67.0
752,2020-01-23,3.99,53.38
753,2020-01-24,11.62,67.08
754,2020-01-25,20.69,87.07
755,2020-01-26,20.76,74.17
756,2020-01-27,26.96,92.14
757,2020-01-28,17.1,54.2
758,2020-01-29,15.58,55.1
759,2020-01-30,17.02,58.53
760,2020-01-31,14.8,65.18
761,2020-01-02,15.83,52.21
762,2020-02-02,17.26,68.01
763,2020-03-02,19.56,79.96
764,2020-04-02,33.59,84.23
765,2020-05-02,25.61,60.05
766,2020-06-02,19.09,68.71
767,2020-07-02,34.6,66.02
768,2020-08-02,21.97,63.48
769,2020-09-02,21.25,65.15
770,2020-10-02,27.16,83.46
771,2020-11-02,23.58,83.8
772,2020-12-02,24.14,78.86
773,2020-02-13,20.01,57.48
774,2020-02-14,18.94,48.27
775,2020-02-15,21.64,65.5
776,2020-02-16,25.94,80.76
777,2020-02-17,26.9,89.52
778,2020-02-18,24.0,94.32
779,2020-02-19,23.45,77.12
780,2020-02-20,16.56,43.01
781,2020-02-21,16.07,35.6
782,2020-02-22,21.63,53.49
783,2020-02-23,35.83,56.5
784,2020-02-24,17.277408575031526,61.10681818181818
785,2020-02-25,17.277408575031526,61.10681818181818
786,2020-02-26,23.15,63.13
787,2020-02-27,19.28,57.89
788,2020-02-28,15.14,42.02
789,2020-02-29,15.84,40.52
790,2020-01-03,23.43,59.92
791,2020-02-03,24.37,58.85
792,2020-03-03,24.59,57.09
793,2020-04-03,22.89,52.21
794,2020-05-03,18.07,44.59
795,2020-06-03,17.33,46.76
796,2020-07-03,17.43,48.56
797,2020-08-03,13.59,65.09
798,2020-09-03,19.05,52.58
799,2020-10-03,26.2,40.9
800,2020-11-03,23.19,37.61
801,2020-12-03,22.68,51.81
802,2020-03-13,19.82,53.38
803,2020-03-14,19.51,40.98
804,2020-03-15,25.47,46.93
805,2020-03-16,19.34,58.91
806,2020-03-17,18.13,61.18
807,2020-03-18,17.41,48.44
808,2020-03-19,26.96,53.27
809,2020-03-20,34.24,72.89
810,2020-03-21,26.08,60.09
811,2020-03-22,40.56,28.94
812,2020-03-23,25.76,27.8
813,2020-03-24,23.37,29.86
814,2020-03-25,16.83,24.08
815,2020-03-26,16.32,22.5
816,2020-03-27,13.04,19.75
817,2020-03-28,14.1,19.71
818,2020-03-29,12.9,17.7
819,2020-03-30,13.78,19.54
820,2020-03-31,17.2,19.29
821,2020-01-04,18.04,19.59
822,2020-02-04,15.72,17.52
823,2020-03-04,15.85,21.49
824,2020-04-04,19.9,23.91
825,2020-05-04,30.55,21.85
826,2020-06-04,24.01,19.89
827,2020-07-04,17.04,19.81
