,date,PM2.5,SO2,NO2,CO
0,2018-01-01,155.86,2.93,24.82,1.13
1,2018-02-01,96.06,2.93,25.45,0.89
2,2018-03-01,73.89,2.83,24.19,0.73
3,2018-04-01,116.61,3.32,25.95,1.01
4,2018-05-01,120.9,3.59,25.89,1.09
5,2018-06-01,74.74,1.96,19.34,0.76
6,2018-07-01,68.77,3.86,16.11,0.74
7,2018-08-01,76.01,3.01,15.53,0.74
8,2018-09-01,77.26,4.63,14.1,0.7
9,2018-10-01,85.36,4.46,15.72,0.71
10,2018-11-01,76.98,6.68,17.66,0.87
11,2018-12-01,78.31,7.354000000000001,25.426000000000002,0.84
12,2018-01-13,94.97,6.122,22.728,1.02
13,2018-01-14,91.22,7.214,25.922000000000004,0.93
14,2018-01-15,81.12,9.12,38.74,0.87
15,2018-01-16,82.24,6.06,34.67,1.13
16,2018-01-17,120.36,4.73,26.31,1.06
17,2018-01-18,91.24,3.86,21.16,0.82
18,2018-01-19,57.59,4.55,22.26,0.61
19,2018-01-20,61.78,4.32,23.45,0.85
20,2018-01-21,62.29,4.16,24.69,0.82
21,2018-01-22,114.55,4.98,29.75,1.35
22,2018-01-23,74.14,5.01,27.2,0.82
23,2018-01-24,32.28,4.23,23.52,0.57
24,2018-01-25,38.97,5.1,23.72,0.59
25,2018-01-26,45.27,4.35,22.78,0.59
26,2018-01-27,63.05,3.89,22.33,0.61
27,2018-01-28,38.0,4.7,22.84,0.65
28,2018-01-29,35.9,4.53,21.87,0.72
29,2018-01-30,47.99,3.95,24.1,0.64
30,2018-01-31,57.82,5.34,26.34,0.63
31,2018-01-02,45.83,5.39,26.68,0.59
32,2018-02-02,33.18,4.76,25.58,0.56
33,2018-03-02,44.46,4.14,24.12,0.53
34,2018-04-02,49.22,6.07,31.86,0.54
35,2018-05-02,49.54,5.43,31.87,0.56
36,2018-06-02,43.93,3.85,31.9,0.56
37,2018-07-02,46.78,6.13,31.88,0.6
38,2018-08-02,53.99,5.41,31.9,0.63
39,2018-09-02,52.52,6.26,31.9,0.82
40,2018-10-02,63.14,8.21,31.74,0.88
41,2018-11-02,56.5,6.88,31.68,0.61
42,2018-12-02,32.58,4.15,31.76,0.59
43,2018-02-13,18.32,6.69,31.77,0.42
44,2018-02-14,17.45,6.93,31.74,0.37
45,2018-02-15,32.9,6.75,31.72,0.54
46,2018-02-16,42.4,7.86,31.69,0.51
47,2018-02-17,43.61,7.41,31.68,0.49
48,2018-02-18,44.28,2.6,31.62,0.59
49,2018-02-19,43.25,2.95,31.64,0.67
50,2018-02-20,55.72,8.91,31.62,0.81
51,2018-02-21,57.5,7.9,31.6,0.87
52,2018-02-22,51.17,8.57,31.61,0.77
53,2018-02-23,45.99,9.07,31.64,0.8
54,2018-02-24,25.98,5.37,31.59,0.67
55,2018-02-25,22.89,7.63,31.65,0.54
56,2018-02-26,28.68,7.72,31.56,0.59
57,2018-02-27,35.95,8.72,31.6,0.76
58,2018-02-28,42.94,7.57,31.51,0.76
59,2018-01-03,35.59,8.15,31.54,0.71
60,2018-02-03,24.25,9.52,31.49,0.66
61,2018-03-03,23.61,5.11,31.6,0.53
62,2018-04-03,18.02,6.45,31.67,0.56
63,2018-05-03,23.59,8.72,31.63,0.56
64,2018-06-03,29.18,8.63,31.59,0.55
65,2018-07-03,35.25,9.42,31.67,0.66
66,2018-08-03,42.64,10.02,25.91,0.72
67,2018-09-03,25.07,8.36,20.74,0.67
68,2018-10-03,32.79,9.68,22.07,0.26
69,2018-11-03,37.13,11.34,21.79,0.43800000000000006
70,2018-12-03,40.44,12.37,21.31,0.526
71,2018-03-13,54.14,15.14,21.25,0.6679999999999999
72,2018-03-14,62.85,12.3,21.61,0.842
73,2018-03-15,59.13,9.82,21.61,0.63
74,2018-03-16,33.4,11.62,21.92,0.544
75,2018-03-17,32.19,11.15,21.78,0.5820000000000001
76,2018-03-18,34.51,12.64,21.84,0.7
77,2018-03-19,37.74,11.91,21.34,0.386
78,2018-03-20,57.55,6.35,21.58,0.28
79,2018-03-21,42.55,3.98,10.95,0.29
80,2018-03-22,26.64,4.67,14.66,0.39
81,2018-03-23,49.12,2.55,14.73,0.45
82,2018-03-24,48.65,3.8,14.72,0.39
83,2018-03-25,58.96,4.27,14.73,0.52
84,2018-03-26,77.03,1.42,14.86,0.53
85,2018-03-27,82.89,4.7,14.92,0.64
86,2018-03-28,95.71,3.86,14.95,0.67
87,2018-03-29,57.53,3.51,14.92,0.53
88,2018-03-30,94.58,2.56,14.95,0.77
89,2018-03-31,116.26,5.99,14.97,0.76
90,2018-01-04,81.55,2.09,14.98,1.01
91,2018-02-04,95.85,5.0,15.0,0.37
92,2018-03-04,80.5,5.4,14.82,0.61
93,2018-04-04,70.95,5.75,14.93,0.45
94,2018-05-04,51.01,6.13,14.92,0.98
95,2018-06-04,45.99,9.16,14.94,0.85
96,2018-07-04,34.61,9.88,14.93,0.8
97,2018-08-04,33.35,6.72,14.91,0.74
98,2018-09-04,26.96,5.09,14.94,0.68
