,date,PM2.5,NO2
0,2018-01-01,51.80746987951808,22.03441304347826
1,2018-02-01,51.80746987951808,22.03441304347826
2,2018-03-01,51.80746987951808,22.03441304347826
3,2018-04-01,51.80746987951808,22.03441304347826
4,2018-05-01,51.80746987951808,22.03441304347826
5,2018-06-01,51.80746987951808,22.03441304347826
6,2018-07-01,51.80746987951808,22.03441304347826
7,2018-08-01,51.80746987951808,22.03441304347826
8,2018-09-01,51.80746987951808,22.03441304347826
9,2018-10-01,51.80746987951808,22.03441304347826
10,2018-11-01,51.80746987951808,22.03441304347826
11,2018-12-01,51.80746987951808,22.03441304347826
12,2018-01-13,51.80746987951808,22.03441304347826
13,2018-01-14,51.80746987951808,22.03441304347826
14,2018-01-15,51.80746987951808,22.03441304347826
15,2018-01-16,51.80746987951808,22.03441304347826
16,2018-01-17,51.80746987951808,22.03441304347826
17,2018-01-18,51.80746987951808,22.03441304347826
18,2018-01-19,51.80746987951808,22.03441304347826
19,2018-01-20,51.80746987951808,22.03441304347826
20,2018-01-21,51.80746987951808,22.03441304347826
21,2018-01-22,51.80746987951808,22.03441304347826
22,2018-01-23,51.80746987951808,22.03441304347826
23,2018-01-24,51.80746987951808,22.03441304347826
24,2018-01-25,51.80746987951808,22.03441304347826
25,2018-01-26,51.80746987951808,22.03441304347826
26,2018-01-27,51.80746987951808,22.03441304347826
27,2018-01-28,51.80746987951808,22.03441304347826
28,2018-01-29,51.80746987951808,22.03441304347826
29,2018-01-30,51.80746987951808,22.03441304347826
30,2018-01-31,51.80746987951808,22.03441304347826
31,2018-01-02,51.80746987951808,22.03441304347826
32,2018-02-02,51.80746987951808,22.03441304347826
33,2018-03-02,51.80746987951808,22.03441304347826
34,2018-04-02,51.80746987951808,22.03441304347826
35,2018-05-02,51.80746987951808,22.03441304347826
36,2018-06-02,51.80746987951808,22.03441304347826
37,2018-07-02,51.80746987951808,22.03441304347826
38,2018-08-02,51.80746987951808,22.03441304347826
39,2018-09-02,51.80746987951808,22.03441304347826
40,2018-10-02,51.80746987951808,22.03441304347826
41,2018-11-02,51.80746987951808,22.03441304347826
42,2018-12-02,51.80746987951808,22.03441304347826
43,2018-02-13,51.80746987951808,22.03441304347826
44,2018-02-14,51.80746987951808,22.03441304347826
45,2018-02-15,51.80746987951808,22.03441304347826
46,2018-02-16,51.80746987951808,22.03441304347826
47,2018-02-17,51.80746987951808,22.03441304347826
48,2018-02-18,51.80746987951808,22.03441304347826
49,2018-02-19,51.80746987951808,22.03441304347826
50,2018-02-20,51.80746987951808,22.03441304347826
51,2018-02-21,51.80746987951808,22.03441304347826
52,2018-02-22,51.80746987951808,22.03441304347826
53,2018-02-23,51.80746987951808,22.03441304347826
54,2018-02-24,51.80746987951808,22.03441304347826
55,2018-02-25,51.80746987951808,22.03441304347826
56,2018-02-26,51.80746987951808,22.03441304347826
57,2018-02-27,51.80746987951808,22.03441304347826
58,2018-02-28,51.80746987951808,22.03441304347826
59,2018-01-03,51.80746987951808,22.03441304347826
60,2018-02-03,51.80746987951808,22.03441304347826
61,2018-03-03,51.80746987951808,22.03441304347826
62,2018-04-03,51.80746987951808,22.03441304347826
63,2018-05-03,51.80746987951808,22.03441304347826
64,2018-06-03,51.80746987951808,22.03441304347826
65,2018-07-03,51.80746987951808,22.03441304347826
66,2018-08-03,51.80746987951808,22.03441304347826
67,2018-09-03,51.80746987951808,22.03441304347826
68,2018-10-03,51.80746987951808,22.03441304347826
69,2018-11-03,51.80746987951808,22.03441304347826
70,2018-12-03,51.80746987951808,22.03441304347826
71,2018-03-13,51.80746987951808,22.03441304347826
72,2018-03-14,51.80746987951808,22.03441304347826
73,2018-03-15,51.80746987951808,22.03441304347826
74,2018-03-16,51.80746987951808,22.03441304347826
75,2018-03-17,51.80746987951808,22.03441304347826
76,2018-03-18,51.80746987951808,22.03441304347826
77,2018-03-19,51.80746987951808,22.03441304347826
78,2018-03-20,51.80746987951808,22.03441304347826
79,2018-03-21,51.80746987951808,22.03441304347826
80,2018-03-22,51.80746987951808,22.03441304347826
81,2018-03-23,51.80746987951808,22.03441304347826
