,date,PM2.5,NO2,CO
228,2018-08-17,24.8,36.56,0.32
229,2018-08-18,20.67,33.11,0.37
230,2018-08-19,30.78,38.12,0.31
231,2018-08-20,35.65,42.54,0.42
232,2018-08-21,15.43,35.68,1.92
233,2018-08-22,17.83,37.41,0.32
234,2018-08-23,17.49,34.66,0.25
235,2018-08-24,19.68,32.66,0.69
236,2018-08-25,14.67,30.04,0.16
237,2018-08-26,19.15,29.67,0.18
238,2018-08-27,21.51,32.35,0.27
239,2018-08-28,16.14,31.85,0.32
240,2018-08-29,21.22,31.64,0.37
241,2018-08-30,53.13,35.69,0.66
242,2018-08-31,54.67,34.52,0.46
243,2018-01-09,41.05,25.04,0.67
244,2018-02-09,32.88,25.06,0.54
245,2018-03-09,45.45,24.88,0.62
246,2018-04-09,55.51,24.88,0.73
247,2018-05-09,36.92,73.66,0.53
248,2018-06-09,44.96,77.24,0.57
249,2018-07-09,64.29,65.35,0.72
250,2018-08-09,37.76,54.61,0.61
251,2018-09-09,21.54,53.37,0.51
252,2018-10-09,52.36,43.72,2.6
253,2018-11-09,32.43,28.5,0.16
254,2018-12-09,31.18,24.61,0.27
255,2018-09-13,28.01,25.66,0.24
256,2018-09-14,40.75,23.91,0.33
257,2018-09-15,21.42,22.54,0.35
258,2018-09-16,25.4,21.43,0.33
259,2018-09-17,33.7,21.83,0.37
260,2018-09-18,34.7,22.68,0.38
261,2018-09-19,35.69,23.36,0.43
262,2018-09-20,51.76,24.95,0.48
263,2018-09-21,30.05,15.34,0.32
264,2018-09-22,14.58,14.08,0.27
265,2018-09-23,18.42,13.8,0.27
266,2018-09-24,11.52,13.81,0.3
267,2018-09-25,13.82,13.34,0.37
268,2018-09-26,26.4,17.99,0.44
269,2018-09-27,35.65,23.5,0.8
270,2018-09-28,35.3,20.87,0.83
271,2018-09-29,35.08,16.71,0.72
272,2018-09-30,24.9,10.23,0.47
273,2018-01-10,34.78,14.12,0.58
274,2018-02-10,35.93,13.7,0.64
275,2018-03-10,30.1,19.32,0.73
276,2018-04-10,51.97,19.27,0.8
277,2018-05-10,63.66,34.8,1.43
278,2018-06-10,31.97,30.38,1.18
279,2018-07-10,41.55,29.49,1.08
280,2018-08-10,62.24,33.96,1.17
281,2018-09-10,55.34,37.46,1.17
282,2018-10-10,49.12,35.06,1.01
283,2018-11-10,36.86,31.1,0.89
284,2018-12-10,48.34,33.67,0.92
285,2018-10-13,59.66,35.07,1.06
286,2018-10-14,47.81,30.83,0.98
287,2018-10-15,61.16,35.07,1.1
288,2018-10-16,67.74,41.48,1.42
289,2018-10-17,50.09,38.24,1.36
290,2018-10-18,67.88,44.61,1.77
291,2018-10-19,72.44,34.78,1.13
292,2018-10-20,73.53,33.87,1.08
293,2018-10-21,56.15,34.89,1.09
294,2018-10-22,66.62,33.57,1.04
295,2018-10-23,79.68,47.17,1.14
296,2018-10-24,85.03,60.43,1.19
297,2018-10-25,85.16,51.48,0.87
298,2018-10-26,103.03,51.02,0.61
299,2018-10-27,78.96,51.14,1.54
300,2018-10-28,83.58,43.88,1.54
301,2018-10-29,104.37,45.2,1.53
302,2018-10-30,160.56,50.29,1.7
303,2018-10-31,163.32,50.14,1.56
304,2018-01-11,212.82,51.76,1.67
305,2018-02-11,217.53,48.07,1.53
306,2018-03-11,181.48,33.43,1.35
307,2018-04-11,147.63,26.35,1.14
308,2018-05-11,209.24,30.82,2.03
309,2018-06-11,148.7,26.8,0.89
310,2018-07-11,185.89,40.37,1.93
311,2018-08-11,316.75,29.41,4.52
312,2018-09-11,298.1,26.49,2.88
313,2018-10-11,271.96,27.28,2.79
314,2018-11-11,230.47,28.56,2.4
315,2018-12-11,261.34,28.55,1.78
316,2018-11-13,253.47,29.25,2.55
317,2018-11-14,140.85,28.98,1.64
318,2018-11-15,101.12,28.66,1.3
319,2018-11-16,130.27,28.49,0.98
320,2018-11-17,136.78,28.41,0.95
321,2018-11-18,152.1,28.45,1.32
322,2018-11-19,184.18,28.38,1.36
323,2018-11-20,220.1,28.43,2.28
324,2018-11-21,209.33,28.42,1.79
325,2018-11-22,128.12,28.41,1.78
326,2018-11-23,202.02,28.42,2.32
327,2018-11-24,109.98,28.46,1.06
328,2018-11-25,130.49,28.47,1.52
329,2018-11-26,208.23,28.43,2.23
330,2018-11-27,146.59,28.87,1.89
331,2018-11-28,199.97,28.55,2.11
332,2018-11-29,83.24617912371134,35.94379021879022,1.421616420782553
333,2018-11-30,83.24617912371134,35.94379021879022,1.421616420782553
334,2018-01-12,83.24617912371134,35.94379021879022,1.421616420782553
335,2018-02-12,83.24617912371134,35.94379021879022,1.421616420782553
336,2018-03-12,111.05,54.11,1.09
337,2018-04-12,170.03,50.2,1.56
338,2018-05-12,150.38,52.74,1.31
339,2018-06-12,162.46,61.92,1.46
340,2018-07-12,169.53,42.17,0.97
341,2018-08-12,170.9,47.4,0.99
342,2018-09-12,162.84,59.04,1.05
343,2018-10-12,221.18,65.04,1.19
344,2018-11-12,199.11,59.52,1.03
345,2018-12-12,164.01,49.01,0.85
346,2018-12-13,68.97,25.83,0.41
347,2018-12-14,80.97,25.76,0.45
348,2018-12-15,85.13,25.62,0.48
349,2018-12-16,108.38,26.06,0.44
350,2018-12-17,134.35,39.43,0.76
351,2018-12-18,163.74,34.97,0.77
352,2018-12-19,146.73,38.89,0.64
353,2018-12-20,200.27,56.1,1.03
354,2018-12-21,212.99,49.68,0.94
355,2018-12-22,255.93,61.02,1.07
356,2018-12-23,294.45,75.04,1.32
357,2018-12-24,258.84,51.37,1.07
358,2018-12-25,223.77,44.4,0.83
359,2018-12-26,176.92,49.98,1.43
360,2018-12-27,190.93,53.98,1.11
361,2018-12-28,202.51,30.0,0.64
362,2018-12-29,202.68,42.3,0.85
363,2018-12-30,257.29,63.88,1.29
364,2018-12-31,272.74,51.89,1.06
365,2019-01-01,226.58,53.98,1.1
366,2019-02-01,230.52,61.07,1.86
367,2019-03-01,304.87,52.66,3.57
368,2019-04-01,190.25,35.49,1.83
369,2019-05-01,171.48,39.54,1.64
370,2019-06-01,121.61,27.62,1.11
371,2019-07-01,131.33,29.32,1.32
372,2019-08-01,109.08,23.68,1.07
373,2019-09-01,103.69,24.49,1.2
374,2019-10-01,120.35,35.25,1.91
375,2019-11-01,186.52,59.95,3.28
376,2019-12-01,199.34,60.24,3.0
377,2019-01-13,185.44,45.84,2.32
378,2019-01-14,62.63,21.49,1.15
379,2019-01-15,113.96,36.77,1.23
380,2019-01-16,189.57,97.95,1.37
381,2019-01-17,267.96,89.99,1.85
382,2019-01-18,213.97,62.19,1.29
383,2019-01-19,228.23,92.52,2.0
384,2019-01-20,209.76,117.95,2.07
385,2019-01-21,117.63,57.96,0.62
386,2019-01-22,39.92,26.51,0.11
387,2019-01-23,113.0,42.78,0.86
388,2019-01-24,86.42,36.99,0.44
389,2019-01-25,62.47,29.64,0.15
390,2019-01-26,60.98,23.79,0.12
391,2019-01-27,92.97,22.06,0.17
392,2019-01-28,84.44,36.58,1.01
393,2019-01-29,106.77,37.9,1.12
394,2019-01-30,164.88,65.26,1.78
395,2019-01-31,144.67,73.71,1.73
396,2019-01-02,118.75,36.23,1.05
397,2019-02-02,135.9,23.51,1.09
398,2019-03-02,104.86,23.96,1.11
399,2019-04-02,99.43,50.37,1.59
400,2019-05-02,162.57,99.02,2.66
401,2019-06-02,110.23,44.87,1.37
402,2019-07-02,43.87,17.09,0.72
403,2019-08-02,57.72,26.86,0.87
404,2019-09-02,55.48,23.01,0.88
405,2019-10-02,102.85,38.13,1.34
406,2019-11-02,126.08,55.34,1.88
407,2019-12-02,158.03,75.61,2.07
408,2019-02-13,121.15,67.78,1.57
409,2019-02-14,104.62,52.38,1.19
410,2019-02-15,90.49,45.02,1.16
411,2019-02-16,83.24617912371134,35.94379021879022,1.421616420782553
412,2019-02-17,83.24617912371134,35.94379021879022,1.421616420782553
413,2019-02-18,83.24617912371134,35.94379021879022,1.421616420782553
414,2019-02-19,117.23,66.9,1.71
415,2019-02-20,72.26,62.01,1.24
416,2019-02-21,55.03,53.51,1.07
417,2019-02-22,49.68,28.83,0.83
418,2019-02-23,28.32,22.82,0.67
419,2019-02-24,57.83,34.43,0.82
420,2019-02-25,54.88,51.48,0.86
421,2019-02-26,40.91,46.32,0.74
422,2019-02-27,32.55,33.57,0.68
423,2019-02-28,59.32,45.06,0.92
424,2019-01-03,59.47,44.22,0.91
425,2019-02-03,65.29,64.48,1.01
426,2019-03-03,49.18,41.2,0.91
427,2019-04-03,81.51,46.0,1.2
428,2019-05-03,83.24617912371134,35.94379021879022,1.421616420782553
429,2019-06-03,55.63,41.19,1.0
430,2019-07-03,61.69,50.69,1.3
431,2019-08-03,59.7,45.17,1.03
432,2019-09-03,52.03,35.09,0.86
433,2019-10-03,47.72,35.45,0.94
434,2019-11-03,67.13,47.7,1.08
435,2019-12-03,42.35,32.92,0.81
436,2019-03-13,70.2,52.56,1.15
437,2019-03-14,77.06,45.31,1.2
438,2019-03-15,51.48,31.58,0.9
439,2019-03-16,42.15,25.67,0.83
440,2019-03-17,61.08,33.46,0.97
441,2019-03-18,75.11,37.27,1.07
442,2019-03-19,74.68,48.86,1.23
443,2019-03-20,69.52,45.5,1.19
444,2019-03-21,90.57,29.16,1.28
445,2019-03-22,29.12,21.92,0.73
446,2019-03-23,34.78,21.41,0.75
447,2019-03-24,39.63,23.98,0.79
448,2019-03-25,47.94,24.89,0.87
449,2019-03-26,51.1,26.95,0.93
450,2019-03-27,48.89,31.89,1.03
451,2019-03-28,67.92,50.87,1.55
452,2019-03-29,69.96,45.83,1.52
453,2019-03-30,76.72,36.2,1.23
454,2019-03-31,44.18,26.74,0.87
455,2019-01-04,44.98,28.92,0.83
456,2019-02-04,52.89,73.26,1.06
457,2019-03-04,60.74,85.96,1.18
458,2019-04-04,72.97,51.96,1.49
459,2019-05-04,83.38,51.57,1.52
460,2019-06-04,61.36,42.6,1.31
461,2019-07-04,107.92,39.93,1.48
462,2019-08-04,57.7,33.3,1.06
463,2019-09-04,52.87,44.48,1.51
464,2019-10-04,64.94,47.15,2.35
465,2019-11-04,46.71,34.95,1.6
466,2019-12-04,42.98,31.22,1.59
467,2019-04-13,36.15,31.55,1.54
468,2019-04-14,35.5,29.06,1.41
469,2019-04-15,48.87,31.56,1.48
470,2019-04-16,38.79,47.35,1.06
471,2019-04-17,13.31,28.31,0.84
472,2019-04-18,26.94,165.97,1.03
473,2019-04-19,41.8,108.8,1.38
474,2019-04-20,69.3,54.78,1.32
475,2019-04-21,45.19,23.26,1.52
476,2019-04-22,73.8,24.4,1.76
477,2019-04-23,56.9,28.2,1.79
478,2019-04-24,60.97,20.43,1.42
479,2019-04-25,68.13,16.41,1.36
480,2019-04-26,57.74,27.42,1.43
481,2019-04-27,50.73,26.71,1.09
482,2019-04-28,117.84,20.08,0.63
483,2019-04-29,53.16,27.218,0.01
484,2019-04-30,48.39,17.75,0.8
485,2019-01-05,81.49,57.57,0.95
486,2019-02-05,52.02,88.4,1.02
487,2019-03-05,36.33,325.08,0.89
488,2019-04-05,56.47,269.67,1.09
489,2019-05-05,72.02,240.82,1.24
490,2019-06-05,74.89,212.29,1.46
491,2019-07-05,87.9,194.91,1.54
492,2019-08-05,103.01,110.11,1.75
493,2019-09-05,101.27,32.61,1.38
494,2019-10-05,70.91,18.62,1.2
495,2019-11-05,79.35,18.55,1.22
496,2019-12-05,156.56,17.09,1.33
497,2019-05-13,154.05,27.34,1.69
498,2019-05-14,40.16,20.19,0.96
499,2019-05-15,64.25,35.06,1.22
500,2019-05-16,60.63,31.54,0.89
501,2019-05-17,76.86,30.06,0.79
502,2019-05-18,34.64,18.07,0.68
503,2019-05-19,61.1,22.2,0.85
504,2019-05-20,70.77,32.76,1.01
505,2019-05-21,69.73,24.44,1.27
506,2019-05-22,42.19,21.68,1.96
507,2019-05-23,76.59,28.31,1.64
508,2019-05-24,32.73,17.35,0.63
509,2019-05-25,31.69,13.55,0.49
510,2019-05-26,47.42,15.63,0.56
511,2019-05-27,48.65,31.87,0.65
512,2019-05-28,51.24,61.27,0.66
513,2019-05-29,52.76,58.86,0.71
514,2019-05-30,61.91,85.47,1.05
515,2019-05-31,68.97,54.23,0.76
516,2019-01-06,78.33,54.07,0.9
517,2019-02-06,63.19,42.77,0.63
518,2019-03-06,53.26,38.61,0.53
519,2019-04-06,43.8,43.16,0.55
520,2019-05-06,58.88,45.49,0.68
521,2019-06-06,61.59,47.99,0.61
522,2019-07-06,42.39,42.13,0.66
523,2019-08-06,49.37,47.02,0.75
524,2019-09-06,69.92,54.98,0.94
525,2019-10-06,71.87,56.81,0.81
526,2019-11-06,118.43,51.0,0.69
527,2019-12-06,45.39,14.49,0.62
528,2019-06-13,39.62,14.6,0.56
529,2019-06-14,44.07,20.13,0.67
530,2019-06-15,63.82,24.53,0.88
531,2019-06-16,29.85,8.85,0.47
532,2019-06-17,29.43,10.19,0.51
533,2019-06-18,25.37,15.46,0.6
534,2019-06-19,59.56,16.47,0.77
535,2019-06-20,34.44,13.93,0.57
536,2019-06-21,58.08,21.95,0.76
537,2019-06-22,50.55,20.15,0.75
538,2019-06-23,27.36,9.37,0.57
539,2019-06-24,19.54,11.23,0.53
540,2019-06-25,41.66,15.95,0.73
541,2019-06-26,51.8,17.96,0.75
542,2019-06-27,50.96,15.09,0.69
543,2019-06-28,46.45,13.74,0.66
544,2019-06-29,52.19,12.85,0.59
545,2019-06-30,54.41,16.22,0.71
546,2019-01-07,47.37,9.83,0.6
547,2019-02-07,59.47,2.14,0.63
548,2019-03-07,27.29,1.92,0.59
549,2019-04-07,27.11,2.49,0.74
550,2019-05-07,32.22,0.92,0.89
551,2019-06-07,29.25,0.94,0.73
552,2019-07-07,29.01,0.95,0.77
553,2019-08-07,41.45,3.22,0.81
554,2019-09-07,33.8,2.01,0.71
555,2019-10-07,65.51,0.87,0.74
556,2019-11-07,69.45,0.83,0.73
557,2019-12-07,73.21,0.81,0.73
558,2019-07-13,59.44,0.83,0.7
559,2019-07-14,61.66,0.82,0.73
560,2019-07-15,31.54,0.79,0.79
561,2019-07-16,27.61,0.79,0.88
562,2019-07-17,37.46,33.76,0.93
563,2019-07-18,27.87,64.3,0.95
564,2019-07-19,50.16,30.44,1.35
565,2019-07-20,41.51,21.03,1.21
566,2019-07-21,37.39,15.58,1.23
567,2019-07-22,43.0,19.47,1.43
568,2019-07-23,65.96,25.21,1.57
569,2019-07-24,56.09,16.55,1.42
570,2019-07-25,39.72,6.5,1.28
571,2019-07-26,40.78,9.14,1.51
572,2019-07-27,23.27,7.61,1.46
573,2019-07-28,17.44,7.31,1.36
574,2019-07-29,19.8,25.14,1.29
575,2019-07-30,27.52,16.15,1.38
576,2019-07-31,28.36,21.45,1.42
577,2019-01-08,29.85,12.21,1.41
578,2019-02-08,55.44,14.15,1.05
579,2019-03-08,32.48,11.04,0.6
580,2019-04-08,43.08,12.08,0.61
581,2019-05-08,36.95,13.28,0.66
582,2019-06-08,21.47,13.77,0.65
583,2019-07-08,25.63,17.92,0.83
584,2019-08-08,22.18,13.09,0.53
585,2019-09-08,12.2,9.82,0.35
586,2019-10-08,14.61,8.23,0.29
587,2019-11-08,20.75,8.87,0.41
588,2019-12-08,16.71,8.45,0.47
589,2019-08-13,20.43,9.26,0.55
590,2019-08-14,30.89,10.77,0.76
591,2019-08-15,23.94,9.97,0.36
592,2019-08-16,17.22,9.47,0.52
593,2019-08-17,7.46,7.08,0.28
594,2019-08-18,15.42,7.97,0.22
595,2019-08-19,33.78,16.34,0.69
596,2019-08-20,31.93,11.72,0.29
597,2019-08-21,41.9,9.64,0.58
598,2019-08-22,36.25,11.88,0.74
599,2019-08-23,43.73,17.64,0.94
600,2019-08-24,43.04,17.11,1.03
601,2019-08-25,24.94,10.04,0.66
602,2019-08-26,20.26,10.43,0.57
603,2019-08-27,28.68,14.39,0.64
604,2019-08-28,29.43,13.32,0.72
605,2019-08-29,25.79,9.23,0.52
606,2019-08-30,31.0,11.92,0.47
607,2019-08-31,41.62,13.88,0.67
608,2019-01-09,24.79,13.2,0.75
609,2019-02-09,40.45,12.12,0.58
610,2019-03-09,53.14,12.08,0.63
611,2019-04-09,61.17,12.73,0.73
612,2019-05-09,25.89,12.65,0.49
613,2019-06-09,25.58,12.51,0.48
614,2019-07-09,24.39,11.8,0.47
615,2019-08-09,27.45,11.11,0.48
616,2019-09-09,45.4,10.71,0.52
617,2019-10-09,51.35,11.74,0.58
618,2019-11-09,68.32,16.68,0.79
619,2019-12-09,47.67,15.03,0.67
620,2019-09-13,23.74,11.97,0.5
621,2019-09-14,21.99,10.35,0.48
622,2019-09-15,32.35,11.28,0.53
623,2019-09-16,48.58,17.62,0.75
624,2019-09-17,49.45,13.47,0.77
625,2019-09-18,31.89,14.88,0.49
626,2019-09-19,17.76,9.98,0.34
627,2019-09-20,28.32,12.06,0.43
628,2019-09-21,33.36,12.63,0.47
629,2019-09-22,18.54,14.18,0.44
630,2019-09-23,31.35,21.52,0.41
631,2019-09-24,28.79,16.34,0.44
632,2019-09-25,29.58,19.26,0.41
633,2019-09-26,18.68,19.29,0.36
634,2019-09-27,21.3,9.0,0.33
635,2019-09-28,28.9,12.7,0.4
636,2019-09-29,23.66,1.66,1.3
637,2019-09-30,33.01,3.88,1.71
638,2019-01-10,38.86,2.17,1.97
639,2019-02-10,34.68,1.9,2.13
640,2019-03-10,44.57,2.61,2.4
641,2019-04-10,54.72,2.51,2.25
642,2019-05-10,37.62,2.18,2.2
643,2019-06-10,52.3,2.5,2.33
644,2019-07-10,45.89,2.53,2.3
645,2019-08-10,44.13,2.37,2.26
646,2019-09-10,65.92,3.32,2.68
647,2019-10-10,82.75,3.73,2.65
648,2019-11-10,86.56,3.84,2.74
649,2019-12-10,85.29,3.77,2.86
650,2019-10-13,110.8,3.84,3.06
651,2019-10-14,94.93,4.02,3.06
652,2019-10-15,109.23,4.4,3.53
653,2019-10-16,122.27,4.32,3.43
654,2019-10-17,100.09,4.64,3.01
655,2019-10-18,75.77,4.5,2.7
656,2019-10-19,69.97,4.7,2.59
657,2019-10-20,81.76,4.1,2.75
