,date,PM2.5,NO2
0,2018-01-01,50.944705882352935,19.626422413793104
1,2018-02-01,50.944705882352935,19.626422413793104
2,2018-03-01,50.944705882352935,19.626422413793104
3,2018-04-01,50.944705882352935,19.626422413793104
4,2018-05-01,50.944705882352935,19.626422413793104
5,2018-06-01,50.944705882352935,19.626422413793104
6,2018-07-01,50.944705882352935,19.626422413793104
7,2018-08-01,50.944705882352935,19.626422413793104
8,2018-09-01,50.944705882352935,19.626422413793104
9,2018-10-01,50.944705882352935,19.626422413793104
10,2018-11-01,50.944705882352935,19.626422413793104
11,2018-12-01,50.944705882352935,19.626422413793104
12,2018-01-13,50.944705882352935,19.626422413793104
13,2018-01-14,50.944705882352935,19.626422413793104
14,2018-01-15,50.944705882352935,19.626422413793104
15,2018-01-16,50.944705882352935,19.626422413793104
16,2018-01-17,50.944705882352935,19.626422413793104
17,2018-01-18,50.944705882352935,19.626422413793104
18,2018-01-19,50.944705882352935,19.626422413793104
19,2018-01-20,50.944705882352935,19.626422413793104
20,2018-01-21,50.944705882352935,19.626422413793104
21,2018-01-22,50.944705882352935,19.626422413793104
22,2018-01-23,50.944705882352935,19.626422413793104
23,2018-01-24,50.944705882352935,19.626422413793104
24,2018-01-25,50.944705882352935,19.626422413793104
25,2018-01-26,50.944705882352935,19.626422413793104
26,2018-01-27,50.944705882352935,19.626422413793104
27,2018-01-28,50.944705882352935,19.626422413793104
28,2018-01-29,50.944705882352935,19.626422413793104
29,2018-01-30,50.944705882352935,19.626422413793104
30,2018-01-31,50.944705882352935,19.626422413793104
31,2018-01-02,50.944705882352935,19.626422413793104
32,2018-02-02,50.944705882352935,19.626422413793104
33,2018-03-02,50.944705882352935,19.626422413793104
34,2018-04-02,50.944705882352935,19.626422413793104
35,2018-05-02,50.944705882352935,19.626422413793104
36,2018-06-02,50.944705882352935,19.626422413793104
37,2018-07-02,50.944705882352935,19.626422413793104
38,2018-08-02,50.944705882352935,19.626422413793104
39,2018-09-02,50.944705882352935,19.626422413793104
40,2018-10-02,50.944705882352935,19.626422413793104
41,2018-11-02,50.944705882352935,19.626422413793104
42,2018-12-02,50.944705882352935,19.626422413793104
43,2018-02-13,50.944705882352935,19.626422413793104
44,2018-02-14,50.944705882352935,19.626422413793104
45,2018-02-15,50.944705882352935,19.626422413793104
46,2018-02-16,50.944705882352935,19.626422413793104
47,2018-02-17,50.944705882352935,19.626422413793104
48,2018-02-18,50.944705882352935,19.626422413793104
49,2018-02-19,50.944705882352935,19.626422413793104
50,2018-02-20,50.944705882352935,19.626422413793104
51,2018-02-21,50.944705882352935,19.626422413793104
52,2018-02-22,50.944705882352935,19.626422413793104
53,2018-02-23,50.944705882352935,19.626422413793104
54,2018-02-24,50.944705882352935,19.626422413793104
55,2018-02-25,50.944705882352935,19.626422413793104
56,2018-02-26,50.944705882352935,19.626422413793104
57,2018-02-27,50.944705882352935,19.626422413793104
58,2018-02-28,50.944705882352935,19.626422413793104
59,2018-01-03,50.944705882352935,19.626422413793104
60,2018-02-03,50.944705882352935,19.626422413793104
61,2018-03-03,50.944705882352935,19.626422413793104
62,2018-04-03,50.944705882352935,19.626422413793104
63,2018-05-03,50.944705882352935,19.626422413793104
64,2018-06-03,50.944705882352935,19.626422413793104
65,2018-07-03,50.944705882352935,19.626422413793104
66,2018-08-03,50.944705882352935,19.626422413793104
67,2018-09-03,50.944705882352935,19.626422413793104
68,2018-10-03,50.944705882352935,19.626422413793104
69,2018-11-03,50.944705882352935,19.626422413793104
70,2018-12-03,50.944705882352935,19.626422413793104
71,2018-03-13,50.944705882352935,19.626422413793104
72,2018-03-14,50.944705882352935,19.626422413793104
73,2018-03-15,50.944705882352935,19.626422413793104
74,2018-03-16,50.944705882352935,19.626422413793104
75,2018-03-17,50.944705882352935,19.626422413793104
76,2018-03-18,50.944705882352935,19.626422413793104
77,2018-03-19,50.944705882352935,19.626422413793104
78,2018-03-20,50.944705882352935,19.626422413793104
79,2018-03-21,50.944705882352935,19.626422413793104
80,2018-03-22,50.944705882352935,19.626422413793104
81,2018-03-23,50.944705882352935,19.626422413793104
82,2018-03-24,50.944705882352935,19.626422413793104
83,2018-03-25,50.944705882352935,19.626422413793104
84,2018-03-26,50.944705882352935,19.626422413793104
85,2018-03-27,50.944705882352935,19.626422413793104
86,2018-03-28,50.944705882352935,19.626422413793104
87,2018-03-29,50.944705882352935,19.626422413793104
88,2018-03-30,50.944705882352935,19.626422413793104
89,2018-03-31,50.944705882352935,19.626422413793104
90,2018-01-04,50.944705882352935,19.626422413793104
91,2018-02-04,50.944705882352935,19.626422413793104
92,2018-03-04,50.944705882352935,19.626422413793104
93,2018-04-04,50.944705882352935,19.626422413793104
94,2018-05-04,50.944705882352935,19.626422413793104
95,2018-06-04,50.944705882352935,19.626422413793104
96,2018-07-04,50.944705882352935,19.626422413793104
97,2018-08-04,50.944705882352935,19.626422413793104
98,2018-09-04,50.944705882352935,19.626422413793104
99,2018-10-04,50.944705882352935,19.626422413793104
100,2018-11-04,50.944705882352935,19.626422413793104
101,2018-12-04,50.944705882352935,19.626422413793104
102,2018-04-13,50.944705882352935,19.626422413793104
103,2018-04-14,50.944705882352935,19.626422413793104
104,2018-04-15,50.944705882352935,19.626422413793104
105,2018-04-16,50.944705882352935,19.626422413793104
106,2018-04-17,50.944705882352935,19.626422413793104
107,2018-04-18,50.944705882352935,19.626422413793104
108,2018-04-19,50.944705882352935,19.626422413793104
109,2018-04-20,50.944705882352935,19.626422413793104
110,2018-04-21,50.944705882352935,19.626422413793104
111,2018-04-22,50.944705882352935,19.626422413793104
112,2018-04-23,50.944705882352935,19.626422413793104
113,2018-04-24,50.944705882352935,19.626422413793104
114,2018-04-25,50.944705882352935,19.626422413793104
115,2018-04-26,50.944705882352935,19.626422413793104
116,2018-04-27,50.944705882352935,19.626422413793104
117,2018-04-28,50.944705882352935,19.626422413793104
118,2018-04-29,50.944705882352935,19.626422413793104
119,2018-04-30,50.944705882352935,19.626422413793104
120,2018-01-05,50.944705882352935,19.626422413793104
121,2018-02-05,50.944705882352935,19.626422413793104
122,2018-03-05,50.944705882352935,19.626422413793104
123,2018-04-05,50.944705882352935,19.626422413793104
124,2018-05-05,50.944705882352935,19.626422413793104
125,2018-06-05,50.944705882352935,19.626422413793104
126,2018-07-05,50.944705882352935,19.626422413793104
127,2018-08-05,50.944705882352935,19.626422413793104
128,2018-09-05,50.944705882352935,19.626422413793104
129,2018-10-05,50.944705882352935,19.626422413793104
130,2018-11-05,50.944705882352935,19.626422413793104
131,2018-12-05,50.944705882352935,19.626422413793104
132,2018-05-13,50.944705882352935,19.626422413793104
133,2018-05-14,50.944705882352935,19.626422413793104
134,2018-05-15,50.944705882352935,19.626422413793104
135,2018-05-16,50.944705882352935,19.626422413793104
136,2018-05-17,50.944705882352935,19.626422413793104
137,2018-05-18,50.944705882352935,19.626422413793104
138,2018-05-19,50.944705882352935,19.626422413793104
139,2018-05-20,50.944705882352935,19.626422413793104
140,2018-05-21,50.944705882352935,19.626422413793104
141,2018-05-22,50.944705882352935,19.626422413793104
142,2018-05-23,50.944705882352935,19.626422413793104
143,2018-05-24,50.944705882352935,19.626422413793104
144,2018-05-25,50.944705882352935,19.626422413793104
145,2018-05-26,50.944705882352935,19.626422413793104
146,2018-05-27,50.944705882352935,19.626422413793104
147,2018-05-28,50.944705882352935,19.626422413793104
148,2018-05-29,50.944705882352935,19.626422413793104
149,2018-05-30,50.944705882352935,19.626422413793104
150,2018-05-31,50.944705882352935,19.626422413793104
151,2018-01-06,50.944705882352935,19.626422413793104
152,2018-02-06,50.944705882352935,19.626422413793104
153,2018-03-06,50.944705882352935,19.626422413793104
154,2018-04-06,50.944705882352935,19.626422413793104
155,2018-05-06,50.944705882352935,19.626422413793104
156,2018-06-06,50.944705882352935,19.626422413793104
157,2018-07-06,50.944705882352935,19.626422413793104
158,2018-08-06,50.944705882352935,19.626422413793104
159,2018-09-06,50.944705882352935,19.626422413793104
160,2018-10-06,50.944705882352935,19.626422413793104
161,2018-11-06,50.944705882352935,19.626422413793104
162,2018-12-06,50.944705882352935,19.626422413793104
163,2018-06-13,50.944705882352935,19.626422413793104
164,2018-06-14,50.944705882352935,19.626422413793104
165,2018-06-15,50.944705882352935,19.626422413793104
166,2018-06-16,50.944705882352935,19.626422413793104
167,2018-06-17,50.944705882352935,19.626422413793104
168,2018-06-18,50.944705882352935,19.626422413793104
169,2018-06-19,50.944705882352935,19.626422413793104
170,2018-06-20,50.944705882352935,19.626422413793104
171,2018-06-21,50.944705882352935,19.626422413793104
172,2018-06-22,50.944705882352935,19.626422413793104
173,2018-06-23,50.944705882352935,19.626422413793104
174,2018-06-24,50.944705882352935,19.626422413793104
175,2018-06-25,50.944705882352935,19.626422413793104
176,2018-06-26,50.944705882352935,19.626422413793104
177,2018-06-27,50.944705882352935,19.626422413793104
178,2018-06-28,50.944705882352935,19.626422413793104
179,2018-06-29,50.944705882352935,19.626422413793104
180,2018-06-30,50.944705882352935,19.626422413793104
181,2018-01-07,50.944705882352935,19.626422413793104
182,2018-02-07,50.944705882352935,19.626422413793104
183,2018-03-07,50.944705882352935,19.626422413793104
184,2018-04-07,50.944705882352935,19.626422413793104
185,2018-05-07,50.944705882352935,19.626422413793104
186,2018-06-07,50.944705882352935,19.626422413793104
187,2018-07-07,50.944705882352935,19.626422413793104
188,2018-08-07,50.944705882352935,19.626422413793104
189,2018-09-07,50.944705882352935,19.626422413793104
190,2018-10-07,50.944705882352935,19.626422413793104
191,2018-11-07,50.944705882352935,19.626422413793104
192,2018-12-07,50.944705882352935,19.626422413793104
193,2018-07-13,50.944705882352935,19.626422413793104
194,2018-07-14,50.944705882352935,19.626422413793104
195,2018-07-15,50.944705882352935,19.626422413793104
196,2018-07-16,50.944705882352935,19.626422413793104
197,2018-07-17,50.944705882352935,19.626422413793104
198,2018-07-18,50.944705882352935,19.626422413793104
199,2018-07-19,50.944705882352935,19.626422413793104
200,2018-07-20,50.944705882352935,19.626422413793104
201,2018-07-21,50.944705882352935,19.626422413793104
202,2018-07-22,50.944705882352935,19.626422413793104
203,2018-07-23,50.944705882352935,19.626422413793104
204,2018-07-24,50.944705882352935,19.626422413793104
205,2018-07-25,50.944705882352935,19.626422413793104
