,date,PM2.5,SO2,NO2,CO
0,2018-01-01,488.62,21.69,87.65,3.72
1,2018-02-01,360.76,23.63,83.98,3.93
2,2018-03-01,288.57,20.43,87.43,2.12
3,2018-04-01,352.22,21.95,92.08,1.28
4,2018-05-01,305.94,21.69,82.24,2.67
5,2018-06-01,324.43,22.34,123.86,3.54
6,2018-07-01,244.64,21.55,104.59,2.74
7,2018-08-01,177.4,23.5,129.12,3.35
8,2018-09-01,373.14,23.49,138.93,3.82
9,2018-10-01,246.4,23.07,109.23,2.76
10,2018-11-01,203.02,23.39,106.37,4.49
11,2018-12-01,235.63,30.31,128.18,2.36
12,2018-01-13,378.93,24.67,137.78,4.9
13,2018-01-14,302.92,24.67,123.09,2.73
14,2018-01-15,240.9,20.8,101.05,1.83
15,2018-01-16,163.43,27.87,113.0,2.06
16,2018-01-17,291.16,18.02,72.49,1.28
17,2018-01-18,451.25,31.91,137.55,4.07
18,2018-01-19,414.69,21.65,149.24,2.25
19,2018-01-20,234.83,21.96,107.97,1.51
20,2018-01-21,227.46,34.29,159.15,2.74
21,2018-01-22,212.96,29.3,122.22,3.1
22,2018-01-23,195.95,24.91,87.01,2.16
23,2018-01-24,158.36,25.14,70.92,2.07
24,2018-01-25,75.71,10.8,364.9,10.14
25,2018-01-26,190.5,16.85,81.27,2.62
26,2018-01-27,222.35,15.08,185.3,3.47
27,2018-01-28,235.47,15.76,156.33,3.04
28,2018-01-29,241.02,12.74,303.91,3.75
29,2018-01-30,130.58,18.58,146.69,3.65
30,2018-01-31,141.84,14.99,155.33,5.16
31,2018-01-02,194.83,13.67,342.19,4.12
32,2018-02-02,128.85,16.39,230.33,2.25
33,2018-03-02,104.88,17.58,202.86,4.15
34,2018-04-02,137.03,14.94,247.05,6.37
35,2018-05-02,178.36,14.29,307.15,2.19
36,2018-06-02,130.15,18.07,166.46,1.8
37,2018-07-02,135.09,13.27,166.41,1.94
38,2018-08-02,227.74,17.15,112.57,3.35
39,2018-09-02,225.14,12.77,159.42,2.75
40,2018-10-02,303.51,24.76,109.17,3.96
41,2018-11-02,165.98,17.32,110.57,1.81
42,2018-12-02,61.59,7.18,55.63,2.78
43,2018-02-13,118.93,18.8,135.0,2.12
44,2018-02-14,69.04,19.28,112.06,1.58
45,2018-02-15,91.65,18.66,140.29,1.6
46,2018-02-16,124.16,12.94,185.26,1.76
47,2018-02-17,135.25,16.86,162.93,2.83
48,2018-02-18,163.21,16.99,148.37,3.09
49,2018-02-19,260.79,21.55,113.46,3.46
50,2018-02-20,231.76,19.23,129.83,3.46
51,2018-02-21,254.27,21.78,131.63,3.06
52,2018-02-22,225.16,18.1,156.06,2.91
53,2018-02-23,238.65,19.35,165.39,2.59
54,2018-02-24,183.52,15.05,97.55,2.45
55,2018-02-25,123.48,22.85,104.94,1.7
56,2018-02-26,62.93,14.13,101.67,2.07
57,2018-02-27,89.39,14.45,163.24,3.76
58,2018-02-28,151.77,17.83,144.95,2.48
59,2018-01-03,141.23,18.04,136.99,2.2
60,2018-02-03,179.45,17.41,136.95,2.87
61,2018-03-03,105.45,20.27,133.42,3.41
62,2018-04-03,99.91,16.76,114.31,1.43
63,2018-05-03,75.43,15.94,139.45,1.53
64,2018-06-03,75.55,14.45,128.3,3.92
65,2018-07-03,95.64,15.78,119.58,2.77
66,2018-08-03,226.81,32.79,90.78,2.62
67,2018-09-03,156.76,34.23,132.37,2.36
68,2018-10-03,67.87,16.5,102.74,1.77
69,2018-11-03,80.12,19.1,111.61,1.27
70,2018-12-03,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
71,2018-03-13,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
72,2018-03-14,80.69,21.48,177.12,3.15
73,2018-03-15,141.27,18.87,145.69,1.79
74,2018-03-16,154.7,18.45,122.49,0.91
75,2018-03-17,93.65,14.52,128.28,0.62
76,2018-03-18,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
77,2018-03-19,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
78,2018-03-20,168.49,37.94,182.59,1.51
79,2018-03-21,165.6,30.12,87.05,0.9
80,2018-03-22,110.85,19.82,73.99,1.03
81,2018-03-23,63.62,14.17,102.43,1.25
82,2018-03-24,80.06,14.63,105.5,0.48
83,2018-03-25,71.03,18.04,78.22,1.01
84,2018-03-26,91.48,16.47,120.8,1.08
85,2018-03-27,158.97,28.39,184.15,1.96
86,2018-03-28,171.48,34.32,77.51,1.09
87,2018-03-29,118.24,14.31,131.26,0.94
88,2018-03-30,132.33,21.2,146.12,1.29
89,2018-03-31,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
90,2018-01-04,73.67,11.18,76.45,0.82
91,2018-02-04,110.65,24.02,83.99,1.69
92,2018-03-04,111.17,11.85,77.72,0.6
93,2018-04-04,143.61,20.15,130.3,1.39
94,2018-05-04,212.7,24.25,155.65,1.65
95,2018-06-04,97.55,22.58,100.68,1.13
96,2018-07-04,54.99,8.07,58.93,1.18
97,2018-08-04,49.42,5.36,48.52,1.1
98,2018-09-04,49.46,6.18,48.89,1.25
99,2018-10-04,80.99,3.09,87.58,1.13
100,2018-11-04,54.62,3.35,62.88,1.51
101,2018-12-04,66.77,8.54,100.07,1.7
102,2018-04-13,139.84,9.76,100.34,1.95
103,2018-04-14,162.02,7.74,110.32,1.16
104,2018-04-15,131.74,26.94,98.44,4.42
105,2018-04-16,180.47,24.19,139.64,2.54
106,2018-04-17,105.81,7.24,163.07,2.05
107,2018-04-18,74.7,12.35,77.21,1.74
108,2018-04-19,92.77,15.72,132.72,2.39
109,2018-04-20,107.63,15.95,82.28,1.46
110,2018-04-21,178.6,7.44,93.14,2.11
111,2018-04-22,111.96,2.48,64.46,1.36
112,2018-04-23,94.37,7.57,81.76,1.64
113,2018-04-24,142.58,12.54,172.78,2.72
114,2018-04-25,171.76,18.07,160.13,2.21
115,2018-04-26,231.74,19.04,152.74,2.47
116,2018-04-27,97.49,3.05,41.21,1.67
117,2018-04-28,84.82,3.1,44.13,1.84
118,2018-04-29,99.41,4.2,45.73,1.9
119,2018-04-30,145.15,4.11,57.01,1.8
120,2018-01-05,49.2,1.65,29.69,1.55
121,2018-02-05,58.57,3.41,41.04,1.6
122,2018-03-05,48.81,2.16,41.73,1.61
123,2018-04-05,51.6,2.01,42.97,1.85
124,2018-05-05,93.97,7.49,97.98,2.32
125,2018-06-05,131.38,20.46,126.81,1.52
126,2018-07-05,185.2,21.64,169.61,2.56
127,2018-08-05,82.06,7.54,58.09,1.67
128,2018-09-05,111.28,12.69,80.58,2.18
129,2018-10-05,119.92,7.96,135.19,2.48
130,2018-11-05,195.21,8.77,190.03,2.42
131,2018-12-05,245.29,8.2,120.71,2.03
132,2018-05-13,79.87,1.69,33.04,2.04
133,2018-05-14,51.01,1.8,28.23,1.53
134,2018-05-15,73.2,3.05,27.61,1.64
135,2018-05-16,82.02,5.29,42.1,1.65
136,2018-05-17,112.76,7.08,88.98,1.69
137,2018-05-18,117.26,16.79,100.23,1.71
138,2018-05-19,129.6,15.81,175.97,3.41
139,2018-05-20,103.72,9.08,80.68,1.42
140,2018-05-21,72.09,16.87,58.24,1.83
141,2018-05-22,118.96,23.93,99.63,2.48
142,2018-05-23,176.1,17.07,114.24,3.09
143,2018-05-24,135.09,10.75,92.42,2.04
144,2018-05-25,111.21,9.86,126.57,2.38
145,2018-05-26,101.14,10.07,141.48,2.06
146,2018-05-27,115.58,9.5,211.35,1.89
147,2018-05-28,125.52,15.91,66.13,2.45
148,2018-05-29,124.42,5.16,132.92,1.89
149,2018-05-30,56.77,2.28,46.17,1.65
150,2018-05-31,70.08,2.6,53.45,1.67
151,2018-01-06,71.89,1.8,34.18,1.66
152,2018-02-06,44.06,0.91,36.84,1.71
153,2018-03-06,55.89,1.63,39.23,1.72
154,2018-04-06,58.46,1.09,39.05,1.54
155,2018-05-06,49.67,3.74,38.65,1.76
156,2018-06-06,59.27,4.83,60.25,1.83
157,2018-07-06,187.26,8.54,46.66,1.9
158,2018-08-06,112.71,7.1,30.43,1.61
159,2018-09-06,26.8,4.21,24.96,1.79
160,2018-10-06,90.49,7.71,51.49,2.15
161,2018-11-06,86.74,7.48,42.82,1.57
162,2018-12-06,167.48,10.66,55.45,1.84
163,2018-06-13,327.22,7.27,107.06,1.97
164,2018-06-14,256.36,6.43,91.37,1.79
165,2018-06-15,253.97,5.62,61.38,1.73
166,2018-06-16,183.7,6.15,37.46,1.84
167,2018-06-17,108.17,4.99,27.31,1.67
168,2018-06-18,95.04,9.14,28.61,1.48
169,2018-06-19,68.08,6.19,38.1,1.71
170,2018-06-20,95.57,14.03,31.27,1.94
171,2018-06-21,104.67,9.02,47.09,1.8
172,2018-06-22,132.73,35.29,80.64,2.82
173,2018-06-23,96.96,15.77,76.29400000000001,1.94
174,2018-06-24,76.7,14.05,73.19,1.41
175,2018-06-25,63.34,12.24,48.614,0.04
176,2018-06-26,71.85,16.99,60.134,1.7
177,2018-06-27,67.33,15.26,58.827999999999996,2.216
178,2018-06-28,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
179,2018-06-29,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
180,2018-06-30,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
181,2018-01-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
182,2018-02-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
183,2018-03-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
184,2018-04-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
185,2018-05-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
186,2018-06-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
187,2018-07-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
188,2018-08-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
189,2018-09-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
190,2018-10-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
191,2018-11-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
192,2018-12-07,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
193,2018-07-13,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
194,2018-07-14,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
195,2018-07-15,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
196,2018-07-16,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
197,2018-07-17,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
198,2018-07-18,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
199,2018-07-19,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
200,2018-07-20,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
201,2018-07-21,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
202,2018-07-22,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
203,2018-07-23,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
204,2018-07-24,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
205,2018-07-25,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
206,2018-07-26,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
207,2018-07-27,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
208,2018-07-28,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
209,2018-07-29,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
210,2018-07-30,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
211,2018-07-31,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
212,2018-01-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
213,2018-02-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
214,2018-03-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
215,2018-04-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
216,2018-05-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
217,2018-06-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
218,2018-07-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
219,2018-08-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
220,2018-09-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
221,2018-10-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
222,2018-11-08,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
223,2018-12-08,51.0,9.3,8.2,1.7100000000000002
224,2018-08-13,42.72,9.19,18.32,1.53
225,2018-08-14,65.5,10.28,12.23,1.96
226,2018-08-15,48.94,9.95,10.84,1.33
227,2018-08-16,47.74,10.71,10.24,1.51
228,2018-08-17,40.94,9.59,5.22,1.44
229,2018-08-18,40.47,10.32,6.07,2.22
230,2018-08-19,71.68,11.36,10.78,2.5
231,2018-08-20,77.71,8.71,19.7,2.43
232,2018-08-21,32.48,9.67,23.72,1.89
233,2018-08-22,32.22,9.66,26.69,1.59
234,2018-08-23,37.94,9.57,28.35,2.18
235,2018-08-24,40.03,9.95,27.09,2.43
236,2018-08-25,35.17,20.87,39.19,1.69
237,2018-08-26,33.5,11.55,25.94,0.84
238,2018-08-27,30.83,11.95,25.8,0.98
239,2018-08-28,38.79,12.0,10.05,1.22
240,2018-08-29,34.72,11.01,18.36,1.04
241,2018-08-30,98.21,14.41,28.49,1.68
242,2018-08-31,55.48,11.16,26.02,2.11
243,2018-01-09,52.43,15.99,48.686,2.11
244,2018-02-09,62.98,11.46,67.296,2.04
245,2018-03-09,63.45,11.45,56.74399999999999,2.48
246,2018-04-09,79.37,12.41,61.16,2.86
247,2018-05-09,49.11,16.39,64.32,2.43
248,2018-06-09,50.72,23.36,66.86,2.78
249,2018-07-09,58.91,21.31,87.49,2.65
250,2018-08-09,34.39,20.91,48.85,1.78
251,2018-09-09,25.16,20.43,32.09,1.53
252,2018-10-09,41.43,21.6,54.9,2.01
253,2018-11-09,34.97,19.99,69.69,2.09
254,2018-12-09,35.35,21.03,62.51,1.77
255,2018-09-13,35.58,20.77,67.37,1.73
256,2018-09-14,41.77,20.42,65.87,2.05
257,2018-09-15,41.42,24.72,71.86,1.98
258,2018-09-16,50.71,21.28,58.12,2.2
259,2018-09-17,62.99,23.58,75.04,1.71
260,2018-09-18,51.31,19.39,83.26,2.48
261,2018-09-19,70.21,25.56,94.02,2.11
262,2018-09-20,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
263,2018-09-21,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
264,2018-09-22,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
265,2018-09-23,129.38484773151023,16.149326263256395,81.55671473354232,2.2226872246696034
266,2018-09-24,40.05,21.59,79.32,2.14
267,2018-09-25,28.74,21.78,67.9,2.48
268,2018-09-26,51.87,21.82,89.68,2.2
269,2018-09-27,100.15,23.35,115.24,3.85
270,2018-09-28,123.84,22.94,132.63,3.74
271,2018-09-29,123.57,20.85,112.26,2.47
272,2018-09-30,64.91,20.96,101.09,2.4
273,2018-01-10,68.85,22.45,113.46,2.0
274,2018-02-10,58.17,23.43,98.7,1.93
275,2018-03-10,75.62,23.18,126.49,3.33
276,2018-04-10,134.73,21.08,117.45,3.39
277,2018-05-10,140.02,20.23,120.05,2.65
278,2018-06-10,86.23,21.22,115.14,2.392
279,2018-07-10,95.2,21.02,113.36,2.78
280,2018-08-10,151.45,21.09,124.28,4.39
281,2018-09-10,104.92,20.84,79.18,2.79
282,2018-10-10,96.24,21.08,84.77,3.46
283,2018-11-10,70.32,20.56,54.17,1.95
