,date,PM2.5,NO2,CO
225,2018-08-14,48.99,31.18,1.78
226,2018-08-15,41.6,24.92,1.84
227,2018-08-16,30.9,26.09,2.02
228,2018-08-17,32.12,27.05,2.1
229,2018-08-18,30.58,26.24,2.24
230,2018-08-19,36.09,24.4,2.43
231,2018-08-20,55.67,29.7,2.45
232,2018-08-21,25.26,25.02,1.98
233,2018-08-22,29.53,22.73,1.94
234,2018-08-23,22.66,23.3,1.9
235,2018-08-24,23.38,23.41,1.83
236,2018-08-25,22.4,24.35,1.74
237,2018-08-26,27.13,24.5,1.77
238,2018-08-27,26.21,27.16,2.15
239,2018-08-28,40.35,27.2,2.06
240,2018-08-29,19.68,21.44,2.15
241,2018-08-30,40.58,24.82,1.24
242,2018-08-31,53.46,21.54,1.08
243,2018-01-09,42.98,19.63,1.18
244,2018-02-09,30.71,20.11,1.1
245,2018-03-09,34.67,22.36,1.38
246,2018-04-09,38.61,23.49,1.36
247,2018-05-09,54.44,26.18,1.44
248,2018-06-09,48.43,25.66,1.17
249,2018-07-09,32.44,27.4,1.45
250,2018-08-09,30.67,24.78,1.53
251,2018-09-09,18.88,22.81,1.43
252,2018-10-09,28.52,25.82,1.07
253,2018-11-09,26.84,25.73,1.21
254,2018-12-09,31.4,26.59,0.73
255,2018-09-13,34.29,29.4,0.0
256,2018-09-14,35.12,25.8,0.0
257,2018-09-15,35.48,27.59,0.0
258,2018-09-16,44.22,26.6,0.0
259,2018-09-17,60.96,28.02,0.0
260,2018-09-18,60.11,30.22,0.0
261,2018-09-19,65.53,34.69,0.0
262,2018-09-20,79.59,41.92,0.0
263,2018-09-21,49.56,32.33,0.0
264,2018-09-22,20.63,25.75,0.0
265,2018-09-23,28.32,23.26,0.0
266,2018-09-24,29.9,24.45,0.0
267,2018-09-25,11.26,23.66,0.0
268,2018-09-26,80.3982416918429,21.04750599520384,1.2004773269689737
269,2018-09-27,80.3982416918429,21.04750599520384,1.2004773269689737
270,2018-09-28,80.3982416918429,21.04750599520384,1.2004773269689737
271,2018-09-29,80.3982416918429,21.04750599520384,1.2004773269689737
272,2018-09-30,386.39,17.26,0.0
273,2018-01-10,55.254,28.77,0.0
274,2018-02-10,55.254,28.77,0.0
275,2018-03-10,77.23,17.86,0.0
276,2018-04-10,88.47,18.73,0.0
277,2018-05-10,108.36,31.11,0.1
278,2018-06-10,115.99,36.56,0.49
279,2018-07-10,57.76,30.9,0.94
280,2018-08-10,103.75,45.57,1.24
281,2018-09-10,91.36,38.82,3.07
282,2018-10-10,76.03,32.3,5.92
283,2018-11-10,65.31,26.14,0.64
284,2018-12-10,52.69,29.03,1.62
285,2018-10-13,85.92,31.99,2.6
286,2018-10-14,67.0,32.44,2.9
287,2018-10-15,84.13,40.51,3.0
288,2018-10-16,90.68,39.69,3.35
289,2018-10-17,116.04,30.46,2.77
290,2018-10-18,119.91,41.29,1.92
291,2018-10-19,127.31,35.79,1.51
292,2018-10-20,137.99,38.96,1.46
293,2018-10-21,115.87,40.71,1.44
294,2018-10-22,93.01,40.68,1.52
295,2018-10-23,97.31,46.45,1.62
296,2018-10-24,122.06,49.01,1.94
297,2018-10-25,128.21,54.75,2.2
298,2018-10-26,138.23,53.17,2.04
299,2018-10-27,140.89,48.96,1.85
300,2018-10-28,14.13,44.81,2.25
301,2018-10-29,100.57,49.92,1.97
302,2018-10-30,209.92,51.96,2.07
303,2018-10-31,157.07,55.14,1.87
304,2018-01-11,170.64,54.54,2.01
305,2018-02-11,196.72,51.62,1.72
306,2018-03-11,176.47,37.29,1.39
307,2018-04-11,128.12,31.52,1.12
308,2018-05-11,258.24,39.64,1.57
309,2018-06-11,120.75,34.81,1.27
310,2018-07-11,110.69,33.74,1.19
311,2018-08-11,245.52,40.48,1.56
312,2018-09-11,186.0,47.05,1.7
313,2018-10-11,196.51,54.18,2.26
314,2018-11-11,159.2,45.85,1.9
315,2018-12-11,169.93,52.69,2.4
316,2018-11-13,155.46,47.05,2.03
317,2018-11-14,91.48,41.79,1.73
318,2018-11-15,72.77,34.77,1.59
319,2018-11-16,101.59,29.1,1.63
320,2018-11-17,98.98,30.09,1.67
321,2018-11-18,99.97,33.26,1.91
322,2018-11-19,119.06,31.17,1.95
323,2018-11-20,154.95,31.82,2.14
324,2018-11-21,130.72,32.11,2.23
325,2018-11-22,84.19,35.01,2.12
326,2018-11-23,133.14,33.57,2.45
327,2018-11-24,65.26,27.82,1.87
328,2018-11-25,79.8,30.71,2.0
329,2018-11-26,125.37,33.98,2.54
330,2018-11-27,110.99,34.61,3.0
331,2018-11-28,112.69,32.61,2.75
332,2018-11-29,110.13,33.5,3.05
333,2018-11-30,100.04,32.07,2.49
334,2018-01-12,82.35,31.54,2.48
335,2018-02-12,70.31,31.71,2.59
336,2018-03-12,92.51,34.86,2.73
337,2018-04-12,102.42,35.39,3.12
338,2018-05-12,107.38,31.43,2.74
339,2018-06-12,115.94,32.75,3.23
340,2018-07-12,122.9,33.44,2.98
341,2018-08-12,126.32,33.35,2.9
342,2018-09-12,149.74,33.68,3.77
343,2018-10-12,172.97,35.19,3.58
344,2018-11-12,190.49,43.13,3.2
345,2018-12-12,196.69,30.23,2.97
346,2018-12-13,79.31,23.37,2.59
347,2018-12-14,73.7,15.92,2.45
348,2018-12-15,85.7,11.77,2.45
349,2018-12-16,96.53,11.67,2.51
350,2018-12-17,133.94,11.66,2.75
351,2018-12-18,142.77,27.86,2.76
352,2018-12-19,121.43,11.62,2.51
353,2018-12-20,155.76,13.87,2.76
354,2018-12-21,180.8,21.01,3.04
355,2018-12-22,237.95,22.05,3.37
356,2018-12-23,251.23,21.68,3.64
357,2018-12-24,222.17,22.2,3.81
358,2018-12-25,207.96,21.62,3.7
359,2018-12-26,145.48,20.67,3.28
360,2018-12-27,160.8,20.83,3.52
361,2018-12-28,176.46,20.06,2.31
362,2018-12-29,145.75,21.07,1.29
363,2018-12-30,183.6,22.89,1.51
364,2018-12-31,218.86,23.42,1.68
365,2019-01-01,196.82,23.26,1.58
366,2019-02-01,217.67,22.56,1.59
367,2019-03-01,244.3,22.4,1.89
368,2019-04-01,187.41,22.46,1.8
369,2019-05-01,194.72,21.01,2.42
370,2019-06-01,121.72,21.89,1.89
371,2019-07-01,108.67,20.85,1.49
372,2019-08-01,95.08,20.89,1.43
373,2019-09-01,82.69,22.64,1.26
374,2019-10-01,75.91,25.23,1.31
375,2019-11-01,185.78,25.64,1.28
376,2019-12-01,168.1,27.61,0.9
377,2019-01-13,184.14,27.41,0.89
378,2019-01-14,55.31,25.6,0.42
379,2019-01-15,61.76,25.44,0.35
380,2019-01-16,160.73,27.65,0.66
381,2019-01-17,213.09,27.68,1.17
382,2019-01-18,144.74,27.58,0.71
383,2019-01-19,128.73,28.16,0.78
384,2019-01-20,178.53,26.0,0.96
385,2019-01-21,104.57,26.71,0.69
386,2019-01-22,67.08,25.57,0.49
387,2019-01-23,104.22,24.45,0.7
388,2019-01-24,91.13,24.8,0.71
389,2019-01-25,58.98,25.89,0.42
390,2019-01-26,71.74,24.8,0.42
391,2019-01-27,70.47,24.91,0.37
392,2019-01-28,77.03,14.13,0.33
393,2019-01-29,83.41,15.52,0.36
394,2019-01-30,121.37,26.98,0.46
395,2019-01-31,119.57,33.75,0.68
396,2019-01-02,126.02,26.81,0.53
397,2019-02-02,167.92,23.66,0.5
398,2019-03-02,95.69,23.21,0.53
399,2019-04-02,91.39,29.5,0.6
400,2019-05-02,157.42,39.09,0.65
401,2019-06-02,110.06,27.91,0.47
402,2019-07-02,52.82,23.75,0.3
403,2019-08-02,50.49,22.17,0.23
404,2019-09-02,61.72,19.53,0.26
405,2019-10-02,93.05,24.86,0.38
406,2019-11-02,96.69,34.95,0.48
407,2019-12-02,142.52,35.8,0.57
408,2019-02-13,163.38,39.56,0.62
409,2019-02-14,93.98,26.44,0.42
410,2019-02-15,69.69,24.1,0.33
411,2019-02-16,61.11,20.29,0.29
412,2019-02-17,42.53,18.6,0.28
413,2019-02-18,80.3982416918429,21.04750599520384,1.2004773269689737
414,2019-02-19,93.78,32.25,0.42
415,2019-02-20,60.3,29.66,0.49
416,2019-02-21,46.7,26.95,0.29
417,2019-02-22,39.21,23.17,0.28
418,2019-02-23,33.32,18.13,0.19
419,2019-02-24,51.34,19.23,0.22
420,2019-02-25,51.5,25.57,0.22
421,2019-02-26,36.29,30.07,0.21
422,2019-02-27,30.12,27.9,0.18
423,2019-02-28,52.15,30.76,0.24
424,2019-01-03,62.75,31.05,0.22
425,2019-02-03,61.22,36.27,0.31
426,2019-03-03,42.14,29.09,0.27
427,2019-04-03,59.4,35.33,0.44
428,2019-05-03,47.21,27.28,0.24
429,2019-06-03,41.87,28.79,0.22
430,2019-07-03,63.41,34.68,0.31
431,2019-08-03,56.65,30.78,0.24
432,2019-09-03,51.53,27.38,0.18
433,2019-10-03,49.16,27.84,0.19
434,2019-11-03,55.73,29.9,0.29
435,2019-12-03,48.18,27.91,0.2
436,2019-03-13,56.71,29.44,0.23
437,2019-03-14,72.72,31.71,0.39
438,2019-03-15,48.19,26.63,0.25
439,2019-03-16,49.36,23.81,0.19
440,2019-03-17,51.84,24.22,0.23
441,2019-03-18,59.96,21.78,0.42
442,2019-03-19,68.31,25.24,0.49
443,2019-03-20,60.69,20.99,0.37
444,2019-03-21,97.07,15.0,0.72
445,2019-03-22,28.65,11.78,0.31
446,2019-03-23,31.99,15.21,0.32
447,2019-03-24,33.29,15.65,0.33
448,2019-03-25,42.4,14.94,0.36
449,2019-03-26,50.23,15.05,0.49
450,2019-03-27,45.87,16.86,0.5
451,2019-03-28,58.58,21.2,0.6
452,2019-03-29,68.91,23.7,0.73
453,2019-03-30,73.14,20.34,0.65
454,2019-03-31,39.55,14.21,0.51
455,2019-01-04,30.47,13.05,0.45
456,2019-02-04,67.93,15.48,0.46
457,2019-03-04,72.08,15.91,0.5
458,2019-04-04,76.21,18.48,0.61
459,2019-05-04,75.87,20.1,0.69
460,2019-06-04,59.3,18.89,0.41
461,2019-07-04,82.62,14.19,0.51
462,2019-08-04,42.87,11.95,0.3
463,2019-09-04,62.71,12.43,0.36
464,2019-10-04,74.06,19.11,0.62
465,2019-11-04,52.74,18.31,0.36
466,2019-12-04,39.19,12.66,0.32
467,2019-04-13,40.23,13.4,0.29
468,2019-04-14,40.31,11.3,0.25
469,2019-04-15,50.84,18.38,0.25
470,2019-04-16,29.47,9.16,0.25
471,2019-04-17,18.57,5.43,0.18
472,2019-04-18,26.71,5.52,0.21
473,2019-04-19,54.55,5.96,0.27
474,2019-04-20,46.67,6.21,0.28
475,2019-04-21,75.56,9.64,0.44
476,2019-04-22,80.3982416918429,21.04750599520384,1.2004773269689737
477,2019-04-23,80.3982416918429,21.04750599520384,1.2004773269689737
478,2019-04-24,45.39,7.53,0.96
479,2019-04-25,57.0,4.68,1.09
480,2019-04-26,60.01,7.29,1.04
481,2019-04-27,53.62,8.24,0.85
482,2019-04-28,80.3982416918429,21.04750599520384,1.2004773269689737
483,2019-04-29,47.46,5.2,0.76
484,2019-04-30,61.1,6.12,0.98
485,2019-01-05,82.67,5.92,1.02
486,2019-02-05,85.43,5.27,0.94
487,2019-03-05,38.56,4.16,0.77
488,2019-04-05,55.77,5.36,0.83
489,2019-05-05,77.67,4.16,0.83
490,2019-06-05,73.94,4.84,0.9
491,2019-07-05,73.85,5.49,0.92
492,2019-08-05,78.07,6.51,0.96
493,2019-09-05,74.97,5.35,0.84
494,2019-10-05,44.7,3.93,0.72
495,2019-11-05,72.99,3.07,0.8
496,2019-12-05,115.24,2.66,0.85
497,2019-05-13,117.3,3.66,0.96
498,2019-05-14,31.73,2.56,0.75
499,2019-05-15,49.19,3.67,0.96
500,2019-05-16,39.38,12.97,0.8
501,2019-05-17,41.59,19.26,0.72
502,2019-05-18,29.35,16.79,0.64
503,2019-05-19,50.73,14.66,0.67
504,2019-05-20,56.9,19.07,0.73
505,2019-05-21,49.22,19.5,0.7
506,2019-05-22,34.79,20.05,0.78
507,2019-05-23,65.66,21.49,0.78
508,2019-05-24,33.89,19.71,0.69
509,2019-05-25,34.74,17.02,0.59
510,2019-05-26,48.54,17.73,0.64
511,2019-05-27,70.43,25.64,0.61
512,2019-05-28,139.68,61.14,0.36
513,2019-05-29,36.54,32.6,0.62
514,2019-05-30,64.43,35.91,0.78
515,2019-05-31,45.89,31.65,0.69
516,2019-01-06,60.44,30.2,0.76
517,2019-02-06,77.74,25.59,0.75
518,2019-03-06,56.48,24.6,0.77
519,2019-04-06,55.76,25.16,0.76
520,2019-05-06,60.15,25.76,0.89
521,2019-06-06,48.82,25.81,0.88
522,2019-07-06,19.42,24.88,0.92
523,2019-08-06,79.69,26.55,0.95
524,2019-09-06,90.58,29.54,1.23
525,2019-10-06,55.92,28.15,1.08
526,2019-11-06,68.1,26.91,0.98
527,2019-12-06,44.46,24.59,0.87
528,2019-06-13,36.37,27.9,0.87
529,2019-06-14,34.81,25.8,0.84
530,2019-06-15,57.38,29.08,0.87
531,2019-06-16,19.51,23.93,0.77
532,2019-06-17,29.56,26.05,0.79
533,2019-06-18,30.44,19.18,0.8
534,2019-06-19,57.94,26.54,1.0
535,2019-06-20,59.3,23.25,0.86
536,2019-06-21,65.34,27.64,0.95
537,2019-06-22,89.47,29.62,0.95
538,2019-06-23,46.9,27.14,0.9
539,2019-06-24,26.74,28.65,0.8
540,2019-06-25,52.22,25.68,0.84
541,2019-06-26,69.96,20.85,0.82
542,2019-06-27,54.34,11.49,0.86
543,2019-06-28,38.42,12.76,0.85
544,2019-06-29,41.48,14.12,0.89
545,2019-06-30,47.82,14.38,0.97
546,2019-01-07,69.84,10.71,1.02
547,2019-02-07,61.9,8.87,1.08
548,2019-03-07,50.45,19.68,1.11
549,2019-04-07,32.32,44.08,1.12
550,2019-05-07,39.71,10.36,1.16
551,2019-06-07,45.32,11.38,1.21
552,2019-07-07,63.88,22.5,1.16
553,2019-08-07,72.2,26.89,1.23
554,2019-09-07,36.24,28.35,1.11
555,2019-10-07,63.4,26.01,0.67
556,2019-11-07,61.94,25.29,0.64
557,2019-12-07,54.07,21.9,0.67
558,2019-07-13,58.84,21.67,0.62
559,2019-07-14,54.81,29.51,0.63
560,2019-07-15,52.47,18.43,0.63
561,2019-07-16,28.6,16.4,0.69
562,2019-07-17,45.32,19.09,0.68
563,2019-07-18,24.82,21.66,0.66
564,2019-07-19,61.42,34.47,0.71
565,2019-07-20,37.88,44.23,0.69
566,2019-07-21,74.48,59.97,0.66
567,2019-07-22,64.27,66.39,0.89
568,2019-07-23,59.39,63.83,1.03
569,2019-07-24,54.63,63.83,1.08
570,2019-07-25,22.5,58.42,1.13
571,2019-07-26,24.58,51.44,1.18
572,2019-07-27,24.7,53.78,1.18
573,2019-07-28,17.34,51.77,1.22
574,2019-07-29,26.99,57.61,1.22
575,2019-07-30,27.35,53.65,1.23
576,2019-07-31,30.0,56.09,1.23
577,2019-01-08,38.89,56.38,1.25
578,2019-02-08,37.58,53.14,1.26
579,2019-03-08,28.43,53.24,1.28
580,2019-04-08,22.14,53.89,1.29
581,2019-05-08,23.75,55.44,1.31
582,2019-06-08,12.67,53.89,1.32
583,2019-07-08,15.75,59.34,1.33
584,2019-08-08,33.07,69.58,1.31
585,2019-09-08,20.56,68.43,1.31
586,2019-10-08,21.73,65.86,1.33
587,2019-11-08,19.01,66.15,1.37
588,2019-12-08,26.74,66.8,1.39
589,2019-08-13,23.38,64.94,1.41
590,2019-08-14,49.06,65.38,1.43
591,2019-08-15,28.778000000000002,65.59,1.45
592,2019-08-16,33.48,65.29,1.46
593,2019-08-17,15.08,62.94,1.45
594,2019-08-18,20.26,34.716,1.44
595,2019-08-19,26.96,46.032000000000004,1.45
596,2019-08-20,42.48,69.17,1.45
597,2019-08-21,32.72,71.81,1.46
598,2019-08-22,16.11,66.74,1.5
599,2019-08-23,38.79,70.45,1.49
600,2019-08-24,54.96,71.94,1.5
601,2019-08-25,32.33,70.24,1.55
602,2019-08-26,28.68,70.16,1.56
603,2019-08-27,39.63,70.56,1.56
604,2019-08-28,38.5,70.13,1.2
605,2019-08-29,30.76,71.24,0.73
606,2019-08-30,38.77,71.07,0.75
607,2019-08-31,64.11,70.36,0.79
608,2019-01-09,14.9,58.56,0.76
609,2019-02-09,27.86,60.49,0.85
610,2019-03-09,41.93,58.24,0.96
611,2019-04-09,45.46,58.51,0.9
612,2019-05-09,22.94,39.21,0.8
613,2019-06-09,22.13,16.58,0.81
614,2019-07-09,16.33,13.09,0.83
615,2019-08-09,37.95,11.39,0.8
616,2019-09-09,41.07,7.36,0.83
617,2019-10-09,36.93,10.18,0.99
618,2019-11-09,72.95,18.66,1.0
619,2019-12-09,59.68,18.38,0.85
620,2019-09-13,36.07,17.86,0.8
621,2019-09-14,30.98,16.48,0.75
622,2019-09-15,38.42,16.7,0.8
623,2019-09-16,59.91,17.11,0.91
624,2019-09-17,73.87,15.87,0.85
625,2019-09-18,33.34,14.19,0.74
626,2019-09-19,23.09,13.25,0.73
627,2019-09-20,92.4,15.53,0.82
628,2019-09-21,33.38,15.96,0.95
629,2019-09-22,22.45,13.09,1.49
630,2019-09-23,30.43,15.44,1.19
631,2019-09-24,30.06,19.47,0.73
632,2019-09-25,32.46,19.18,0.72
633,2019-09-26,21.65,15.25,0.67
634,2019-09-27,15.81,14.12,0.65
635,2019-09-28,22.38,15.03,0.65
636,2019-09-29,22.18,12.25,0.62
637,2019-09-30,32.91,15.94,0.69
638,2019-01-10,33.06,16.4,0.72
639,2019-02-10,54.53,18.44,0.75
640,2019-03-10,47.3,17.63,0.68
641,2019-04-10,43.83,18.63,0.69
642,2019-05-10,33.78,18.91,0.66
643,2019-06-10,55.86,18.64,0.68
644,2019-07-10,48.41,15.69,0.65
645,2019-08-10,44.89,17.74,0.65
646,2019-09-10,68.57,27.52,0.89
647,2019-10-10,81.62,30.81,0.94
648,2019-11-10,76.2,26.63,0.81
649,2019-12-10,90.43,27.42,0.89
650,2019-10-13,103.36,30.04,1.05
651,2019-10-14,108.12,21.76,1.21
652,2019-10-15,125.16,13.86,1.58
653,2019-10-16,142.56,10.45,1.41
654,2019-10-17,121.75,9.39,1.28
655,2019-10-18,87.53,8.7,1.16
656,2019-10-19,76.43,10.77,1.07
657,2019-10-20,96.51,8.61,1.13
