,date,PM2.5,SO2,NO2
0,2018-01-01,33.18237499999999,6.385662650602411,20.045421686746987
1,2018-02-01,33.18237499999999,6.385662650602411,20.045421686746987
2,2018-03-01,33.18237499999999,6.385662650602411,20.045421686746987
3,2018-04-01,33.18237499999999,6.385662650602411,20.045421686746987
4,2018-05-01,33.18237499999999,6.385662650602411,20.045421686746987
5,2018-06-01,33.18237499999999,6.385662650602411,20.045421686746987
6,2018-07-01,33.18237499999999,6.385662650602411,20.045421686746987
7,2018-08-01,33.18237499999999,6.385662650602411,20.045421686746987
8,2018-09-01,33.18237499999999,6.385662650602411,20.045421686746987
9,2018-10-01,33.18237499999999,6.385662650602411,20.045421686746987
10,2018-11-01,33.18237499999999,6.385662650602411,20.045421686746987
11,2018-12-01,33.18237499999999,6.385662650602411,20.045421686746987
12,2018-01-13,33.18237499999999,6.385662650602411,20.045421686746987
13,2018-01-14,33.18237499999999,6.385662650602411,20.045421686746987
14,2018-01-15,33.18237499999999,6.385662650602411,20.045421686746987
15,2018-01-16,33.18237499999999,6.385662650602411,20.045421686746987
16,2018-01-17,33.18237499999999,6.385662650602411,20.045421686746987
17,2018-01-18,33.18237499999999,6.385662650602411,20.045421686746987
18,2018-01-19,33.18237499999999,6.385662650602411,20.045421686746987
19,2018-01-20,33.18237499999999,6.385662650602411,20.045421686746987
20,2018-01-21,33.18237499999999,6.385662650602411,20.045421686746987
21,2018-01-22,33.18237499999999,6.385662650602411,20.045421686746987
22,2018-01-23,33.18237499999999,6.385662650602411,20.045421686746987
23,2018-01-24,33.18237499999999,6.385662650602411,20.045421686746987
24,2018-01-25,33.18237499999999,6.385662650602411,20.045421686746987
25,2018-01-26,33.18237499999999,6.385662650602411,20.045421686746987
26,2018-01-27,33.18237499999999,6.385662650602411,20.045421686746987
27,2018-01-28,33.18237499999999,6.385662650602411,20.045421686746987
28,2018-01-29,33.18237499999999,6.385662650602411,20.045421686746987
29,2018-01-30,33.18237499999999,6.385662650602411,20.045421686746987
30,2018-01-31,33.18237499999999,6.385662650602411,20.045421686746987
31,2018-01-02,33.18237499999999,6.385662650602411,20.045421686746987
32,2018-02-02,33.18237499999999,6.385662650602411,20.045421686746987
33,2018-03-02,33.18237499999999,6.385662650602411,20.045421686746987
34,2018-04-02,33.18237499999999,6.385662650602411,20.045421686746987
35,2018-05-02,33.18237499999999,6.385662650602411,20.045421686746987
36,2018-06-02,33.18237499999999,6.385662650602411,20.045421686746987
37,2018-07-02,33.18237499999999,6.385662650602411,20.045421686746987
38,2018-08-02,33.18237499999999,6.385662650602411,20.045421686746987
39,2018-09-02,33.18237499999999,6.385662650602411,20.045421686746987
40,2018-10-02,33.18237499999999,6.385662650602411,20.045421686746987
41,2018-11-02,33.18237499999999,6.385662650602411,20.045421686746987
42,2018-12-02,33.18237499999999,6.385662650602411,20.045421686746987
43,2018-02-13,33.18237499999999,6.385662650602411,20.045421686746987
44,2018-02-14,33.18237499999999,6.385662650602411,20.045421686746987
45,2018-02-15,33.18237499999999,6.385662650602411,20.045421686746987
46,2018-02-16,33.18237499999999,6.385662650602411,20.045421686746987
47,2018-02-17,33.18237499999999,6.385662650602411,20.045421686746987
48,2018-02-18,33.18237499999999,6.385662650602411,20.045421686746987
49,2018-02-19,33.18237499999999,6.385662650602411,20.045421686746987
50,2018-02-20,33.18237499999999,6.385662650602411,20.045421686746987
51,2018-02-21,33.18237499999999,6.385662650602411,20.045421686746987
52,2018-02-22,33.18237499999999,6.385662650602411,20.045421686746987
53,2018-02-23,33.18237499999999,6.385662650602411,20.045421686746987
54,2018-02-24,33.18237499999999,6.385662650602411,20.045421686746987
55,2018-02-25,33.18237499999999,6.385662650602411,20.045421686746987
56,2018-02-26,33.18237499999999,6.385662650602411,20.045421686746987
57,2018-02-27,33.18237499999999,6.385662650602411,20.045421686746987
58,2018-02-28,33.18237499999999,6.385662650602411,20.045421686746987
59,2018-01-03,33.18237499999999,6.385662650602411,20.045421686746987
60,2018-02-03,33.18237499999999,6.385662650602411,20.045421686746987
61,2018-03-03,33.18237499999999,6.385662650602411,20.045421686746987
62,2018-04-03,33.18237499999999,6.385662650602411,20.045421686746987
63,2018-05-03,33.18237499999999,6.385662650602411,20.045421686746987
64,2018-06-03,33.18237499999999,6.385662650602411,20.045421686746987
65,2018-07-03,33.18237499999999,6.385662650602411,20.045421686746987
66,2018-08-03,33.18237499999999,6.385662650602411,20.045421686746987
67,2018-09-03,33.18237499999999,6.385662650602411,20.045421686746987
68,2018-10-03,33.18237499999999,6.385662650602411,20.045421686746987
69,2018-11-03,33.18237499999999,6.385662650602411,20.045421686746987
70,2018-12-03,33.18237499999999,6.385662650602411,20.045421686746987
71,2018-03-13,33.18237499999999,6.385662650602411,20.045421686746987
72,2018-03-14,33.18237499999999,6.385662650602411,20.045421686746987
73,2018-03-15,33.18237499999999,6.385662650602411,20.045421686746987
74,2018-03-16,33.18237499999999,6.385662650602411,20.045421686746987
75,2018-03-17,33.18237499999999,6.385662650602411,20.045421686746987
76,2018-03-18,33.18237499999999,6.385662650602411,20.045421686746987
77,2018-03-19,33.18237499999999,6.385662650602411,20.045421686746987
78,2018-03-20,33.18237499999999,6.385662650602411,20.045421686746987
79,2018-03-21,33.18237499999999,6.385662650602411,20.045421686746987
80,2018-03-22,33.18237499999999,6.385662650602411,20.045421686746987
81,2018-03-23,33.18237499999999,6.385662650602411,20.045421686746987
82,2018-03-24,33.18237499999999,6.385662650602411,20.045421686746987
83,2018-03-25,33.18237499999999,6.385662650602411,20.045421686746987
