,date,SO2,NO2,CO
0,2018-01-01,10.481507656065961,0.7123557126030624,0.2807891637220259
1,2018-02-01,10.481507656065961,0.7123557126030624,0.2807891637220259
2,2018-03-01,10.481507656065961,0.7123557126030624,0.2807891637220259
3,2018-04-01,10.481507656065961,0.7123557126030624,0.2807891637220259
4,2018-05-01,10.481507656065961,0.7123557126030624,0.2807891637220259
5,2018-06-01,10.481507656065961,0.7123557126030624,0.2807891637220259
6,2018-07-01,10.481507656065961,0.7123557126030624,0.2807891637220259
7,2018-08-01,10.481507656065961,0.7123557126030624,0.2807891637220259
8,2018-09-01,10.481507656065961,0.7123557126030624,0.2807891637220259
9,2018-10-01,10.481507656065961,0.7123557126030624,0.2807891637220259
10,2018-11-01,10.481507656065961,0.7123557126030624,0.2807891637220259
11,2018-12-01,10.481507656065961,0.7123557126030624,0.2807891637220259
12,2018-01-13,10.481507656065961,0.7123557126030624,0.2807891637220259
13,2018-01-14,10.481507656065961,0.7123557126030624,0.2807891637220259
14,2018-01-15,10.481507656065961,0.7123557126030624,0.2807891637220259
15,2018-01-16,10.481507656065961,0.7123557126030624,0.2807891637220259
16,2018-01-17,10.481507656065961,0.7123557126030624,0.2807891637220259
17,2018-01-18,10.481507656065961,0.7123557126030624,0.2807891637220259
18,2018-01-19,10.481507656065961,0.7123557126030624,0.2807891637220259
19,2018-01-20,10.481507656065961,0.7123557126030624,0.2807891637220259
20,2018-01-21,10.481507656065961,0.7123557126030624,0.2807891637220259
21,2018-01-22,10.481507656065961,0.7123557126030624,0.2807891637220259
22,2018-01-23,10.481507656065961,0.7123557126030624,0.2807891637220259
23,2018-01-24,10.481507656065961,0.7123557126030624,0.2807891637220259
24,2018-01-25,10.481507656065961,0.7123557126030624,0.2807891637220259
25,2018-01-26,10.481507656065961,0.7123557126030624,0.2807891637220259
26,2018-01-27,10.481507656065961,0.7123557126030624,0.2807891637220259
27,2018-01-28,10.481507656065961,0.7123557126030624,0.2807891637220259
28,2018-01-29,10.481507656065961,0.7123557126030624,0.2807891637220259
29,2018-01-30,10.481507656065961,0.7123557126030624,0.2807891637220259
30,2018-01-31,10.481507656065961,0.7123557126030624,0.2807891637220259
31,2018-01-02,10.481507656065961,0.7123557126030624,0.2807891637220259
32,2018-02-02,10.481507656065961,0.7123557126030624,0.2807891637220259
33,2018-03-02,10.481507656065961,0.7123557126030624,0.2807891637220259
34,2018-04-02,10.481507656065961,0.7123557126030624,0.2807891637220259
35,2018-05-02,10.481507656065961,0.7123557126030624,0.2807891637220259
36,2018-06-02,10.481507656065961,0.7123557126030624,0.2807891637220259
37,2018-07-02,10.481507656065961,0.7123557126030624,0.2807891637220259
38,2018-08-02,10.481507656065961,0.7123557126030624,0.2807891637220259
39,2018-09-02,10.481507656065961,0.7123557126030624,0.2807891637220259
40,2018-10-02,10.481507656065961,0.7123557126030624,0.2807891637220259
41,2018-11-02,10.481507656065961,0.7123557126030624,0.2807891637220259
42,2018-12-02,10.481507656065961,0.7123557126030624,0.2807891637220259
43,2018-02-13,10.481507656065961,0.7123557126030624,0.2807891637220259
44,2018-02-14,10.481507656065961,0.7123557126030624,0.2807891637220259
45,2018-02-15,10.481507656065961,0.7123557126030624,0.2807891637220259
46,2018-02-16,10.481507656065961,0.7123557126030624,0.2807891637220259
47,2018-02-17,10.481507656065961,0.7123557126030624,0.2807891637220259
48,2018-02-18,10.481507656065961,0.7123557126030624,0.2807891637220259
49,2018-02-19,10.481507656065961,0.7123557126030624,0.2807891637220259
50,2018-02-20,10.481507656065961,0.7123557126030624,0.2807891637220259
51,2018-02-21,10.481507656065961,0.7123557126030624,0.2807891637220259
52,2018-02-22,10.481507656065961,0.7123557126030624,0.2807891637220259
53,2018-02-23,10.481507656065961,0.7123557126030624,0.2807891637220259
54,2018-02-24,10.481507656065961,0.7123557126030624,0.2807891637220259
55,2018-02-25,10.481507656065961,0.7123557126030624,0.2807891637220259
56,2018-02-26,10.481507656065961,0.7123557126030624,0.2807891637220259
57,2018-02-27,10.481507656065961,0.7123557126030624,0.2807891637220259
58,2018-02-28,10.481507656065961,0.7123557126030624,0.2807891637220259
59,2018-01-03,10.481507656065961,0.7123557126030624,0.2807891637220259
60,2018-02-03,10.481507656065961,0.7123557126030624,0.2807891637220259
61,2018-03-03,10.481507656065961,0.7123557126030624,0.2807891637220259
62,2018-04-03,10.481507656065961,0.7123557126030624,0.2807891637220259
63,2018-05-03,10.481507656065961,0.7123557126030624,0.2807891637220259
64,2018-06-03,10.481507656065961,0.7123557126030624,0.2807891637220259
65,2018-07-03,10.481507656065961,0.7123557126030624,0.2807891637220259
66,2018-08-03,10.481507656065961,0.7123557126030624,0.2807891637220259
67,2018-09-03,10.481507656065961,0.7123557126030624,0.2807891637220259
68,2018-10-03,10.481507656065961,0.7123557126030624,0.2807891637220259
69,2018-11-03,10.481507656065961,0.7123557126030624,0.2807891637220259
70,2018-12-03,10.481507656065961,0.7123557126030624,0.2807891637220259
71,2018-03-13,10.481507656065961,0.7123557126030624,0.2807891637220259
72,2018-03-14,10.481507656065961,0.7123557126030624,0.2807891637220259
73,2018-03-15,10.481507656065961,0.7123557126030624,0.2807891637220259
74,2018-03-16,10.481507656065961,0.7123557126030624,0.2807891637220259
75,2018-03-17,10.481507656065961,0.7123557126030624,0.2807891637220259
76,2018-03-18,10.481507656065961,0.7123557126030624,0.2807891637220259
77,2018-03-19,10.481507656065961,0.7123557126030624,0.2807891637220259
78,2018-03-20,10.481507656065961,0.7123557126030624,0.2807891637220259
