,date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gorakhpur,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
10,10/27/2004,-1.27E+30,0.070981108,0.01,0.071234554,0.100000001,0.035285853,0.216400534,0.050000001,-1.27E+30,-0.011505135,0.109999999,0.620000005,-0.119999997,0.081224717,0.079999998,0.398687184,0.138150543,-1.27E+30,0.585354328,0.238309845,0.472454786,-1.27E+30,-0.090000004,0.107620753,-0.027045317,0.109354429,-0.071413823,0.093358718,-0.054884795,0.25,-0.01,0.129999995,0.071012445,-0.084018491,-0.02,0.1800026,-0.310000002,0.716932714,-0.194761321,-1.27E+30,-0.145709366,0.104377761,0.340000004,-0.015140483,-1.27E+30,-0.117500126,0.191385806,-1.27E+30,0.020057553,-0.019940538,-1.27E+30,0.090000004,0.449999988,0.073093548
11,10/28/2004,0.159999996,-0.477014452,0.072808757,0.116171926,-1.27E+30,0.193127245,-0.310000002,0.087654144,-1.27E+30,-0.180000007,-1.88,-1.27E+30,-1.27E+30,-1.00948489,-1.27E+30,0.430000007,-0.481793195,-1.27E+30,-1.27E+30,0.172549874,-1.27E+30,0.270000011,-0.060000002,-0.093258023,0.259788632,0.007210359,0.392940193,0.04381064,-1.27E+30,-1.27E+30,-0.092690654,-1.27E+30,0.050570473,0.040000007,-1.27E+30,0.791744351,0.140000001,0.180000007,-1.27E+30,0.375133336,-1.27E+30,0.004980593,-1.27E+30,-1.27E+30,-1.27E+30,-0.110131368,0.235548034,-1.27E+30,-0.085071132,-0.180000007,-0.047926381,-0.25999999,-1.27E+30,0.077727638
12,10/30/2004,-1.27E+30,0.447682083,0.200000003,-0.004383972,-1.27E+30,0.055224475,0.617069066,-0.062183939,-1.27E+30,0.103649847,-0.209999993,-1.27E+30,-1.27E+30,-0.466785401,-1.27E+30,0.095096342,0.325010926,0.159999996,-0.437724411,0.113413654,0.282380283,-1.27E+30,-1.27E+30,0.271517575,0.119166732,0.064619042,0.124834515,0.029816156,0.497606099,-1.27E+30,-0.267499983,-1.27E+30,0.107650056,-0.023747155,1.09000003,-0.189138889,-0.050000001,-0.359866977,-0.316552907,0.242680937,-1.27E+30,0.035845291,-1.25,-1.27E+30,-1.27E+30,0.36545521,0.001680114,-0.039999999,0.106409617,-0.158251628,0.024999999,-1.27E+30,-1.27E+30,-1.27E+30
13,11/1/2004,0.07,0.267886609,0.111233622,0.142598584,-1.27E+30,-0.195810825,0.118932717,-1.27E+30,-1.27E+30,-0.03223588,0.550000012,0.695153594,0,0.061881945,-0.75,0.457693785,0.233311459,-1.27E+30,0.503742516,0.337798059,-0.03997606,-1.27E+30,0.25999999,-0.072932512,-0.053465266,0.154375881,-0.114725299,-0.001159497,0.424104214,-1.27E+30,-0.093898855,0.660000026,-0.081084266,0.340000004,-0.860000014,0.095011689,-1.27E+30,0.279029667,-0.225227028,0.02,0.036763609,-0.090000004,0.610000014,-1.27E+30,0.219999999,-0.285507113,-1.27E+30,-0.02,-1.27E+30,-0.106765695,-1.27E+30,-1.27E+30,-1.27E+30,0.150000006
14,11/2/2004,0.529999971,0.660000026,-0.205271259,-0.04717315,-0.150000006,0.029761782,-0.004468299,0,-1.27E+30,0.159343868,0.620000005,-1.27E+30,-1.27E+30,-0.138660952,-0.239999995,-0.017897906,-1.27E+30,0.209999993,0.272368342,-0.015887484,-1.27E+30,-1.27E+30,-0.324999988,-1.27E+30,0.068281762,0.293578833,-0.373970091,0.040431146,0.126263976,-1.27E+30,-0.071748406,0.550000012,-1.27E+30,0.096704461,0.790000021,0.04163656,0.150000006,-0.12563476,-0.030933516,-1.27E+30,-1.27E+30,0.029761782,0.660000026,0.094041623,-1.27E+30,0.210530043,-1.27E+30,0.360000014,-1.27E+30,0.053923924,0.173304647,0.234999999,-1.27E+30,0.256126195
15,11/3/2004,0.02,-0.211127833,0.054212295,0.333918303,-0.189999998,0.077481262,0.254588425,0.10144078,-1.27E+30,0.163855016,-0.460000008,-0.519999981,-0.046177894,0.014973385,-0.050000001,0.174447268,0.039887521,-1.27E+30,-0.155023947,-0.442492306,-0.056264632,0.519999981,-0.189999998,0.157034323,0.215269759,0.051459964,0.086691834,-0.129508182,-0.321488798,0.50999999,-0.103587873,-0.720000029,0.105292872,0.068690345,-0.409999996,0.067279056,-0.319999993,0.093473367,0.180200472,-1.27E+30,0.05213704,-1.27E+30,-0.119999997,-0.378574401,0.379999995,-0.10055013,0.16699335,-1.27E+30,0.088543601,0.103551202,-1.27E+30,0.370000005,-1.27E+30,0.18978785
16,11/4/2004,-0.449999988,-1.27E+30,-0.044321962,-0.386798918,-0.159999996,0.045172639,-0.046175834,0.029342873,-1.27E+30,0.140457705,-1.27E+30,-1.27E+30,-1.27E+30,0.156713352,0.289999992,0.350185603,-0.021558872,0.360000014,0.280000001,-1.27E+30,-1.27E+30,1.71000004,-0.314999998,0.143393904,-0.169828266,0.087553717,0.034029663,0.121018969,0.289999992,-1.27E+30,0.037827309,0.150000006,0.010517003,0.294254571,-1.27E+30,0.250824779,0.430000007,0.235054418,0.325489879,0.165068567,-1.27E+30,-2.80E-05,-1.27E+30,0.315107167,-1.27E+30,0.230395153,0.166254774,0.720000029,0.155271649,-0.2469192,0.266184717,-0.600000024,-1.27E+30,-1.27E+30
17,11/5/2004,-0.280000001,0.209999964,-1.27E+30,0.117896751,-1.09000003,0.153690979,0.152861342,-0.012296584,-1.27E+30,0.133602709,-0.090000004,-1.27E+30,-1.27E+30,0.115625694,0.050000001,0.20664005,0.009965632,0.200000003,0.072826155,0.261107802,0.153333321,-0.600000024,-1.27E+30,0.063216791,0.040609416,0.041746493,0.070142314,0.33639586,-0.38492471,-1.27E+30,-0.239999995,0.879999995,-0.246371433,-1.27E+30,-0.170000002,0.213761181,0.569999993,0.085903831,0.046159908,0.14529331,-1.27E+30,0.282435089,0.850000024,0.151209161,-1.27E+30,0.052493166,0.121833012,-1.27E+30,0.160016775,-0.230099037,-1.27E+30,0.039999992,-0.150000006,0.035731576
18,11/6/2004,0,1.16999996,0.260068655,0.115372948,-0.270000011,0.034237448,0.409999996,0.779999971,-1.27E+30,-0.012303711,-1.73000002,-1.27E+30,-1.27E+30,0.13523674,-1.27E+30,0.113286771,-0.220053107,-0.310000002,-0.687458098,-0.721726477,-0.396889806,-1.27E+30,-0.179999992,-0.276686758,-0.152556777,-0.016193122,0.006288074,-0.12153659,-0.550000012,-0.050000001,-0.149027839,0.310000002,0.037432566,-1.27E+30,-1.27E+30,-0.279756725,-1.27E+30,-0.269298732,0.963469863,0.155399993,-1.27E+30,0.073165014,0,0.117182121,-1.27E+30,-1.27E+30,0.097860299,-0.119999997,0.228227243,0.249920771,-1.27E+30,1.59000003,-1.27E+30,-1.27E+30
19,11/7/2004,-0.409999996,0.069001108,-0.379999995,0.064555213,0.379999995,0.061177909,0.035643205,-0.02,-1.27E+30,0.577924788,0.5,-1.27E+30,-1.27E+30,0.249945387,0.119999997,0.138866544,-0.430000007,-1.27E+30,0.306122839,-0.072896875,0.191267297,-1.27E+30,-1.27E+30,0.344281644,0.204092205,0.035246283,0.006341018,0.023465276,-0.243520468,-1.27E+30,-0.072499998,-0.379999995,0.003917884,-1.27E+30,-0.980000019,-0.017945487,-1.27E+30,0.156559885,0.230202287,-1.27E+30,-1.27E+30,0.168046832,-0.140000001,-0.269109249,-1.27E+30,-0.178119659,0.330928952,-0.289999992,0.23764649,0.343580902,-1.27E+30,0.430000007,-1.27E+30,-0.265986651
20,11/9/2004,0.289999992,-0.29587993,-0.179550767,0.073893085,1.27999997,-1.27E+30,-0.017809188,-1.27E+30,-1.27E+30,0.359610558,-0.209999993,-1.27E+30,-1.27E+30,-0.025570555,-1.27E+30,0.192632824,-1.27E+30,-1.27E+30,-0.063488178,-0.230892345,-0.491065115,-1.27E+30,-0.055000007,-0.146929115,-0.039539918,0.13798441,-0.194847763,0.085944332,0.045923524,-1.27E+30,-0.122683629,3.25,-0.209938899,-1.27E+30,0.589999974,0.049009085,-1.27E+30,-0.071505472,0.287021667,0.589999974,-1.27E+30,-0.239235699,0.460000008,0.058010411,0.319999993,-0.110943079,-1.27E+30,-1.27E+30,-1.27E+30,0.142021403,-1.27E+30,0.305000007,-1.27E+30,0.196887299
21,11/10/2004,-1.27E+30,0.066077806,-0.129999995,0.092417069,0.620000005,-0.185671836,0.237558708,-0.024858987,-1.27E+30,0.221376717,0.239999995,-1.27E+30,-1.27E+30,0.36410594,1.38,-0.051879309,-0.208200544,-1.27E+30,0.321640491,-0.186418667,-0.204893589,-0.319999993,0.560000002,0.562520444,0.196611613,-0.140778303,0.317400724,-0.080314614,-0.212057486,-1.27E+30,0.01371444,-1.27E+30,0.096187495,-1.27E+30,-0.029999999,0.265055805,-0.050000001,0.128588259,-0.396025687,-0.140000001,-1.27E+30,-0.29186815,-0.379999995,-1.27E+30,0.313333333,0.517466307,-1.27E+30,-1.27E+30,-1.27E+30,-0.155096561,-0.129999995,-0.289999992,0.140000001,-0.046920691
22,11/11/2004,-1.27E+30,0.597333074,-0.021745298,0.048323702,0.230000004,-0.189906746,-0.549999952,0.019845655,-1.27E+30,-1.27E+30,-0.550000012,-1.27E+30,-1.27E+30,0.079465389,-1.27E+30,-0.468741536,0.070356183,-0.75999999,0.639999986,-0.132270321,-0.470127672,-1.27E+30,-0.140000001,-1.27E+30,-1.27E+30,-0.056331117,-0.041663304,0.223703474,0.850977302,-1.27E+30,0.056998935,0.639999986,0.258543611,0.035006508,-0.540000021,-0.255382895,-0.039999999,0.275441378,-1.92999995,0.055102851,-0.206778705,-0.26678282,0.639999986,0.048114464,-1.27E+30,0.017669819,-0.199547485,0.050000001,-0.330000013,-0.050000001,-1.27E+30,-0.139999986,-1.27E+30,0.303341627
23,11/12/2004,-1.27E+30,0.261710972,-0.109621845,0.203566015,0.680000007,0.082183056,0.136817709,0.042544823,-1.27E+30,0.113447547,-0.129999995,-1.27E+30,-1.27E+30,0.26074627,-0.340000004,-0.327164769,0.188891038,-1.27E+30,0.443820328,-0.187335953,-0.03522611,-0.140000001,-0.090000004,0.309104264,0.104800962,-0.077942938,0.23992388,0.074825361,-0.104688592,-1.27E+30,-0.039946489,-0.409999996,0.313503802,-1.27E+30,-0.560000002,0.113958463,-1.27E+30,0.381254524,-0.021996079,0.430060953,-1.27E+30,0.143115401,-0.330000013,0.009531723,-1.27E+30,-0.066265509,0.085074849,-1.27E+30,0.100162588,-0.093273915,-0.255052179,-0.314999998,-0.980000019,0.280815691
24,11/13/2004,0.059999999,0.039999999,-0.107871592,0.229442209,0.189999998,0.15069142,-0.50999999,-0.064492784,-1.27E+30,-0.021838613,0.479999989,-0.340000004,-0.067476332,0.247850075,-1.27E+30,-0.375808716,0.17184633,-1.27E+30,0.200000003,-0.349999994,-0.841291249,-1.27E+30,0.204999998,0.052324958,-1.27E+30,-0.068937942,0.165059566,-0.014894445,-0.603674769,-0.25999999,-0.106308043,0.360000014,0.056916885,0.156973153,-1.29999995,0.331880599,0.01,0.334836751,-1.27E+30,0.132852361,-0.029521747,-0.05924971,0.200000003,0.012830384,0.449999988,-0.323739916,-0.024318911,0.560000002,-0.162337899,-0.01,0.069939837,-0.140000001,-1.27E+30,0.200881228
25,11/15/2004,-1.27E+30,-0.169187874,-5.80E-05,0.202580452,0.349999994,0.110413335,0.224622294,0.107282192,-0.205017626,0.310270995,1.28999996,1.13999999,-1.27E+30,0.1344634,-1.27E+30,-0.141775325,0.169587582,-1.27E+30,-0.065129928,-1.27E+30,-0.390239418,0.119999997,-0.035,-0.134617135,-0.13682802,0.02605122,-0.111380741,-0.091220722,0.999034643,-1.27E+30,-0.294690937,-0.300000012,-0.051261459,-1.27E+30,-1.27E+30,0.335989624,0.170000002,-0.549963713,0.725587249,0.38263905,0.270000011,0.077085324,-0.310000002,0.170670122,0.5,0.342849791,0.058713384,-1.27E+30,0.0821812,0.544398367,-1.27E+30,-1.27E+30,0.720000029,-0.159039363
26,12/3/2004,-0.100000001,0.818128943,0.141159117,0.013016004,-1.27E+30,0.03030875,-0.150065705,0.053613115,-0.030005036,-0.14665404,-0.800000012,0.380166203,-0.015010849,0.143939078,1.73000002,0.132152721,0.244685993,-0.379999995,-0.229616985,0.281776994,-0.419976056,-0.050000001,-0.135000005,-0.317548186,0.012119523,0.055155903,-0.042774703,0.069332451,-0.267821759,0.300000012,0.053382918,-0.050000001,-0.131402865,0.131866142,-0.109999999,0.124132387,0.039999999,-0.306544781,-0.140344277,-0.23498857,0.095296107,0.075948328,0.629999995,-1.27E+30,0.163333341,0.132375866,-0.201785684,0.980000019,0.184178174,0.341510683,-1.27E+30,-1.27E+30,-0.200000003,-0.064246461
27,12/4/2004,0.340000004,1.20985103,-0.067037731,0.21717599,-0.340000004,-0.229058996,-0.201357707,0.088159017,-1.27E+30,0.387082726,1.73000002,-0.294962227,-0.219999999,0.541731596,-0.620000005,0.401619017,-0.124929704,-0.819999993,0.237499982,0.405083627,-0.471944034,-1.27E+30,-0.099999994,-1.27E+30,-0.174176276,-0.123572595,0.190079421,-0.273010194,0.175306171,-1.27E+30,-0.108210824,0.74000001,0.469613761,0.209895521,0.419999987,0.528007805,-0.529999971,0.467500001,-0.090809196,-0.140000001,-0.14018251,-0.032399718,-0.129999995,0.455452651,-1.27E+30,-0.120660089,-0.096122414,0.409999996,0.153873816,0.116135515,-0.179857671,-0.075000003,-0.209999993,-0.005406218
28,12/5/2004,-1.27E+30,-0.042901069,0.600000024,0.233009949,-1.27E+30,0.123286098,-0.195412397,0.038719595,0.109677657,0.35927254,-0.930000007,0.454831272,0.177819699,-0.039415203,0.310000002,0.111560911,0.256872863,-1.27E+30,-0.129862353,-0.200951993,-0.143894985,0.050000001,-1.27E+30,0.161294833,0.232477129,-0.065243267,0.143443853,0.127600759,-0.127428576,0.349999994,0.275089443,-0.449999988,0.019772129,-0.075889453,0.07,0.238739118,0.310000002,-0.01153268,-0.066475242,0.484866679,0.097551785,0.054090928,-0.140000001,0.417392761,0.00333333,0.546667635,-0.037592966,0.280000001,0.070978239,0.303828478,0.037718765,0.540000021,0.50999999,0.062626235
29,12/6/2004,0.140000001,-1.27E+30,-0.029822988,0.10699793,0.079999998,-0.135737404,0.1652527,-0.030858409,-0.195017636,-0.266385555,-1.27E+30,-1.27E+30,0.236617237,-0.160229608,-0.039999999,-1.24000001,-0.613733292,-1.27E+30,1.36550868,-0.066698141,-1.27E+30,0.219999999,-0.439999998,-0.259780437,-0.021827843,-0.02366426,-0.51866591,0.011914793,-0.363878191,0.519999981,0.226606846,0.059999999,0.061223269,0.17168735,-1.63999999,-0.075149261,-0.629999995,0.57544142,0.117028713,0.870045722,-0.1324009,0.086774916,-1.27E+30,0.029202132,-1.27E+30,-0.638005733,0.058401171,-1.27E+30,0.034594219,-0.158142701,0.012164407,-0.419999987,-1.27E+30,0.174867898
30,12/7/2004,-1.27E+30,0.107163407,-1.27E+30,0.085929111,0.01,-0.065735474,-0.422112674,0.011106515,0.054886673,0.273647487,-1.27E+30,0.185012594,0.228138834,-1.27E+30,0.409999996,0.06852863,0.391940057,0.150000006,-0.061548352,-0.119972639,-0.032867096,0.170000002,-1.27E+30,0.12110354,-0.24969767,-0.004314931,0.137509942,-0.075355336,-0.006762455,-0.079999998,-1.27E+30,-1.27E+30,-0.009709569,-0.068282574,0.800000012,0.001391604,0.200000003,-0.210000008,-0.908004522,-0.330632329,0.012569042,-0.012497308,0.680000007,0.53701973,0.144999996,-0.012117293,-0.16035755,-1.27E+30,0.130517229,-0.093377896,0.293391705,-0.059999999,-0.419999987,0.073286168
31,12/8/2004,-1.27E+30,-1.27E+30,-0.050000001,-0.023487439,-1.27E+30,0.122562721,1.12743771,0.065438852,-0.25,0.088326164,0.860000014,-1.27E+30,0.533682346,0.190673634,-1.27E+30,0.105004124,1.45038915,-1.27E+30,0.839999974,-0.830307901,-0.159914866,0.349999994,-1.27E+30,-0.014459157,-0.177859306,0.03878279,0.048092429,-0.138458967,-1.27E+30,0.300000012,-1.27E+30,-1.27E+30,0.061304171,0.048370592,-1.27E+30,0.328090847,0.230000004,0.839999974,0.75375253,0.840312362,-0.005012697,0.064539895,-1.27E+30,0.035010405,-1.27E+30,-1.27E+30,-0.112770304,-1.27E+30,0.058933225,0.140034661,0.045452632,-1.27E+30,0.529999971,0.410413206
32,12/9/2004,-1.27E+30,0.003187858,-1.27E+30,0.209999993,-0.889999986,0.142302275,0.076313205,-0.139744446,-1.27E+30,0.016506594,0.079999998,0.240025178,-1.27E+30,0.373111546,0.560000002,0.242198169,-0.098181792,-0.730000019,0.366335273,0.259041399,0.024836902,-0.039999999,-1.27E+30,-0.172482073,0.183256701,0.036412261,0.093274519,0.074479364,-0.096251175,-1.27E+30,0.660000026,-1.27E+30,-1.27E+30,-1.27E+30,-0.150000006,0.401872814,-1.27E+30,0.322466731,0.008759844,-1.27E+30,0.195625633,0.306613296,1.10000002,-0.23509261,-0.033333331,0.034138314,-0.054008596,-1.27E+30,-0.253100425,-0.025240144,-1.27E+30,-0.660000026,-0.360000014,-0.080425359
33,12/12/2004,0.340000004,-0.156998903,-0.012495549,0.137690678,-1.27E+30,0.053974964,-0.268550515,0.009097915,-0.020060441,-0.088228941,-0.75,-1.27E+30,-0.152199164,0.167029381,0,-0.497610033,0.075014055,-0.620000005,0.34209007,1.21059382,-0.346788675,-0.479999989,-1.27E+30,0.198794723,0.259265482,-0.113484934,0.284778267,-0.122714579,-0.166995272,0.270000011,0.172700703,-1.27E+30,0.056783803,-0.018479109,0.939999998,0.125048026,0.330000013,0.475253969,-0.165162399,0.142806649,-0.066025145,-0.09344615,0.109999999,-1.27E+30,0.170000002,-1.27E+30,0.003205832,-0.5,-0.095103718,0.021431467,0.389999986,-1.27E+30,0.039999999,-0.066245794
34,12/13/2004,0.439999998,-1.27E+30,-0.03661447,0.100753792,-1.27E+30,-0.02019071,-0.222299471,-0.142567426,0.090055406,-1.27E+30,1,-1.27E+30,0.5,0.29316783,-0.189999998,-1.27E+30,-0.236366734,1.23000002,0.180000007,0.03776779,-1.27E+30,-1.27E+30,-0.209999979,-0.407393634,-0.137337282,-0.174417198,-0.127867371,-0.051534984,1.10000002,-1.27E+30,0.456161171,-1.27E+30,-0.427854002,0.114702962,-0.039999999,-0.300661951,0.5,0.115078613,0.424377203,0.984714329,0.085975662,0.053870171,-1.27E+30,-0.093038499,-1.27E+30,-1.27E+30,-0.219103545,0.49000001,-0.040260382,-1.27E+30,-1.27E+30,-1.27E+30,0.589999974,-0.030553179
35,12/14/2004,-1.27E+30,-0.419891059,-1.27E+30,0.175598606,0.050000001,0.380024463,0.020009961,0.006953753,0.400000006,0.314060152,0.289999992,0.055113327,-1.27E+30,0.233013839,0.200000003,0.380823404,0.063373946,0.090000004,0.547254622,-0.246194616,0.276557267,0.469999999,-1.27E+30,0.014313396,-0.137034297,-0.097841241,0.407612532,-0.11565055,0.269862115,-1.27E+30,0.056681428,-1.27E+30,-0.001414821,-0.005048455,-0.100000001,0.023652865,0.150000006,0.525275111,0.07374619,-1.27E+30,-0.183008194,-1.27E+30,0.959999979,-0.133152962,-1.27E+30,-0.277442664,-0.310000002,-1.27E+30,-0.023929505,-0.400351554,-0.082546681,1.19500005,0.379999995,0.030679461
