,date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gorakhpur,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
2016,5/18/2014,-1.27E+30,5.37684E+15,3.83048E+15,9.31212E+15,-1.27E+30,5.54135E+15,5.70545E+15,3.69846E+15,4.03853E+15,4.81839E+15,6.76063E+15,7.78382E+15,3.21523E+15,3.46454E+15,1.11E+16,7.03302E+15,4.69544E+15,-1.27E+30,8.01353E+15,-1.27E+30,3.43769E+15,6.41977E+15,4.39795E+15,6.1233E+15,4.90146E+15,4.78428E+15,8.10704E+15,4.38974E+15,4.68535E+15,2.40791E+15,-1.27E+30,9.71696E+15,6.00569E+15,2.75383E+15,4.48759E+15,9.8681E+15,2.77023E+15,4.84168E+15,5.2536E+15,4.2621E+15,2.98795E+15,4.75741E+15,7.4604E+15,-1.27E+30,3.69759E+15,5.24672E+15,-1.27E+30,4.25257E+15,4.37317E+15,-1.27E+30,2.5448E+15,-1.27E+30,7.7376E+15,5.6612E+15
2017,5/20/2014,4.31629E+15,6.11268E+15,3.34888E+15,8.26805E+15,-1.27E+30,5.39689E+15,5.63078E+15,4.64522E+15,2.92595E+15,5.97693E+15,6.75665E+15,4.86369E+15,3.08489E+15,5.5015E+15,8.32025E+15,9.19338E+15,5.96519E+15,-1.27E+30,8.8564E+15,5.19317E+15,5.54422E+15,5.44672E+15,3.93314E+15,5.57081E+15,6.24173E+15,5.50776E+15,8.47417E+15,5.01731E+15,5.70453E+15,2.76366E+15,-1.27E+30,-1.27E+30,5.54887E+15,2.2873E+15,6.00806E+15,8.41267E+15,-1.27E+30,6.72267E+15,5.98352E+15,4.46775E+15,2.8056E+15,5.00205E+15,8.41246E+15,4.90123E+15,4.63861E+15,5.53367E+15,-1.27E+30,-1.27E+30,4.23569E+15,3.51026E+15,2.71398E+15,5.42404E+15,6.40131E+15,4.47542E+15
2018,5/22/2014,-1.27E+30,6.54946E+15,-1.27E+30,8.36582E+15,1.01E+16,6.245E+15,6.00989E+15,4.52955E+15,4.76255E+15,6.04605E+15,6.91236E+15,4.85092E+15,3.99511E+15,6.48048E+15,7.00451E+15,8.81712E+15,6.12647E+15,-1.27E+30,7.97249E+15,7.44442E+15,5.54684E+15,5.81322E+15,3.99054E+15,6.54692E+15,5.60228E+15,5.20757E+15,8.05405E+15,5.64638E+15,6.14384E+15,2.95308E+15,3.81463E+15,8.08811E+15,5.80067E+15,3.61319E+15,6.16412E+15,8.55667E+15,-1.27E+30,6.88473E+15,7.30328E+15,4.52098E+15,3.7048E+15,5.09045E+15,7.52412E+15,6.29917E+15,4.31329E+15,6.62758E+15,-1.27E+30,-1.27E+30,6.65985E+15,-1.27E+30,2.54961E+15,6.55841E+15,5.8841E+15,4.93278E+15
2019,5/24/2014,-1.27E+30,5.05188E+15,-1.27E+30,1.03E+16,7.65562E+15,5.2403E+15,6.4977E+15,3.90465E+15,5.06995E+15,-1.27E+30,9.24887E+15,6.79647E+15,-1.27E+30,6.31602E+15,7.29012E+15,7.80179E+15,5.4507E+15,-1.27E+30,1.00E+16,4.96708E+15,5.53972E+15,7.92379E+15,-1.27E+30,7.03064E+15,6.5746E+15,4.19878E+15,1.12E+16,4.93902E+15,6.5637E+15,3.44458E+15,-1.27E+30,4.71413E+15,-1.27E+30,2.87897E+15,5.89219E+15,9.71044E+15,4.13792E+15,7.37891E+15,6.67236E+15,5.26905E+15,3.83809E+15,4.98948E+15,1.04E+16,6.38178E+15,5.39879E+15,6.81424E+15,5.35527E+15,-1.27E+30,5.79885E+15,3.9733E+15,3.34141E+15,6.15175E+15,7.99748E+15,-1.27E+30
2020,5/25/2014,3.3872E+15,5.70476E+15,-1.27E+30,7.11345E+15,-1.27E+30,4.1912E+15,5.63042E+15,3.54965E+15,4.89915E+15,6.00795E+15,6.45837E+15,7.39904E+15,3.85936E+15,5.7314E+15,5.16281E+15,6.9933E+15,6.48487E+15,-1.27E+30,9.94317E+15,-1.27E+30,5.66051E+15,5.36966E+15,3.39656E+15,5.45933E+15,5.31876E+15,5.45095E+15,5.96758E+15,5.04849E+15,2.7173E+15,2.59299E+15,3.93783E+15,-1.27E+30,6.26202E+15,2.84208E+15,-1.27E+30,7.46393E+15,2.83783E+15,8.02329E+15,5.98293E+15,3.58748E+15,4.18416E+15,4.02311E+15,9.90615E+15,-1.27E+30,-1.27E+30,-1.27E+30,4.87997E+15,-1.27E+30,5.72206E+15,-1.27E+30,3.45254E+15,-1.27E+30,8.35929E+15,-1.27E+30
2021,5/27/2014,4.38898E+15,6.09327E+15,3.89554E+15,8.47259E+15,-1.27E+30,5.92383E+15,6.3114E+15,3.59823E+15,4.95248E+15,5.38779E+15,8.94202E+15,6.94092E+15,3.96276E+15,5.93323E+15,7.44078E+15,1.07E+16,6.58141E+15,-1.27E+30,1.22E+16,-1.27E+30,6.20898E+15,-1.27E+30,4.26072E+15,5.76849E+15,5.58418E+15,5.66332E+15,8.80761E+15,4.96758E+15,6.22365E+15,2.50881E+15,4.29616E+15,-1.27E+30,6.0147E+15,2.89541E+15,5.41651E+15,8.69335E+15,3.76872E+15,6.70832E+15,5.74963E+15,4.39126E+15,3.74648E+15,-1.27E+30,1.05E+16,-1.27E+30,6.33537E+15,5.05758E+15,3.80253E+15,-1.27E+30,4.18856E+15,4.04209E+15,2.3198E+15,-1.27E+30,7.25025E+15,5.22733E+15
2022,5/28/2014,-1.27E+30,5.39821E+15,2.78846E+15,-1.27E+30,4.57852E+15,-1.27E+30,8.5683E+15,4.28655E+15,-1.27E+30,-1.27E+30,6.11297E+15,-1.27E+30,-1.27E+30,5.20277E+15,8.21666E+15,1.27E+16,6.0771E+15,-1.27E+30,1.23E+16,7.59076E+15,4.95843E+15,-1.27E+30,3.88328E+15,-1.27E+30,5.91258E+15,-1.27E+30,-1.27E+30,-1.27E+30,6.87328E+15,3.22639E+15,4.2056E+15,4.95647E+15,-1.27E+30,3.58275E+15,7.41933E+15,-1.27E+30,3.31777E+15,7.98218E+15,7.11658E+15,6.19665E+15,-1.27E+30,4.45902E+15,1.29E+16,5.59102E+15,-1.27E+30,6.71509E+15,5.65374E+15,-1.27E+30,-1.27E+30,-1.27E+30,2.61649E+15,7.03065E+15,8.32487E+15,4.4662E+15
2023,5/29/2014,-1.27E+30,6.27887E+15,3.39017E+15,7.18475E+15,6.48954E+15,4.36079E+15,7.6371E+15,4.13829E+15,4.0981E+15,4.44637E+15,6.52222E+15,5.22259E+15,4.15432E+15,5.16375E+15,8.09543E+15,9.12954E+15,5.78741E+15,-1.27E+30,1.05E+16,6.43609E+15,5.44582E+15,6.49227E+15,-1.27E+30,5.88259E+15,5.2229E+15,5.08039E+15,7.32509E+15,3.98179E+15,5.87525E+15,3.34978E+15,-1.27E+30,-1.27E+30,4.93794E+15,3.76739E+15,7.53489E+15,8.65442E+15,3.15618E+15,7.80898E+15,7.18073E+15,4.11657E+15,6.2103E+15,5.11714E+15,1.07E+16,5.60408E+15,4.64845E+15,5.39064E+15,4.23722E+15,-1.27E+30,5.34332E+15,4.07962E+15,2.48256E+15,7.31704E+15,6.90957E+15,4.57751E+15
2024,5/31/2014,-1.27E+30,5.3705E+15,-1.27E+30,7.23521E+15,-1.27E+30,5.41693E+15,5.707E+15,3.479E+15,5.19003E+15,5.41329E+15,6.24815E+15,5.77957E+15,-1.27E+30,6.03736E+15,7.94809E+15,8.41494E+15,5.15829E+15,-1.27E+30,7.83739E+15,5.70411E+15,5.00026E+15,6.16064E+15,-1.27E+30,5.60385E+15,5.46107E+15,3.28017E+15,6.77253E+15,4.35915E+15,5.39548E+15,2.66235E+15,-1.27E+30,-1.27E+30,5.21254E+15,3.60832E+15,5.74952E+15,6.55555E+15,3.19738E+15,6.32494E+15,5.69874E+15,4.56678E+15,-1.27E+30,4.78296E+15,7.0764E+15,3.2631E+15,5.0778E+15,5.92231E+15,4.74272E+15,-1.27E+30,5.12628E+15,3.97398E+15,2.78028E+15,6.17018E+15,5.67329E+15,5.03034E+15
2025,6/1/2014,-1.27E+30,5.38312E+15,3.78145E+15,7.35415E+15,1.11E+16,4.6212E+15,-1.27E+30,3.27245E+15,5.04273E+15,5.61576E+15,7.14192E+15,6.14135E+15,3.52411E+15,-1.27E+30,-1.27E+30,9.32809E+15,6.08642E+15,-1.27E+30,9.98158E+15,-1.27E+30,7.26182E+15,7.0414E+15,3.79724E+15,5.04451E+15,-1.27E+30,5.09911E+15,6.22629E+15,4.01446E+15,-1.27E+30,2.96231E+15,-1.27E+30,-1.27E+30,6.39551E+15,2.89703E+15,-1.27E+30,6.68972E+15,3.24948E+15,5.0466E+15,-1.27E+30,4.35259E+15,4.49877E+15,3.86464E+15,9.62768E+15,5.72487E+15,4.84363E+15,-1.27E+30,3.94613E+15,4.18473E+15,4.27269E+15,4.48695E+15,2.51658E+15,-1.27E+30,1.04E+16,-1.27E+30
2026,6/3/2014,-1.27E+30,6.20263E+15,-1.27E+30,8.03911E+15,-1.27E+30,5.26897E+15,6.78131E+15,3.36116E+15,5.81312E+15,5.66145E+15,6.93447E+15,7.35064E+15,-1.27E+30,5.46472E+15,6.9688E+15,1.19E+16,5.23576E+15,-1.27E+30,1.09E+16,-1.27E+30,4.91678E+15,7.12333E+15,4.36927E+15,6.80443E+15,5.86445E+15,6.3525E+15,7.35208E+15,5.01868E+15,5.88191E+15,-1.27E+30,-1.27E+30,-1.27E+30,6.93444E+15,-1.27E+30,6.2897E+15,7.52377E+15,-1.27E+30,7.36967E+15,7.01578E+15,3.94095E+15,4.55886E+15,4.90565E+15,9.76818E+15,-1.27E+30,3.94339E+15,7.50381E+15,-1.27E+30,-1.27E+30,-1.27E+30,6.47187E+15,-1.27E+30,-1.27E+30,5.80798E+15,5.63154E+15
2027,6/5/2014,4.88961E+15,7.49896E+15,4.18751E+15,8.58592E+15,-1.27E+30,5.36337E+15,6.07868E+15,3.4775E+15,3.669E+15,5.91508E+15,9.26943E+15,5.92154E+15,3.82347E+15,7.66557E+15,7.10717E+15,1.42E+16,6.49296E+15,-1.27E+30,1.23E+16,6.26381E+15,6.34589E+15,5.162E+15,3.45163E+15,5.89433E+15,6.17516E+15,6.73488E+15,8.33411E+15,4.72366E+15,6.79693E+15,2.84593E+15,-1.27E+30,-1.27E+30,7.0606E+15,2.65454E+15,7.55853E+15,8.48162E+15,2.71158E+15,8.62933E+15,7.98073E+15,-1.27E+30,3.22845E+15,4.32702E+15,1.11E+16,6.54808E+15,2.80425E+15,6.10512E+15,-1.27E+30,-1.27E+30,3.82356E+15,4.3277E+15,2.36118E+15,6.33926E+15,6.5495E+15,6.20709E+15
2028,6/9/2014,3.48742E+15,6.58302E+15,-1.27E+30,9.15918E+15,7.78066E+15,4.28615E+15,7.28439E+15,2.94475E+15,-1.27E+30,5.36701E+15,1.01E+16,-1.27E+30,2.81086E+15,8.37478E+15,5.79005E+15,1.20E+16,5.34604E+15,-1.27E+30,1.02E+16,7.21188E+15,6.2272E+15,-1.27E+30,-1.27E+30,4.63541E+15,5.1842E+15,4.42341E+15,8.82157E+15,5.05664E+15,6.38356E+15,-1.27E+30,-1.27E+30,5.31778E+15,-1.27E+30,-1.27E+30,7.42514E+15,9.33927E+15,-1.27E+30,8.1686E+15,7.58147E+15,-1.27E+30,-1.27E+30,-1.27E+30,1.01E+16,6.28602E+15,-1.27E+30,7.62493E+15,-1.27E+30,-1.27E+30,1.96665E+15,3.58978E+15,2.82393E+15,6.44858E+15,-1.27E+30,-1.27E+30
2029,6/10/2014,-1.27E+30,5.99834E+15,3.9058E+15,8.19732E+15,9.23964E+15,4.88618E+15,6.71337E+15,3.12526E+15,-1.27E+30,4.60182E+15,9.39775E+15,4.66065E+15,2.1327E+15,6.29054E+15,-1.27E+30,1.08E+16,5.25056E+15,-1.27E+30,1.06E+16,-1.27E+30,5.30295E+15,5.03654E+15,-1.27E+30,4.80165E+15,5.8285E+15,5.36471E+15,7.4728E+15,4.23753E+15,6.02138E+15,-1.27E+30,-1.27E+30,5.91035E+15,6.26835E+15,-1.27E+30,-1.27E+30,8.65904E+15,-1.27E+30,7.50949E+15,7.3697E+15,4.04918E+15,2.31078E+15,5.10056E+15,9.38448E+15,-1.27E+30,4.69551E+15,-1.27E+30,4.47665E+15,-1.27E+30,3.37455E+15,4.29575E+15,-1.27E+30,-1.27E+30,5.00519E+15,-1.27E+30
2030,6/12/2014,4.2627E+15,5.83378E+15,4.04325E+15,8.18858E+15,-1.27E+30,4.00099E+15,7.18472E+15,2.59846E+15,3.51325E+15,5.88435E+15,1.19E+16,4.60538E+15,3.55467E+15,8.35818E+15,5.69975E+15,-1.27E+30,4.90245E+15,-1.27E+30,8.45389E+15,4.6368E+15,4.99166E+15,4.70726E+15,4.42277E+15,6.42773E+15,-1.27E+30,5.84325E+15,8.03138E+15,5.19581E+15,5.94929E+15,-1.27E+30,5.62263E+15,-1.27E+30,6.6278E+15,-1.27E+30,5.46443E+15,1.01E+16,-1.27E+30,7.63404E+15,7.02656E+15,2.89036E+15,-1.27E+30,3.77611E+15,7.54284E+15,-1.27E+30,4.0759E+15,-1.27E+30,3.11117E+15,-1.27E+30,-1.27E+30,4.94652E+15,-1.27E+30,-1.27E+30,5.21356E+15,5.20919E+15
2031,6/13/2014,5.10296E+15,6.65228E+15,3.66226E+15,-1.27E+30,6.53631E+15,-1.27E+30,8.52429E+15,3.39635E+15,-1.27E+30,-1.27E+30,6.83127E+15,-1.27E+30,-1.27E+30,8.93231E+15,5.68249E+15,8.53577E+15,4.1961E+15,-1.27E+30,9.93081E+15,8.12157E+15,4.80965E+15,-1.27E+30,4.89361E+15,-1.27E+30,1.10E+16,-1.27E+30,-1.27E+30,-1.27E+30,7.0787E+15,-1.27E+30,4.53327E+15,4.60217E+15,-1.27E+30,-1.27E+30,7.99452E+15,-1.27E+30,-1.27E+30,8.62714E+15,8.15706E+15,3.95288E+15,-1.27E+30,4.12034E+15,-1.27E+30,6.84056E+15,-1.27E+30,6.93518E+15,3.66718E+15,-1.27E+30,-1.27E+30,-1.27E+30,2.18591E+15,7.40258E+15,7.7116E+15,4.08683E+15
2032,6/14/2014,-1.27E+30,6.09077E+15,4.06067E+15,7.91336E+15,6.1192E+15,4.65697E+15,6.6236E+15,-1.27E+30,-1.27E+30,4.75224E+15,6.60778E+15,-1.27E+30,3.74181E+15,4.65207E+15,4.26496E+15,6.97313E+15,5.61103E+15,-1.27E+30,8.64083E+15,6.70108E+15,3.72339E+15,4.73436E+15,5.37823E+15,5.06873E+15,7.06457E+15,5.77294E+15,7.28465E+15,5.44813E+15,6.76055E+15,2.3249E+15,5.30634E+15,-1.27E+30,6.08571E+15,3.0178E+15,7.24194E+15,8.23825E+15,-1.27E+30,6.11617E+15,6.1627E+15,3.8051E+15,-1.27E+30,4.54965E+15,8.91401E+15,6.83141E+15,-1.27E+30,7.82757E+15,4.20383E+15,-1.27E+30,4.45594E+15,4.13278E+15,3.24657E+15,7.68714E+15,-1.27E+30,7.61577E+15
2033,6/16/2014,-1.27E+30,5.83185E+15,-1.27E+30,8.80025E+15,9.11287E+15,-1.27E+30,6.45793E+15,2.89691E+15,4.05559E+15,4.82056E+15,8.04932E+15,5.08656E+15,-1.27E+30,7.76632E+15,5.86934E+15,7.64616E+15,5.55141E+15,-1.27E+30,7.4102E+15,-1.27E+30,5.66154E+15,4.23832E+15,-1.27E+30,4.13274E+15,4.51435E+15,7.0744E+15,8.13439E+15,5.07577E+15,5.84641E+15,2.91662E+15,-1.27E+30,7.72485E+15,5.74882E+15,2.66511E+15,6.95419E+15,7.81119E+15,3.44431E+15,7.06603E+15,6.2043E+15,-1.27E+30,-1.27E+30,3.07631E+15,7.95842E+15,-1.27E+30,3.87976E+15,5.17646E+15,3.42833E+15,-1.27E+30,2.69353E+15,3.58858E+15,2.47387E+15,4.7764E+15,4.45337E+15,4.33409E+15
2034,6/17/2014,3.46935E+15,5.81883E+15,-1.27E+30,7.49854E+15,1.17E+16,-1.27E+30,-1.27E+30,2.22456E+15,4.39023E+15,4.98853E+15,8.73108E+15,4.94419E+15,4.10106E+15,9.26729E+15,-1.27E+30,8.74633E+15,4.02077E+15,-1.27E+30,8.73471E+15,-1.27E+30,4.82573E+15,3.04317E+15,4.00182E+15,4.59369E+15,-1.27E+30,4.75591E+15,7.35547E+15,3.98117E+15,-1.27E+30,-1.27E+30,3.68556E+15,-1.27E+30,5.94755E+15,-1.27E+30,-1.27E+30,6.98082E+15,-1.27E+30,7.2651E+15,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,7.24304E+15,6.21032E+15,3.21857E+15,-1.27E+30,3.44853E+15,-1.27E+30,3.76186E+15,5.36668E+15,2.51474E+15,-1.27E+30,3.81223E+15,-1.27E+30
2035,6/19/2014,-1.27E+30,6.99415E+15,-1.27E+30,7.06981E+15,-1.27E+30,-1.27E+30,7.2952E+15,-1.27E+30,4.30015E+15,7.73942E+15,8.61395E+15,6.58705E+15,-1.27E+30,5.37838E+15,-1.27E+30,1.04E+16,5.00819E+15,4.41842E+15,1.03E+16,-1.27E+30,5.59023E+15,4.37839E+15,-1.27E+30,4.96387E+15,5.35043E+15,5.02597E+15,7.539E+15,4.60509E+15,5.58361E+15,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,5.02724E+15,7.40587E+15,-1.27E+30,7.74448E+15,6.50618E+15,3.10224E+15,-1.27E+30,-1.27E+30,8.86653E+15,-1.27E+30,5.25852E+15,6.31736E+15,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,2.27866E+15,-1.27E+30,6.35623E+15,4.40207E+15
2036,6/21/2014,-1.27E+30,6.38819E+15,-1.27E+30,8.29725E+15,-1.27E+30,3.98234E+15,6.01996E+15,3.13142E+15,2.69967E+15,-1.27E+30,8.02894E+15,-1.27E+30,3.14122E+15,5.77148E+15,-1.27E+30,7.23984E+15,5.93393E+15,-1.27E+30,6.97682E+15,-1.27E+30,5.76235E+15,-1.27E+30,-1.27E+30,5.16091E+15,4.73036E+15,6.26013E+15,8.68138E+15,4.93229E+15,6.0136E+15,-1.27E+30,-1.27E+30,-1.27E+30,5.25522E+15,-1.27E+30,6.47252E+15,7.93395E+15,-1.27E+30,6.32156E+15,7.09127E+15,-1.27E+30,-1.27E+30,4.11167E+15,6.91939E+15,-1.27E+30,3.7303E+15,6.84727E+15,-1.27E+30,-1.27E+30,-1.27E+30,5.86558E+15,2.56522E+15,6.57667E+15,3.15538E+15,7.04027E+15
2037,6/23/2014,-1.27E+30,6.35216E+15,-1.27E+30,9.32867E+15,4.91411E+15,4.97168E+15,7.92297E+15,3.23061E+15,4.00147E+15,5.21122E+15,-1.27E+30,-1.27E+30,2.98462E+15,-1.27E+30,5.21466E+15,8.21267E+15,5.734E+15,-1.27E+30,9.63872E+15,5.74994E+15,5.25898E+15,4.62162E+15,-1.27E+30,5.1124E+15,4.07272E+15,5.67101E+15,6.88039E+15,6.05669E+15,6.63184E+15,2.3958E+15,-1.27E+30,-1.27E+30,6.05772E+15,-1.27E+30,6.82575E+15,-1.27E+30,2.74587E+15,7.81255E+15,7.42077E+15,3.88768E+15,3.60623E+15,3.85901E+15,9.53742E+15,6.18359E+15,3.67469E+15,6.11568E+15,-1.27E+30,-1.27E+30,4.44142E+15,-1.27E+30,3.0017E+15,7.29086E+15,5.17614E+15,5.62316E+15
2038,6/25/2014,4.35604E+15,6.63839E+15,-1.27E+30,8.088E+15,9.34714E+15,4.32189E+15,6.76518E+15,2.88491E+15,3.8826E+15,5.72317E+15,8.02091E+15,3.70064E+15,4.47392E+15,7.65606E+15,4.46211E+15,9.64001E+15,4.95629E+15,-1.27E+30,1.01E+16,6.28798E+15,6.17933E+15,5.07056E+15,-1.27E+30,4.49505E+15,4.56442E+15,6.85455E+15,8.36004E+15,4.67509E+15,-1.27E+30,2.63381E+15,-1.27E+30,-1.27E+30,-1.27E+30,3.08761E+15,7.29456E+15,8.59518E+15,3.03594E+15,8.76409E+15,8.56722E+15,-1.27E+30,-1.27E+30,4.08161E+15,1.01E+16,5.41967E+15,4.124E+15,6.23557E+15,4.22601E+15,-1.27E+30,4.74289E+15,4.81118E+15,2.38564E+15,5.89903E+15,5.26202E+15,-1.27E+30
2039,6/26/2014,5.08879E+15,5.56527E+15,-1.27E+30,6.97231E+15,8.66369E+15,4.33759E+15,5.53872E+15,2.73712E+15,4.46566E+15,4.60956E+15,6.7579E+15,2.91662E+15,-1.27E+30,5.94651E+15,-1.27E+30,1.06E+16,5.18244E+15,-1.27E+30,1.06E+16,-1.27E+30,5.17402E+15,4.19701E+15,-1.27E+30,5.3658E+15,4.17302E+15,5.06514E+15,7.13261E+15,3.85159E+15,7.29393E+15,2.64789E+15,-1.27E+30,-1.27E+30,6.5524E+15,2.48272E+15,-1.27E+30,-1.27E+30,2.33353E+15,7.0242E+15,6.63236E+15,3.64674E+15,2.35803E+15,3.67002E+15,8.4957E+15,-1.27E+30,2.85834E+15,-1.27E+30,4.45054E+15,-1.27E+30,3.60155E+15,4.92159E+15,2.90618E+15,-1.27E+30,-1.27E+30,-1.27E+30
2040,6/28/2014,4.00802E+15,5.81428E+15,4.78618E+15,6.50476E+15,-1.27E+30,3.4626E+15,4.74677E+15,3.02579E+15,-1.27E+30,-1.27E+30,9.67681E+15,5.27491E+15,3.6573E+15,7.61676E+15,-1.27E+30,9.86031E+15,5.55051E+15,-1.27E+30,9.9889E+15,4.73351E+15,5.05652E+15,-1.27E+30,-1.27E+30,5.08204E+15,-1.27E+30,5.60626E+15,6.63608E+15,5.04436E+15,6.0287E+15,2.40676E+15,3.97591E+15,-1.27E+30,-1.27E+30,2.81669E+15,6.77296E+15,7.55174E+15,2.59997E+15,6.78391E+15,5.91773E+15,3.60747E+15,3.92128E+15,4.28415E+15,7.75777E+15,-1.27E+30,4.92867E+15,5.46589E+15,3.68948E+15,6.11254E+15,2.71298E+15,5.48584E+15,2.62973E+15,5.62986E+15,-1.27E+30,-1.27E+30
2041,6/29/2014,-1.27E+30,6.03619E+15,-1.27E+30,-1.27E+30,5.10715E+15,-1.27E+30,8.01681E+15,2.59436E+15,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,8.80793E+15,4.92848E+15,-1.27E+30,9.5152E+15,7.55001E+15,5.00154E+15,-1.27E+30,-1.27E+30,-1.27E+30,5.50732E+15,-1.27E+30,-1.27E+30,-1.27E+30,6.02545E+15,3.13413E+15,-1.27E+30,-1.27E+30,-1.27E+30,3.12634E+15,7.20988E+15,-1.27E+30,3.54984E+15,6.8757E+15,7.23165E+15,3.70407E+15,-1.27E+30,3.21478E+15,-1.27E+30,4.38164E+15,-1.27E+30,7.46527E+15,3.56885E+15,4.47657E+15,-1.27E+30,-1.27E+30,2.22086E+15,7.684E+15,-1.27E+30,5.0061E+15
2042,6/30/2014,-1.27E+30,5.41394E+15,2.67512E+15,6.74821E+15,6.18654E+15,4.34006E+15,5.6718E+15,2.95675E+15,3.82688E+15,5.29868E+15,3.85179E+15,4.30698E+15,-1.27E+30,-1.27E+30,5.22054E+15,8.12696E+15,6.12179E+15,-1.27E+30,8.25284E+15,6.38325E+15,4.65408E+15,4.30068E+15,4.37813E+15,5.02539E+15,5.98123E+15,5.16558E+15,7.12888E+15,4.96676E+15,5.89044E+15,-1.27E+30,-1.27E+30,-1.27E+30,6.1676E+15,-1.27E+30,6.01619E+15,-1.27E+30,2.96495E+15,6.46789E+15,-1.27E+30,3.4488E+15,2.1369E+15,4.24907E+15,8.07188E+15,7.43069E+15,4.5619E+15,6.53186E+15,3.52245E+15,-1.27E+30,4.2841E+15,3.85112E+15,-1.27E+30,7.34662E+15,-1.27E+30,-1.27E+30
2043,7/2/2014,-1.27E+30,5.36729E+15,-1.27E+30,5.69904E+15,-1.27E+30,-1.27E+30,5.79494E+15,2.49546E+15,3.72461E+15,4.83822E+15,7.34167E+15,-1.27E+30,-1.27E+30,6.49511E+15,4.273E+15,5.99531E+15,5.04521E+15,3.06755E+15,6.80652E+15,-1.27E+30,5.04035E+15,4.43327E+15,-1.27E+30,4.76204E+15,4.26672E+15,4.85134E+15,5.99181E+15,4.16017E+15,5.78083E+15,3.07702E+15,-1.27E+30,-1.27E+30,5.11359E+15,2.9867E+15,5.13159E+15,-1.27E+30,-1.27E+30,6.36823E+15,5.6311E+15,-1.27E+30,-1.27E+30,4.27947E+15,6.64049E+15,-1.27E+30,3.50854E+15,4.84582E+15,4.87675E+15,-1.27E+30,3.34261E+15,-1.27E+30,2.75132E+15,-1.27E+30,4.92297E+15,4.94669E+15
2044,7/3/2014,-1.27E+30,4.61119E+15,-1.27E+30,5.94437E+15,-1.27E+30,3.80647E+15,-1.27E+30,-1.27E+30,4.21084E+15,4.35485E+15,6.26134E+15,3.95644E+15,3.40506E+15,-1.27E+30,-1.27E+30,5.61619E+15,4.39434E+15,-1.27E+30,5.86403E+15,-1.27E+30,4.73863E+15,3.82453E+15,-1.27E+30,4.022E+15,-1.27E+30,4.47318E+15,5.14571E+15,4.11958E+15,-1.27E+30,3.15138E+15,-1.27E+30,-1.27E+30,5.68347E+15,3.04198E+15,-1.27E+30,5.96434E+15,2.82705E+15,6.11061E+15,-1.27E+30,-1.27E+30,3.27468E+15,-1.27E+30,-1.27E+30,-1.27E+30,2.82662E+15,-1.27E+30,-1.27E+30,-1.27E+30,3.77658E+15,-1.27E+30,2.52817E+15,-1.27E+30,1.17E+16,-1.27E+30
2045,7/5/2014,-1.27E+30,6.65177E+15,-1.27E+30,7.19127E+15,-1.27E+30,3.43103E+15,5.90688E+15,-1.27E+30,-1.27E+30,5.71183E+15,6.40556E+15,5.7544E+15,3.01473E+15,4.56406E+15,-1.27E+30,-1.27E+30,4.7717E+15,-1.27E+30,6.94407E+15,-1.27E+30,-1.27E+30,4.3984E+15,-1.27E+30,4.15979E+15,4.09589E+15,4.38982E+15,6.551E+15,4.63843E+15,4.64262E+15,-1.27E+30,-1.27E+30,-1.27E+30,5.333E+15,-1.27E+30,-1.27E+30,6.16659E+15,-1.27E+30,6.48431E+15,5.95524E+15,3.17503E+15,-1.27E+30,3.31095E+15,7.06345E+15,-1.27E+30,3.39038E+15,-1.27E+30,-1.27E+30,-1.27E+30,4.30134E+15,6.31858E+15,2.65772E+15,-1.27E+30,5.83654E+15,4.30704E+15
2046,7/7/2014,5.20242E+15,5.70217E+15,-1.27E+30,7.74126E+15,-1.27E+30,-1.27E+30,5.50389E+15,-1.27E+30,-1.27E+30,5.17315E+15,7.1044E+15,5.25167E+15,3.19996E+15,5.02484E+15,4.09887E+15,8.61041E+15,5.33313E+15,-1.27E+30,8.76041E+15,-1.27E+30,5.39658E+15,3.82477E+15,-1.27E+30,4.29601E+15,4.38761E+15,6.23345E+15,6.93067E+15,4.94893E+15,-1.27E+30,-1.27E+30,-1.27E+30,-1.27E+30,5.20136E+15,-1.27E+30,6.28279E+15,7.51207E+15,-1.27E+30,6.41265E+15,5.47819E+15,-1.27E+30,-1.27E+30,-1.27E+30,8.46889E+15,4.36519E+15,3.48016E+15,4.28908E+15,-1.27E+30,-1.27E+30,2.68329E+15,5.20046E+15,2.40579E+15,5.11969E+15,5.08904E+15,5.59827E+15
