date,open_SO2,sate_SO2,"Gangapur Road, Nashik - MPCB"
2020-11-24,10.1925,-0.0089556242,4.97
2020-11-25,17.33291666666667,-0.0813924573999999,4.96
2020-11-26,16.55041666666667,-0.062306803,2.49
2020-11-27,18.86041666666667,0.0476998904,2.72
2020-11-28,12.756666666666668,0.149951056,2.13
2020-11-29,10.473333333333334,0.113438301,1.26
2020-11-30,15.417916666666668,-0.0119768154,1.31
2020-12-01,14.004166666666668,-0.067364723,1.1
2020-12-02,15.503333333333336,0.0539071605999999,6.84
2020-12-03,15.765833333333331,0.012996391,1.9
2020-12-04,12.83625,0.0886671471999999,5.99
2020-12-05,13.181250000000004,-0.0124945132,2.77
2020-12-06,12.076250000000003,-0.410086155,3.59
2020-12-07,13.034166666666666,-0.27756843,3.51
2020-12-08,15.097916666666665,-0.22926189,2.53
2020-12-09,13.145,0.0436900603999999,2.36
2020-12-10,15.903750000000002,-0.107485175,17.94
2020-12-11,14.195833333333336,0.0917163,2.35
2020-12-12,12.221666666666666,0.0198864102,1.53
2020-12-13,25.82874999999999,0.0775923194,1.37
2020-12-14,35.68375000000001,0.1507343635999999,2.21
2020-12-15,12.798749999999998,-0.138631254,1.28
2020-12-16,18.22666666666667,-0.303830236,1.9
2020-12-17,14.330833333333333,-0.0275955139999999,1.63
2020-12-18,14.52875,0.0486756745999999,2.08
2020-12-19,10.5475,0.089487262,2.2
2020-12-20,9.929166666666667,-0.0475164644,4.58
2020-12-21,11.877083333333331,0.097808853,8.84
2020-12-22,14.25333333333333,-0.270478249,7.21
2020-12-23,21.185,-0.016952746,3.35
2020-12-24,14.482083333333335,0.140559465,5.33
2020-12-25,13.695000000000002,-0.1574318034,3.26
2020-12-26,19.511666666666663,0.034630485,4.01
2020-12-27,14.389583333333333,-0.113858905,2.13
2020-12-28,23.306666666666672,-0.113688588,5.13
2020-12-29,21.892499999999995,0.2152078947999999,3.75
2020-12-30,16.2925,-0.672160447,2.74
2020-12-31,10.35,-0.05195133,1.77
2021-01-01,15.715000000000003,0.0621207388,1.63
2021-01-02,11.308333333333332,-0.0659723343999999,2.01
2021-01-03,11.734583333333331,0.008201474,2.1
2021-01-04,22.03375,-0.0555358051999999,2.04
2021-01-05,16.27541666666667,0.094958894,1.91
2021-01-06,19.287500000000005,-0.0035410051999999,1.08
2021-01-07,13.833750000000002,-0.120493479,1.78
2021-01-08,31.05,0.0587304038,2.2
2021-01-09,17.858750000000004,-0.0128935688,1.6
2021-01-10,10.239166666666666,0.0232853792,2.07
2021-01-11,18.032083333333336,0.071409293,2.63
2021-01-12,19.567499999999995,0.1196693419999999,2.41
2021-01-13,13.349999999999994,-0.171067581,2.47
2021-01-14,16.873333333333335,0.0746646186,2.84
2021-01-15,12.54875,0.071002498,2.52
2021-01-16,17.350416666666664,-0.113008693,2.42
2021-01-17,22.690416666666675,-0.203648418,1.81
2021-01-18,21.92375,0.051675126,2.35
2021-01-19,22.566666666666663,0.135608122,2.1
2021-01-20,16.779166666666665,-0.031593062,3.67
2021-01-21,22.281666666666663,0.0834166013999999,1.8
2021-01-22,27.97625,0.1588956885999999,6.23
2021-01-23,18.95458333333333,-0.340046346,1.77
2021-01-24,10.166666666666668,-0.036626995,1.91
2021-01-25,12.890416666666669,0.180200264,3.47
2021-01-26,11.9865,-0.0858798212,4.02
2021-01-27,8.27,0.122143082,3.93
2021-01-28,15.125,0.1720034891999999,3.27
2021-01-29,22.08833333333333,0.326374203,10.01
2021-01-30,20.48875,-0.0951347327999999,9.91
2021-01-31,18.552916666666665,0.143344164,7.5
2021-02-01,18.383750000000003,0.034519367,8.64
2021-02-02,15.57291666666667,0.280247271,6.06
2021-02-03,23.78833333333333,0.121495157,4.06
2021-02-04,24.40875,0.10293305,3.12
2021-02-05,17.080833333333334,0.06079514,3.73
2021-02-06,14.489166666666662,0.102043885,4.7
2021-02-07,15.554583333333335,-0.1682805077999999,6.0
2021-02-08,16.773333333333337,0.36384818,1.16
2021-02-09,30.367083333333337,0.148749173,9.41
2021-02-10,22.883750000000003,0.107376382,6.27
2021-02-11,26.147083333333335,0.0118376384,7.87
2021-02-12,22.7,0.317685574,5.19
2021-02-13,16.64916666666666,0.0319451062,7.86
2021-02-14,30.686666666666664,-0.208515033,5.05
2021-02-15,26.214583333333334,0.1632746974,5.17
2021-02-16,20.7325,0.086626127,4.12
2021-02-17,27.768750000000008,0.072902538,4.89
2021-02-18,18.74416666666666,0.309159756,3.76
2021-02-19,11.57625,0.012220537,2.16
2021-02-20,10.135833333333332,0.0552595032,2.81
2021-02-21,11.156249999999998,0.08840882,7.1
2021-02-22,23.474166666666672,0.0656591904,4.85
2021-02-23,23.64375,-0.0078205983999999,7.15
2021-02-24,28.964166666666674,0.0168927,4.55
2021-02-25,15.745416666666666,0.105438314,3.41
2021-02-26,15.945416666666668,0.092393771,3.82
2021-02-27,9.524166666666666,-0.0325668134,4.02
2021-02-28,24.61625,0.035473518,5.83
2021-03-01,14.231666666666667,0.0529651246,3.66
2021-03-02,21.71625,0.188903794,6.34
2021-03-03,19.126249999999995,0.1264207488,9.88
2021-03-04,17.103749999999994,0.133254915,10.53
2021-03-05,15.85625,0.132803336,8.37
2021-03-06,14.685416666666669,-0.03217626,11.41
2021-03-07,7.475833333333333,-0.052796882,3.75
2021-03-08,16.878333333333334,0.082665698,2.89
2021-03-09,25.63583333333333,0.361067802,8.9
2021-03-10,27.17,0.0604193994,6.56
2021-03-11,21.781666666666663,-0.106010357,7.13
2021-03-12,11.332499999999998,0.029711165,3.69
2021-03-13,15.261666666666663,0.181056529,8.28
2021-03-14,19.254782608695653,0.263286829,6.15
2021-03-15,21.08458333333333,-0.1077983932,8.26
2021-03-16,18.72125,0.121241294,4.76
2021-03-17,27.849583333333324,-0.0122262617999999,10.38
2021-03-18,22.125833333333336,0.058352049,5.33
2021-03-19,12.071249999999996,-0.1809794321999999,5.92
2021-03-20,10.21,-0.416842639,7.14
2021-03-21,14.627083333333331,0.07321021,7.53
2021-03-22,20.570833333333336,0.320598453,15.38
2021-03-23,18.86583333333333,-0.014164135,6.86
2021-03-24,22.402083333333337,-0.026030978,4.11
2021-03-25,11.369166666666668,0.19527629,3.23
2021-03-26,13.878333333333336,0.1511786163999999,8.29
2021-03-27,20.082083333333333,0.0291283632,10.49
2021-03-28,17.25166666666667,0.345165491,12.61
2021-03-29,11.660000000000002,0.018815141,5.53
2021-03-30,5.163750000000001,0.031188008735162084,4.11
2021-03-31,6.017500000000001,0.102361254,3.71
2021-04-01,9.714166666666666,0.217974976,3.57
2021-04-02,10.825,0.1039422326,2.64
2021-04-03,11.120000000000005,0.080113985,2.39
2021-04-04,8.950833333333334,0.1283028762,2.16
2021-04-05,10.714583333333332,-0.10820327,3.01
2021-04-06,18.96916666666667,0.160939977,4.94
2021-04-07,12.50291666666667,0.157393634,4.08
2021-04-08,12.902499999999998,0.1117654,3.56
2021-04-09,10.930416666666666,0.102700531,3.05
2021-04-10,12.350416666666666,0.126408204,3.2
2021-04-11,23.3425,-0.1186089344,8.11
2021-04-12,20.65458333333333,0.0388931082,5.65
2021-04-13,26.941666666666663,0.270000011,6.86
2021-04-14,24.85708333333333,0.296917439,4.72
2021-04-15,17.230833333333333,0.02341051,8.55
2021-04-16,8.312916666666668,0.255270481,3.13
2021-04-17,9.484583333333331,-0.008638951,3.04
2021-04-18,10.195,-0.03407261,3.58
2021-04-19,8.100833333333334,0.579587817,4.45
2021-04-20,5.742916666666667,0.0461117895999999,2.55
2021-04-21,6.717083333333332,0.224522188,2.46
2021-04-22,12.244583333333336,0.080385216,2.69
2021-04-23,7.217083333333331,0.234330922,2.24
2021-04-24,6.846666666666667,0.066736706,2.48
2021-04-25,10.65708333333333,0.160543978,5.37
2021-04-26,13.724166666666664,0.186946929,5.58
2021-04-27,11.26875,-0.0562629533999999,5.67
2021-04-28,10.754583333333333,-0.1163681476,3.69
2021-04-29,11.612499999999995,0.598897815,3.56
2021-04-30,20.25833333333333,0.314117193,1.9
2021-05-01,22.069166666666664,0.0005007707999999,2.83
2021-05-02,14.70625,0.529999971,3.6
2021-05-03,20.79791666666667,0.024741361,2.2
2021-05-04,12.005833333333335,0.033915122,2.13
2021-05-05,8.659166666666668,0.168929815,2.32
2021-05-06,8.444583333333334,0.045220675,1.31
2021-05-07,9.945000000000002,-0.059525404,2.27
2021-05-08,8.189166666666665,0.112218291,2.58
2021-05-09,6.3625,-0.134867087,2.09
2021-05-10,6.862916666666666,0.012452493,1.96
2021-05-11,6.249583333333335,0.004443118,1.91
2021-05-12,6.725833333333334,-0.021684896,1.87
2021-05-13,7.3975000000000035,0.248829569,1.91
2021-05-14,18.07333333333333,0.1028317385999999,2.89
2021-05-15,12.832083333333337,0.1206528912,3.46
2021-05-16,8.854166666666666,-0.0128164354,25.85
2021-05-17,8.02,-0.127980091,1.39
2021-05-18,7.0825,0.0053839357999999,1.25
2021-05-19,13.77458333333333,-0.1088934578,1.28
2021-05-20,5.84375,-0.0265183681999999,1.59
2021-05-21,9.351666666666668,0.045370121,1.27
2021-05-22,6.850416666666668,0.0204274194,1.57
2021-05-23,5.591666666666665,0.050067794,1.75
2021-05-24,5.142499999999999,0.180253342,1.7
2021-05-25,5.387083333333332,-0.006800825,2.44
2021-05-26,4.686249999999999,0.043316193,25.61
2021-05-27,7.098749999999999,0.134898737,25.61
2021-05-28,7.94,0.155022442,25.83
2021-05-29,8.555416666666666,0.102209124,2.88
2021-05-30,14.891666666666666,0.0718739168,1.93
2021-05-31,21.68708333333333,-0.460000008,1.59
2021-06-01,24.27333333333333,0.008192214,1.51
2021-06-02,18.15458333333333,0.142549604,1.51
2021-06-03,36.51791666666666,0.016804973,1.91
2021-06-04,22.35666666666667,-0.0062279502,1.26
2021-06-05,22.364999999999995,0.0616055294,1.05
2021-06-06,17.847916666666666,0.0427848491999999,1.25
2021-06-07,18.358333333333334,0.1210753218,1.15
2021-06-08,11.722083333333336,-0.0130779071999999,1.57
2021-06-09,8.4475,0.0643246896,1.0
2021-06-10,12.900833333333331,-0.0478269829999999,1.28
2021-06-11,16.88791666666667,-0.200000003,1.47
2021-06-12,6.715416666666669,0.133117557,1.18
2021-06-13,10.434166666666664,0.270000011,1.09
2021-06-14,14.89125,0.1643157584,1.48
2021-06-15,17.500833333333333,0.0562350519999999,1.1
2021-06-16,12.239166666666668,-0.0129460058,1.37
2021-06-17,11.75,-0.0010654536,1.32
2021-06-18,15.606250000000005,0.0781477096,1.16
2021-06-19,12.47375,0.08057005,1.25
2021-06-20,11.46,0.015495803,1.4
2021-06-21,6.192916666666668,0.1047222548,1.35
2021-06-22,9.134583333333332,0.086234678,1.25
2021-06-23,11.216666666666669,0.0122991632,1.38
2021-06-24,14.797916666666664,0.0294165308,1.16
2021-06-25,7.708333333333332,-0.0221629846,1.66
2021-06-26,4.317083333333333,-0.052440967,1.51
2021-06-27,6.160416666666667,-0.0495128262,1.41
2021-06-28,10.254999999999995,0.119999997,1.38
2021-06-29,18.19,-0.0053812859999999,0.79
2021-06-30,9.798749999999998,0.1108855783999999,0.89
2021-07-01,10.633333333333333,0.0910975232,0.97
2021-07-02,15.398749999999998,0.0030595243999999,1.13
2021-07-03,11.826249999999996,0.007193658,1.16
2021-07-04,9.320416666666668,0.111113347,1.28
2021-07-05,8.058750000000002,-0.014808651,1.47
2021-07-06,9.765833333333331,0.044008154,1.07
2021-07-07,6.849583333333334,-0.0069725037999999,1.12
2021-07-08,7.205833333333334,-0.0445813396,1.2
2021-07-09,8.992499999999998,0.1213807422,1.07
2021-07-10,7.192916666666668,0.027244691,0.88
2021-07-11,14.374166666666667,0.0232623892,1.08
2021-07-12,19.3875,-0.0865869396,0.96
2021-07-13,11.0825,-0.0576652972,0.84
2021-07-14,10.175833333333332,0.0786906411999999,1.1
2021-07-15,13.3825,0.0796747259999999,0.84
2021-07-16,14.340833333333336,0.0476683801999999,0.9
2021-07-17,8.313333333333334,-0.0109045108,1.13
2021-07-18,3.380833333333334,0.1153695642,1.06
2021-07-19,5.272083333333333,0.0094133686,0.75
2021-07-20,5.035416666666666,-0.0389131872,0.86
2021-07-21,2.8608333333333325,-0.1413811622,0.84
2021-07-22,3.360416666666667,-0.0676967602,0.89
2021-07-23,4.652916666666667,0.0192045268,0.8
2021-07-24,3.0750000000000006,-0.0387550788,0.97
2021-07-25,3.241249999999999,0.0622779813999999,0.92
2021-07-26,5.055416666666667,0.0076421358,0.85
2021-07-27,7.242083333333336,-0.0499243336,1.0
2021-07-28,7.444166666666668,-0.0047541661999999,1.22
2021-07-29,3.8229166666666674,-0.0034862237999999,0.89
2021-07-30,2.7466666666666666,-0.0130412266,1.38
2021-07-31,2.224166666666666,-0.0771328556,1.07
2021-08-01,2.4845833333333327,-0.0500804543999999,0.95
2021-08-02,3.614583333333334,0.0257540416,0.81
2021-08-03,4.638750000000001,-0.0540000426,1.17
2021-08-04,3.62875,0.0820617224,0.69
2021-08-05,4.229166666666666,0.1085182464,0.95
2021-08-06,4.746250000000001,0.0706125326,1.12
2021-08-07,8.197083333333333,0.0511763436,1.22
2021-08-08,13.667083333333332,0.1229929834,0.95
2021-08-09,12.98166666666667,-0.0363955422,0.89
2021-08-10,12.857916666666668,0.0834294311999999,1.14
2021-08-11,6.514999999999998,0.0667227086,0.94
2021-08-12,6.315833333333333,0.0445566147999999,1.1
2021-08-13,7.073333333333332,0.219999999,1.35
2021-08-14,6.187916666666665,-0.0688085614,1.21
2021-08-15,9.075833333333335,-0.0577104086,0.98
2021-08-16,11.293333333333331,0.0718727688,0.96
2021-08-17,8.362083333333333,0.048130241,0.92
2021-08-18,4.906666666666666,0.1067886546,1.57
2021-08-19,4.692916666666666,0.009966615,1.04
2021-08-20,7.494583333333334,-0.0626918258,0.87
2021-08-21,11.14708333333333,-0.0201183148,1.06
2021-08-22,10.195,0.0160726584,1.31
2021-08-23,13.23291666666666,-0.0885688406,1.06
2021-08-24,12.883333333333333,0.0546037802,1.01
2021-08-25,10.594583333333334,0.0506090622,1.16
2021-08-26,12.396250000000002,0.0669430264,0.96
2021-08-27,14.156666666666666,0.200000003,1.14
2021-08-28,9.59291666666667,-0.032753825,1.09
2021-08-29,7.922916666666663,-0.059999999,1.03
2021-08-30,6.071666666666666,-0.1298559332,1.13
2021-08-31,8.815833333333334,0.1216539696,0.81
2021-09-01,12.073750000000002,0.0430055522,1.23
2021-09-02,15.115833333333333,0.1553059607999999,1.16
2021-09-03,16.644166666666674,0.0476918644,0.56
2021-09-04,9.3825,0.0185563428,20.53
2021-09-05,9.692916666666669,0.0585335352,20.66
2021-09-06,9.641666666666666,0.1543439583999999,20.83
2021-09-07,13.572083333333335,0.0179778424,0.93
2021-09-08,12.44791666666667,-0.01,0.83
2021-09-09,9.065416666666666,-0.0399482936,1.21
2021-09-10,14.583333333333336,0.0132377224,1.04
2021-09-11,11.801666666666664,0.0704458376,0.86
2021-09-12,7.628333333333333,-0.0195061216,1.18
2021-09-13,3.7166666666666655,0.0400413636,1.16
2021-09-14,11.651250000000005,0.1748630682,1.0
2021-09-15,14.447499999999996,0.053296874,1.05
2021-09-16,17.788333333333338,-0.0187433455999999,0.97
2021-09-17,16.107916666666668,0.0279461364,1.42
2021-09-18,13.488749999999998,0.0057254091999999,1.17
2021-09-19,13.569583333333332,0.0382010992,1.06
2021-09-20,10.46625,0.0580165006,1.33
2021-09-21,5.562916666666666,0.0181302402,1.03
2021-09-22,6.700416666666665,0.090000004,0.93
2021-09-23,10.215416666666668,-0.1340280891999999,1.06
2021-09-24,11.244166666666668,-0.0958497516,1.11
2021-09-25,7.425000000000001,-0.045441419,1.14
2021-09-26,6.989166666666667,-0.0069549366,1.31
2021-09-27,9.445000000000002,0.0387077055999999,1.03
2021-09-28,6.039166666666666,0.0798797648,1.17
2021-09-29,11.312500000000002,0.0362387584,1.1
2021-09-30,12.659583333333332,0.0097371118,1.18
2021-10-01,31.79875,-0.01,1.37
2021-10-02,16.532916666666665,0.0590558457999999,1.47
2021-10-03,21.304166666666667,0.304938018,19.98
2021-10-04,20.42458333333333,0.0444984486,1.21
2021-10-05,18.695833333333336,0.0592548611999999,1.33
2021-10-06,15.965833333333329,-0.150000006,0.93
2021-10-07,19.21041666666667,0.036855004,1.03
2021-10-08,33.31208333333333,0.0618428736,1.37
2021-10-09,13.373333333333331,0.0168555288,1.05
2021-10-10,14.822083333333335,0.0218664278,0.82
2021-10-11,29.19416666666668,0.087247645,1.36
2021-10-12,24.56791666666668,-0.1501505046,1.02
2021-10-13,13.548750000000004,0.0560291673999999,0.76
2021-10-14,10.262500000000005,-0.019663664,1.08
2021-10-15,10.86625,0.102224015,1.23
2021-10-16,9.605000000000002,-0.0752617016,0.86
2021-10-17,17.022499999999997,-0.230000004,0.94
2021-10-18,6.479166666666665,0.1220022232,1.37
2021-10-19,7.568333333333334,0.100004703,1.3
2021-10-20,14.524166666666666,-0.0847569054,1.24
2021-10-21,17.799583333333334,-0.0313955422,1.32
2021-10-22,25.36875,0.110021599,1.11
2021-10-23,16.785833333333333,-0.073018521,1.49
2021-10-24,13.652083333333335,0.08242441,1.19
2021-10-25,18.913333333333338,0.1313764112,1.11
2021-10-26,14.196666666666664,-0.077859446,1.29
2021-10-27,11.635833333333332,-0.0461556455999999,1.46
2021-10-28,13.824166666666672,-0.0767749994,1.14
2021-10-29,11.46875,0.1429298923999999,1.46
2021-10-30,9.877916666666666,-0.167164356,1.94
2021-10-31,11.86833333333333,0.111216433,1.7
2021-11-01,16.145833333333336,0.189999998,2.32
2021-11-02,11.597499999999998,0.128825292,1.07
2021-11-03,13.24,0.0160507185999999,2.29
2021-11-04,12.915833333333332,0.040903654,1.17
2021-11-05,13.375,0.2581197709999999,1.18
2021-11-06,16.745833333333334,0.0178814247999999,1.04
2021-11-07,11.8852,-0.1815407675999999,1.13
2021-11-08,11.2525,0.087284796,2.33
2021-11-09,12.013750000000003,0.107366182,3.15
2021-11-10,10.777916666666664,0.0532498005999999,2.27
2021-11-11,11.384583333333332,0.031085759,2.05
2021-11-12,11.630416666666669,-0.0830604912,2.48
2021-11-13,9.75333333333333,-0.0641248358,1.0
2021-11-14,13.44333333333333,0.12536341,1.15
2021-11-15,15.598333333333338,0.0693183852,1.05
2021-11-16,12.00958333333334,-0.379999995,0.72
2021-11-17,9.847500000000002,0.1104438208,1.27
2021-11-18,14.625416666666666,0.1628087161999999,1.01
2021-11-19,10.546666666666669,-0.0817290924,1.02
2021-11-20,10.309166666666664,0.0855949846,0.93
2021-11-21,12.519999999999998,0.0630757674,1.04
2021-11-22,31.825833333333332,0.0721876366,0.75
2021-11-23,22.6275,-0.104580924,0.97
2021-11-24,13.785416666666668,-0.75,0.92
2021-11-25,17.955416666666668,-0.217446998,0.86
2021-11-26,16.284166666666668,-0.028462076,1.3
2021-11-27,9.220416666666669,-0.010963661,3.41
2021-11-28,8.54875,-0.0126586742,6.24
2021-11-29,10.153333333333332,-0.026534967,11.13
2021-11-30,11.615833333333336,-0.0547075068,6.44
2021-12-01,13.674583333333333,0.0378373215999999,2.86
2021-12-02,13.505416666666664,0.0773163742,1.22
2021-12-03,11.445416666666668,0.067056731,1.31
2021-12-04,14.415,0.2047379912,1.21
2021-12-05,16.73458333333333,-0.0332261452,1.53
2021-12-06,14.854166666666666,0.0167283083999999,2.22
2021-12-07,13.344166666666666,0.031188008735162084,1.6
2021-12-08,13.907916666666672,-0.0823893555999999,1.25
2021-12-09,18.26583333333333,-0.175254568,1.69
2021-12-10,11.634166666666667,0.0291805907999999,2.1
2021-12-11,10.72875,-0.035094839,2.25
2021-12-12,9.184166666666668,0.059899454,3.58
2021-12-13,20.75208333333333,0.0016561749999999,4.63
2021-12-14,17.19875,0.006390056,2.16
2021-12-15,28.9575,0.1035595101999999,2.0
2021-12-16,17.64291666666666,0.0714162044,2.21
2021-12-17,12.814583333333331,0.1454175992,2.37
2021-12-18,11.327916666666669,0.031673703,4.07
2021-12-19,10.527083333333334,-0.314893991,6.88
2021-12-20,15.222916666666665,-0.019125292,5.77
2021-12-21,36.81541666666666,-0.0319527904,4.13
2021-12-22,31.71458333333334,-0.00505487,4.77
2021-12-23,32.718333333333334,-0.0865664095999999,2.25
2021-12-24,14.83166666666667,-0.0817403136,3.46
2021-12-25,20.860416666666666,6.35e-07,3.58
2021-12-26,21.33083333333333,0.162678048,6.49
2021-12-27,31.2425,0.020718392,7.6
2021-12-28,10.109583333333331,-0.048788906,3.53
2021-12-29,13.875833333333334,0.095622227,6.42
2021-12-30,10.384583333333332,0.0833805786,9.5
2021-12-31,10.457916666666668,0.038978941,5.73
