date,open_SO2,sate_SO2,"PWD Juction, Kohima - NPCB"
2021-03-04,3.1825,0.1517401478,19.82
2021-03-05,7.652500000000002,0.0662764378,20.27
2021-03-06,2.5483333333333333,0.1536932138,20.03
2021-03-07,3.934583333333333,-0.349999994,19.81
2021-03-08,3.202083333333333,-0.0580032459999999,20.2
2021-03-09,2.960833333333332,0.0974322252,20.23
2021-03-10,2.879583333333334,0.540000021,20.03
2021-03-11,2.7625,-0.730000019,20.15
2021-03-12,1.9854166666666664,0.017227285,20.25
2021-03-13,1.2679166666666668,0.170432227,20.54
2021-03-14,3.713478260869566,-0.0211458309999999,14.23
2021-03-15,1.6741666666666666,-0.0565123462,13.65
2021-03-16,1.383333333333333,0.150000006,15.12
2021-03-17,1.0070833333333336,0.0186643108,15.17
2021-03-18,1.7308333333333337,0.25852567,20.78
2021-03-19,1.4745833333333331,-0.037268039,20.51
2021-03-20,1.2608333333333333,-0.002881375,20.61
2021-03-21,1.7512500000000004,-0.02224933,20.01
2021-03-22,1.8516666666666663,0.173463719,20.1
2021-03-23,1.8387499999999997,-0.048754457,20.53
2021-03-24,2.6283333333333334,0.0406111662,20.28
2021-03-25,3.4600000000000004,0.084763724,20.22
2021-03-26,2.3908333333333336,0.09775804,20.44
2021-03-27,1.9279166666666667,0.165201575,20.1
2021-03-28,2.2175,-0.14452906,20.13
2021-03-29,3.2779166666666675,0.0277429368,20.36
2021-03-30,2.473333333333333,0.06387636125436409,20.33
2021-03-31,2.238333333333333,0.0402980622,19.77
2021-04-01,1.53,0.2013738262,20.11
2021-04-02,1.3466666666666665,0.0917420343999999,19.85
2021-04-03,2.552083333333333,0.101732813,20.13
2021-04-04,2.28,0.054114603,20.1
2021-04-05,2.7225,0.0897536124,20.15
2021-04-06,1.7733333333333334,-0.150000006,20.15
2021-04-07,1.6120833333333335,0.1498889944,20.27
2021-04-08,1.541666666666667,0.162818715,20.6
2021-04-09,1.4187500000000002,-0.0120805834,20.37
2021-04-10,1.1829166666666666,0.0600221797999999,20.17
2021-04-11,3.451666666666668,0.05822226,20.61
2021-04-12,3.3091666666666675,0.085244536,20.41
2021-04-13,3.86375,-0.041973557,20.43
2021-04-14,4.929166666666667,0.351214528,20.4
2021-04-15,2.477916666666668,-0.015013606,20.51
2021-04-16,1.9675,0.0302316087999999,20.71
2021-04-17,1.6450000000000002,0.0737192706,20.82
2021-04-18,1.432083333333333,0.0232888403999999,20.82
2021-04-19,2.6358333333333337,0.863535345,20.83
2021-04-20,3.83875,0.533684552,21.12
2021-04-21,3.168333333333333,0.203333333,21.29
2021-04-22,1.2241666666666664,-0.003445504,21.75
2021-04-23,1.3016666666666663,-0.0252950358,21.88
2021-04-24,0.7937500000000001,0.571166694,22.09
2021-04-25,1.0358333333333336,0.061265613,22.02
2021-04-26,1.6945833333333338,0.0129209967999999,21.71
2021-04-27,2.1558333333333333,0.173481852,22.02
2021-04-28,1.445833333333333,-0.170000002,22.32
2021-04-29,1.862083333333333,0.481069028,22.25
2021-04-30,2.263333333333333,0.264745027,22.51
2021-05-01,0.8154166666666667,-0.0178014756,22.01
2021-05-02,2.2087500000000007,0.1580691382,21.66
2021-05-03,1.675,0.0472632221999999,21.66
2021-05-04,1.9375,-0.018284168,21.84
2021-05-05,1.544166666666667,0.0440068431999999,21.73
2021-05-06,1.03875,0.1448292094,21.58
2021-05-07,2.4650000000000003,0.0244322267999999,21.72
2021-05-08,1.6391666666666664,0.0160128411999999,21.91
2021-05-09,1.97125,0.0896641698,21.94
2021-05-10,2.5575,0.0330000014,22.01
2021-05-11,1.8795833333333332,0.092194781,21.93
2021-05-12,1.39375,0.0483609966,21.89
2021-05-13,0.7304166666666667,0.078340207,22.03
2021-05-14,0.5287499999999999,0.0326142143999999,21.84
2021-05-15,0.8941666666666666,0.0344009741999999,22.15
2021-05-16,2.0108333333333333,0.180000007,22.74
2021-05-17,0.8108333333333334,-0.0662302776,22.38
2021-05-18,0.6579166666666668,0.0713333336,22.47
2021-05-19,0.5704166666666667,0.0397390274,22.29
2021-05-20,0.4012500000000001,0.1501445824,22.45
2021-05-21,0.4958333333333334,0.1193280306,22.81
2021-05-22,0.9454166666666668,0.0618611834,23.29
2021-05-23,1.0583333333333331,0.130501956,22.95
2021-05-24,0.2,0.1780168357999999,22.76
2021-05-25,0.1695833333333333,0.046786381,22.57
2021-05-26,0.2858333333333333,0.022708664,22.93
2021-05-27,1.8245833333333328,-0.1340608783999999,22.68
2021-05-28,1.7008333333333334,0.1852851713999999,22.8
2021-05-29,1.4325,0.50999999,22.61
2021-05-30,0.9700000000000002,0.076117361,22.62
2021-05-31,0.5895833333333335,0.0158495221999999,23.38
2021-06-01,0.7254166666666667,0.0624322272,23.5
2021-06-02,1.4762500000000005,0.1685009256,22.87
2021-06-03,1.7566666666666668,0.1234955684,22.9
2021-06-04,1.2775000000000003,0.0769687504,23.09
2021-06-05,0.5154166666666667,-0.0503477606,23.04
2021-06-06,0.8875000000000001,0.0724282428,23.15
2021-06-07,0.5454166666666668,0.21554119,23.36
2021-06-08,0.6783333333333332,-0.0182970979999999,23.31
2021-06-09,0.935,-0.0024336994,23.47
2021-06-10,0.8145833333333333,0.0341110436,23.02
2021-06-11,0.3604166666666666,0.001969829,23.22
2021-06-12,0.1820833333333333,0.0456878115999999,23.39
2021-06-13,0.2841666666666667,0.0503878744,23.48
2021-06-14,0.9466666666666668,0.0668717168,23.11
2021-06-15,0.2729166666666667,0.1053774804,23.54
2021-06-16,0.2716666666666667,0.0633118256,23.84
2021-06-17,0.2345833333333333,0.0449537116,23.66
2021-06-18,0.4016666666666666,0.021805126,23.76
2021-06-19,0.2883333333333334,0.0857047122,23.89
2021-06-20,0.5312500000000001,-0.033413666,23.78
2021-06-21,0.55625,0.0978916286,23.92
2021-06-22,0.40375,0.200000003,23.93
2021-06-23,0.7712499999999999,0.337499976,24.07
2021-06-24,0.5554166666666667,0.1749583958,23.73
2021-06-25,0.9137499999999996,0.0889939959999999,24.51
2021-06-26,0.4791666666666667,0.0330000028,25.84
2021-06-27,0.535,0.2493153532,25.93
2021-06-28,0.3195833333333333,0.1837268336,24.86
2021-06-29,0.31375,0.1281371912,24.09
2021-06-30,0.3591666666666667,0.1757665202,24.29
2021-07-01,0.3683333333333333,0.020100127,24.39
2021-07-02,0.5075,-0.1219772542,24.41
2021-07-03,0.3704166666666666,-0.0585132746,25.33
2021-07-04,0.5133333333333333,-0.256631732,25.76
2021-07-05,1.4170833333333333,0.0102953306,25.51
2021-07-06,0.51625,0.1623705274,24.91
2021-07-07,0.3875,-0.0288575571999999,25.63
2021-07-08,0.4341666666666667,0.055110492,25.31
2021-07-09,0.4200000000000001,-0.0018115582,25.32
2021-07-10,0.1949999999999999,0.075279515,25.59
2021-07-11,0.34375,0.0982820086,25.44
2021-07-12,0.2520833333333334,0.05384359,26.26
2021-07-13,0.4775,-0.009422908,25.76
2021-07-14,0.5016666666666668,0.0440686084,25.79
2021-07-15,1.665416666666667,0.2079097218,26.25
2021-07-16,0.8070833333333333,0.119999997,25.72
2021-07-17,1.288333333333333,-0.0372294564,25.47
2021-07-18,1.3066666666666666,0.077228102,25.8
2021-07-19,0.7187500000000001,0.1599545372,25.92
2021-07-20,0.9683333333333334,-0.01,26.21
2021-07-21,0.2816666666666667,0.0147354566,26.41
2021-07-22,0.1808333333333333,0.0667695197999999,26.21
2021-07-23,0.5733333333333334,0.0187752274,25.83
2021-07-24,1.16375,0.100000001,25.84
2021-07-25,0.62375,0.004780244,25.93
2021-07-26,0.3808333333333333,0.0266237569999999,26.17
2021-07-27,0.2308333333333333,0.1111106234,26.3
2021-07-28,0.2208333333333333,-0.0633846304,26.45
2021-07-29,0.2800000000000001,0.0106298563999999,26.47
2021-07-30,0.5412500000000001,0.040587113,26.26
2021-07-31,0.3883333333333333,0.0288182892,27.11
2021-08-01,0.3949999999999999,-0.0529496739999999,26.29
2021-08-02,0.5774999999999999,-0.0678835412,26.41
2021-08-03,0.43375,0.064999998,26.33
2021-08-04,0.3470833333333333,0.07407707,26.35
2021-08-05,0.3395833333333333,0.150000006,26.62
2021-08-06,0.3429166666666666,-0.001404481,26.33
2021-08-07,0.47875,-0.0251017165999999,26.46
2021-08-08,0.4591666666666667,0.1195019545999999,26.35
2021-08-09,0.57625,0.180000007,26.38
2021-08-10,0.52125,-0.095000006,26.89
2021-08-11,0.4850000000000001,0.2102362042,27.29
2021-08-12,0.4754166666666666,0.1113848567999999,27.37
2021-08-13,0.3124999999999999,-0.1436707439999999,26.88
2021-08-14,0.2916666666666667,0.1329276716,27.0
2021-08-15,0.3816666666666666,0.1785189472,26.93
2021-08-16,0.3741666666666667,-0.0515183409999999,27.32
2021-08-17,0.37125,-0.062214002,27.53
2021-08-18,0.3470833333333333,-0.0244441064,27.59
2021-08-19,0.5379166666666666,0.049527925,27.26
2021-08-20,0.5025,-0.039514631,27.32
2021-08-21,1.2641666666666669,-0.07,27.16
2021-08-22,0.9183333333333332,0.0722684062,27.51
2021-08-23,0.7383333333333333,0.0367779549999999,27.59
2021-08-24,0.5616666666666666,0.196321717,27.46
2021-08-25,0.4175000000000001,0.077760572,27.34
2021-08-26,0.3341666666666666,-0.0388816198,28.05
2021-08-27,0.3191666666666666,0.0262347621999999,28.39
2021-08-28,0.2275,0.0903930374,28.1
2021-08-29,0.2658333333333333,0.1477018792,28.12
2021-08-30,1.2054166666666668,0.2240211099999999,28.03
2021-08-31,1.5325,0.0867632216,28.08
2021-09-01,1.6287499999999997,0.1235181166,27.92
2021-09-02,0.7599999999999999,0.0290419115999999,28.14
2021-09-03,1.08875,0.0989233057999999,27.93
2021-09-04,0.8366666666666668,-0.024513275,28.0
2021-09-05,0.2116666666666666,-0.059999999,28.06
2021-09-06,0.2704166666666667,-0.170000002,28.4
2021-09-07,0.5958333333333333,0.0802690832,28.13
2021-09-08,0.54,0.0586679636,28.2
2021-09-09,0.6200000000000001,0.1248054822,28.6
2021-09-10,0.3583333333333333,0.099978946,30.41
2021-09-11,0.2891666666666666,-0.152564049,31.58
2021-09-12,0.1854166666666666,0.001876738,28.79
2021-09-13,0.2262499999999999,-0.068617821,29.12
2021-09-14,0.3320833333333334,-0.0738732832,29.55
2021-09-15,1.1641666666666666,-0.0003064708,29.06
2021-09-16,0.4191666666666666,0.0834877222,28.8
2021-09-17,0.2866666666666667,0.1154871966,29.02
2021-09-18,0.7241666666666667,0.189999998,28.52
2021-09-19,0.4420833333333334,0.0788698114,28.25
2021-09-20,1.2283333333333333,0.109999999,28.88
2021-09-21,0.51125,-0.0368456464,28.56
2021-09-22,0.8404166666666667,-0.0845701547999999,28.66
2021-09-23,0.6191666666666668,0.037006969,28.77
2021-09-24,0.4062500000000001,0.064007709,28.74
2021-09-25,0.4108333333333334,0.0312469022,29.52
2021-09-26,0.2508333333333333,-0.030037919,29.59
2021-09-27,0.3558333333333334,0.105102986,28.4
2021-09-28,1.3258333333333334,0.0037282031999999,29.05
2021-09-29,1.846666666666667,0.0278480187999999,28.74
2021-09-30,1.3470833333333332,0.0460367365999999,28.59
2021-10-01,0.9683333333333334,0.044842696,28.9
2021-10-02,0.8654166666666666,0.0936586319999999,29.26
2021-10-03,0.4095833333333333,0.0707472882,28.77
2021-10-04,0.5445833333333333,0.0546210528,28.77
2021-10-05,0.8758333333333334,-0.0932953028,28.92
2021-10-06,1.9329166666666664,0.239999995,29.24
2021-10-07,1.780833333333333,0.1146753405999999,29.33
2021-10-08,1.8033333333333337,-0.0013452133999999,29.38
2021-10-09,1.2766666666666666,0.0920644164,29.75
2021-10-10,0.8108333333333332,0.0678811011999999,29.19
2021-10-11,1.2479166666666668,0.1341376834,29.69
2021-10-12,1.0575,0.143249825,30.0
2021-10-13,0.5658333333333333,0.109999999,29.77
2021-10-14,0.9008333333333334,-0.0328902164,29.96
2021-10-15,0.47875,-0.090000004,30.09
2021-10-16,0.1612499999999999,-0.0112337105999999,30.14
2021-10-17,0.1999999999999999,0.2074647294,30.29
2021-10-18,0.19625,0.0394496503999999,30.2
2021-10-19,0.6941666666666667,0.0269061062,29.61
2021-10-20,0.5083333333333334,0.043501953,29.31
2021-10-21,0.6845833333333333,0.309563333,29.27
2021-10-22,2.094583333333333,0.02,29.29
2021-10-23,1.3150000000000002,0.0417111268,29.52
2021-10-24,1.1150000000000002,0.189999998,29.37
2021-10-25,1.9016666666666664,-0.0578053535999999,29.71
2021-10-26,1.63,0.0591594453999999,29.88
2021-10-27,1.364583333333333,0.0328415656,29.3
2021-10-28,1.3687500000000004,0.050000001,30.0
2021-10-29,1.5179166666666664,0.25999999,29.77
2021-10-30,1.1045833333333333,0.034677559,29.5
2021-10-31,1.16125,0.2683259934,29.51
2021-11-01,2.1004166666666664,0.0194871892,29.85
2021-11-02,1.2008333333333334,0.382256299,29.92
2021-11-03,1.9420833333333332,-0.0007187352,29.89
2021-11-04,2.254166666666667,0.0603110894,30.97
2021-11-05,1.753333333333333,-0.17965433,30.07
2021-11-06,1.28,-0.112061247,30.3
2021-11-07,1.006,-0.043051358,30.22
2021-11-08,2.9675,0.1966462336,30.2
2021-11-09,2.385833333333333,0.125062346,30.25
2021-11-10,1.9329166666666664,-0.1169667902,30.27
2021-11-11,2.42375,0.0903246132,30.05
2021-11-12,1.482083333333333,0.1097498128,30.03
2021-11-13,1.6691666666666674,0.200000003,30.03
2021-11-14,1.6325,-0.229710668,30.06
2021-11-15,2.1787499999999995,0.1475012071999999,30.68
2021-11-16,1.7525000000000004,-0.257499993,30.49
2021-11-17,1.7966666666666662,0.1594336043999999,30.16
2021-11-18,1.8491666666666664,0.081525922,30.28
2021-11-19,2.4654166666666666,0.1356182128,30.28
2021-11-20,1.895833333333333,0.057355735,30.4
2021-11-21,1.8270833333333336,0.245374322,30.39
2021-11-22,1.7420833333333337,-0.112256214,30.72
2021-11-23,2.020833333333333,0.151059687,31.35
2021-11-24,1.8879166666666665,0.139527332,30.35
2021-11-25,2.7341666666666664,0.026914282,30.15
2021-11-26,2.78875,0.0298391203999999,29.79
2021-11-27,1.1283333333333336,-0.141326055,30.08
2021-11-28,0.8670833333333333,-0.0544607089999999,30.46
2021-11-29,1.2520833333333334,0.197668612,30.04
2021-11-30,1.0870833333333334,-0.080324218,30.34
2021-12-01,1.34875,0.1089948549999999,30.4
2021-12-02,2.4154166666666668,0.349984854,31.08
2021-12-03,2.90125,0.0953563685999999,30.57
2021-12-04,1.3854166666666667,-0.0329984202,30.38
2021-12-05,0.9433333333333336,0.1124274756,30.43
2021-12-06,0.3012499999999999,0.0076230591999999,30.92
2021-12-07,0.8983333333333333,0.06387636125436409,31.4
2021-12-08,1.6995833333333332,0.0809869754,30.83
2021-12-09,1.707083333333333,0.077628911,30.64
2021-12-10,1.9083333333333332,0.0467181464,30.93
2021-12-11,0.6620833333333335,0.111809991,31.03
2021-12-12,1.3150000000000002,0.0494133144,30.92
2021-12-13,1.6629166666666666,-0.050000001,30.88
2021-12-14,1.850416666666667,0.0701006628,31.05
2021-12-15,1.4295833333333332,-0.104353793,31.93
2021-12-16,1.3441666666666665,0.213735968,32.15
2021-12-17,1.8445833333333332,0.0141716811999999,31.56
2021-12-18,1.8845833333333333,0.271336913,31.53
2021-12-19,1.12,0.1187310492,32.66
2021-12-20,1.669166666666667,0.021276601,31.41
2021-12-21,2.207083333333333,0.090017896,31.72
2021-12-22,1.4670833333333335,0.0049786189999999,30.45
2021-12-23,1.2129166666666669,-0.414821774,30.55
2021-12-24,2.0725,0.107603282,30.76
2021-12-25,0.8329166666666666,0.341544569,31.06
2021-12-26,1.1529166666666668,-0.0287096825999999,30.89
2021-12-27,1.8483333333333332,0.043098498,31.59
2021-12-28,1.7170833333333333,-0.0338903326,31.58
2021-12-29,2.4633333333333334,0.068668046,30.92
2021-12-30,3.1620833333333334,0.0634357912,31.37
2021-12-31,1.4316666666666666,0.180121109,31.46
