date,open_SO2,sate_SO2,"Central School, Lucknow - CPCB","Gomti Nagar, Lucknow - UPPCB","Kukrail Picnic Spot-1, Lucknow - UPPCB","Lalbagh, Lucknow - CPCB","Nishant Ganj, Lucknow - UPPCB"
2021-01-04,11.074583333333337,0.286,7.65,16.38,7.65,13.445,7.65
2021-01-05,23.460000000000004,0.2100000016,13.85,16.68,13.85,11.9575,13.85
2021-01-06,18.5025,0.540000021,19.73,15.26,19.73,12.3325,19.73
2021-01-07,19.03458333333333,0.0180000035999999,12.56,15.27,12.56,10.322500000000002,12.56
2021-01-08,24.105833333333337,-0.1520000042,14.33,15.47,14.33,12.2675,14.33
2021-01-09,12.915,0.0579999956,14.69,15.64,14.69,13.08,14.69
2021-01-10,14.235833333333332,0.050000001,13.44,15.91,13.44,8.4475,13.44
2021-01-11,17.79708333333333,0.2680000079999999,12.48,16.13,12.48,9.305,12.48
2021-01-12,15.662500000000003,0.200000003,12.89,15.78,12.89,9.8675,12.89
2021-01-13,23.414166666666663,0.295999998,19.96,13.36,19.96,11.695,19.96
2021-01-14,44.285,-0.0119999981999999,19.6,14.1,19.6,13.8925,19.6
2021-01-15,19.285416666666663,-0.079999998,24.6,14.97,24.6,15.6425,24.6
2021-01-16,11.444583333333332,-0.0560000037999999,20.72,15.37,20.72,11.08,20.72
2021-01-17,7.23875,-0.0680000006,23.07,15.77,23.07,12.4,23.07
2021-01-18,18.611666666666668,-0.1699999974,21.55,15.33,21.55,15.990000000000002,21.55
2021-01-19,15.550833333333337,0.1640000008,17.86,15.14,17.86,12.145,17.86
2021-01-20,17.231666666666666,0.1260000022,11.64,11.99,11.64,9.67,11.64
2021-01-21,25.03750000000001,0.560000002,9.38,12.45,9.38,11.4425,9.38
2021-01-22,17.826666666666664,0.108,11.22,13.65,11.22,17.345,11.22
2021-01-23,10.365833333333333,0.212000005,9.95,14.87,9.95,11.7175,9.95
2021-01-24,16.362083333333334,-0.219999999,8.19,15.3,8.19,10.7725,8.19
2021-01-25,14.106250000000005,-0.066000007,6.41,14.62,6.41,10.5175,6.41
2021-01-26,15.9325,0.1539999844,4.75,13.48,4.75,11.8375,4.75
2021-01-27,29.2075,0.0719999966,7.38,13.46,7.38,13.42,7.38
2021-01-28,29.335416666666674,-0.0780000002,10.1,17.75,10.1,15.1525,10.1
2021-01-29,17.976666666666663,-0.540000021,11.63,18.61,11.63,13.189999999999998,11.63
2021-01-30,13.47083333333333,-1.38,9.94,19.5,9.94,12.46,9.94
2021-01-31,19.064583333333328,0.25,9.05,20.22,9.05,13.3975,9.05
2021-02-01,27.477916666666676,-0.0260000045999999,10.26,20.37,10.26,14.7575,10.26
2021-02-02,26.042083333333338,-0.519999981,10.43,22.73,10.43,16.7275,10.43
2021-02-03,14.792083333333336,0.1560000004,10.96,19.83,10.96,13.7575,10.96
2021-02-04,11.000416666666666,0.1359999986,8.75,13.91,8.75,12.142499999999998,8.75
2021-02-05,16.88333333333333,0.0640000008,19.27,13.9,19.27,8.875,19.27
2021-02-06,15.534166666666664,-0.119999997,9.21,14.3,9.21,10.8075,9.21
2021-02-07,15.075416666666664,-0.189999998,11.55,14.52,11.55,11.3275,11.55
2021-02-08,16.53791666666667,-0.0820000014,6.32,14.78,6.32,10.7025,6.32
2021-02-09,31.888333333333332,0.2260000012,10.74,15.2,10.74,11.928,10.74
2021-02-10,20.323749999999997,0.1880000042,7.82,14.88,7.82,9.774,7.82
2021-02-11,18.604166666666664,0.49000001,8.12,15.31,8.12,8.888,8.12
2021-02-12,17.58375,-0.0779999994,8.21,15.82,8.21,8.922,8.21
2021-02-13,16.35166666666667,0.0679999948,9.48,16.08,9.48,8.55,9.48
2021-02-14,14.530000000000006,0.660000026,8.17,16.06,8.17,8.378,8.17
2021-02-15,19.41125,-0.119999997,10.17,16.03,10.17,8.636,10.17
2021-02-16,29.53,-0.50400001,9.93,16.26,9.93,9.393999999999998,9.93
2021-02-17,16.82541666666667,-0.224000003,9.78,16.87,9.78,9.566,9.78
2021-02-18,17.080833333333327,0.180000007,12.97,16.4,12.97,9.41,12.97
2021-02-19,18.989166666666662,0.1120000004,13.38,16.06,13.38,8.942000000000002,13.38
2021-02-20,18.691666666666663,0.209999993,11.01,16.56,11.01,9.094,11.01
2021-02-21,15.83125,-0.0179999987999999,12.7,16.8,12.7,11.14,12.7
2021-02-22,18.687500000000007,0.389999986,12.84,16.21,12.84,9.418,12.84
2021-02-23,20.305416666666662,0.090000004,11.86,16.49,11.86,10.228,11.86
2021-02-24,18.86541666666667,0.6280000218,9.5,16.71,9.5,12.112,9.5
2021-02-25,19.41208333333333,0.810000002,10.4,16.63,10.4,8.790000000000001,10.4
2021-02-26,18.361249999999995,0.3140000004,11.46,17.1,11.46,9.02,11.46
2021-02-27,12.860833333333334,1.24000001,10.87,17.26,10.87,6.832000000000001,10.87
2021-02-28,15.567083333333336,-0.5579999969999999,13.84,17.04,13.84,7.898000000000001,13.84
2021-03-01,19.33125,-0.1539999966,12.46,16.59,12.46,7.068,12.46
2021-03-02,21.40458333333333,-0.370000005,11.86,16.5,11.86,7.32,11.86
2021-03-03,24.815416666666675,1.26999998,12.69,16.29,12.69,8.926,12.69
2021-03-04,20.211250000000003,0.49000001,11.31,16.83,11.31,8.791999999999998,11.31
2021-03-05,26.226250000000004,-0.1639999978,9.56,16.41,9.56,6.4,9.56
2021-03-06,19.59583333333333,0.610000014,11.93,15.29,11.93,7.747999999999999,11.93
2021-03-07,18.83083333333333,0.1119999996,12.18,14.93,12.18,9.72,12.18
2021-03-08,13.22291666666666,0.239999995,6.94,14.46,6.94,7.464,6.94
2021-03-09,30.940416666666668,0.0199999986,10.56,13.4,10.56,6.014000000000001,10.56
2021-03-10,22.199166666666667,0.75,8.3,13.14,8.3,6.992,8.3
2021-03-11,18.68958333333333,-0.370000005,12.52,12.87,12.52,8.466,12.52
2021-03-12,16.456666666666667,-0.1639999986,10.46,12.38,10.46,5.68,10.46
2021-03-13,12.032916666666663,-0.159999996,7.95,12.27,7.95,7.67,7.95
2021-03-14,14.167391304347824,0.1519999998,7.57,12.38,7.57,7.0760000000000005,7.57
2021-03-15,15.852083333333333,-0.330000013,10.39,12.81,10.39,7.708,10.39
2021-03-16,16.297083333333337,0.0779999978,11.34,13.65,11.34,8.453999999999999,11.34
2021-03-17,18.505000000000003,0.1739999995999999,15.27,16.83,15.27,9.224,15.27
2021-03-18,15.690833333333332,-0.150000006,10.68,17.94,10.68,9.412,10.68
2021-03-19,15.702083333333334,0.256000001,11.92,20.39,11.92,8.484000000000002,11.92
2021-03-20,11.232500000000002,0.059999999,11.84,24.58,11.84,8.658,11.84
2021-03-21,23.872083333333336,0.1359999978,12.53,24.42,12.53,7.55,12.53
2021-03-22,27.180000000000007,0.209999993,12.69,22.08,12.69,8.47,12.69
2021-03-23,28.22333333333334,0.0220000012,9.37,21.15,9.37,12.472,9.37
2021-03-24,14.693333333333335,0.200000003,8.51,17.12,8.51,7.434,8.51
2021-03-25,13.15625,-0.1020000034,10.98,10.98,10.98,6.674,10.98
2021-03-26,18.42375,-0.720000029,12.39,6.01,12.39,8.581999999999999,12.39
2021-03-27,17.087083333333336,0.200000003,14.55,5.86,14.55,7.910000000000001,14.55
2021-03-28,27.742500000000003,0.1519999987999999,16.79,5.93,16.79,9.001999999999999,16.79
2021-03-29,26.57333333333333,0.239999995,15.68,5.99,15.68,9.004,15.68
2021-03-30,19.9975,0.07989027519750623,8.96,5.98,8.96,7.162000000000001,8.96
2021-03-31,20.42083333333333,0.920000017,9.3,5.9,9.3,6.878,9.3
2021-04-01,22.56,0.2620000036,11.08,8.34,11.08,7.694,11.08
2021-04-02,19.799166666666668,0.0039999999999999,13.68,14.24,13.68,10.3,13.68
2021-04-03,17.94125,0.49000001,13.58,14.68,13.58,9.614,13.58
2021-04-04,19.38666666666667,0.140000001,13.86,14.79,13.86,10.344,13.86
2021-04-05,22.54041666666667,-0.439999998,13.62,15.17,13.62,12.556,13.62
2021-04-06,19.86875,0.270000011,14.02,15.69,14.02,11.172,14.02
2021-04-07,22.13791666666667,-0.039999999,10.11,15.7,10.11,6.208,10.11
2021-04-08,24.30416666666667,-0.1179999967999999,8.01,13.78,8.01,6.948,8.01
2021-04-09,20.56916666666667,0.039999999,11.63,14.57,11.63,8.508000000000001,11.63
2021-04-10,17.535416666666674,-0.2419999977999999,10.14,14.83,10.14,7.162000000000001,10.14
2021-04-11,14.19333333333333,0.340000004,7.75,14.48,7.75,9.77,7.75
2021-04-12,24.72916666666667,-0.180000007,8.31,14.79,8.31,10.768,8.31
2021-04-13,20.83166666666667,0.150000006,8.9,14.46,8.9,10.232,8.9
2021-04-14,21.70958333333333,-0.319999993,8.21,14.95,8.21,8.824,8.21
2021-04-15,23.26541666666667,-0.0419999999999999,11.01,14.82,11.01,8.818,11.01
2021-04-16,28.288750000000004,-0.109999999,11.77,15.06,11.77,8.866,11.77
2021-04-17,11.377916666666666,0.1860000008,6.8,15.41,6.8,4.9350000000000005,6.8
2021-04-18,18.45125,0.001999995,6.18,15.16,6.18,6.812,6.18
2021-04-19,20.578750000000003,1.87,6.55,15.6,6.55,8.238,6.55
2021-04-20,17.092083333333335,0.039999999,9.1,15.35,9.1,9.298,9.1
2021-04-21,9.409166666666666,0.270000011,8.25,15.75,8.25,5.92,8.25
2021-04-22,10.922916666666666,0.629999995,5.78,15.39,5.78,5.256,5.78
2021-04-23,10.014166666666666,0.449999988,5.29,15.37,5.29,5.558,5.29
2021-04-24,13.58041666666667,-0.048000001,6.49,15.78,6.49,6.484,6.49
2021-04-25,22.460833333333337,-0.100000001,7.12,15.94,7.12,8.173999999999998,7.12
2021-04-26,28.3275,0.0819999994,7.6,15.79,7.6,15.742,7.6
2021-04-27,30.69666666666667,-0.079999998,6.86,15.54,6.86,12.39,6.86
2021-04-28,22.520000000000007,0.039999999,9.38,15.55,9.38,14.788,9.38
2021-04-29,16.808749999999996,0.3040000008,6.23,15.56,6.23,12.674,6.23
2021-04-30,11.334583333333336,0.25999999,5.94,15.89,5.94,10.472,5.94
2021-05-01,8.744583333333333,-0.1700000024,5.6,15.66,5.6,8.256,5.6
2021-05-02,12.263333333333334,0.3559999958,4.1,15.72,4.1,7.808,4.1
2021-05-03,14.164583333333336,0.1039999995999999,4.63,15.42,4.63,7.924000000000001,4.63
2021-05-04,10.376666666666669,-0.1140000009999999,6.29,15.31,6.29,8.620000000000001,6.29
2021-05-05,11.931666666666668,0.340000004,4.08,15.76,4.08,8.376000000000001,4.08
2021-05-06,10.92791666666667,-0.219999999,4.9,15.44,4.9,6.11,4.9
2021-05-07,11.189166666666669,-0.0459999991999999,4.08,15.41,4.08,7.093999999999999,4.08
2021-05-08,11.492916666666668,0.25999999,4.98,15.19,4.98,7.923999999999999,4.98
2021-05-09,9.4675,0.349999994,3.99,15.05,3.99,6.674000000000001,3.99
2021-05-10,11.720416666666669,0.001999993,3.86,15.85,3.86,7.214,3.86
2021-05-11,13.200416666666664,0.090000004,4.17,16.28,4.17,6.806,4.17
2021-05-12,13.661666666666664,0.2800000005999999,4.81,16.57,4.81,6.7780000000000005,4.81
2021-05-13,10.052083333333334,0.49000001,4.59,15.7,4.59,6.03,4.59
2021-05-14,11.950833333333334,-0.200000003,5.53,15.35,5.53,5.8,5.53
2021-05-15,15.336666666666666,0.360000014,5.74,15.87,5.74,6.168,5.74
2021-05-16,13.097916666666665,0.07,5.11,16.14,5.11,7.803999999999999,5.11
2021-05-17,21.741666666666674,-0.1059999994,6.53,15.91,6.53,8.163999999999998,6.53
2021-05-18,12.562083333333334,-0.0460000008,5.19,15.86,5.19,5.112,5.19
2021-05-19,4.922500000000002,-0.0799999944,5.07,15.95,5.07,5.43,5.07
2021-05-20,8.847500000000002,-0.1599999921999999,5.52,16.44,5.52,9.706,5.52
2021-05-21,10.917499999999997,0.1559999927999999,5.66,16.07,5.66,5.6,5.66
2021-05-22,19.75625,-0.540000021,6.24,15.97,6.24,5.0760000000000005,6.24
2021-05-23,14.137083333333337,-0.079999998,6.64,16.07,6.64,5.29,6.64
2021-05-24,14.545833333333334,0.079999998,7.84,16.31,7.84,5.0840000000000005,7.84
2021-05-25,18.319166666666664,0.529999971,14.44,16.51,14.44,5.418,14.44
2021-05-26,5.59875,0.1920000032,11.24,16.59,11.24,6.414,11.24
2021-05-27,6.187083333333331,0.0440000044,12.17,16.44,12.17,6.8420000000000005,12.17
2021-05-28,5.183333333333335,-0.144000001,7.93,16.25,7.93,5.096,7.93
2021-05-29,5.381666666666668,0.349999998,9.61,16.21,9.61,4.738,9.61
2021-05-30,4.887083333333334,-0.270000011,13.36,15.96,13.36,4.864,13.36
2021-05-31,9.716666666666669,-0.109999999,9.66,16.18,9.66,5.898000000000001,9.66
2021-06-01,10.362916666666663,-0.050000001,5.27,15.89,5.27,4.23,5.27
2021-06-02,15.542499999999997,0.2039999994,6.42,16.1,6.42,5.732,6.42
2021-06-03,18.109166666666663,0.090000004,11.25,15.98,11.25,6.88,11.25
2021-06-04,18.37875,0.1760000028,6.85,16.27,6.85,5.645999999999999,6.85
2021-06-05,14.191249999999998,0.0179999964,4.84,15.72,4.84,5.7700000000000005,4.84
2021-06-06,12.554583333333332,-0.170000002,5.81,15.79,5.81,5.282,5.81
2021-06-07,24.000833333333333,0.4040000038,7.82,16.28,7.82,7.098000000000001,7.82
2021-06-08,11.4825,0.090000004,4.79,16.73,4.79,6.982000000000001,4.79
2021-06-09,7.849166666666666,0.129999995,8.96,16.72,8.96,5.894,8.96
2021-06-10,9.303750000000004,0.0800000022,6.5,15.94,6.5,5.932,6.5
2021-06-11,8.166250000000002,1.199999999368373e-09,5.13,15.76,5.13,5.1,5.13
2021-06-12,4.202916666666668,-0.0199999996,5.44,15.96,5.44,6.3500000000000005,5.44
2021-06-13,3.723749999999999,-0.0239999934,6.89,16.26,6.89,5.637499999999999,6.89
2021-06-14,7.681666666666665,0.2479999989999999,5.48,16.0,5.48,4.798,5.48
2021-06-15,10.577916666666669,0.370000005,5.9,16.03,5.9,4.446,5.9
2021-06-16,9.509583333333332,-0.209999993,6.94,16.36,6.94,4.988,6.94
2021-06-17,6.345833333333334,0.2380000008,7.11,16.39,7.11,6.018,7.11
2021-06-18,7.029166666666668,-0.2519999884,9.69,15.73,9.69,5.836,9.69
2021-06-19,9.75125,-0.0639999948,7.81,16.39,7.81,4.1160000000000005,7.81
2021-06-20,6.944166666666667,0.280000004,5.99,16.2,5.99,5.537999999999999,5.99
2021-06-21,11.683333333333335,0.1700000106,13.17,16.21,13.17,4.736,13.17
2021-06-22,7.759583333333332,-0.029999999,8.32,16.39,8.32,5.656,8.32
2021-06-23,6.489999999999999,0.0820000112,6.61,16.44,6.61,8.5275,6.61
2021-06-24,9.495416666666666,0.072000006,7.89,16.66,7.89,4.12,7.89
2021-06-25,6.357083333333332,-0.050000001,7.56,16.05,7.56,6.285,7.56
2021-06-26,4.422916666666667,-0.1659999988,9.24,16.72,9.24,5.4725,9.24
2021-06-27,5.20625,0.104000002,10.94,16.46,10.94,5.535,10.94
2021-06-28,16.738333333333333,-0.3780000015999999,25.8,16.42,25.8,4.69,25.8
2021-06-29,12.92416666666667,0.2600000032,8.22,16.23,8.22,6.98,8.22
2021-06-30,16.725000000000005,-0.0039999971999999,10.8,16.76,10.8,7.25,10.8
2021-07-01,12.942083333333336,-0.109999999,6.0,13.43,6.0,6.015,6.0
2021-07-02,13.277499999999998,-0.0239999964,7.48,8.56,7.48,6.7225,7.48
2021-07-03,8.968333333333332,0.1520000034,6.3,8.21,6.3,5.5625,6.3
2021-07-04,7.422916666666665,0.1279999978,6.39,8.52,6.39,6.2275,6.39
2021-07-05,11.358333333333333,-0.0180000028,6.59,8.46,6.59,4.6825,6.59
2021-07-06,13.198749999999997,0.135999997,6.77,8.79,6.77,6.545,6.77
2021-07-07,12.166666666666666,0.1059999978,7.4,8.76,7.4,5.789999999999999,7.4
2021-07-08,6.575000000000002,0.0139999971999999,8.29,8.83,8.29,6.066,8.29
2021-07-09,6.090416666666666,-0.208000005,8.77,9.09,8.77,5.016,8.77
2021-07-10,5.06,0.3380000088,6.97,8.82,6.97,3.774,6.97
2021-07-11,4.6120833333333335,0.1320000008,13.5,9.02,13.5,4.609999999999999,13.5
2021-07-12,6.508750000000002,0.199999994,11.95,8.95,2.52,5.121999999999999,11.95
2021-07-13,6.982083333333333,0.4980000178,7.19,8.9,1.96,5.73,7.19
2021-07-14,7.177500000000001,-0.1520000092,7.5,8.79,2.24,5.188,7.5
2021-07-15,7.82125,0.0540000021999999,10.23,8.93,2.55,4.273999999999999,10.23
2021-07-16,8.344999999999999,0.3480000018,12.19,8.62,2.57,5.110000000000001,12.19
2021-07-17,6.820833333333334,-0.0780000017999999,14.14,8.69,2.63,3.908,14.14
2021-07-18,10.262916666666667,0.1840000021999999,9.25,8.61,2.73,5.23,9.25
2021-07-19,11.92125,0.2280000046,6.72,8.53,2.81,3.466,6.72
2021-07-20,13.539999999999996,-0.0299999974,4.6,8.42,2.81,4.738,4.6
2021-07-21,9.41625,-0.0180000021999999,6.2,8.3,2.95,3.748,6.2
2021-07-22,6.668333333333333,0.020000002,19.26,8.77,2.58,3.278,19.26
2021-07-23,7.935833333333334,0.2780000031999999,15.04,8.47,2.85,3.212,15.04
2021-07-24,4.490833333333334,0.200000003,6.1,8.74,2.92,4.396,6.1
2021-07-25,6.137916666666666,0.1919999925999999,5.29,9.04,3.09,4.242,5.29
2021-07-26,7.103333333333333,0.0840000026,5.9,8.94,3.15,3.982,5.9
2021-07-27,10.631666666666666,-0.0220000013999999,7.2,8.4,3.04,4.576,7.2
2021-07-28,9.124166666666666,0.3900000099999999,7.54,8.47,7.54,5.355,7.54
2021-07-29,6.889583333333332,0.051999997,6.66,9.47,2.67,7.577500000000001,6.66
2021-07-30,5.605,-0.0059999916,6.09,9.3,3.15,4.8575,6.09
2021-07-31,3.60375,0.1859999981999999,6.55,8.62,3.15,4.5575,6.55
2021-08-01,4.270833333333333,0.1420000016,6.62,8.72,2.98,4.0425,6.62
2021-08-02,6.030416666666667,-0.2279999987999999,9.92,9.08,3.27,3.82,9.92
2021-08-03,4.616250000000001,-0.0019999933999999,4.32,9.16,3.45,5.15,4.32
2021-08-04,5.785416666666666,0.0080000013999999,4.34,9.41,3.49,5.386,4.34
2021-08-05,5.8500000000000005,-0.1580000018,5.02,9.07,3.62,4.8420000000000005,5.02
2021-08-06,7.152916666666664,0.248000005,5.04,8.85,3.36,5.408,5.04
2021-08-07,5.799166666666667,0.2620000092,5.45,8.93,3.04,7.778000000000001,5.45
2021-08-08,6.166666666666669,0.1800000011999999,4.45,8.95,3.29,4.616,4.45
2021-08-09,15.230000000000004,-0.186000002,5.65,8.37,3.02,5.538,5.65
2021-08-10,14.102083333333333,0.1580000043999999,6.85,8.12,2.94,7.458,6.85
2021-08-11,18.55666666666667,0.1040000036,6.69,8.4,3.22,10.576,6.69
2021-08-12,13.456666666666663,-0.0839999956,5.69,8.2,3.14,6.27,5.69
2021-08-13,11.90125,0.3620000066,6.35,8.78,3.3,6.812,6.35
2021-08-14,8.412500000000001,0.128000002,5.22,8.43,3.29,6.086,5.22
2021-08-15,8.962916666666667,0.2699999968,6.15,8.91,3.34,7.0175,6.15
2021-08-16,14.205416666666666,0.3180000006,8.04,8.47,3.48,6.152,8.04
2021-08-17,10.152916666666668,0.2299999961999999,6.17,8.87,3.53,5.246,6.17
2021-08-18,7.704583333333335,0.1139999992,4.3,9.1,3.66,6.617999999999999,4.3
2021-08-19,6.942083333333334,-0.1400000036,6.78,9.72,3.78,6.609999999999999,6.78
2021-08-20,7.14,0.2199999964,5.85,9.28,3.81,4.568,5.85
2021-08-21,6.432500000000001,0.1500000002,4.54,9.45,3.85,4.672,4.54
2021-08-22,8.178333333333333,-0.3039999902,4.81,9.11,3.92,4.0840000000000005,4.81
2021-08-23,14.230833333333337,0.2480000016,5.63,8.91,3.88,4.162,5.63
2021-08-24,13.9125,0.1779999968,6.07,8.64,3.81,5.677999999999999,6.07
2021-08-25,11.074583333333337,0.0020000023999999,5.44,12.61,3.82,7.529999999999999,5.44
2021-08-26,12.750833333333333,-7.999999995789154e-10,4.43,80.55,4.04,6.008000000000001,4.43
2021-08-27,10.080833333333334,0.1780000006,5.09,3.92,3.92,5.01,5.09
2021-08-28,6.420833333333333,0.1019999987999999,5.2,4.03,4.03,4.884,5.2
2021-08-29,4.6795833333333325,0.0180000013999999,4.64,8.81,4.09,6.56,4.64
2021-08-30,6.052916666666666,0.0439999976,6.44,3.01,4.2,5.920000000000001,6.44
2021-08-31,7.522083333333334,0.1099999999999999,4.85,14.87,4.3,5.462000000000001,4.85
2021-09-01,8.902083333333335,0.1679999903999999,6.0,20.83,4.18,4.702,6.0
2021-09-02,10.312500000000002,-0.0399999992,5.79,22.74,4.14,5.986,5.79
2021-09-03,11.4775,0.1260000024,5.89,22.0,4.06,5.172,5.89
2021-09-04,10.736666666666666,-0.1260000034,6.15,3.39,4.14,6.8875,6.15
2021-09-05,11.121666666666668,0.2239999984,6.2,4.48,4.25,4.8475,6.2
2021-09-06,5.795833333333334,-0.2199999976,5.19,13.73,4.31,5.38,5.19
2021-09-07,5.602083333333334,-0.119999999,5.06,13.02,4.44,5.738,5.06
2021-09-08,6.276666666666666,0.2779999986,5.57,15.52,4.84,6.324,5.57
2021-09-09,6.244166666666666,0.064000004,5.52,16.59,5.36,6.864,5.52
2021-09-10,5.961666666666667,0.2200000047999999,7.53,29.97,5.32,4.619999999999999,7.53
2021-09-11,5.044166666666667,0.0440000028,6.07,45.53,5.43,5.946,6.07
2021-09-12,5.968750000000003,0.230000004,6.95,51.46,5.52,9.48,6.95
2021-09-13,5.634166666666666,0.670000017,7.56,47.2,4.93,7.180000000000001,7.56
2021-09-14,3.4824999999999986,-0.0459999948,8.78,26.74,4.33,7.377499999999999,8.78
2021-09-15,4.00125,0.0580000023999999,6.72,26.65,4.34,5.502000000000001,6.72
2021-09-16,7.621666666666665,0.1020000066,8.83,24.18,4.67,5.747999999999999,8.83
2021-09-17,8.472916666666668,0.0879999943999999,6.76,22.76,4.45,11.284,6.76
2021-09-18,5.61875,0.0439999925999999,6.12,4.88,4.88,5.364,6.12
2021-09-19,6.908750000000001,0.02,6.64,14.73,5.15,5.843999999999999,6.64
2021-09-20,8.044999999999998,0.0119999916,6.78,26.92,5.23,5.856,6.78
2021-09-21,7.17875,0.0579999982,6.47,29.12,5.29,5.596,6.47
2021-09-22,6.462083333333336,-0.0399999961999999,5.96,30.72,4.7,6.5825,5.96
2021-09-23,6.727916666666666,0.0140000019999999,7.24,29.42,4.32,6.324,7.24
2021-09-24,7.81125,0.0780000011999999,6.64,28.71,5.32,5.9,6.64
2021-09-25,6.627083333333334,-0.0039999977999999,7.6,28.94,5.17,5.1,7.6
2021-09-26,5.739583333333335,0.0159999989999999,5.74,28.02,5.41,6.04,5.74
2021-09-27,6.540833333333334,-0.201999998,6.59,27.81,5.48,5.3,6.59
2021-09-28,6.466666666666665,0.200000003,6.55,26.46,5.75,5.454,6.55
2021-09-29,6.445833333333336,-0.004000004,6.49,25.74,5.79,6.601999999999999,6.49
2021-09-30,8.357916666666666,0.100000001,8.08,25.96,5.87,5.01,8.08
2021-10-01,9.554583333333332,0.2939999974,13.2,28.29,5.9,10.112,13.2
2021-10-02,18.092916666666664,-0.0679999918,10.12,26.45,5.82,5.234,10.12
2021-10-03,8.235416666666667,0.392000008,19.46,5.87,5.87,6.6675,19.46
2021-10-04,13.045,0.1119999998,11.55,27.05,6.02,6.220000000000001,11.55
2021-10-05,14.834166666666668,-0.209999993,20.31,25.12,5.99,6.58,20.31
2021-10-06,26.77291666666667,0.052000001,19.86,26.27,5.82,7.154000000000001,19.86
2021-10-07,14.915000000000004,0.0739999974,17.73,30.63,5.92,8.611999999999998,17.73
2021-10-08,17.421666666666667,-0.071999997,14.48,35.12,6.18,8.180000000000001,14.48
2021-10-09,12.584583333333336,0.0179999966,15.12,31.05,6.31,7.859999999999999,15.12
