date,open_SO2,sate_SO2,"Zero Point GICI, Gangtok - SSPCB"
2021-02-01,0.6745833333333334,0.109999999,8.58
2021-02-02,0.6866666666666666,-0.2239999999999999,8.43
2021-02-03,0.6970833333333334,0.159999996,8.02
2021-02-04,0.6841666666666669,0.74000001,9.75
2021-02-05,0.8329166666666666,0.0080000005999999,10.44
2021-02-06,2.898333333333333,0.1239999964,10.15
2021-02-07,3.3716666666666675,-0.0340000012,10.34
2021-02-08,2.8579166666666667,-0.560000002,9.99
2021-02-09,1.1225,-0.1699999993999999,8.84
2021-02-10,1.1279166666666665,-0.0260000006,10.58
2021-02-11,0.8704166666666665,-0.032,13.82
2021-02-12,0.6866666666666666,-0.0139999994,12.64
2021-02-13,0.5808333333333333,0.180000007,11.73
2021-02-14,0.5295833333333334,0.0380000009999999,11.94
2021-02-15,1.2975,0.016000001,11.44
2021-02-16,1.5408333333333328,0.220000005,12.55
2021-02-17,0.6891666666666668,-0.579999983,11.96
2021-02-18,1.287916666666667,-0.2039999981999999,12.7
2021-02-19,1.649166666666667,0.039999999,12.01
2021-02-20,1.67375,-0.079999998,12.8
2021-02-21,1.1404166666666669,-0.1680000006,12.66
2021-02-22,0.8883333333333331,-0.150000006,4.0
2021-02-23,0.7979166666666666,-0.0339999992,15.26
2021-02-24,1.167083333333333,-0.0760000003999999,14.91
2021-02-25,1.7912499999999998,-0.1699999976,12.91
2021-02-26,1.0287500000000005,0.0179999992,15.74
2021-02-27,1.4412499999999997,0.014000003,15.54
2021-02-28,1.497083333333333,-0.0379999982,15.13
2021-03-01,2.2295833333333337,-0.064,15.12
2021-03-02,1.5929166666666663,0.1740000044,15.17
2021-03-03,1.06625,0.349999994,14.53
2021-03-04,3.2558333333333334,0.0500000047999999,16.44
2021-03-05,7.585416666666666,0.039999999,16.71
2021-03-06,2.950833333333333,-0.0759999939999999,15.5
2021-03-07,2.0516666666666667,-0.0199999963999999,5.95
2021-03-08,2.018333333333334,0.07,6.06
2021-03-09,1.5908333333333335,0.1680000046,6.31
2021-03-10,1.3795833333333334,0.039999999,6.04
2021-03-11,1.085416666666667,0.0320000038,6.05
2021-03-12,0.5937499999999999,-0.140000001,15.3
2021-03-13,0.8833333333333336,-0.1239999978,14.17
2021-03-14,0.7030434782608697,-0.0359999992,14.23
2021-03-15,0.58,-0.0379999992,13.65
2021-03-16,0.6508333333333335,-0.059999999,15.12
2021-03-17,1.1404166666666666,-0.100000001,15.17
2021-03-18,1.096666666666667,-0.2399999998,15.7
2021-03-19,0.8975,-0.079999998,16.95
2021-03-20,0.5916666666666667,-0.0480000005999999,16.1
2021-03-21,0.6875,-0.079999998,16.51
2021-03-22,0.98875,-0.1579999973999999,20.17
2021-03-23,0.97,0.02,20.06
2021-03-24,1.0825,0.140000001,21.96
2021-03-25,1.180416666666667,-0.1340000028,17.18
2021-03-26,1.3424999999999996,0.119999997,19.6
2021-03-27,1.35875,-0.049999997,24.11
2021-03-28,1.2283333333333333,0.039999999,22.3
2021-03-29,2.720833333333333,-0.0059999998,24.57
2021-03-30,6.609583333333333,0.015286783611471321,13.99
2021-03-31,4.188749999999999,-0.1639999954,13.4
2021-04-01,4.833333333333334,-0.1040000034,14.51
2021-04-02,4.211666666666667,0.079999998,12.35
2021-04-03,2.3475,0.106000001,17.95
2021-04-04,1.6,-0.02,14.05
2021-04-05,1.6283333333333336,0.0459999998,13.94
2021-04-06,1.2408333333333332,-0.02,11.97
2021-04-07,2.495416666666667,-0.0819999983999999,16.59
2021-04-08,2.1804166666666664,0.0,12.57
2021-04-09,1.2758333333333332,0.079999998,9.31
2021-04-10,1.5095833333333335,-0.090000004,11.34
2021-04-11,2.0375,0.319999993,10.94
2021-04-12,1.4258333333333333,0.0479999995999999,15.65
2021-04-13,2.0695833333333336,-0.109999999,13.16
2021-04-14,1.2054166666666666,-0.1839999978,12.61
2021-04-15,1.1066666666666665,0.0060000015999999,10.8
2021-04-16,1.02625,-0.129999995,9.53
2021-04-17,1.1470833333333332,0.389999986,7.41
2021-04-18,1.7954166666666669,0.150000006,14.53
2021-04-19,1.2283333333333335,-0.1579999978,15.41
2021-04-20,1.2604166666666667,0.039999999,14.34
2021-04-21,1.1841666666666666,-0.0819999974,9.97
2021-04-22,0.63,-0.069999994,9.99
2021-04-23,0.6870833333333333,0.2060000034,12.14
2021-04-24,0.8783333333333335,0.129999995,13.35
2021-04-25,0.8316666666666667,0.090000004,13.93
2021-04-26,1.7145833333333331,0.180000007,14.38
2021-04-27,1.06625,0.159999996,15.42
2021-04-28,1.6025,0.0119999998,15.14
2021-04-29,2.0725,-0.1319999973999999,12.97
2021-04-30,1.82125,-0.1739999969999999,14.17
2021-05-01,0.9416666666666668,-0.0460000001999999,8.71
2021-05-02,0.6737500000000002,0.029999999,8.04
2021-05-03,0.5858333333333333,-0.185999997,7.81
2021-05-04,0.6887500000000001,-0.109999999,7.92
2021-05-05,0.5575,0.02,8.25
2021-05-06,0.6095833333333333,-0.055999995,7.92
2021-05-07,0.5783333333333334,-0.2999999936,8.6
2021-05-08,1.144583333333333,0.01,8.34
2021-05-09,0.5583333333333335,0.0380000017999999,8.46
2021-05-10,0.6316666666666667,-0.07,8.45
2021-05-11,0.839166666666667,0.2180000048,8.61
2021-05-12,0.92125,0.07,9.12
2021-05-13,0.6350000000000001,-0.0340000018,8.5
2021-05-14,0.7120833333333335,-0.0800000014,8.54
2021-05-15,0.6241666666666665,-0.07,9.04
2021-05-16,1.1766666666666663,0.1139999984,9.02
2021-05-17,1.1733333333333331,0.0300000016,9.32
2021-05-18,0.7041666666666667,0.0219999992,9.08
2021-05-19,0.9008333333333336,-0.0019999991999999,9.95
2021-05-20,0.4904166666666667,-0.1040000026,10.05
2021-05-21,0.47625,-0.0539999975999999,7.21
2021-05-22,0.3899999999999999,0.109999999,6.72
2021-05-23,0.9433333333333334,-0.0460000001999999,6.83
2021-05-24,0.6337499999999999,-0.039999999,6.77
2021-05-25,0.3333333333333333,0.1700000046,6.33
2021-05-26,0.3595833333333333,0.1220000008,6.26
2021-05-27,0.3829166666666666,-0.1460000018,5.16
2021-05-28,0.3829166666666665,0.0340000004,16.87
2021-05-29,0.3408333333333334,0.1859999984,5.21
2021-05-30,0.3804166666666667,0.1200000006,6.04
2021-05-31,0.4741666666666666,0.1360000002,5.33
2021-06-01,0.5233333333333333,-0.3059999949999999,7.13
2021-06-02,0.6641666666666667,-0.1399999998,5.31
2021-06-03,0.9133333333333334,-0.2139999998,11.33
2021-06-04,1.2637500000000002,-0.0119999956,7.85
2021-06-05,1.2641666666666669,0.0780000061999999,13.1
2021-06-06,1.16375,-0.2939999904,20.69
2021-06-07,0.8070833333333333,-0.2159999966,30.46
2021-06-08,0.9433333333333334,0.017999999,19.26
2021-06-09,0.64625,0.3080000038,11.22
2021-06-10,0.5758333333333333,0.138000004,18.1
2021-06-11,0.3458333333333334,0.2120000045999999,15.67
2021-06-12,0.2604166666666666,-0.1159999977999999,19.57
2021-06-13,0.2795833333333333,0.0880000026,17.48
2021-06-14,0.4245833333333333,0.0259999992,12.75
2021-06-15,0.3758333333333333,0.0380000033999999,22.16
2021-06-16,0.3854166666666667,0.0860000002,17.98
2021-06-17,0.4008333333333334,0.024000004,21.34
2021-06-18,0.345,0.0540000071999999,22.44
2021-06-19,0.2499999999999999,0.0259999996,22.44
2021-06-20,0.3525,-0.012,18.33
2021-06-21,0.4616666666666667,-0.0720000012,20.35
2021-06-22,0.4587499999999999,0.1960000004,22.06
2021-06-23,0.4375,0.0120000002,18.64
2021-06-24,0.4141666666666666,0.0280000022,19.93
2021-06-25,0.4508333333333333,0.0499999974,19.04
2021-06-26,0.3708333333333334,-0.001999999,18.39
2021-06-27,0.4541666666666666,0.1320000002,18.91
2021-06-28,0.77625,-0.0839999957999999,17.77
2021-06-29,0.7504166666666667,0.0220000002,14.71
2021-06-30,0.8666666666666667,-0.0460000007999999,8.31
2021-07-01,0.7062500000000002,0.0339999972,7.67
2021-07-02,0.7324999999999999,0.1360000043999999,8.19
2021-07-03,0.53375,0.1000000052,7.89
2021-07-04,0.3958333333333333,-0.0880000018,9.08
2021-07-05,0.4441666666666666,-0.1699999997999999,10.37
2021-07-06,0.3758333333333333,0.0519999974,10.19
2021-07-07,0.4895833333333333,0.0660000017999999,16.56
2021-07-08,0.435,0.0379999992,13.78
2021-07-09,0.3783333333333334,-0.0120000004,11.83
2021-07-10,0.3033333333333334,0.2260000029999999,15.43
2021-07-11,0.34,-0.0459999996,15.72
2021-07-12,0.4324999999999999,0.1780000054,9.34
2021-07-13,0.4133333333333334,-0.0300000003999999,10.15
2021-07-14,0.5758333333333334,0.1139999964,10.42
2021-07-15,0.3941666666666667,-0.0540000013999999,10.82
2021-07-16,0.6070833333333332,0.1340000003999999,10.74
2021-07-17,0.6537500000000002,0.0099999988,9.21
2021-07-18,0.4245833333333332,0.2380000023999999,9.4
2021-07-19,0.4575000000000001,0.1340000054,9.28
2021-07-20,0.4516666666666666,-0.0920000038,9.95
2021-07-21,0.4024999999999999,0.0319999984,10.1
2021-07-22,0.3416666666666666,0.2520000004,10.05
2021-07-23,0.4316666666666666,0.0219999992,10.76
2021-07-24,0.36125,0.1460000004,11.23
2021-07-25,0.3104166666666666,0.1559999994,10.87
2021-07-26,0.4395833333333334,0.1459999968,10.63
2021-07-27,0.3345833333333333,0.126000005,10.41
2021-07-28,0.4125000000000001,-0.0160000037999999,11.1
2021-07-29,0.4841666666666666,0.3720000010000001,10.45
2021-07-30,0.35625,0.0140000014,9.9
2021-07-31,0.3108333333333333,0.086,10.72
2021-08-01,0.33375,0.0540000033999999,10.15
2021-08-02,0.4045833333333333,0.1179999982,9.67
2021-08-03,0.3391666666666666,-0.0039999998,9.75
2021-08-04,0.4837499999999999,-0.043999999,10.59
2021-08-05,0.3754166666666667,0.125999997,10.85
2021-08-06,0.4020833333333333,0.0380000033999999,10.19
2021-08-07,0.3512499999999999,0.020000001,8.93
2021-08-08,0.3783333333333333,0.07,9.75
2021-08-09,0.4454166666666666,0.088000002,9.66
2021-08-10,0.4854166666666666,0.2359999994,9.7
2021-08-11,0.4733333333333334,0.0400000037999999,9.83
2021-08-12,0.5758333333333331,0.1520000038,12.29
2021-08-13,0.4079166666666666,-0.0400000048,12.21
2021-08-14,0.6533333333333332,-0.0220000014,12.36
2021-08-15,0.4316666666666666,0.1500000051999999,13.85
2021-08-16,0.4441666666666666,-0.0320000018,13.46
2021-08-17,0.4091666666666666,-0.0500000001999999,13.42
2021-08-18,0.8212499999999999,-0.1239999938,12.81
2021-08-19,0.5316666666666666,-0.0399999992,13.29
2021-08-20,0.3941666666666667,0.0299999982,12.42
2021-08-21,0.4120833333333334,0.020000003,11.5
2021-08-22,0.4937499999999999,0.056000001,11.88
2021-08-23,0.72125,0.0780000035999999,11.94
2021-08-24,0.8954166666666667,-0.0020000044,12.32
2021-08-25,0.8008333333333334,0.1240000032,12.62
2021-08-26,0.6866666666666666,0.0859999967999999,12.91
2021-08-27,0.4587499999999999,0.066000005,12.51
2021-08-28,0.3391666666666666,0.0720000019999999,12.38
2021-08-29,0.3108333333333333,0.0960000042,12.88
2021-08-30,0.4120833333333334,-0.0579999974,13.34
2021-08-31,0.4283333333333334,0.1540000006,12.86
2021-09-01,0.46875,-0.0219999994,12.56
2021-09-02,0.4783333333333333,-0.0740000002,12.29
2021-09-03,0.5754166666666668,-0.0599999987999999,12.08
2021-09-04,0.3841666666666667,-0.1519999964,12.39
2021-09-05,0.35375,-0.0319999968,11.87
2021-09-06,0.3891666666666666,-0.0800000032,12.61
2021-09-07,0.3920833333333333,0.1140000038,12.29
2021-09-08,0.3899999999999999,-0.0400000014,12.08
2021-09-09,0.3704166666666666,0.0339999996,11.75
2021-09-10,0.4195833333333332,-0.07,11.24
2021-09-11,0.3558333333333334,-0.2279999986,11.75
2021-09-12,0.4245833333333333,0.2020000012,11.75
2021-09-13,0.50625,0.1500000024,13.2
2021-09-14,0.4004166666666667,0.069999999,13.0
2021-09-15,0.4216666666666667,-0.119999998,13.02
2021-09-16,0.46125,0.066000001,12.37
2021-09-17,0.4287499999999999,0.0380000008,8.85
2021-09-18,0.30375,-0.0519999937999999,9.23
2021-09-19,0.3683333333333333,-0.3799999972,16.14
2021-09-20,0.4945833333333334,0.0,8.22
2021-09-21,0.4675,0.0560000004,12.09
2021-09-22,0.4333333333333334,0.1940000032,12.72
2021-09-23,0.445,-0.0700000028,12.85
2021-09-24,0.4049999999999999,0.0839999996,11.84
2021-09-25,0.3379166666666666,0.0940000002,11.72
2021-09-26,0.5941666666666666,-2.199999993290902e-09,12.43
2021-09-27,0.3870833333333333,-0.1300000026,14.91
2021-09-28,0.5499999999999999,-0.046000001,14.94
2021-09-29,0.4583333333333335,0.1180000071999999,14.8
2021-09-30,0.5662499999999999,0.2279999986,14.09
2021-10-01,0.47875,-0.1179999954,13.19
2021-10-02,0.3958333333333333,-0.1439999987999999,13.46
2021-10-03,0.3874999999999999,0.1139999964,14.18
2021-10-04,0.4320833333333334,-0.0199999992,13.47
2021-10-05,0.4816666666666667,0.047999998,12.48
2021-10-06,0.4420833333333334,9.999999994736442e-10,11.62
2021-10-07,0.4566666666666667,-0.1519999994,11.41
2021-10-08,0.4899999999999999,-0.0599999996,12.26
2021-10-09,0.3616666666666666,0.1079999981999999,12.74
2021-10-10,0.4704166666666667,0.1019999996,13.42
2021-10-11,0.8854166666666666,-0.0719999984,15.1
2021-10-12,1.3329166666666667,0.0379999988,15.83
2021-10-13,0.80375,0.059999999,16.12
2021-10-14,1.43125,-0.0659999994,15.24
2021-10-15,1.387916666666667,0.2300000012,14.31
2021-10-16,0.38625,-0.0780000013999999,15.88
2021-10-17,0.3475,0.0720000014,10.57
2021-10-18,0.6666666666666666,-0.0320000012,11.34
2021-10-19,0.5324999999999999,-0.0320000022,12.57
2021-10-20,0.3758333333333334,-0.0619999981999999,12.91
2021-10-21,0.43,-0.0659999962,14.84
2021-10-22,1.1550000000000002,-0.07,9.07
2021-10-23,1.3512499999999996,0.076000003,10.41
2021-10-24,0.6350000000000001,0.103999999,10.01
2021-10-25,0.7191666666666667,0.1159999975999999,10.69
2021-10-26,0.6145833333333333,0.039999999,10.08
2021-10-27,0.6225,-0.090000004,9.78
2021-10-28,0.4891666666666666,-0.0140000017999999,9.66
2021-10-29,0.5687500000000001,0.0,10.14
2021-10-30,0.3637500000000001,-0.215999998,9.57
2021-10-31,0.3995833333333332,-0.100000001,10.08
2021-11-01,0.5404166666666667,0.0060000005999999,10.28
2021-11-02,0.6991666666666667,0.0,10.92
2021-11-03,0.5199999999999999,-0.289999992,9.87
2021-11-04,0.6604166666666665,-0.0779999976,9.52
2021-11-05,0.7262499999999998,0.052,9.99
2021-11-06,0.5879166666666666,0.128000001,9.03
2021-11-07,0.4763999999999999,-0.170000002,8.82
2021-11-08,0.5625,-0.0939999944,9.64
2021-11-09,0.68125,-0.0380000002,10.09
2021-11-10,0.6154166666666666,-0.1999999965999999,10.33
2021-11-11,0.8866666666666666,0.1119999991999999,9.8
2021-11-12,0.5499999999999999,-0.039999999,8.87
2021-11-13,0.4183333333333334,0.2460000033999999,8.34
2021-11-14,0.4712500000000001,-0.360000014,9.63
2021-11-15,0.4295833333333334,0.2060000016,9.91
2021-11-16,0.5020833333333333,0.039999999,9.74
2021-11-17,1.4229166666666668,-0.1359999982,9.83
2021-11-18,0.54125,0.340000004,12.14
2021-11-19,0.5074999999999998,-0.07,16.89
2021-11-20,0.4379166666666668,0.045999999,15.32
2021-11-21,0.445,-0.2899999951999999,15.19
2021-11-22,0.6333333333333333,0.1299999998,16.51
2021-11-23,0.6904166666666667,-0.0840000016,16.43
2021-11-24,0.6104166666666665,-0.0339999963999999,16.8
2021-11-25,0.6308333333333332,0.089999998,5.98
2021-11-26,0.4354166666666665,0.0019999996,6.97
2021-11-27,0.4679166666666667,-0.035999999,7.84
2021-11-28,0.4933333333333334,0.270000011,6.53
2021-11-29,0.5762499999999999,0.0160000004,6.31
2021-11-30,0.8620833333333332,-0.029999999,18.37
2021-12-01,0.86375,0.0399999982,16.9
2021-12-02,0.5095833333333335,-0.25999999,16.82
2021-12-03,0.4570833333333332,0.0619999995999999,18.78
2021-12-04,0.3254166666666667,-0.0259999997999999,19.42
2021-12-05,0.3833333333333333,0.0,22.36
2021-12-06,0.3691666666666666,0.0119999998,20.79
2021-12-07,0.5804166666666667,0.015286783611471321,18.32
2021-12-08,0.5487500000000001,-0.104000003,18.2
2021-12-09,0.4016666666666666,0.129999995,17.95
2021-12-10,0.41375,-0.0379999971999999,18.4
2021-12-11,0.4029166666666667,0.0419999956,19.0
2021-12-12,0.4133333333333334,-0.0639999984,17.34
2021-12-13,0.4762499999999999,0.289999992,18.28
2021-12-14,0.46,-0.460000008,18.15
2021-12-15,0.4791666666666665,0.0020000011999999,16.84
2021-12-16,0.5504166666666668,0.340000004,10.93
2021-12-17,0.6033333333333333,0.0440000005999999,10.16
2021-12-18,0.4549999999999999,0.289999992,10.51
2021-12-19,0.9433333333333334,0.0699999972,8.58
2021-12-20,1.1854166666666668,0.389999986,8.39
2021-12-21,0.8491666666666667,0.389999986,8.17
2021-12-22,1.1616666666666668,0.1560000054,6.52
2021-12-23,0.6608333333333335,-0.02,6.71
2021-12-24,0.6370833333333333,-0.0519999983999999,6.76
2021-12-25,0.4454166666666665,0.050000001,7.49
2021-12-26,0.3645833333333332,-0.0080000004,6.85
2021-12-27,0.5300000000000001,0.1359999989999999,7.14
2021-12-28,0.5650000000000002,0.0179999999999999,8.2
2021-12-29,0.9724999999999998,-0.0759999998,7.71
2021-12-30,1.1404166666666666,0.079999998,7.66
2021-12-31,0.6075,0.0340000002,7.72
