date,open_SO2,sate_SO2,"Alandi, Pune - IITM","Bhosari, Pune - IITM","Hadapsar, Pune - IITM","Karve Road, Pune - MPCB","Mhada Colony, Pune - IITM","MIT-Kothrud, Pune - IITM","Revenue Colony-Shivajinagar, Pune - IITM"
2020-12-30,26.494166666666658,-0.146614358,17.400000000000002,17.400000000000002,17.400000000000002,17.400000000000002,8.12,17.400000000000002,17.400000000000002
2020-12-31,17.365416666666672,0.072662815,18.313333333333336,18.313333333333336,18.313333333333336,18.313333333333336,18.77,18.313333333333336,18.313333333333336
2021-01-01,16.225833333333334,0.288094729,19.03333333333333,19.03333333333333,19.03333333333333,19.03333333333333,25.51,19.03333333333333,19.03333333333333
2021-01-02,26.107083333333332,0.0190502601999999,23.508000000000003,23.508000000000003,23.508000000000003,23.508000000000003,10.26,23.508000000000003,23.508000000000003
2021-01-03,18.613333333333337,-0.0592534107999999,21.245,21.245,21.245,21.245,25.24,21.245,21.245
2021-01-04,17.399166666666666,-0.0750050172,16.491666666666667,16.491666666666667,16.491666666666667,16.491666666666667,24.16,16.491666666666667,16.491666666666667
2021-01-05,18.955,0.0747929862,17.991666666666667,17.991666666666667,17.991666666666667,17.991666666666667,20.23,17.991666666666667,17.991666666666667
2021-01-06,22.52,0.0605102566,20.978,20.978,20.978,20.978,13.2,20.978,20.978
2021-01-07,15.567500000000008,-0.75,20.151666666666667,20.151666666666667,20.151666666666667,20.151666666666667,9.41,20.151666666666667,20.151666666666667
2021-01-08,18.18041666666667,0.0650747434,19.723333333333333,19.723333333333333,19.723333333333333,19.723333333333333,43.25,19.723333333333333,19.723333333333333
2021-01-09,13.128333333333336,-0.0482665912,17.715,17.715,17.715,17.715,13.7,17.715,17.715
2021-01-10,13.44375,0.0242054935999999,17.63,17.63,17.63,17.63,48.35,17.63,17.63
2021-01-11,17.191666666666666,0.239998072,17.246666666666666,17.246666666666666,17.246666666666666,17.246666666666666,14.67,17.246666666666666,17.246666666666666
2021-01-12,20.20916666666667,0.0282369934,17.796666666666667,17.796666666666667,17.796666666666667,17.796666666666667,15.83,17.796666666666667,17.796666666666667
2021-01-13,29.70875000000001,-0.22788547,17.52333333333333,17.52333333333333,17.52333333333333,17.52333333333333,20.17,17.52333333333333,17.52333333333333
2021-01-14,28.589999999999996,-0.0545595336,16.29,16.29,16.29,16.29,13.76,16.29,16.29
2021-01-15,32.49916666666666,0.396752894,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,17.21,16.919999999999998,16.919999999999998
2021-01-16,27.05125,-0.125668064,16.904999999999998,16.904999999999998,16.904999999999998,16.904999999999998,30.42,16.904999999999998,16.904999999999998
2021-01-17,21.15541666666667,0.361451864,16.718333333333334,16.718333333333334,16.718333333333334,16.718333333333334,7.68,16.718333333333334,16.718333333333334
2021-01-18,24.885,-0.099355914,13.118333333333334,13.118333333333334,13.118333333333334,13.118333333333334,9.88,13.118333333333334,13.118333333333334
2021-01-19,39.275000000000006,0.022737606,15.308333333333332,15.308333333333332,15.308333333333332,15.308333333333332,24.16,15.308333333333332,15.308333333333332
2021-01-20,25.769166666666663,-0.057327434,15.22,15.22,15.22,15.22,25.71,15.22,15.22
2021-01-21,31.21375,0.0519364884,16.865,16.865,16.865,16.865,10.21,16.865,16.865
2021-01-22,36.24458333333334,0.0782883406,17.163333333333334,17.163333333333334,17.163333333333334,17.163333333333334,14.18,17.163333333333334,17.163333333333334
2021-01-23,29.0725,-0.119591311,20.301666666666662,20.301666666666662,20.301666666666662,20.301666666666662,24.12,20.301666666666662,20.301666666666662
2021-01-24,24.48375,0.011767352,15.943333333333332,15.943333333333332,15.943333333333332,15.943333333333332,12.2,15.943333333333332,15.943333333333332
2021-01-25,32.351666666666674,0.086826704,16.87333333333333,16.87333333333333,16.87333333333333,16.87333333333333,24.6,16.87333333333333,16.87333333333333
2021-01-26,21.0175,-0.0908036272,15.909999999999998,15.909999999999998,15.909999999999998,15.909999999999998,9.81,15.909999999999998,15.909999999999998
2021-01-27,55.6725,0.053772531,15.753333333333336,15.753333333333336,15.753333333333336,15.753333333333336,25.87,15.753333333333336,15.753333333333336
2021-01-28,32.90708333333334,0.1159812839999999,15.116666666666667,15.116666666666667,15.116666666666667,15.116666666666667,7.72,15.116666666666667,15.116666666666667
2021-01-29,29.42458333333334,-0.013333325,15.468333333333332,15.468333333333332,15.468333333333332,15.468333333333332,21.79,15.468333333333332,15.468333333333332
2021-01-30,16.637083333333333,0.0410267594,14.839999999999998,14.839999999999998,14.839999999999998,14.839999999999998,8.41,14.839999999999998,14.839999999999998
2021-01-31,15.529166666666663,0.01760681,15.360000000000005,15.360000000000005,15.360000000000005,15.360000000000005,27.22,15.360000000000005,15.360000000000005
2021-02-01,18.185,0.09635634,15.583333333333334,15.583333333333334,15.583333333333334,15.583333333333334,24.26,15.583333333333334,15.583333333333334
2021-02-02,29.713749999999997,0.145923659,19.45,19.45,19.45,19.45,12.25,19.45,19.45
2021-02-03,30.587083333333336,0.098324291,20.611666666666668,20.611666666666668,20.611666666666668,20.611666666666668,22.37,20.611666666666668,20.611666666666668
2021-02-04,34.571250000000006,-0.1489770294,18.33833333333333,18.33833333333333,18.33833333333333,18.33833333333333,28.61,18.33833333333333,18.33833333333333
2021-02-05,21.254583333333333,0.02903007,17.641428571428573,17.641428571428573,17.641428571428573,17.641428571428573,26.68,17.641428571428573,17.641428571428573
2021-02-06,14.439166666666669,0.1388902834,17.10142857142857,17.10142857142857,17.10142857142857,17.10142857142857,24.9,17.10142857142857,17.10142857142857
2021-02-07,20.598333333333336,-0.030387661,15.96,15.96,15.96,15.96,12.09,15.96,15.96
2021-02-08,28.61958333333334,0.106582254,14.866666666666667,14.866666666666667,14.866666666666667,14.866666666666667,8.78,14.866666666666667,14.866666666666667
2021-02-09,32.723333333333336,0.044053357,20.72428571428572,20.72428571428572,20.72428571428572,20.72428571428572,12.5,20.72428571428572,20.72428571428572
2021-02-10,36.98500000000001,0.122124426,20.97571428571429,20.97571428571429,20.97571428571429,20.97571428571429,11.71,20.97571428571429,20.97571428571429
2021-02-11,24.189166666666665,0.083568961,19.764285714285712,19.764285714285712,19.764285714285712,19.764285714285712,13.73,19.764285714285712,19.764285714285712
2021-02-12,31.15333333333334,0.243746504,20.515714285714285,20.515714285714285,20.515714285714285,20.515714285714285,22.33,20.515714285714285,20.515714285714285
2021-02-13,30.447916666666668,0.042853282,17.391428571428573,17.391428571428573,17.391428571428573,17.391428571428573,25.86,17.391428571428573,17.391428571428573
2021-02-14,28.532916666666665,0.557548642,16.701428571428572,16.701428571428572,16.701428571428572,16.701428571428572,20.95,16.701428571428572,16.701428571428572
2021-02-15,27.676666666666662,0.0248855724,16.68285714285714,16.68285714285714,16.68285714285714,16.68285714285714,8.74,16.68285714285714,16.68285714285714
2021-02-16,24.205416666666665,0.480904073,16.035714285714285,16.035714285714285,16.035714285714285,16.035714285714285,9.53,16.035714285714285,16.035714285714285
2021-02-17,21.317083333333336,0.100366585,17.295714285714286,17.295714285714286,17.295714285714286,17.295714285714286,9.01,17.295714285714286,17.295714285714286
2021-02-18,19.90875,0.145431966,25.82714285714286,25.82714285714286,25.82714285714286,25.82714285714286,10.96,25.82714285714286,25.82714285714286
2021-02-19,13.475,-0.013999998,20.39333333333333,20.39333333333333,20.39333333333333,20.39333333333333,8.07,20.39333333333333,20.39333333333333
2021-02-20,13.689166666666663,0.0684203093999999,18.58333333333333,18.58333333333333,18.58333333333333,18.58333333333333,20.34,18.58333333333333,18.58333333333333
2021-02-21,15.635000000000003,-0.044050038,27.13833333333333,27.13833333333333,27.13833333333333,27.13833333333333,9.31,27.13833333333333,27.13833333333333
2021-02-22,25.74,0.0152199798,21.691666666666663,21.691666666666663,21.691666666666663,21.691666666666663,8.65,21.691666666666663,21.691666666666663
2021-02-23,27.205416666666668,0.0637577216,25.826666666666668,25.826666666666668,25.826666666666668,25.826666666666668,12.76,25.826666666666668,25.826666666666668
2021-02-24,36.10125,0.03623379,26.98833333333333,26.98833333333333,26.98833333333333,26.98833333333333,9.25,26.98833333333333,26.98833333333333
2021-02-25,24.434166666666663,-0.011991445,23.695,23.695,23.695,23.695,28.95,23.695,23.695
2021-02-26,30.72125000000001,0.015858948,18.343333333333334,18.343333333333334,18.343333333333334,18.343333333333334,9.5,18.343333333333334,18.343333333333334
2021-02-27,15.673333333333334,0.1437083936,15.937142857142858,15.937142857142858,15.937142857142858,15.937142857142858,7.16,15.937142857142858,15.937142857142858
2021-02-28,19.789166666666663,0.01343558,17.815,17.815,17.815,17.815,7.09,17.815,17.815
2021-03-01,16.988333333333333,0.0316652648,15.537142857142856,15.537142857142856,15.537142857142856,15.537142857142856,3.0,15.537142857142856,15.537142857142856
2021-03-02,21.646666666666665,-0.029710768,16.3,16.3,16.3,16.3,6.9,16.3,16.3
2021-03-03,19.167916666666667,-0.017237589,21.953333333333333,21.953333333333333,21.953333333333333,21.953333333333333,7.05,21.953333333333333,21.953333333333333
2021-03-04,23.420000000000005,0.281907976,19.42285714285714,19.42285714285714,19.42285714285714,19.42285714285714,13.727777777777778,19.42285714285714,19.42285714285714
2021-03-05,23.66291666666667,0.104905128,18.59857142857143,18.59857142857143,18.59857142857143,18.59857142857143,8.33111111111111,18.59857142857143,18.59857142857143
2021-03-06,22.877916666666668,0.410541624,17.39833333333333,17.39833333333333,17.39833333333333,17.39833333333333,0.53,17.39833333333333,17.39833333333333
2021-03-07,17.005416666666665,0.041528959,19.666,19.666,19.666,19.666,3.79,19.666,19.666
2021-03-08,26.937083333333337,-0.1317503648,19.2,19.2,19.2,19.2,5.55,19.2,19.2
2021-03-09,22.9175,0.245081648,19.43857142857143,19.43857142857143,19.43857142857143,19.43857142857143,4.33,19.43857142857143,19.43857142857143
2021-03-10,26.34125,0.0878715076,17.445714285714285,17.445714285714285,17.445714285714285,17.445714285714285,8.15,17.445714285714285,17.445714285714285
2021-03-11,34.90916666666667,0.0234448749999999,16.032857142857143,16.032857142857143,16.032857142857143,16.032857142857143,2.56,16.032857142857143,16.032857142857143
2021-03-12,18.715833333333336,0.2414518,15.93,15.93,15.93,15.93,4.99,15.93,15.93
2021-03-13,11.832083333333337,0.175482452,21.147142857142857,21.147142857142857,21.147142857142857,21.147142857142857,9.28,21.147142857142857,21.147142857142857
2021-03-14,20.82565217391305,0.210414365,20.67714285714285,20.67714285714285,20.67714285714285,20.67714285714285,10.17,20.67714285714285,20.67714285714285
2021-03-15,30.47875,-0.0033107726,26.39,26.39,26.39,26.39,20.93,26.39,26.39
2021-03-16,21.349166666666665,0.124163069,20.344285714285714,20.344285714285714,20.344285714285714,20.344285714285714,7.39,20.344285714285714,20.344285714285714
2021-03-17,24.65625,0.0234711713999999,21.075714285714287,21.075714285714287,21.075714285714287,21.075714285714287,8.98,21.075714285714287,21.075714285714287
2021-03-18,24.875833333333333,-0.270000011,22.302857142857142,22.302857142857142,22.302857142857142,22.302857142857142,3.29,22.302857142857142,22.302857142857142
2021-03-19,25.02291666666667,0.0717729664,22.275714285714287,22.275714285714287,22.275714285714287,22.275714285714287,7.96,22.275714285714287,22.275714285714287
2021-03-20,18.28,-0.63815105,17.091428571428573,17.091428571428573,17.091428571428573,17.091428571428573,7.47,17.091428571428573,17.091428571428573
2021-03-21,22.63125,0.058098257,19.914285714285715,19.914285714285715,19.914285714285715,19.914285714285715,8.69,19.914285714285715,19.914285714285715
2021-03-22,21.15541666666667,0.003821329,19.124285714285715,19.124285714285715,19.124285714285715,19.124285714285715,11.9,19.124285714285715,19.124285714285715
2021-03-23,19.610416666666666,-0.15843007,23.345714285714287,23.345714285714287,23.345714285714287,23.345714285714287,6.2,23.345714285714287,23.345714285714287
2021-03-24,20.787500000000005,0.10640502,23.528571428571432,23.528571428571432,23.528571428571432,23.528571428571432,4.33,23.528571428571432,23.528571428571432
2021-03-25,15.579166666666667,0.114980102,17.92857142857143,17.92857142857143,17.92857142857143,17.92857142857143,2.13,17.92857142857143,17.92857142857143
2021-03-26,20.12708333333333,-0.0242683702,20.86666666666667,20.86666666666667,20.86666666666667,20.86666666666667,2.92,20.86666666666667,20.86666666666667
2021-03-27,16.285416666666666,0.0715043934,20.11,20.11,20.11,20.11,8.62,20.11,20.11
2021-03-28,16.659583333333334,0.499218166,15.838571428571427,15.838571428571427,15.838571428571427,15.838571428571427,9.6,15.838571428571427,15.838571428571427
2021-03-29,24.497916666666672,-0.066913843,18.104285714285712,18.104285714285712,18.104285714285712,18.104285714285712,7.77,18.104285714285712,18.104285714285712
2021-03-30,13.910416666666668,0.041509277157605974,26.048333333333336,26.048333333333336,26.048333333333336,26.048333333333336,7.78,26.048333333333336,26.048333333333336
2021-03-31,21.24416666666667,0.016600249,22.15833333333333,22.15833333333333,22.15833333333333,22.15833333333333,12.55,22.15833333333333,22.15833333333333
2021-04-01,9.659166666666666,0.118263751,15.39,15.39,15.39,15.39,10.98,15.39,15.39
2021-04-02,6.7525,0.0708804858,18.965,18.965,18.965,18.965,9.76,18.965,18.965
2021-04-03,6.849999999999999,0.359197885,16.976666666666667,16.976666666666667,16.976666666666667,16.976666666666667,15.46,16.976666666666667,16.976666666666667
2021-04-04,14.329583333333332,0.0434565062,14.63,14.63,14.63,14.63,31.56,14.63,14.63
2021-04-05,23.605833333333333,-0.173266068,16.405,16.405,16.405,16.405,11.92,16.405,16.405
2021-04-06,24.899583333333336,0.20776704,15.141666666666666,15.141666666666666,15.141666666666666,15.141666666666666,13.25,15.141666666666666,15.141666666666666
2021-04-07,32.18208333333333,0.319491178,18.148333333333333,18.148333333333333,18.148333333333333,18.148333333333333,24.68,18.148333333333333,18.148333333333333
2021-04-08,12.317916666666669,-0.055019047,15.105000000000002,15.105000000000002,15.105000000000002,15.105000000000002,8.85,15.105000000000002,15.105000000000002
2021-04-09,27.13958333333333,0.148412377,17.661666666666665,17.661666666666665,17.661666666666665,17.661666666666665,0.76,17.661666666666665,17.661666666666665
2021-04-10,26.732916666666664,-0.360000014,19.275,19.275,19.275,19.275,2.74,19.275,19.275
2021-04-11,17.47958333333333,-0.0119729214,20.531666666666663,20.531666666666663,20.531666666666663,20.531666666666663,25.68,20.531666666666663,20.531666666666663
2021-04-12,47.24041666666667,0.0184820671999999,22.125,22.125,22.125,22.125,26.47,22.125,22.125
2021-04-13,26.25500000000001,0.125940159,18.51666666666667,18.51666666666667,18.51666666666667,18.51666666666667,10.62,18.51666666666667,18.51666666666667
2021-04-14,21.304166666666667,-0.11895024,18.095,18.095,18.095,18.095,11.27,18.095,18.095
2021-04-15,20.956666666666663,0.030149909,17.378333333333334,17.378333333333334,17.378333333333334,17.378333333333334,11.22,17.378333333333334,17.378333333333334
2021-04-16,20.649166666666662,0.04737528,24.275,24.275,24.275,24.275,12.55,24.275,24.275
2021-04-17,12.8425,0.19085452,30.524999999999995,30.524999999999995,30.524999999999995,30.524999999999995,3.47,30.524999999999995,30.524999999999995
2021-04-18,23.17708333333333,0.1621588162,14.89465892972276,14.89465892972276,14.89465892972276,14.89465892972276,12.31,14.89465892972276,14.89465892972276
2021-04-19,10.845833333333331,0.967541456,20.375,20.375,20.375,20.375,9.73,20.375,20.375
2021-04-20,17.140416666666667,0.0197637372,19.07333333333333,19.07333333333333,19.07333333333333,19.07333333333333,13.99,19.07333333333333,19.07333333333333
2021-04-21,18.830416666666668,-0.143165231,19.115,19.115,19.115,19.115,8.02,19.115,19.115
2021-04-22,22.31041666666667,0.098264262,21.64,21.64,21.64,21.64,20.57,21.64,21.64
2021-04-23,21.360416666666666,0.235303238,22.485,22.485,22.485,22.485,20.96,22.485,22.485
2021-04-24,20.205833333333334,0.137796521,22.043333333333333,22.043333333333333,22.043333333333333,22.043333333333333,7.12,22.043333333333333,22.043333333333333
2021-04-25,16.1975,0.053316426,23.465,23.465,23.465,23.465,5.18,23.465,23.465
2021-04-26,22.9125,0.211912051,23.45,23.45,23.45,23.45,5.32,23.45,23.45
2021-04-27,21.875,-0.0228631466,23.285,23.285,23.285,23.285,5.13,23.285,23.285
2021-04-28,18.860000000000003,0.0673262672,21.881666666666664,21.881666666666664,21.881666666666664,21.881666666666664,21.26,21.881666666666664,21.881666666666664
2021-04-29,19.947916666666668,0.022721987,22.541666666666668,22.541666666666668,22.541666666666668,22.541666666666668,29.99,22.541666666666668,22.541666666666668
2021-04-30,17.105416666666663,0.053239368,26.08833333333333,26.08833333333333,26.08833333333333,26.08833333333333,7.87,26.08833333333333,26.08833333333333
2021-05-01,18.006666666666664,0.272145659,23.884999999999994,23.884999999999994,23.884999999999994,23.884999999999994,18.26,23.884999999999994,23.884999999999994
2021-05-02,27.66708333333333,0.038044125,23.096666666666668,23.096666666666668,23.096666666666668,23.096666666666668,6.61,23.096666666666668,23.096666666666668
2021-05-03,19.52375,0.015312333,24.121666666666663,24.121666666666663,24.121666666666663,24.121666666666663,13.1,24.121666666666663,24.121666666666663
2021-05-04,17.42125,0.1512340986,24.368333333333336,24.368333333333336,24.368333333333336,24.368333333333336,5.85,24.368333333333336,24.368333333333336
2021-05-05,20.313333333333333,0.263376564,23.951666666666668,23.951666666666668,23.951666666666668,23.951666666666668,7.77,23.951666666666668,23.951666666666668
2021-05-06,13.529166666666669,-0.0163559203999999,23.871666666666663,23.871666666666663,23.871666666666663,23.871666666666663,3.28,23.871666666666663,23.871666666666663
2021-05-07,25.242083333333337,0.039870508,22.58666666666667,22.58666666666667,22.58666666666667,22.58666666666667,4.08,22.58666666666667,22.58666666666667
2021-05-08,18.15458333333333,0.185314104,26.74833333333333,26.74833333333333,26.74833333333333,26.74833333333333,2.19,26.74833333333333,26.74833333333333
2021-05-09,8.987916666666669,-0.086766206,20.214,20.214,20.214,20.214,1.34,20.214,20.214
2021-05-10,9.175416666666663,-0.021604024,23.063333333333333,23.063333333333333,23.063333333333333,23.063333333333333,1.55,23.063333333333333,23.063333333333333
2021-05-11,13.041250000000003,-0.21498628,22.465000000000003,22.465000000000003,22.465000000000003,22.465000000000003,1.89,22.465000000000003,22.465000000000003
2021-05-12,8.265000000000002,0.017452348,21.916666666666668,21.916666666666668,21.916666666666668,21.916666666666668,6.02,21.916666666666668,21.916666666666668
2021-05-13,10.695000000000002,-0.000888463,21.616666666666664,21.616666666666664,21.616666666666664,21.616666666666664,4.25,21.616666666666664,21.616666666666664
2021-05-14,27.433750000000003,0.1038432544,22.715,22.715,22.715,22.715,1.04,22.715,22.715
2021-05-15,6.5325,0.0163938833999999,21.965,21.965,21.965,21.965,1.64,21.965,21.965
2021-05-16,4.927083333333333,0.133597217,23.451666666666668,23.451666666666668,23.451666666666668,23.451666666666668,1.03,23.451666666666668,23.451666666666668
2021-05-17,4.949166666666668,0.0994069234,20.725,20.725,20.725,20.725,0.94,20.725,20.725
2021-05-18,6.111250000000001,0.1699195088,19.116666666666667,19.116666666666667,19.116666666666667,19.116666666666667,1.13,19.116666666666667,19.116666666666667
2021-05-19,7.622916666666666,0.0123588941999999,18.67,18.67,18.67,18.67,0.06,18.67,18.67
2021-05-20,8.1425,0.0676934598,21.92833333333333,21.92833333333333,21.92833333333333,21.92833333333333,1.97,21.92833333333333,21.92833333333333
2021-05-21,7.710833333333336,0.01,19.404000000000003,19.404000000000003,19.404000000000003,19.404000000000003,0.64,19.404000000000003,19.404000000000003
2021-05-22,3.785833333333333,-0.0095552506,20.8,20.8,20.8,20.8,2.33,20.8,20.8
2021-05-23,13.425000000000004,0.03493885,22.69333333333334,22.69333333333334,22.69333333333334,22.69333333333334,1.55,22.69333333333334,22.69333333333334
2021-05-24,18.3575,0.066980243,24.77333333333333,24.77333333333333,24.77333333333333,24.77333333333333,0.88,24.77333333333333,24.77333333333333
2021-05-25,15.885416666666664,-0.110167615,27.296666666666667,27.296666666666667,27.296666666666667,27.296666666666667,4.98,27.296666666666667,27.296666666666667
2021-05-26,5.199166666666667,-0.034169801,22.183333333333334,22.183333333333334,22.183333333333334,22.183333333333334,1.13,22.183333333333334,22.183333333333334
2021-05-27,4.336666666666667,0.077249363,22.411666666666665,22.411666666666665,22.411666666666665,22.411666666666665,2.61,22.411666666666665,22.411666666666665
2021-05-28,3.427083333333334,-0.084224813,26.421666666666663,26.421666666666663,26.421666666666663,26.421666666666663,6.45,26.421666666666663,26.421666666666663
2021-05-29,3.1041666666666674,0.10535912,21.883333333333336,21.883333333333336,21.883333333333336,21.883333333333336,3.01,21.883333333333336,21.883333333333336
2021-05-30,5.162916666666667,0.0823412154,20.793333333333333,20.793333333333333,20.793333333333333,20.793333333333333,2.24,20.793333333333333,20.793333333333333
2021-05-31,8.230833333333333,-0.0058939476,26.21833333333333,26.21833333333333,26.21833333333333,26.21833333333333,15.45,26.21833333333333,26.21833333333333
2021-06-01,11.017916666666666,0.050000001,22.136666666666667,22.136666666666667,22.136666666666667,22.136666666666667,10.37,22.136666666666667,22.136666666666667
2021-06-02,9.396250000000002,0.052415006,19.06625,19.06625,19.06625,19.06625,2.72,19.06625,19.06625
2021-06-03,18.29166666666666,0.027061958,18.16875,18.16875,18.16875,18.16875,5.28,18.16875,18.16875
2021-06-04,17.342499999999998,0.0294422024,15.619999999999996,15.619999999999996,15.619999999999996,15.619999999999996,2.1,15.619999999999996,15.619999999999996
2021-06-05,10.692499999999995,-0.0096085307999999,16.294444444444444,16.294444444444444,16.294444444444444,16.294444444444444,2.21,16.294444444444444,16.294444444444444
2021-06-06,5.892500000000001,0.0793349266,18.00111111111111,18.00111111111111,18.00111111111111,18.00111111111111,5.54,18.00111111111111,18.00111111111111
2021-06-07,6.506249999999999,0.003628853,18.61,18.61,18.61,18.61,1.42,18.61,18.61
2021-06-08,3.7391666666666654,-0.0059110312,21.02555555555556,21.02555555555556,21.02555555555556,21.02555555555556,10.42,21.02555555555556,21.02555555555556
2021-06-09,3.5941666666666667,0.0204048274,23.98333333333333,23.98333333333333,23.98333333333333,23.98333333333333,0.12,23.98333333333333,23.98333333333333
2021-06-10,3.289166666666666,-0.0054383278,21.85111111111111,21.85111111111111,21.85111111111111,21.85111111111111,2.13,21.85111111111111,21.85111111111111
2021-06-11,4.103750000000001,-0.0566596924,20.271111111111107,20.271111111111107,20.271111111111107,20.271111111111107,1.17,20.271111111111107,20.271111111111107
2021-06-12,2.1354166666666665,0.083382547,22.15222222222222,22.15222222222222,22.15222222222222,22.15222222222222,3.92,22.15222222222222,22.15222222222222
2021-06-13,2.89875,0.0762308316,18.715000000000003,18.715000000000003,18.715000000000003,18.715000000000003,1.81,18.715000000000003,18.715000000000003
2021-06-14,4.322916666666667,0.0603715983999999,19.56,19.56,19.56,19.56,6.35,19.56,19.56
2021-06-15,6.1620833333333325,0.0826255008,17.14,17.14,17.14,17.14,2.84,17.14,17.14
2021-06-16,7.5575,0.0485807913999999,16.473333333333333,16.473333333333333,16.473333333333333,16.473333333333333,0.88,16.473333333333333,16.473333333333333
2021-06-17,6.679166666666667,0.0833588966,14.411818181818182,14.411818181818182,14.411818181818182,14.411818181818182,2.0,14.411818181818182,14.411818181818182
