date,open_SO2,sate_SO2,"Jawahar Nagar, Puducherry - PPCC"
2020-11-24,4.1275,0.0720000028,4.26
2020-11-25,7.852916666666666,0.2046666654,6.01
2020-11-26,22.05666666666666,0.0326666638,4.94
2020-11-27,7.262500000000002,-0.1933333307999999,18.25
2020-11-28,1.0083333333333335,0.1893333278,3.51
2020-11-29,2.1291666666666664,0.1573333362,10.58
2020-11-30,6.843333333333334,0.0706666649999999,8.67
2020-12-01,11.369166666666665,0.0960000036,2.54
2020-12-02,5.966249999999999,0.0746666626,7.48
2020-12-03,0.3995833333333334,-0.0139999979999999,5.27
2020-12-04,0.3754166666666667,0.0893333306,6.37
2020-12-05,0.5616666666666666,0.0940000088,4.97
2020-12-06,0.4529166666666667,0.1499999944,4.56
2020-12-07,0.58375,0.362000002,3.36
2020-12-08,1.0720833333333333,0.059333333,5.92
2020-12-09,1.8579166666666664,0.1313333396,6.36
2020-12-10,4.103750000000001,-0.176666662,3.8
2020-12-11,7.73875,0.1253333268,5.61
2020-12-12,5.159166666666667,0.150000006,23.14
2020-12-13,3.03,0.0040000007999999,11.25
2020-12-14,3.1245833333333337,-0.01666666,15.0
2020-12-15,2.71875,0.0313333327999999,16.47
2020-12-16,0.8129166666666667,0.0960000001999999,12.08
2020-12-17,1.8570833333333332,-0.0059999973999999,3.28
2020-12-18,2.2408333333333337,0.165333339,2.66
2020-12-19,1.445833333333333,0.0493333354,3.37
2020-12-20,5.18125,0.1853333324,10.76
2020-12-21,8.154583333333333,-0.0133333334,13.04
2020-12-22,8.93,0.0780000035999999,5.75
2020-12-23,5.47375,0.0139999991999999,7.91
2020-12-24,4.905,0.2366666657999999,6.62
2020-12-25,7.197083333333333,1.79999995,9.49
2020-12-26,9.874583333333334,-0.020000003,7.24
2020-12-27,9.17375,0.1179999946,6.93
2020-12-28,10.490833333333333,0.0193333324,8.32
2020-12-29,5.014166666666665,0.0779999962,7.74
2020-12-30,2.047499999999999,0.200000012,4.12
2020-12-31,1.7579166666666668,0.2460000022,2.71
2021-01-01,4.402916666666667,0.0646666775999999,4.71
2021-01-02,1.4120833333333334,0.1199999974,4.72
2021-01-03,0.7108333333333333,0.1533333311999999,3.86
2021-01-04,0.7054166666666668,0.0820000024,2.41
2021-01-05,0.7095833333333333,0.2973333448,3.06
2021-01-06,0.9741666666666664,0.2206666729999999,2.0
2021-01-07,0.7858333333333332,0.226000005,6.13
2021-01-08,0.7858333333333335,0.1746666617999999,7.11
2021-01-09,1.2754166666666666,0.2679999923999999,6.44
2021-01-10,2.817916666666666,-0.04733333,5.24
2021-01-11,8.689583333333333,-0.0153333343999999,6.21
2021-01-12,1.3854166666666667,0.1046666734,5.67
2021-01-13,1.58375,0.0966666632,5.29
2021-01-14,1.0799999999999998,0.2813333247999999,4.25
2021-01-15,2.565,0.029999999,4.0
2021-01-16,1.3745833333333335,-0.0873333319999999,4.56
2021-01-17,1.5904166666666668,0.1980000137999999,3.62
2021-01-18,3.6433333333333326,0.340000004,3.48
2021-01-19,8.481666666666667,-0.129999995,3.27
2021-01-20,4.257083333333333,0.3086666614,9.14
2021-01-21,1.4216666666666666,0.050666667,4.55
2021-01-22,1.04875,0.273333341,2.99
2021-01-23,0.9616666666666668,0.0133333349999999,4.21
2021-01-24,1.34,0.0140000073999999,5.36
2021-01-25,2.6129166666666666,0.1093333328,4.91
2021-01-26,2.313,0.800000012,6.07
2021-01-27,3.84,0.170000002,6.87
2021-01-28,1.562083333333333,-0.0580000006,5.56
2021-01-29,1.967083333333333,0.019999998,4.76
2021-01-30,1.411666666666667,-0.0200000031999999,4.68
2021-01-31,1.18,0.083333336,4.34
2021-02-01,1.3775000000000002,0.2286666586,3.77
2021-02-02,2.08875,0.0026666729999999,4.18
2021-02-03,2.727499999999999,0.330000013,5.52
2021-02-04,4.963749999999999,-0.116666667,6.49
2021-02-05,5.784583333333331,-0.103333339,7.72
2021-02-06,5.569166666666665,0.012,5.99
2021-02-07,4.365833333333334,-0.126666665,5.72
2021-02-08,2.5250000000000004,0.4780000046,2.3
2021-02-09,6.3075,0.0853333392,6.3
2021-02-10,3.77875,0.2613333262,5.53
2021-02-11,2.342083333333333,0.25,5.8
2021-02-12,3.66625,0.046666663,3.87
2021-02-13,2.134583333333333,0.1640000074,4.92
2021-02-14,1.3200000000000005,0.193333328,5.19
2021-02-15,1.4566666666666668,-0.1113333306,5.31
2021-02-16,1.2758333333333332,0.08866667,4.39
2021-02-17,1.16125,0.0740000026,4.0
2021-02-18,1.935833333333333,0.134666668,3.66
2021-02-19,5.131666666666667,-0.039999999,5.23
2021-02-20,5.800416666666666,-0.159999996,6.13
2021-02-21,1.325416666666667,0.1686666638,4.62
2021-02-22,2.2695833333333337,-0.0213333264,4.05
2021-02-23,1.8758333333333332,-0.293333322,4.96
2021-02-24,1.64625,0.129333333,4.16
2021-02-25,2.5329166666666665,0.2666666746,4.52
2021-02-26,7.561250000000001,0.0119999986,4.93
2021-02-27,4.275,0.970000029,5.38
2021-02-28,2.6733333333333333,0.056666669,3.22
2021-03-01,2.8125,0.930000007,12.91
2021-03-02,2.935416666666667,0.103333332,7.16
2021-03-03,2.3875,0.1213333376,12.05
2021-03-04,1.6325,-0.296666682,4.47
2021-03-05,1.4079166666666667,0.2266666739999999,3.32
2021-03-06,1.447916666666667,0.0193333366,14.78
2021-03-07,0.9608333333333334,-0.140000001,12.23
2021-03-08,0.7158333333333333,0.233333349,5.26
2021-03-09,0.72625,0.080000006,3.11
2021-03-10,1.163333333333333,-0.25,3.04
2021-03-11,1.365,0.189999998,4.9
2021-03-12,1.2129166666666666,-0.0299999998,5.24
2021-03-13,0.85875,0.1340000038,8.72
2021-03-14,1.1747826086956523,0.0899999996,3.96
2021-03-15,1.165,-0.280000001,4.07
2021-03-16,1.6475,-0.226666659,4.9
2021-03-17,1.74625,3.3599999,8.88
2021-03-18,1.87375,-0.0360000006,14.24
2021-03-19,1.944583333333333,-0.0126666664,4.27
2021-03-20,2.43375,-0.209999993,7.77
2021-03-21,2.702500000000001,0.2133333398,19.31
2021-03-22,1.3058333333333332,0.4019999997999999,6.21
2021-03-23,1.352083333333333,0.216666684,6.12
2021-03-24,1.425,0.016666671,5.82
2021-03-25,1.3016666666666667,0.2833333522,9.72
2021-03-26,1.2516666666666665,-0.106666669,5.35
2021-03-27,2.15,-0.11333333,5.53
2021-03-28,5.522083333333334,0.0326666608,9.07
2021-03-29,18.975,-0.0893333378,8.42
2021-03-30,17.407500000000002,0.13334663413216957,9.55
2021-03-31,17.2775,0.170000002,11.16
2021-04-01,17.065416666666668,0.149999991,12.23
2021-04-02,13.698333333333336,0.49000001,11.19
2021-04-03,15.204166666666673,0.540000021,17.7
2021-04-04,5.963333333333334,0.2373333343999999,19.46
2021-04-05,1.557916666666667,-0.146666676,6.3
2021-04-06,1.8225000000000005,0.063999994,6.19
2021-04-07,5.428333333333334,-0.0566666632,5.66
2021-04-08,4.603333333333334,-0.266666681,8.01
2021-04-09,1.7299999999999998,-0.560000002,7.99
2021-04-10,1.627916666666667,-0.096666671,9.18
2021-04-11,1.1408333333333334,-0.039999999,17.59
2021-04-12,1.9820833333333336,0.1673333334,7.24
2021-04-13,2.011250000000001,0.0820000039999999,5.1
2021-04-14,7.471666666666667,0.0420000035999999,6.35
2021-04-15,18.74083333333333,0.0633333316,12.42
2021-04-16,15.158750000000005,0.819999993,16.9
2021-04-17,10.817083333333333,-0.043333329,15.38
2021-04-18,8.047500000000001,-0.039999999,5.35
2021-04-19,15.99375,-0.200000018,10.0
2021-04-20,8.315000000000003,0.0233333336,8.14
2021-04-21,9.011666666666663,0.24666667,6.78
2021-04-22,4.297916666666667,0.064000004,6.44
2021-04-23,4.650416666666666,0.0986666619999999,10.9
2021-04-24,7.600416666666667,-0.07,7.77
2021-04-25,2.3470833333333334,0.306666672,6.12
2021-04-26,3.301666666666666,0.406666666,6.18
2021-04-27,3.9179166666666654,0.289999992,6.46
2021-04-28,6.0495833333333335,0.116666675,13.39
2021-04-29,7.370833333333333,0.1820000051999999,6.96
2021-04-30,2.4725,0.0926666639999999,5.17
2021-05-01,1.2754166666666669,0.150666666,5.93
2021-05-02,0.9766666666666668,-0.230000004,5.48
2021-05-03,2.07125,0.159999996,7.79
2021-05-04,7.154583333333332,0.075333333,5.92
2021-05-05,5.197500000000001,-0.25333333,16.03
2021-05-06,1.1874999999999998,0.4146666646,6.84
2021-05-07,1.6024999999999998,-0.033333331,9.79
2021-05-08,1.1016666666666666,0.1180000044,8.28
2021-05-09,1.8091666666666668,0.0980000014,6.08
2021-05-10,9.540416666666667,-0.090000004,6.25
2021-05-11,18.80125,0.116666667,20.02
2021-05-12,12.145,0.0786666722,5.46
2021-05-13,11.32291666666667,0.319999993,6.84
2021-05-14,11.798333333333332,0.039999999,16.01
2021-05-15,26.70833333333333,0.1366666675999999,17.39
2021-05-16,17.4425,-0.0186666676,11.11
2021-05-17,13.115416666666668,0.0633333356,18.8
2021-05-18,11.999999999999998,0.829999983,6.24
2021-05-19,21.8375,0.193333328,8.51
2021-05-20,26.195833333333336,0.1866666704,10.57
2021-05-21,35.71958333333334,0.061333339,16.38
2021-05-22,13.905416666666667,0.1113333404,7.19
2021-05-23,14.68875,0.3426666736,10.09
2021-05-24,14.385416666666666,0.0013333311999999,7.2
2021-05-25,9.682916666666666,0.0533333302,5.99
2021-05-26,9.124166666666666,0.2673333223999999,9.38
2021-05-27,3.535,-0.066666663,5.58
2021-05-28,6.216666666666668,-0.293333322,6.9
2021-05-29,5.689583333333334,0.050000001,7.28
2021-05-30,8.132083333333334,0.396666676,10.98
2021-05-31,5.336250000000001,0.0213333328,12.0
2021-06-01,10.477083333333333,0.1020000012,11.52
2021-06-02,17.299999999999997,0.152666663,6.04
2021-06-03,16.78625,0.1333333374,13.66
2021-06-04,13.728333333333332,-0.026666665,7.0
2021-06-05,17.472083333333334,-0.0533333324,27.27
2021-06-06,12.907916666666663,0.126666665,11.96
2021-06-07,13.192500000000004,0.3039999956,10.06
2021-06-08,10.440416666666668,0.150000006,12.64
2021-06-09,4.217083333333333,0.091333333,10.43
2021-06-10,5.034166666666667,0.0259999951999999,9.42
2021-06-11,5.4025,0.349999994,9.28
2021-06-12,7.291666666666667,0.5,6.62
2021-06-13,4.830833333333334,0.400000006,11.85
2021-06-14,15.751666666666663,0.0793333337999999,7.24
2021-06-15,12.99708333333333,0.649999976,23.59
2021-06-16,7.734999999999999,0.1759999992,17.46
2021-06-17,11.530833333333335,0.1686666718,30.79
2021-06-18,7.58666666666667,0.2539999984,7.41
2021-06-19,6.047083333333334,0.220000014,13.26
2021-06-20,5.54375,0.170000002,10.94
2021-06-21,9.669166666666666,0.159999996,7.25
2021-06-22,17.55,0.0139999986,22.22
2021-06-23,23.861666666666668,0.1313333356,8.48
2021-06-24,14.645416666666662,0.15066666,8.35
2021-06-25,7.692083333333335,-0.0513333344,9.25
2021-06-26,3.0087500000000005,-0.1239999996,8.33
2021-06-27,14.150416666666668,0.1286666698,8.08
2021-06-28,14.184166666666664,0.633333325,8.55
2021-06-29,9.7725,0.083333336,4.86
2021-06-30,20.762916666666666,0.06666667,12.0
2021-07-01,25.06958333333333,0.439999998,13.11
2021-07-02,8.09875,0.325999999,14.67
2021-07-03,10.474583333333335,0.0479999958,14.28
2021-07-04,7.649999999999999,-0.0380000032,11.25
2021-07-05,7.88625,0.13333334,15.33
2021-07-06,15.600833333333336,0.156666681,9.78
2021-07-07,21.388333333333332,-0.119999997,8.51
2021-07-08,10.728333333333332,0.059999999,13.27
2021-07-09,23.64333333333333,-0.0446666659999999,8.89
2021-07-10,9.641666666666667,0.1999999948,13.87
2021-07-11,17.067083333333333,0.2520000056,12.41
2021-07-12,8.1075,0.1473333462,7.91
2021-07-13,5.04625,0.2253333354,7.64
2021-07-14,5.522083333333334,0.3013333402,7.45
2021-07-15,24.06833333333334,0.2533333324,10.82
2021-07-16,17.097083333333334,0.043333337,8.0
2021-07-17,10.267083333333332,0.136666672,17.45
2021-07-18,19.54666666666666,0.1153333426,8.39
2021-07-19,10.362916666666663,0.1920000037999999,6.79
2021-07-20,2.9395833333333328,0.0586666674,5.21
2021-07-21,3.27375,0.6226666535999998,6.39
2021-07-22,12.212083333333332,0.189999998,6.6
2021-07-23,18.435416666666665,0.1626666714,36.2
2021-07-24,12.798333333333332,0.083333336,9.05
2021-07-25,13.787916666666666,0.1873333358,10.42
2021-07-26,8.68125,-0.050000001,8.71
2021-07-27,20.66208333333333,-0.1186666629999999,7.79
2021-07-28,8.959583333333333,-0.0613333376,8.75
2021-07-29,3.175416666666667,0.270000011,8.06
2021-07-30,4.415416666666666,0.189999998,10.62
2021-07-31,3.778333333333333,0.103333332,10.51
2021-08-01,5.414166666666666,0.600000024,7.46
2021-08-02,7.738333333333333,-0.090000004,8.38
2021-08-03,6.170000000000001,0.002666664,7.56
2021-08-04,3.007916666666666,-0.0319999992,7.97
2021-08-05,5.874583333333334,0.093333328,7.51
2021-08-06,8.142916666666668,0.0966666652,6.82
2021-08-07,12.415416666666664,0.183333337,13.09
2021-08-08,10.8375,0.180000007,9.39
2021-08-09,9.22125,-0.046666667,6.68
2021-08-10,12.000833333333333,0.0713333368,11.03
2021-08-11,16.720416666666665,-0.116666667,7.53
2021-08-12,3.227083333333333,0.0099999988,6.28
2021-08-13,7.977083333333333,0.1513333418,6.04
2021-08-14,12.005416666666669,-0.123333327,6.9
2021-08-15,12.580833333333333,0.2940000018,10.16
2021-08-16,11.897083333333333,0.2513333366,10.23
2021-08-17,22.39958333333333,0.100000001,7.97
2021-08-18,23.754166666666663,0.1693333328,11.44
2021-08-19,17.56333333333333,0.0793333366,7.17
2021-08-20,7.032083333333335,0.0473333373999999,15.76
2021-08-21,12.547499999999998,0.2146666683999999,8.17
2021-08-22,11.042083333333332,0.0613333336,10.16
2021-08-23,31.845,0.039999992,7.94
2021-08-24,27.321666666666676,-0.370000005,10.97
2021-08-25,12.313333333333333,-0.140000001,8.58
2021-08-26,15.23875,0.3346666664,8.11
2021-08-27,14.263333333333335,0.3193333243999999,9.31
2021-08-28,12.214583333333335,-0.018000003,7.46
2021-08-29,9.014583333333334,0.5826666606,6.84
2021-08-30,7.242083333333331,0.1779999972,5.72
2021-08-31,12.780416666666667,0.02,8.44
2021-09-01,14.182916666666664,0.1699999995999999,8.37
2021-09-02,19.40375,0.1859999906,3.57
2021-09-03,21.76458333333333,-0.0379999912,10.66
2021-09-04,11.38708333333333,0.2480000121999999,9.28
2021-09-05,16.13291666666667,0.0953333347999999,10.59
2021-09-06,6.6025,0.1320000067999999,6.17
2021-09-07,20.347916666666677,0.2180000066,8.85
2021-09-08,13.909583333333332,0.713333309,4.87
2021-09-09,10.218333333333335,0.0666666732,12.01
2021-09-10,10.502916666666666,-0.0093333348,9.1
2021-09-11,9.767916666666666,0.0500000092,5.73
2021-09-12,15.46083333333334,0.1346666648,5.67
2021-09-13,15.259583333333332,0.0026666643999999,6.01
2021-09-14,13.467083333333331,0.3066666616,6.34
2021-09-15,17.795416666666664,1.77333343,11.95
2021-09-16,12.624166666666667,0.1806666656,8.77
2021-09-17,18.11208333333333,0.25666666,12.21
2021-09-18,16.96041666666667,0.050000001,15.49
2021-09-19,11.984583333333331,0.039999999,7.22
2021-09-20,16.342916666666667,0.4273333348,11.14
2021-09-21,14.5575,0.0453333326,7.92
2021-09-22,10.524166666666668,0.0420000002,13.38
2021-09-23,15.592083333333337,1.00999999,8.95
2021-09-24,10.384583333333332,0.213333338,7.82
2021-09-25,7.449166666666667,0.400000006,9.07
2021-09-26,9.410833333333333,0.278,6.88
2021-09-27,8.003333333333334,0.0606666675999999,6.04
2021-09-28,17.057083333333335,0.2599999964,8.16
2021-09-29,5.037916666666665,0.0046666659999999,8.39
2021-09-30,9.841666666666669,0.1153333349999999,14.03
2021-10-01,2.26,0.209999993,4.59
2021-10-02,0.7491666666666665,-0.129999995,6.31
2021-10-03,2.015,-0.07,6.72
2021-10-04,2.8875000000000006,-0.180000007,6.74
2021-10-05,13.010416666666664,0.1486666668,9.02
2021-10-06,22.317499999999995,0.2506666676,9.68
2021-10-07,38.03416666666666,0.1900000066,8.17
2021-10-08,24.974166666666665,0.0826666672,7.1
2021-10-09,8.340416666666668,0.4246666605999999,6.55
2021-10-10,2.7,0.233333334,7.49
2021-10-11,6.997083333333335,0.1153333364,11.78
2021-10-12,9.251250000000002,0.1506666673999999,11.44
2021-10-13,2.715416666666666,0.0286666655999999,5.97
2021-10-14,13.890416666666669,0.479999989,7.07
2021-10-15,25.61583333333333,-0.1353333294,14.64
