date,open_SO2,sate_SO2,"New Industrial Town, Faridabad - HSPCB","Sector 11, Faridabad - HSPCB","Sector 30, Faridabad - HSPCB","Sector- 16A, Faridabad - HSPCB"
2021-05-27,63.32583333333332,0.505924523,5.72,2.41,7.65,21.87
2021-05-28,10.495416666666666,0.200089455,9.4,1.94,6.28,19.97
2021-05-29,7.072499999999999,-0.097256847,7.7,1.3,6.21,20.79
2021-05-30,7.962500000000001,0.103108123,7.96,1.16,6.07,17.69
2021-05-31,17.08583333333333,-0.0593584374,6.38,1.72,7.63,21.54
2021-06-01,29.370833333333334,0.119999997,7.49,1.5,17.05,19.31
2021-06-02,57.21541666666666,0.0075827554,10.85,2.06,11.89,18.96
2021-06-03,30.31375,0.216861293,7.54,1.42,6.36,18.19
2021-06-04,70.30541666666666,0.356863439,9.96,1.92,13.36,18.84
2021-06-05,20.89333333333333,-0.1107005098,6.27,1.82,8.45,21.84
2021-06-06,36.32958333333334,0.099848263,7.2,1.8,16.85,19.42
2021-06-07,60.59333333333333,-0.043425884,7.92,1.83,7.97,15.97
2021-06-08,13.227499999999996,0.033607069,7.47,1.87,8.0,11.83
2021-06-09,21.4875,0.0953085168,6.19,1.83,7.45,15.05
2021-06-10,16.49041666666667,0.1319441722,6.67,1.54,6.7,13.81
2021-06-11,22.63875,0.0581540107999999,7.3,1.45,6.17,6.57
2021-06-12,9.677083333333334,-0.008419347,5.31,5.31,6.02,4.82
2021-06-13,13.41375,-0.100000001,3.67,3.67,6.24,4.38
2021-06-14,23.74,0.046146695,5.59,1.39,6.35,3.87
2021-06-15,18.59208333333333,-0.059938476,5.97,1.7,7.81,5.71
2021-06-16,21.950000000000006,0.2034686385999999,4.05,2.09,6.16,6.78
2021-06-17,19.51416666666667,-0.2092649156,7.57,1.15,6.89,5.37
2021-06-18,12.6275,-0.0466772498,4.82,1.06,8.53,13.05
2021-06-19,20.435416666666665,-0.2042954168,3.71,1.5,7.25,12.39
2021-06-20,18.74375,0.14351213,4.23,1.43,6.67,11.96
2021-06-21,48.08249999999998,-0.0320184945999999,4.92,2.1,7.3,10.94
2021-06-22,34.670833333333334,0.143612906,4.97,1.64,7.59,10.0
2021-06-23,43.45708333333334,0.439999998,8.12,2.27,13.96,11.54
2021-06-24,23.75833333333333,0.013605797,2.66,1.52,11.92,13.72
2021-06-25,30.860833333333343,-0.1726950392,7.99,1.98,14.49,14.49
2021-06-26,38.97916666666668,0.072453059,6.05,1.41,14.0,14.0
2021-06-27,25.6575,0.035442169,7.98,1.78,13.22,13.22
2021-06-28,43.11666666666667,0.172117636,5.98,2.1,7.83,9.62
2021-06-29,32.206250000000004,0.230050832,11.15,2.27,10.99,14.03
2021-06-30,8.0425,-0.236530811,9.87,2.02,3.82,12.47
2021-07-01,7.411666666666668,0.008189579,8.86,1.44,2.63,14.48
2021-07-02,9.338333333333336,-0.0772700975999999,5.01,1.75,6.6,15.71
2021-07-03,12.105,0.25999999,6.84,1.37,1.91,13.56
2021-07-04,23.152083333333334,0.0836479676,9.28,1.42,1.9,13.28
2021-07-05,58.03041666666667,0.623497665,5.85,1.21,11.11,14.97
2021-07-06,28.734583333333337,0.086464711,13.41,1.4,8.61,13.94
2021-07-07,19.2275,-0.039412506,10.69,1.61,10.91,15.33
2021-07-08,28.784166666666675,-0.116810389,7.92,1.33,14.56,15.77
2021-07-09,13.83375,0.091912866,10.14,0.79,18.19,16.24
2021-07-10,12.050416666666663,-0.27516818,7.43,1.14,11.49,13.77
2021-07-11,9.902083333333335,0.21178533,9.39,1.25,11.66,10.69
2021-07-12,10.82875,-0.0061563386,10.63,1.41,10.53,10.87
2021-07-13,11.593333333333334,0.1231401977999999,10.01,1.19,10.19,13.78
2021-07-14,13.925833333333337,0.0312819274,8.45,1.54,25.33,10.78
2021-07-15,12.651666666666664,0.090000004,10.47,1.35,9.42,4.66
2021-07-16,10.2175,0.209971756,6.59,6.59,6.35,4.48
2021-07-17,14.327916666666669,0.1209845602,8.85,1.65,3.68,4.67
2021-07-18,8.899166666666666,-0.0615072774,7.18,1.38,3.23,5.09
2021-07-19,12.133333333333333,-0.047516755,3.45,1.71,16.74,9.44
2021-07-20,67.57625,0.2845269339999999,6.86,2.0,14.28,6.66
2021-07-21,42.9175,-0.274888635,3.88,1.22,7.87,6.21
2021-07-22,13.893333333333333,-0.0398593574,6.39,1.04,5.88,15.42
2021-07-23,7.664583333333335,-0.1268535808,7.59,1.08,21.62,12.53
2021-07-24,7.814166666666668,-0.059999999,4.69,1.41,6.27,15.06
2021-07-25,7.6670833333333315,-0.38951686,7.9,1.63,16.48,13.44
2021-07-26,18.408750000000005,0.0825020088,6.91,1.35,3.9,13.88
2021-07-27,19.655416666666667,0.0111691102,12.26,0.93,5.57,14.66
2021-07-28,75.44083333333333,-0.0450885459999999,10.99,1.71,5.36,12.56
2021-07-29,43.12499999999999,0.041204074,8.66,1.52,3.05,12.7
2021-07-30,13.550000000000002,-0.137214352,6.23,1.67,2.72,14.58
2021-07-31,7.093333333333334,-0.009930399,9.01,1.05,2.9,12.64
2021-08-01,20.017916666666665,-0.0584511248,4.75,1.76,14.84,14.84
2021-08-02,17.042083333333338,-0.0082914574,5.97,0.76,14.45,14.45
2021-08-03,13.267916666666665,-0.0793047071999999,4.78,1.87,5.87,14.32
2021-08-04,12.75125,0.0520133203999999,7.9,1.56,5.26,14.85
2021-08-05,15.32875,0.0864460698,14.52,1.76,3.15,13.62
2021-08-06,34.96124999999999,-0.1449111786,13.82,1.52,5.84,16.35
2021-08-07,13.362500000000002,-0.4705854913999999,9.42,1.83,5.4,17.2
2021-08-08,26.855416666666667,-0.0738009609999999,11.29,1.05,4.95,15.13
2021-08-09,57.953750000000014,0.0102560918,12.66,1.57,5.55,14.08
2021-08-10,16.73166666666667,0.083084643,20.01,1.41,7.32,12.28
2021-08-11,10.309583333333334,0.02692938,6.91,1.49,7.74,11.36
2021-08-12,11.39625,0.0192606916,6.53,1.29,6.74,12.24
2021-08-13,10.21,0.289999992,8.76,1.57,5.01,14.36
2021-08-14,7.692083333333332,0.1617872052,7.4,1.13,5.0,15.51
2021-08-15,13.054583333333332,-0.173690706,7.71,7.71,5.0,14.17
2021-08-16,24.58333333333334,-0.175035223,6.14,0.85,3.82,16.66
2021-08-17,41.80833333333333,0.220225602,5.01,1.91,8.53,17.75
2021-08-18,49.16458333333333,0.079999998,5.86,1.73,6.07,16.33
2021-08-19,32.44500000000001,0.0271494252,3.77,1.9,6.85,17.16
2021-08-20,11.531666666666666,-0.060104238,3.52,1.45,7.89,17.14
2021-08-21,7.43625,-0.03021736,2.66,1.65,6.28,13.94
2021-08-22,6.591250000000001,0.1428719886,3.76,1.66,5.82,11.67
2021-08-23,11.8,0.023185426,5.13,1.46,5.71,14.14
2021-08-24,13.819166666666668,0.0627208592,2.97,1.74,5.7,2.97
2021-08-25,11.76875,0.01652284,3.98,3.98,6.66,8.75
2021-08-26,8.952916666666669,-0.097392649,5.16,2.24,6.89,6.54
2021-08-27,7.688333333333335,0.266510963,5.62,1.32,5.28,7.92
2021-08-28,32.14458333333334,0.0519129297999999,3.89,1.28,3.88,7.4
2021-08-29,10.3075,-0.0170755894,3.27,3.27,3.31,4.82
2021-08-30,10.416666666666666,0.0235202764,2.75,2.75,3.69,4.17
2021-08-31,9.992083333333332,-0.154209301,6.68,1.31,10.75,4.38
2021-09-01,11.772083333333336,0.187799913,6.31,1.49,15.4,6.28
2021-09-02,15.057916666666666,0.0193786829999999,4.82,1.43,5.5,7.86
2021-09-03,7.4987499999999985,0.016767867,6.83,1.61,2.47,8.01
2021-09-04,8.983333333333333,0.0768317418,12.24,12.24,15.44,9.33
2021-09-05,15.904583333333331,-0.214629051,11.62,2.2,3.12,8.88
2021-09-06,13.207916666666668,-0.0783858489999999,10.73,1.28,2.7,9.6
2021-09-07,12.88791666666667,0.1300385706,9.71,2.0,2.71,8.36
2021-09-08,13.068333333333332,0.1054252921999999,9.97,1.05,2.96,6.42
2021-09-09,11.910833333333333,-0.1012869281999999,9.81,1.22,3.64,5.32
2021-09-10,12.26916666666667,0.1806571096,6.49,0.97,3.47,7.11
2021-09-11,7.835833333333333,0.1535732508,13.97,1.24,2.91,3.79
2021-09-12,12.095416666666663,-0.0928779646,9.87,1.03,2.72,6.21
2021-09-13,15.802916666666668,-0.0276957576,10.32,10.32,2.69,8.57
2021-09-14,13.40125,0.0805090188,11.11,11.11,2.88,8.67
2021-09-15,19.92875,-0.051228622,11.04,1.39,2.8,11.14
2021-09-16,35.66375,-0.0373094594,18.15,1.49,2.88,9.08
2021-09-17,13.39916666666666,-0.0335973516,39.14,28.1,3.26,6.45
2021-09-18,8.543750000000001,-0.1507041124,40.51,0.77,12.74,12.28
2021-09-19,6.032499999999999,-0.079999998,40.61,1.76,3.25,10.09
2021-09-20,8.609999999999998,-0.0552294478,23.1,1.23,12.05,9.52
2021-09-21,8.769999999999998,0.0075442007999999,5.73,1.45,3.35,11.02
2021-09-22,8.935833333333333,0.010013781,6.05,6.05,3.46,8.63
2021-09-23,12.013333333333334,0.1259705894,3.32,1.22,3.55,7.57
2021-09-24,13.386666666666663,-0.1265182532,1.18,1.61,3.46,12.36
2021-09-25,16.073333333333334,0.0705359756,1.96,1.21,3.45,9.1
2021-09-26,8.325416666666667,0.0369145124,2.74,2.74,2.0,9.32
2021-09-27,15.994583333333331,0.025250157,32.03,1.02,2.21,9.83
2021-09-28,11.784583333333332,0.239673033,90.04,1.11,2.46,12.0
2021-09-29,10.69,0.0626904456,10.19,0.69,3.34,10.19
2021-09-30,11.292500000000002,0.0210097842,10.44,0.89,2.7,10.44
2021-10-01,24.080416666666668,0.0562694406,11.83,23.06,2.5,11.83
2021-10-02,27.99458333333333,0.330000013,7.41,0.66,2.44,7.41
2021-10-03,13.47875,0.319808304,8.08,8.08,2.1,8.08
2021-10-04,30.886666666666667,0.032927757,13.43,4.51,3.0,12.5
2021-10-05,49.532083333333325,-0.096741401,15.41,5.2,2.96,10.84
2021-10-06,81.85166666666667,-0.1019277476,128.79,4.93,2.52,10.95
2021-10-07,35.37125000000001,0.054970998,150.65,5.0,3.1,11.49
2021-10-08,27.29958333333333,0.0103594556,3.51,5.28,4.62,13.48
2021-10-09,21.547083333333333,0.086463824,2.92,5.52,5.02,14.63
2021-10-10,16.39666666666667,-0.089888409,4.18,5.17,4.89,11.43
2021-10-11,24.20958333333333,-0.1026662868,36.25,2.99,3.96,15.04
2021-10-12,40.46041666666667,0.229686186,82.62,1.45,2.86,23.67
2021-10-13,53.69333333333332,0.0391902938,2.4,0.58,8.79,23.76
2021-10-14,51.221250000000005,-0.106822126,2.65,1.03,4.68,18.95
2021-10-15,51.64375000000001,0.0108024716,2.97,2.97,7.95,19.52
2021-10-16,20.0925,0.809154689,2.2,1.58,3.84,20.67
2021-10-17,18.06833333333333,-0.0140099074,9.44,2.0,2.76,24.1
2021-10-18,52.45833333333332,-0.095872699,43.72,1.4,8.94,18.28
2021-10-19,33.175000000000004,0.236968756,7.71,0.99,3.34,18.23
2021-10-20,24.625833333333343,-0.023367449,5.66,1.07,5.02,22.86
2021-10-21,18.11541666666667,0.053046342,5.37,1.49,6.61,21.82
2021-10-22,14.06083333333334,0.2244725562,5.66,1.24,4.85,22.98
2021-10-23,7.692916666666665,-0.220369875,6.26,6.26,4.21,24.25
2021-10-24,9.015833333333331,0.0969677922,13.33,13.33,57.35,21.32
2021-10-25,63.241666666666674,-0.234149739,54.91,0.81,4.3,23.02
2021-10-26,34.74833333333333,0.087109171,3.54,1.2,7.92,22.43
2021-10-27,46.54083333333333,-0.075374999,3.67,1.77,6.52,28.26
2021-10-28,40.40166666666666,-0.114771187,3.93,1.05,10.42,26.62
2021-10-29,61.65125000000001,-0.0301161576,2.44,1.48,3.6,26.24
2021-10-30,35.003750000000004,-0.112968385,1.44,1.25,7.37,23.78
2021-10-31,49.26791666666665,-0.0510234684,2.58,2.58,7.18,23.55
2021-11-01,11.0925,0.041688718,3.6,0.92,12.95,25.04
2021-11-02,12.881666666666668,0.2923388192,3.5,1.18,10.26,22.91
2021-11-03,20.56333333333333,0.0280581741999999,2.23,1.56,9.48,27.11
2021-11-04,141.12416666666664,0.253344059,1.46,2.39,8.64,42.13
2021-11-05,56.42541666666668,0.1655588314,2.1,1.82,13.62,26.7
2021-11-06,32.35,-0.556903839,2.1,2.18,12.82,18.4
2021-11-07,33.75,-0.0517898291999999,2.18,2.15,13.37,27.17
2021-11-08,45.11958333333334,-0.1332083644,2.35,2.06,14.21,30.58
2021-11-09,58.39250000000001,-0.0500001423999999,2.48,2.21,20.05,28.57
2021-11-10,48.27041666666667,-0.0314873304,2.63,4.77,24.46,19.46
2021-11-11,59.43958333333333,-0.057723556,2.49,5.24,13.02,7.86
2021-11-12,48.63625,0.0443476141999999,2.49,5.02,13.87,12.25
2021-11-13,44.206666666666656,0.262898564,8.19,4.91,13.47,8.19
2021-11-14,55.78541666666667,0.1093999802,24.13,5.01,23.17,24.13
2021-11-15,56.912083333333335,0.127644867,25.17,4.92,20.41,25.17
2021-11-16,50.53124999999999,0.1156108062,1.79,4.99,22.49,13.94
2021-11-17,49.29833333333334,-0.037022125,2.61,4.7,18.85,26.16
2021-11-18,181.05916666666667,0.1844900314,4.45,5.62,13.07,16.48
2021-11-19,67.69083333333334,-0.085335495,4.67,4.68,22.1,19.29
2021-11-20,47.98125000000001,0.37483725,4.73,4.4,19.12,29.11
2021-11-21,43.47166666666667,0.0402770296,14.53,4.6,13.69,27.11
2021-11-22,35.77250000000001,-0.08058653,24.67,4.06,16.0,27.36
2021-11-23,34.405833333333334,-0.1627199472,13.32,4.7,12.44,37.56
2021-11-24,15.735833333333334,-0.174008027,14.93,16.84,17.16,34.58
2021-11-25,17.367916666666662,-0.0420278637999999,19.94,2.36,13.92,18.98
2021-11-26,12.9475,0.338035375,6.25,3.6,15.36,21.93
