date,open_SO2,sate_SO2,"Buddhi Vihar, Moradabad - UPPCB","Eco Herbal Park, Moradabad - UPPCB","Employment Office, Moradabad - UPPCB"
2021-03-24,10.940833333333332,-0.281755626,16.02,16.02,16.02
2021-03-25,8.314166666666667,-0.27788052,30.92,30.92,30.92
2021-03-26,8.606250000000001,0.100000001,38.93,38.93,38.93
2021-03-27,14.434166666666664,-0.088823058,41.64,41.64,41.64
2021-03-28,10.5925,0.0367352008,45.74,45.74,45.74
2021-03-29,13.9125,0.13765581,38.65,38.65,38.65
2021-03-30,17.898333333333333,0.04844706537755611,36.06,36.06,36.06
2021-03-31,10.391666666666667,-0.269979894,25.93,25.93,25.93
2021-04-01,9.09125,0.0509212754,36.36,36.36,36.36
2021-04-02,12.84083333333333,-0.062546387,31.65,31.65,31.65
2021-04-03,10.014583333333334,0.196658283,40.72,40.72,40.72
2021-04-04,12.191250000000002,0.0648508862,34.46,34.46,34.46
2021-04-05,10.441666666666666,0.36685729,41.05,41.05,41.05
2021-04-06,12.987916666666669,0.0556336556,31.26,31.26,31.26
2021-04-07,18.47041666666667,0.064871602,28.81,28.81,28.81
2021-04-08,15.61833333333333,0.021724335,31.79,31.79,31.79
2021-04-09,15.507083333333332,0.351501018,31.84,31.84,31.84
2021-04-10,11.932916666666666,-0.031625625,30.35,30.35,30.35
2021-04-11,11.726666666666668,0.360000014,34.18,34.18,34.18
2021-04-12,13.455,-0.048073519,39.22,39.22,39.22
2021-04-13,14.032083333333334,-0.10541863,33.29,33.29,33.29
2021-04-14,13.387083333333337,-0.029726729,36.2,36.2,36.2
2021-04-15,11.820833333333333,0.0243724926,41.29,41.29,41.29
2021-04-16,13.949999999999998,-0.112120949,47.13,47.13,47.13
2021-04-17,7.781249999999999,-0.0314889812,27.71,27.71,27.71
2021-04-18,9.981666666666666,0.805421412,36.44,36.44,36.44
2021-04-19,11.693333333333332,0.192212224,32.15,32.15,32.15
2021-04-20,6.709583333333334,0.109999999,37.77,37.77,37.77
2021-04-21,11.586249999999998,0.33055675,28.18,28.18,28.18
2021-04-22,9.33083333333333,0.1049989697999999,26.52,26.52,26.52
2021-04-23,12.884583333333332,-0.0194689727999999,25.27,25.27,25.27
2021-04-24,13.285833333333334,-0.1043344164,10.12,10.12,10.12
2021-04-25,15.820833333333338,0.058177088,16.69,16.69,16.69
2021-04-26,13.35666666666667,-0.098567605,25.23,25.23,25.23
2021-04-27,16.83541666666667,0.150000006,40.43,40.43,40.43
2021-04-28,14.72791666666667,-0.10118328,36.33,36.33,36.33
2021-04-29,16.011666666666667,0.442030907,38.14,38.14,38.14
2021-04-30,10.189583333333331,-0.042006109,29.65,29.65,29.65
2021-05-01,11.387083333333337,0.0227511708,28.43,28.43,28.43
2021-05-02,15.490416666666665,0.2094544138,33.35,33.35,33.35
2021-05-03,10.6025,-0.0446926823999999,31.71,31.71,31.71
2021-05-04,18.035833333333333,0.116127484,31.19,31.19,31.19
2021-05-05,8.886250000000002,-0.066541798,26.48,26.48,26.48
2021-05-06,8.377083333333331,-0.043619849,24.48,24.48,24.48
2021-05-07,12.107916666666668,-0.126294792,7.2,7.2,7.2
2021-05-08,11.146666666666668,0.086303892,7.81,7.81,7.81
2021-05-09,8.477916666666667,-0.029154818,8.0,8.0,8.0
2021-05-10,13.036666666666664,-0.122179675,5.31,5.31,5.31
2021-05-11,15.84041666666667,0.235050857,6.69,6.69,6.69
2021-05-12,11.917499999999997,-0.16187264,23.49,23.49,23.49
2021-05-13,11.740416666666668,-0.0704522976,22.58,22.58,22.58
2021-05-14,7.345416666666665,0.099216603,23.89,23.89,23.89
2021-05-15,6.725416666666667,-0.243246093,29.01,29.01,29.01
2021-05-16,8.901666666666666,0.049191807,29.94,29.94,29.94
2021-05-17,12.910416666666665,0.1389558198,44.74,44.74,44.74
2021-05-18,6.971666666666668,0.0768738841999999,24.88,24.88,24.88
2021-05-19,9.044583333333334,0.1346772134,21.04,21.04,21.04
2021-05-20,8.79875,0.381983572,21.69,21.69,21.69
2021-05-21,10.106666666666666,-0.0622202096,21.25,21.25,21.25
2021-05-22,8.958333333333332,0.028877517,23.27,23.27,23.27
2021-05-23,15.169166666666664,0.206156284,26.18,26.18,26.18
2021-05-24,11.230416666666663,0.0731317378,29.9,29.9,29.9
2021-05-25,11.570833333333333,0.137577847,30.77,30.77,30.77
2021-05-26,12.979583333333332,-0.192172028,34.05,34.05,34.05
2021-05-27,14.1775,0.326187849,34.42,34.42,34.42
2021-05-28,11.395416666666668,-0.046320353,20.22,20.22,20.22
2021-05-29,8.987499999999999,0.1328011422,22.0,22.0,22.0
2021-05-30,8.870833333333332,-0.037572984,22.94,22.94,22.94
2021-05-31,7.008333333333332,0.116813749,25.11,25.11,25.11
2021-06-01,14.4225,0.022950286,26.58,26.58,26.58
2021-06-02,7.779166666666669,0.0574731709999999,21.45,21.45,21.45
2021-06-03,8.983333333333333,0.247464359,21.16,21.16,21.16
2021-06-04,12.314166666666672,0.0050336228,23.51,23.51,23.51
2021-06-05,13.747500000000002,0.222073331,25.54,25.54,25.54
2021-06-06,14.81875,0.113819785,27.35,27.35,27.35
2021-06-07,11.004166666666665,-0.042568848,27.03,27.03,27.03
2021-06-08,14.68875,-0.021641038,32.74,32.74,32.74
2021-06-09,10.364583333333332,0.095039659,32.15,32.15,32.15
2021-06-10,6.445,0.0061163737999999,20.31,20.31,20.31
2021-06-11,7.636249999999999,0.0570959639999999,19.8,19.8,19.8
2021-06-12,5.0600000000000005,-0.350589931,20.99,20.99,20.99
2021-06-13,7.015416666666667,-0.023231776,20.98,20.98,20.98
2021-06-14,5.650000000000001,0.0571103253999999,20.73,20.73,20.73
2021-06-15,10.2175,-0.0393025101999999,21.88,21.88,21.88
2021-06-16,9.585,-0.211243808,18.87,18.87,18.87
2021-06-17,6.052083333333335,0.0440112231999999,21.34,21.34,21.34
2021-06-18,12.295,0.286772804,21.09,21.09,21.09
2021-06-19,11.921666666666669,0.0407451911999999,19.55,19.55,19.55
2021-06-20,9.619166666666668,-0.027005721,16.95,16.95,16.95
2021-06-21,5.992499999999999,0.022850074,20.05,20.05,20.05
2021-06-22,14.498333333333337,0.221216172,28.18,28.18,28.18
2021-06-23,12.168333333333337,0.424948126,34.28,34.28,34.28
2021-06-24,10.522083333333336,0.035970684,21.47,21.47,21.47
2021-06-25,9.04625,0.2195889428,29.91,29.91,29.91
2021-06-26,10.287083333333332,0.053035174,19.88,19.88,19.88
2021-06-27,9.903333333333332,0.072274388,21.75,21.75,21.75
2021-06-28,8.799999999999999,0.166316926,24.65,24.65,24.65
2021-06-29,14.640416666666669,-0.043107931,36.98,36.98,36.98
2021-06-30,16.948333333333334,-0.0397096571999999,36.16,36.16,36.16
2021-07-01,8.99583333333333,-0.094884425,25.09,25.09,25.09
2021-07-02,8.98625,0.025240714,27.68,27.68,27.68
2021-07-03,6.804999999999999,-0.099566042,26.29,26.29,26.29
2021-07-04,8.901666666666666,0.0999181671999999,27.72,27.72,27.72
2021-07-05,7.927916666666666,0.074473294,21.72,21.72,21.72
2021-07-06,14.222916666666665,0.096483399,27.17,27.17,27.17
2021-07-07,11.39875,0.237476155,29.94,29.94,29.94
2021-07-08,6.448750000000001,-0.063399434,29.92,29.92,29.92
2021-07-09,4.730416666666668,0.149120584,20.44,20.44,20.44
2021-07-10,3.1941666666666664,-0.170278147,19.3,19.3,19.3
2021-07-11,2.7225,0.1177285754,20.12,20.12,20.12
2021-07-12,4.048749999999999,0.106678855,21.28,21.28,21.28
2021-07-13,6.3637500000000005,0.0068917109999999,21.34,21.34,21.34
2021-07-14,11.74,-0.0176701914,18.29,18.29,18.29
2021-07-15,4.998749999999999,-0.170000002,17.67,17.67,17.67
2021-07-16,5.842916666666667,-0.0406684374,22.24,22.24,22.24
2021-07-17,7.215000000000001,-0.0191669076,20.78,20.78,20.78
2021-07-18,6.665833333333334,-0.0902799248,17.81,17.81,17.81
2021-07-19,8.208333333333336,-0.1389469038,17.97,17.97,17.97
2021-07-20,19.58458333333333,0.0632358815999999,20.58,20.58,20.58
2021-07-21,25.77,-0.1946318387999999,23.06,23.06,23.06
2021-07-22,4.332916666666667,-0.0253955937999999,17.54,17.54,17.54
2021-07-23,5.71875,-0.255693704,20.07,20.07,20.07
2021-07-24,5.550416666666666,0.049826235,18.61,18.61,18.61
2021-07-25,4.863333333333333,0.13455855,20.38,20.38,20.38
2021-07-26,9.685833333333337,0.021482084,19.32,19.32,19.32
2021-07-27,12.080833333333333,-0.1807143469999999,20.67,20.67,20.67
2021-07-28,12.037083333333335,-0.2257675309999999,18.37,18.37,18.37
2021-07-29,16.59291666666667,-0.1267535806,19.03,19.03,19.03
2021-07-30,6.217916666666667,0.0124582553999999,20.52,20.52,20.52
2021-07-31,6.685833333333334,0.153988451,19.66,19.66,19.66
2021-08-01,8.606250000000001,-0.0831122638,21.42,21.42,21.42
2021-08-02,10.1875,-0.035008021,18.74,18.74,18.74
2021-08-03,5.576666666666667,0.076722883,18.23,18.23,18.23
2021-08-04,5.815,-0.059999999,20.12,20.12,20.12
2021-08-05,13.84625,-0.0094227057999999,18.7,18.7,18.7
2021-08-06,11.3125,0.0231225675999999,20.49,20.49,20.49
2021-08-07,5.422499999999999,0.0878752412,22.1,22.1,22.1
2021-08-08,6.439583333333332,-0.1579179036,21.3,21.3,21.3
2021-08-09,8.479583333333334,0.1102822098,19.87,19.87,19.87
2021-08-10,15.814166666666663,-0.0493677417999999,20.34,20.34,20.34
2021-08-11,9.08,-0.095482536,22.91,22.91,22.91
2021-08-12,8.362083333333336,0.0434963698,21.94,21.94,21.94
2021-08-13,9.6125,-0.1904993974,21.9,21.9,21.9
2021-08-14,6.687083333333334,0.0180381675999999,21.43,21.43,21.43
2021-08-15,7.031666666666663,0.052934095,22.86,22.86,22.86
2021-08-16,10.83125,0.090470262,21.7,21.7,21.7
2021-08-17,9.022916666666667,-0.0749041875999999,21.53,21.53,21.53
2021-08-18,8.097083333333334,-0.1320719838,23.59,23.59,23.59
2021-08-19,6.005,0.0016352996,21.1,21.1,21.1
2021-08-20,4.794583333333335,0.1827897906,20.51,20.51,20.51
2021-08-21,4.392083333333333,0.1406843276,18.44,18.44,18.44
2021-08-22,5.142083333333334,-0.0094384229999999,18.39,18.39,18.39
2021-08-23,7.233333333333333,-0.0026949121999999,20.97,20.97,20.97
2021-08-24,8.140416666666667,0.2747353151999999,18.89,18.89,18.89
2021-08-25,11.195833333333333,0.303407878,18.9,18.9,18.9
2021-08-26,7.264166666666665,0.188316628,21.95,21.95,21.95
2021-08-27,12.2825,0.1000555828,20.07,20.07,20.07
2021-08-28,7.671666666666667,-0.0768072193999999,19.68,19.68,19.68
2021-08-29,5.442916666666666,0.0371660918,18.37,18.37,18.37
2021-08-30,4.904166666666667,-0.1492140708,22.08,22.08,22.08
2021-08-31,4.894166666666668,0.1066893712,15.83,15.83,15.83
2021-09-01,12.988750000000003,0.0141276124,18.01,18.01,18.01
2021-09-02,10.72,0.1538735826,18.16,18.16,18.16
2021-09-03,10.218749999999998,0.140072554,19.61,19.61,19.61
2021-09-04,4.679583333333333,0.0797277441999999,18.99,18.99,18.99
2021-09-05,5.542916666666667,0.10268835,18.74,18.74,18.74
2021-09-06,8.053749999999996,-0.0448337149999999,20.3,20.3,20.3
2021-09-07,5.304166666666666,0.05144443,20.53,20.53,20.53
2021-09-08,3.874166666666668,-0.146205894,19.73,19.73,19.73
2021-09-09,4.708333333333333,-0.065030232,19.84,19.84,19.84
2021-09-10,3.904166666666667,-0.042496976,19.77,19.77,19.77
2021-09-11,4.320833333333335,0.1498460968,19.76,19.76,19.76
2021-09-12,7.064583333333335,-0.154969767,18.6,18.6,18.6
2021-09-13,7.232916666666665,0.0991724087999999,19.89,19.89,19.89
2021-09-14,9.405416666666666,0.0473641735999999,20.05,20.05,20.05
2021-09-15,8.531666666666668,0.0775704696,18.85,18.85,18.85
2021-09-16,11.214166666666667,0.2039006188,18.48,18.48,18.48
2021-09-17,10.293333333333331,-0.0326548911999999,18.4,18.4,18.4
2021-09-18,4.545833333333333,0.1092185706,19.18,19.18,19.18
2021-09-19,7.256250000000001,0.005107863,19.14,19.14,19.14
2021-09-20,9.181666666666668,0.0277235977999999,17.89,17.89,17.89
2021-09-21,9.07125,0.076640077,19.88,19.88,19.88
2021-09-22,12.102083333333338,0.3687026048,20.0,20.0,20.0
2021-09-23,9.634166666666667,0.1395061298,18.78,18.78,18.78
2021-09-24,8.313749999999997,0.0454507693999999,19.3,19.3,19.3
2021-09-25,10.442083333333334,-0.109999999,18.43,18.43,18.43
2021-09-26,4.937916666666667,-0.072005771,18.98,18.98,18.98
2021-09-27,7.892083333333335,-0.0975171066,21.84,21.84,21.84
2021-09-28,6.893333333333334,-0.040251348,18.51,18.51,18.51
2021-09-29,6.2195833333333335,0.1864871368,20.56,20.56,20.56
2021-09-30,14.832916666666664,0.173168615,19.94,19.94,19.94
2021-10-01,6.465833333333333,-0.0143779924,21.21,21.21,21.21
2021-10-02,8.162083333333337,0.267672686,24.1,24.1,24.1
2021-10-03,7.336666666666666,0.039999999,21.94,21.94,21.94
2021-10-04,9.210833333333332,0.0061023831999999,23.64,23.64,23.64
2021-10-05,14.366666666666667,0.037397023,19.81,19.81,19.81
2021-10-06,7.515000000000001,0.4079025296,24.18,24.18,24.18
2021-10-07,15.720833333333337,0.0606505876,25.93,25.93,25.93
2021-10-08,11.742083333333332,-0.0718147722,27.12,27.12,27.12
2021-10-09,14.59958333333333,-0.000352899,29.0,29.0,29.0
2021-10-10,9.477916666666664,-0.1478252186,26.02,26.02,26.02
2021-10-11,20.922083333333333,0.241089717,25.37,25.37,25.37
2021-10-12,14.124583333333332,0.70574981,30.13,30.13,30.13
2021-10-13,15.224166666666669,0.0761037126,28.48,28.48,28.48
2021-10-14,11.172083333333331,-0.109582841,30.16,30.16,30.16
2021-10-15,8.715000000000002,-0.0624092915999999,33.85,33.85,33.85
2021-10-16,16.48375,0.036637381,27.51,27.51,27.51
2021-10-17,5.747916666666665,0.0142472527999999,23.24,23.24,23.24
2021-10-18,7.557916666666666,-0.0873124226,19.53,19.53,19.53
2021-10-19,6.092083333333334,0.207401112,24.4,24.4,24.4
2021-10-20,9.067916666666669,0.2139212768,25.02,25.02,25.02
2021-10-21,13.369583333333331,0.180119976,26.38,26.38,26.38
2021-10-22,8.424166666666666,0.088646665,24.84,24.84,24.84
2021-10-23,5.969999999999999,-0.235218719,19.55,19.55,19.55
2021-10-24,9.9425,-0.0446131066,12.82,12.82,12.82
2021-10-25,6.951249999999998,0.140179008,13.93,13.93,13.93
2021-10-26,7.122499999999999,-0.0240581676,15.88,15.88,15.88
2021-10-27,9.8075,0.535056233,18.34,18.34,18.34
2021-10-28,8.931666666666667,-0.000827818,21.29,21.29,21.29
2021-10-29,11.142083333333332,-0.0337178652,19.58,19.58,19.58
2021-10-30,8.231249999999998,-0.055240002,19.84,19.84,19.84
2021-10-31,9.578333333333331,-0.0597935874,24.8,24.8,24.8
2021-11-01,19.732916666666664,-0.036181733,21.26,21.26,21.26
2021-11-02,16.049166666666668,-0.0386466278,20.59,20.59,20.59
2021-11-03,9.937083333333335,0.649999976,18.45,18.45,18.45
2021-11-04,24.38708333333333,0.162384406,30.17,30.17,30.17
2021-11-05,11.915416666666667,0.970000029,28.87,28.87,28.87
2021-11-06,8.554583333333335,0.203577742,23.74,23.74,23.74
2021-11-07,9.682,0.0483579963999999,20.55,20.55,20.55
2021-11-08,17.56291666666667,-0.462609142,22.87,22.87,22.87
2021-11-09,15.373333333333337,-0.0296950229999999,22.15,22.15,22.15
2021-11-10,24.879999999999995,-0.376841873,3.42,3.42,3.42
2021-11-11,28.3475,0.0216436356,3.13,3.13,3.13
2021-11-12,25.2175,0.527091682,2.73,2.73,2.73
2021-11-13,11.916666666666666,0.273699343,2.97,2.97,2.97
2021-11-14,17.017500000000002,-0.0045407116,2.6,2.6,2.6
2021-11-15,11.598749999999995,-0.149049684,3.2,3.2,3.2
2021-11-16,22.1875,0.0202949417999999,3.01,3.01,3.01
2021-11-17,18.27375,-0.24134931,2.8,2.8,2.8
2021-11-18,15.410416666666668,0.0944789208,2.97,2.97,2.97
2021-11-19,11.027916666666668,0.3243553496,2.75,2.75,2.75
2021-11-20,14.179166666666667,0.143734902,2.92,2.92,2.92
2021-11-21,15.99916666666666,1.52999997,3.07,3.07,3.07
2021-11-22,15.566249999999998,0.125298873,2.92,2.92,2.92
2021-11-23,14.226666666666668,0.376327932,3.19,3.19,3.19
2021-11-24,18.077500000000004,-0.084366053,3.9,3.9,3.9
2021-11-25,18.745416666666667,-0.1765978418,4.25,4.25,4.25
2021-11-26,28.44875,-0.124873027,3.8,3.8,3.8
2021-11-27,15.234583333333331,0.1039796056,3.53,3.53,3.53
2021-11-28,12.216666666666669,-0.780173659,3.78,3.78,3.78
2021-11-29,16.210416666666667,-0.377136707,4.03,4.03,4.03
2021-11-30,14.374583333333334,0.1244579728,3.54,3.54,3.54
2021-12-01,10.922916666666667,-0.1511465778,4.49,4.49,4.49
2021-12-02,14.018333333333333,-0.0616889445999999,3.8,3.8,3.8
2021-12-03,8.803749999999999,-0.009326052,4.09,4.09,4.09
2021-12-04,7.873333333333335,0.0342592042,4.37,4.37,4.37
2021-12-05,9.432083333333331,0.0388962043999999,4.22,4.22,4.22
2021-12-06,6.154166666666669,-0.325243562,4.11,4.11,4.11
2021-12-07,10.602083333333336,0.04844706537755611,4.04,4.04,4.04
2021-12-08,11.742083333333335,0.263951123,4.18,4.18,4.18
2021-12-09,21.966666666666672,0.0439703507999999,4.4,4.4,4.4
2021-12-10,12.338333333333336,-0.69388485,17.47,17.47,4.47
2021-12-11,8.952916666666665,-0.1511094964,13.68,13.68,4.37
2021-12-12,13.440833333333336,0.559818566,3.24,3.24,3.24
2021-12-13,32.834583333333335,-0.0170016066,3.84,3.84,3.83
2021-12-14,11.027083333333332,-1.03674698,3.6,3.6,3.96
2021-12-15,11.939583333333331,-0.271253347,3.16,3.16,3.63
2021-12-16,24.125,0.0554652131999999,2.58,2.58,3.56
2021-12-17,11.905833333333334,0.154881343,1.79,1.79,3.43
2021-12-18,9.047083333333331,0.2027397165999999,2.14,2.14,2.86
2021-12-19,7.976666666666667,-0.682590008,2.56,2.56,3.25
2021-12-20,15.869583333333336,-0.115996431,3.11,3.11,3.43
2021-12-21,11.180416666666666,-0.0763321214,4.36,4.36,4.29
2021-12-22,26.57375,-0.483359694,4.82,4.82,2.88
2021-12-23,21.9525,0.146399097,3.49,3.49,2.83
2021-12-24,57.267083333333325,0.273302346,3.06,3.06,2.78
2021-12-25,16.610000000000003,0.2515210088,2.65,2.65,2.86
2021-12-26,11.822083333333332,0.0758268448,2.85,2.85,3.08
2021-12-27,5.971666666666667,0.0730228052,2.3,2.3,2.72
2021-12-28,8.993749999999997,0.0766397946,2.67,2.67,2.86
2021-12-29,7.957083333333333,0.052996689,2.52,2.52,3.0
2021-12-30,12.852916666666667,-0.0312021583999999,2.43,2.43,3.1
2021-12-31,11.65625,0.420102596,2.49,2.49,3.36
