date,open_NO2,sate_NO2,"City Center, Gwalior - MPPCB","Phool Bagh, Gwalior - Mondelez Ind"
2021-03-08,6.4241666666666655,4377190000000000.0,21.74,21.74
2021-03-09,10.846666666666666,4341870000000000.0,36.73,36.73
2021-03-10,9.794583333333335,4329788000000000.0,45.67,45.67
2021-03-11,12.158333333333331,3238780000000000.0,36.24,36.24
2021-03-12,5.474583333333334,4278468000000000.0,22.84,22.84
2021-03-13,10.345,3783400000000000.0,28.37,28.37
2021-03-14,9.732608695652177,4114340000000000.0,36.03,36.03
2021-03-15,10.70375,4819650000000000.0,47.79,47.79
2021-03-16,12.870416666666667,4669620000000000.0,51.77,51.77
2021-03-17,11.062083333333334,4020558000000000.0,44.6,44.6
2021-03-18,14.248333333333331,4000580000000000.0,37.55,49.75
2021-03-19,6.084166666666667,3913904000000000.0,23.65,24.63
2021-03-20,10.817083333333334,5602200000000000.0,29.4,29.4
2021-03-21,6.210000000000001,4633534000000000.0,39.83,39.83
2021-03-22,9.55375,5341680000000000.0,30.27,30.27
2021-03-23,7.88625,4031266000000000.0,18.53,18.53
2021-03-24,7.224166666666665,5238870000000000.0,29.99,29.99
2021-03-25,10.89,3972540000000000.0,30.72,30.72
2021-03-26,7.25375,4593110000000000.0,39.22,39.22
2021-03-27,6.885416666666665,4583080000000000.0,46.16,46.16
2021-03-28,9.217083333333331,5084514000000000.0,35.88,35.88
2021-03-29,3.4904166666666665,3973880000000000.0,30.4,30.4
2021-03-30,2.31125,4080286000000000.0,11.56,11.56
2021-03-31,7.6925,5375840000000000.0,22.96,22.96
2021-04-01,7.214583333333334,4215470000000000.0,29.45,29.45
2021-04-02,9.57,4334640000000000.0,45.93,45.93
2021-04-03,6.504583333333333,4440550000000000.0,40.02,40.02
2021-04-04,8.758333333333333,5016950000000000.0,40.02,40.02
2021-04-05,7.286249999999998,4256680000000000.0,46.52,46.52
2021-04-06,9.672083333333331,4029536000000000.0,36.48,36.48
2021-04-07,8.997083333333332,4542040000000000.0,30.12,30.12
2021-04-08,6.282083333333335,4052940000000000.0,24.08,24.08
2021-04-09,7.445,5646120000000000.0,43.97,43.97
2021-04-10,6.77375,4451210000000000.0,39.46,39.46
2021-04-11,4.18125,5170840000000000.0,36.4,36.4
2021-04-12,7.227916666666666,4409220000000000.0,32.67,32.67
2021-04-13,9.789166666666668,4494896000000000.0,48.52,48.52
2021-04-14,7.529166666666666,5089430000000000.0,32.77,32.77
2021-04-15,3.38875,3827156000000000.0,29.2,29.2
2021-04-16,4.556666666666666,6631290000000000.0,16.62,16.62
2021-04-17,5.156666666666667,4829450000000000.0,12.35,12.35
2021-04-18,7.787083333333334,4257920000000000.0,25.35,25.35
2021-04-19,9.87,4180940000000000.0,34.29,34.29
2021-04-20,5.129583333333334,4567090000000000.0,25.89,25.89
2021-04-21,6.789583333333334,5254890000000000.0,12.41,12.41
2021-04-22,3.99875,4105844000000000.0,17.38,17.38
2021-04-23,6.997083333333332,6221470000000000.0,14.46,14.46
2021-04-24,4.717083333333333,3838096000000000.0,16.26,16.26
2021-04-25,5.861250000000001,5122480000000000.0,27.68,27.68
2021-04-26,10.840416666666668,4856590000000000.0,40.65,40.65
2021-04-27,9.16666666666667,5384020000000000.0,39.99,39.99
2021-04-28,11.9575,4445480000000000.0,36.82,36.82
2021-04-29,6.477083333333333,4138462000000000.0,30.83,30.83
2021-04-30,4.765833333333332,5130980000000000.0,26.64,26.64
2021-05-01,5.634583333333333,3619652000000000.0,24.14,24.14
2021-05-02,3.492916666666666,5102450000000000.0,11.77,11.77
2021-05-03,3.4375,4721020000000000.0,12.84,12.84
2021-05-04,11.10875,3713420000000000.0,24.75,24.75
2021-05-05,3.5812500000000007,4630190000000000.0,21.78,21.78
2021-05-06,3.420833333333332,7045870000000000.0,11.38,11.38
2021-05-07,4.547916666666667,4483440000000000.0,20.72,20.72
2021-05-08,6.315000000000001,3920364000000000.0,16.44,16.44
2021-05-09,6.792916666666666,5837300000000000.0,11.93,11.93
2021-05-10,6.040833333333333,4991394000000000.0,13.86,13.86
2021-05-11,9.134583333333332,6310520000000000.0,12.66,12.66
2021-05-12,3.501666666666668,4085610000000000.0,13.09,13.09
2021-05-13,7.479999999999999,7787340000000000.0,10.66,10.66
2021-05-14,8.0125,5691278000000000.0,12.26,12.26
2021-05-15,2.4566666666666666,3757122000000000.0,15.0,15.0
2021-05-16,6.803333333333331,6003690000000000.0,13.12,13.12
2021-05-17,3.712916666666667,5525430000000000.0,11.52,11.52
2021-05-18,3.69125,4480560000000000.0,12.15,12.15
2021-05-19,4.050833333333333,4919498000000000.0,8.8,8.8
2021-05-20,4.080416666666666,6426010000000000.0,14.6,14.6
2021-05-21,15.300833333333337,3506680000000000.0,14.28,14.28
2021-05-22,3.960416666666667,5389540000000000.0,21.76,21.76
2021-05-23,3.97625,4910490000000000.0,26.92,26.92
2021-05-24,3.8241666666666663,4470224000000000.0,21.61,21.61
2021-05-25,4.977916666666666,5138160000000000.0,31.89,31.89
2021-05-26,9.688333333333334,4328056000000000.0,28.96,28.96
2021-05-27,6.255416666666669,4839570000000000.0,22.17,22.17
2021-05-28,2.8225,4138030000000000.0,8.99,8.99
2021-05-29,3.8425,5864650000000000.0,8.99,8.99
2021-05-30,8.101666666666665,5542210000000000.0,11.19,11.19
2021-05-31,6.8616666666666655,4557708000000000.0,13.6,13.6
2021-06-01,4.058750000000001,5855560000000000.0,13.03,13.03
2021-06-02,8.5075,4355776000000000.0,14.67,14.67
2021-06-03,5.932916666666666,5502460000000000.0,12.76,12.76
2021-06-04,2.367083333333333,5056218000000000.0,17.34,17.34
2021-06-05,3.5583333333333336,3259320000000000.0,14.0,14.0
2021-06-06,2.44125,4688660000000000.0,22.78,22.78
2021-06-07,2.210833333333333,5491670000000000.0,22.52,22.52
2021-06-08,2.262916666666667,4398000000000000.0,13.21,13.21
2021-06-09,2.224166666666667,4356040000000000.0,21.55,21.55
2021-06-10,6.296250000000001,5443680000000000.0,9.9,9.9
2021-06-11,4.336666666666667,4926538000000000.0,10.59,10.59
2021-06-12,2.285416666666667,6664930000000000.0,8.11,8.11
2021-06-13,2.842083333333333,5631790000000000.0,14.37,14.37
2021-06-14,3.62875,8600910000000000.0,15.12,15.12
2021-06-15,7.310833333333335,4561420000000000.0,11.29,11.29
2021-06-16,5.391249999999999,4921850000000000.0,14.41,14.41
2021-06-17,3.514583333333334,4098330000000000.0,12.44,12.44
2021-06-18,4.3308333333333335,4343968000000000.0,8.69,8.69
2021-06-19,7.389166666666669,3885430000000000.0,11.11,11.11
2021-06-20,2.75875,4170920000000000.0,14.07,14.07
2021-06-21,8.362083333333334,6216360000000000.0,12.89,12.89
2021-06-22,3.5,3838950000000000.0,14.88,14.88
2021-06-23,3.629166666666667,6299870000000000.0,11.76,11.76
2021-06-24,3.3062500000000004,4806370000000000.0,10.43,10.43
2021-06-25,3.62125,4614687400000000.0,11.66,11.66
2021-06-26,2.614583333333333,6282350000000000.0,9.55,9.55
2021-06-27,2.96125,4893106000000000.0,10.22,10.22
2021-06-28,3.5087500000000014,5405370000000000.0,12.92,12.92
2021-06-29,2.1358333333333337,3817690000000000.0,23.47,23.47
2021-06-30,2.09375,5181080000000000.0,14.07,14.07
2021-07-01,2.36875,3652150000000000.0,10.02,10.02
2021-07-02,2.547916666666667,4680120000000000.0,11.73,11.73
2021-07-03,4.3425,5267970000000000.0,16.98,16.98
2021-07-04,1.7458333333333336,3889011400000000.0,14.82,14.82
2021-07-05,2.549583333333333,5088390000000000.0,25.65,25.65
2021-07-06,1.995833333333333,4842320000000000.0,13.53,13.53
2021-07-07,2.0500000000000003,5336410000000000.0,11.76,11.76
2021-07-08,9.824583333333331,3679070000000000.0,10.54,12.97
2021-07-09,5.545833333333332,5110600000000000.0,11.05,12.8
2021-07-10,3.8329166666666654,4547660000000000.0,13.73,9.01
2021-07-11,8.087083333333336,4070160000000000.0,9.42,9.42
2021-07-12,4.2562500000000005,5091858000000000.0,11.04,11.04
2021-07-13,3.574583333333333,4288164000000000.0,11.69,11.69
2021-07-14,2.9129166666666664,3590500000000000.0,10.04,10.04
2021-07-15,2.4000000000000004,3117260000000000.0,7.75,7.75
2021-07-16,4.069166666666667,3593200000000000.0,9.88,9.88
2021-07-17,4.214583333333334,4406118000000000.0,12.12,12.12
2021-07-18,3.609166666666667,4277330000000000.0,11.06,11.06
2021-07-19,8.310416666666667,4539632000000000.0,16.67,16.67
2021-07-20,7.384166666666666,3494502000000000.0,8.92,8.92
2021-07-21,6.235833333333335,4210066000000000.0,10.67,10.67
2021-07-22,8.566666666666665,3901652000000000.0,10.32,10.32
2021-07-23,8.383333333333333,6249830000000000.0,10.1,10.1
2021-07-24,5.9,3206817400000000.0,13.79,13.79
2021-07-25,4.75,3729510000000000.0,9.96,9.96
2021-07-26,6.376250000000002,3367350000000000.0,11.21,11.21
2021-07-27,5.902916666666667,5443016000000000.0,9.34,9.34
2021-07-28,5.6433333333333335,4456170000000000.0,11.4,11.4
2021-07-29,4.214166666666666,3969122000000000.0,10.34,10.34
2021-07-30,9.358333333333336,3966590000000000.0,11.2,11.2
2021-07-31,7.554583333333333,3607150000000000.0,9.67,9.67
2021-08-01,4.19875,4076586000000000.0,8.98,8.98
2021-08-02,6.242083333333333,3884506000000000.0,8.86,8.86
2021-08-03,5.62625,4369382000000000.0,7.91,7.91
2021-08-04,8.396666666666667,4342918000000000.0,9.08,9.08
2021-08-05,6.316249999999999,4393206000000000.0,13.91,13.91
2021-08-06,8.389583333333334,4085040000000000.0,16.53,16.53
2021-08-07,9.475,3820001400000000.0,12.68,12.68
2021-08-08,6.607916666666667,4184160000000000.0,12.75,12.75
2021-08-09,4.04625,4148614000000000.0,11.96,11.96
2021-08-10,2.2845833333333343,4367190000000000.0,8.93,8.93
2021-08-11,3.115,4110290000000000.0,9.28,9.28
2021-08-12,3.689166666666667,4873886000000000.0,11.83,11.83
2021-08-13,3.137083333333333,4709690000000000.0,10.25,10.25
2021-08-14,2.72625,3431422000000000.0,10.02,10.02
2021-08-15,3.12,4577170000000000.0,10.96,10.96
2021-08-16,6.015,4502730000000000.0,10.41,10.41
2021-08-17,10.29541666666667,4927250000000000.0,12.02,12.02
2021-08-18,14.720833333333331,4377370000000000.0,13.39,13.39
2021-08-19,9.361666666666666,4311048000000000.0,12.09,12.09
2021-08-20,9.9325,3683396000000000.0,15.54,15.54
2021-08-21,5.302083333333333,3647880000000000.0,9.55,9.55
2021-08-22,8.272916666666665,4334300000000000.0,10.71,10.71
2021-08-23,4.976249999999999,3718800000000000.0,8.95,8.95
2021-08-24,3.6204166666666673,6419470000000000.0,9.38,9.38
2021-08-25,3.675,3523050000000000.0,9.46,9.46
2021-08-26,5.587916666666666,4010330000000000.0,10.47,10.47
2021-08-27,7.7525,4515090000000000.0,11.05,11.05
2021-08-28,8.801666666666666,4295812000000000.0,12.86,12.86
2021-08-29,4.329583333333333,3932842000000000.0,11.8,11.8
2021-08-30,6.316666666666666,4312156000000000.0,8.42,8.42
2021-08-31,9.357916666666666,4444710000000000.0,11.12,11.12
2021-09-01,5.907083333333335,3707390000000000.0,11.93,11.93
2021-09-02,4.306666666666666,4789450000000000.0,14.12,14.12
2021-09-03,7.780833333333331,5491120000000000.0,11.49,11.49
2021-09-04,6.649166666666667,4547806000000000.0,10.3,10.3
2021-09-05,7.725416666666668,4491900000000000.0,14.12,14.12
2021-09-06,8.3225,4321230000000000.0,17.5,17.5
2021-09-07,4.861249999999999,5794180000000000.0,9.86,9.86
2021-09-08,5.640416666666667,4221662000000000.0,7.96,7.96
2021-09-09,5.027083333333333,4945742000000000.0,8.55,8.55
2021-09-10,6.896250000000001,3991359400000000.0,8.33,8.33
2021-09-11,6.383749999999999,3545350000000000.0,7.75,7.75
2021-09-12,4.266666666666666,4209420000000000.0,10.23,10.23
2021-09-13,5.679166666666666,3921208000000000.0,15.29,15.29
2021-09-14,3.523333333333333,5147470000000000.0,9.36,9.36
2021-09-15,3.091666666666667,3744070000000000.0,7.34,7.34
2021-09-16,7.212083333333335,4324770000000000.0,7.45,7.45
2021-09-17,7.742083333333333,4271368000000000.0,8.22,8.22
2021-09-18,5.090000000000001,4444952000000000.0,6.01,6.01
2021-09-19,4.157083333333333,4535210000000000.0,8.69,8.69
2021-09-20,6.334583333333335,4710354000000000.0,10.92,10.92
2021-09-21,4.745833333333335,4159948000000000.0,13.05,13.05
2021-09-22,5.5275,3753056000000000.0,10.96,10.96
2021-09-23,4.484166666666666,4291790000000000.0,9.89,9.89
2021-09-24,9.45875,4066096000000000.0,11.28,11.28
2021-09-25,11.717916666666667,4118700000000000.0,9.66,9.66
2021-09-26,4.432916666666667,3924640000000000.0,12.07,12.07
2021-09-27,3.919583333333333,4913128000000000.0,17.15,17.15
2021-09-28,3.5162500000000008,3620090000000000.0,10.34,10.34
2021-09-29,4.715833333333333,4490158000000000.0,8.35,8.35
2021-09-30,11.721250000000005,3641450000000000.0,11.8,11.8
2021-10-01,19.59583333333333,4487712000000000.0,16.55,16.55
2021-10-02,3.1187500000000004,4494500000000000.0,13.52,13.52
2021-10-03,2.3516666666666666,4327560000000000.0,11.01,11.01
2021-10-04,6.285416666666667,3841902000000000.0,14.86,14.86
2021-10-05,9.493333333333334,4733430000000000.0,17.6,17.6
2021-10-06,10.815833333333332,4768136000000000.0,15.34,15.34
2021-10-07,10.548333333333332,4114780000000000.0,23.83,23.83
2021-10-08,10.287916666666666,4242932000000000.0,27.86,27.86
2021-10-09,5.473750000000002,5041430000000000.0,29.06,29.06
2021-10-10,9.805833333333334,3202310000000000.0,25.32,25.32
2021-10-11,14.78125,6644344000000000.0,28.76,28.76
2021-10-12,12.39,3343460000000000.0,33.54,33.54
2021-10-13,9.464583333333332,4216310000000000.0,40.5,40.5
2021-10-14,8.577083333333333,3790750000000000.0,46.75,46.75
2021-10-15,11.855416666666668,4459576000000000.0,39.86,39.86
2021-10-16,6.607916666666667,4681030000000000.0,36.22,36.22
2021-10-17,6.218750000000001,3999662000000000.0,19.56,19.56
2021-10-18,11.279583333333337,4733206000000000.0,11.38,11.38
2021-10-19,4.383749999999999,3253760000000000.0,17.58,17.58
2021-10-20,5.02875,4157768000000000.0,22.37,0.02
2021-10-21,3.835833333333333,4334640000000000.0,22.05,22.05
2021-10-22,5.025833333333334,4440808000000000.0,30.12,30.12
2021-10-23,12.090000000000002,4204600000000000.0,31.38,94.61
2021-10-24,11.982083333333335,3935830000000000.0,23.83,23.83
2021-10-25,14.786666666666669,4126460000000000.0,16.65,16.65
2021-10-26,19.078333333333333,4303940000000000.0,55.99,55.99
2021-10-27,11.922083333333331,3011340400000000.0,37.35,37.35
2021-10-28,14.946666666666667,4177410000000000.0,44.26,44.26
2021-10-29,13.157916666666669,5027570000000000.0,45.96,45.96
2021-10-30,6.660833333333334,4183710000000000.0,46.21,0.37
2021-10-31,10.715416666666668,3566742000000000.0,37.49,37.49
2021-11-01,22.58125,3778370000000000.0,43.68,0.02
2021-11-02,15.443333333333335,3493282000000000.0,42.09,42.09
2021-11-03,16.139583333333334,4397410000000000.0,40.64,0.02
2021-11-04,32.615833333333335,4349710000000000.0,30.62,30.62
2021-11-05,13.635000000000003,3951462000000000.0,38.15,38.15
2021-11-06,7.778333333333333,4395260000000000.0,42.39,48.11
2021-11-07,11.6704,3751366000000000.0,33.03,33.03
2021-11-08,14.099166666666669,2984050000000000.0,52.83,47.41
2021-11-09,12.734583333333337,4243870000000000.0,59.1,59.1
2021-11-10,15.405416666666667,5200580000000000.0,59.3,59.3
2021-11-11,17.048750000000002,5000790000000000.0,58.43,58.43
2021-11-12,15.500416666666665,3803483400000000.0,56.13,56.13
2021-11-13,12.142916666666665,4116600000000000.0,54.83,54.83
2021-11-14,14.34958333333333,4116278000000000.0,54.51,54.51
2021-11-15,15.135416666666666,4034210000000000.0,57.71,57.71
2021-11-16,18.66375,4068562000000000.0,60.25,60.25
2021-11-17,21.58,4581290000000000.0,55.7,55.7
2021-11-18,11.531250000000002,4181166000000000.0,56.74,56.74
2021-11-19,27.140833333333337,4060904000000000.0,45.57,45.57
2021-11-20,12.259166666666667,4795164000000000.0,37.49,47.51
2021-11-21,10.54375,4411000000000000.0,48.99,48.99
2021-11-22,7.876666666666668,5564010000000000.0,55.43,55.43
2021-11-23,18.25333333333333,4621024000000000.0,44.75,44.75
2021-11-24,18.154166666666665,5214100000000000.0,47.86,47.86
2021-11-25,23.150833333333328,4163588000000000.0,51.01,51.01
2021-11-26,16.103749999999994,4327270000000000.0,56.88,56.88
2021-11-27,11.150833333333331,5006490000000000.0,52.64,52.64
2021-11-28,16.374583333333334,3968074000000000.0,45.85,45.85
2021-11-29,13.059166666666668,6409510000000000.0,52.29,52.29
2021-11-30,18.015416666666663,3869206000000000.0,52.68,94.55
2021-12-01,11.367083333333332,4034298000000000.0,53.94,53.94
2021-12-02,16.43375,3781734000000000.0,49.49,49.49
2021-12-03,26.481250000000003,4342300000000000.0,42.02,42.02
2021-12-04,13.72625,4439938000000000.0,48.51,48.51
2021-12-05,13.624999999999998,4496984000000000.0,41.17,94.59
2021-12-06,12.570416666666668,5841110000000000.0,43.14,43.14
2021-12-07,16.36041666666667,5021198000000000.0,46.93,46.93
2021-12-08,17.90791666666667,3871590000000000.0,47.31,47.31
2021-12-09,15.853333333333332,4740066000000000.0,49.73,49.73
2021-12-10,12.119583333333331,4053480000000000.0,52.13,52.13
2021-12-11,15.284583333333332,4070992000000000.0,46.71,46.71
2021-12-12,16.441666666666666,4277870000000000.0,45.66,94.63
2021-12-13,12.46375,2745930000000000.0,50.41,50.41
2021-12-14,13.562916666666668,6818012000000000.0,46.3,46.3
2021-12-15,19.03375,3528660000000000.0,47.84,47.84
2021-12-16,14.931666666666665,5870390000000000.0,40.62,40.62
2021-12-17,10.036666666666664,3605400000000000.0,43.75,5.91
2021-12-18,7.047083333333334,4261030000000000.0,45.74,45.74
2021-12-19,8.793333333333333,4831970000000000.0,49.99,49.99
2021-12-20,20.49,3920858000000000.0,51.17,0.02
2021-12-21,20.205,3254350000000000.0,55.56,55.56
2021-12-22,27.127083333333346,3467760000000000.0,58.7,58.7
2021-12-23,16.430833333333336,4266562000000000.0,47.12,0.37
2021-12-24,17.892083333333336,6660520000000000.0,45.62,45.62
2021-12-25,14.356250000000005,4453226000000000.0,46.57,46.57
2021-12-26,9.552083333333332,3807300000000000.0,38.03,38.03
2021-12-27,10.244583333333331,4476650000000000.0,39.48,39.48
2021-12-28,9.5775,3965856000000000.0,29.41,29.41
2021-12-29,17.96291666666667,2520940000000000.0,30.92,30.92
2021-12-30,22.31833333333333,4356678000000000.0,36.45,36.45
2021-12-31,24.43,6161240000000000.0,37.23,37.23
