date,open_SO2,sate_SO2
2020-11-24,13.055,0.0959999932
2020-11-25,15.362916666666663,-2.25999999
2020-11-26,7.654583333333334,0.176000002
2020-11-27,10.933750000000002,0.046000003
2020-11-28,8.975833333333332,0.206000002
2020-11-29,12.799583333333333,0.1940000004
2020-11-30,10.9075,0.0099999983999999
2020-12-01,10.145416666666664,0.0119999968
2020-12-02,10.967916666666667,0.071999998
2020-12-03,12.045833333333334,0.0759999968
2020-12-04,9.932083333333331,0.3940000018
2020-12-05,9.048333333333334,0.649999976
2020-12-06,9.27875,-0.0439999785999999
2020-12-07,9.802916666666668,0.01
2020-12-08,12.621666666666664,0.0979999982
2020-12-09,13.565000000000005,0.230000001
2020-12-10,18.148333333333337,0.0979999984
2020-12-11,14.188750000000004,0.270000011
2020-12-12,11.97625,0.1519999982
2020-12-13,10.84375,0.3360000002
2020-12-14,15.954166666666666,0.029999999
2020-12-15,10.06375,0.1199999995999999
2020-12-16,9.141666666666667,0.5659999988
2020-12-17,11.201666666666666,-0.046000003
2020-12-18,9.457083333333332,0.1800000022
2020-12-19,9.476666666666668,0.3240000043999999
2020-12-20,10.300833333333337,-0.0099999995999999
2020-12-21,12.979583333333332,0.209999993
2020-12-22,15.76916666666667,-0.075999999
2020-12-23,15.362916666666669,-0.810000002
2020-12-24,12.671666666666663,0.0219999962
2020-12-25,14.19375,-0.0139999989999999
2020-12-26,12.895,0.1200000004
2020-12-27,11.777916666666668,0.439999998
2020-12-28,12.68333333333333,0.01
2020-12-29,15.122083333333334,-0.3899999892
2020-12-30,16.107916666666664,0.490000006
2020-12-31,14.634583333333335,0.3760000155999999
2021-01-01,12.542500000000002,0.142000003
2021-01-02,10.326666666666666,0.1819999994
2021-01-03,11.792083333333332,-0.029999999
2021-01-04,10.430833333333334,-0.25999999
2021-01-05,11.835,0.1699999958
2021-01-06,14.901250000000005,-0.1139999979999999
2021-01-07,9.671666666666663,-0.0519999949999999
2021-01-08,7.171666666666666,-0.280000001
2021-01-09,8.445833333333333,-0.0819999917999999
2021-01-10,9.202500000000002,0.1460000008
2021-01-11,11.137083333333337,0.2519999982
2021-01-12,13.267916666666665,-0.560000002
2021-01-13,11.842083333333337,0.2579999998
2021-01-14,14.90208333333333,-0.0040000006
2021-01-15,13.139166666666666,0.3420000004
2021-01-16,9.589166666666667,-0.0639999992
2021-01-17,11.964166666666666,0.1320000036
2021-01-18,10.45875,0.0760000013999999
2021-01-19,12.154166666666669,-0.660000026
2021-01-20,12.433333333333335,-0.300000012
2021-01-21,11.439583333333331,-0.0099999976
2021-01-22,15.482916666666666,0.0760000036
2021-01-23,7.828333333333336,0.1299999986
2021-01-24,8.8025,0.189999998
2021-01-25,9.124583333333334,0.2959999928
2021-01-26,10.095000000000002,0.2959999982
2021-01-27,10.7875,0.2040000007999999
2021-01-28,15.864583333333336,0.0559999982
2021-01-29,16.77166666666667,0.2499999994
2021-01-30,10.41125,-0.1520000004
2021-01-31,10.47875,0.0900000012
2021-02-01,11.03791666666667,0.0899999986
2021-02-02,15.631249999999996,0.2200000012
2021-02-03,14.227916666666664,0.3900000062
2021-02-04,19.089166666666664,1.62
2021-02-05,19.63041666666667,-0.319999993
2021-02-06,12.30625,0.1020000004
2021-02-07,9.457916666666668,0.280000001
2021-02-08,14.205416666666666,-0.1119999991999999
2021-02-09,14.39666666666667,-0.400000006
2021-02-10,18.47958333333333,0.0560000004
2021-02-11,15.047916666666666,-0.2099999996
2021-02-12,14.320416666666668,-0.0380000016
2021-02-13,11.548749999999998,0.0
2021-02-14,12.346250000000005,0.170000002
2021-02-15,11.461666666666668,0.0999999964
2021-02-16,8.173333333333334,0.079999998
2021-02-17,14.064999999999998,0.1359999994
2021-02-18,13.591250000000002,-0.0799999998
2021-02-19,10.122916666666669,0.1319999896
2021-02-20,9.939166666666669,0.0880000012
2021-02-21,10.296250000000002,0.3099999992
2021-02-22,11.965416666666664,0.064000001
2021-02-23,14.415416666666664,-0.129999995
2021-02-24,12.204999999999998,-0.059999998
2021-02-25,11.439166666666669,0.660000026
2021-02-26,12.477083333333336,0.0699999993999999
2021-02-27,11.027083333333332,0.2599999996
2021-02-28,10.89125,0.1139999994
2021-03-01,8.912083333333333,0.01
2021-03-02,11.083750000000002,0.300000012
2021-03-03,11.142083333333336,0.036
2021-03-04,8.431666666666667,0.119999997
2021-03-05,9.532083333333334,0.0660000004
2021-03-06,7.654583333333334,0.186
2021-03-07,7.155833333333331,0.0839999994
2021-03-08,7.2033333333333305,0.349999994
2021-03-09,7.170416666666668,0.209999993
2021-03-10,7.149166666666667,0.1559999982
2021-03-11,7.602083333333332,-0.430000007
2021-03-12,7.418333333333333,0.1839999908
2021-03-13,7.486249999999999,-0.029999999
2021-03-14,7.969565217391303,0.0999999986
2021-03-15,13.031249999999998,0.2399999986
2021-03-16,10.73833333333333,0.3559999926
2021-03-17,7.787499999999999,0.150000006
2021-03-18,8.259166666666667,0.156000004
2021-03-19,8.477916666666667,-0.1279999998
2021-03-20,7.467499999999998,0.230000004
2021-03-21,8.434583333333334,0.1100000002
2021-03-22,10.947083333333332,0.1540000002
2021-03-23,11.174166666666666,0.3199999932
2021-03-24,12.914583333333333,0.150000006
2021-03-25,10.43,-0.01
2021-03-26,8.651666666666666,-0.0620000013999999
2021-03-27,7.018750000000001,-0.270000011
2021-03-28,6.9816666666666665,0.1139999988
2021-03-29,8.280416666666666,0.930000007
2021-03-30,10.990416666666668,0.08344638393615961
2021-03-31,12.947083333333332,0.194000001
2021-04-01,15.222499999999997,0.25999999
2021-04-02,15.903750000000002,0.02
2021-04-03,12.545,0.029999999
2021-04-04,8.387500000000001,0.159999996
2021-04-05,14.300000000000002,0.2980000014
2021-04-06,6.485,-0.0560000045999999
2021-04-07,6.278750000000001,0.2580000053999999
2021-04-08,6.280833333333335,0.2240000002
2021-04-09,6.2825000000000015,-0.25
2021-04-10,7.024166666666667,-0.059999999
2021-04-11,5.4675,0.332000004
2021-04-12,8.8925,-0.25999999
2021-04-13,8.728333333333333,0.3119999995999999
2021-04-14,9.007083333333332,-0.209999993
2021-04-15,8.539166666666665,0.0999999997999999
2021-04-16,8.574166666666665,0.2680000007999999
2021-04-17,5.8175,-0.460000008
2021-04-18,5.960833333333333,0.02
2021-04-19,7.535000000000001,-0.239999995
2021-04-20,6.989166666666667,0.449999988
2021-04-21,5.425833333333333,0.409999996
2021-04-22,8.740833333333336,-0.0220000018
2021-04-23,9.555416666666668,0.1420000038
2021-04-24,5.898749999999999,0.1560000036
2021-04-25,6.260416666666668,0.280000001
2021-04-26,8.171666666666667,-0.050000001
2021-04-27,8.941666666666665,0.070000002
2021-04-28,10.142916666666666,-0.07
2021-04-29,8.225416666666668,0.0259999984
2021-04-30,9.169583333333334,0.400000006
2021-05-01,5.6691666666666665,-0.0299999979999999
2021-05-02,5.20375,-0.2680000066
2021-05-03,7.605833333333336,0.029999999
2021-05-04,5.409583333333334,-0.430000007
2021-05-05,4.787499999999999,0.059999999
2021-05-06,7.001666666666666,0.180000007
2021-05-07,5.488333333333332,-0.330000013
2021-05-08,5.104583333333333,0.0479999988
2021-05-09,4.103333333333334,0.0260000058
2021-05-10,4.863333333333334,0.0900000022
2021-05-11,6.279583333333335,-0.150000006
2021-05-12,8.089166666666667,-0.01
2021-05-13,8.15875,-0.2279999989999999
2021-05-14,5.752499999999999,-0.0360000012
2021-05-15,8.364583333333332,0.3540000054
2021-05-16,5.275000000000001,-0.0159999987999999
2021-05-17,6.16,0.0279999997999999
2021-05-18,6.555416666666667,0.1379999958
2021-05-19,8.062916666666668,-0.2079999955999999
2021-05-20,8.06875,0.3760000008
2021-05-21,10.694166666666666,0.2960000002
2021-05-22,7.348333333333332,0.2440000081999999
2021-05-23,9.843750000000002,0.2499999994
2021-05-24,15.626666666666669,0.1159999998
2021-05-25,12.882083333333332,0.0979999974
2021-05-26,7.938333333333332,0.1700000026
2021-05-27,8.700000000000001,0.090000004
2021-05-28,7.749999999999999,0.230000004
2021-05-29,6.535416666666666,0.0819999977999999
2021-05-30,6.600416666666667,-0.25
2021-05-31,7.840000000000002,0.1619999962
2021-06-01,10.082083333333332,0.119999997
