date,open_SO2,sate_SO2,"Jhunsi, Prayagraj - UPPCB","Motilal Nehru NIT, Prayagraj - UPPCB"
2021-01-13,15.860416666666673,-0.029176919,13.36,13.36
2021-01-14,19.19333333333334,0.090000004,14.1,14.1
2021-01-15,24.915416666666665,0.149954244,14.97,14.97
2021-01-16,15.324166666666668,-0.0252424958,15.37,15.37
2021-01-17,13.537500000000003,-0.0300843424,15.77,15.77
2021-01-18,24.626666666666665,0.0806181357999999,15.33,15.33
2021-01-19,21.659166666666668,0.0264685587999999,15.14,15.14
2021-01-20,16.98833333333333,-0.0608403886,11.99,11.99
2021-01-21,11.798749999999998,0.264941782,12.45,12.45
2021-01-22,22.63208333333333,-0.10131903,13.65,13.65
2021-01-23,17.27375,0.2638582782,14.87,14.87
2021-01-24,17.355416666666667,0.651778281,15.3,15.3
2021-01-25,23.17875,0.16212215,14.62,14.62
2021-01-26,17.840999999999998,-0.2554414798,13.48,13.48
2021-01-27,16.895,-0.0313955284,13.46,13.46
2021-01-28,22.054583333333326,0.1719911982,17.75,17.75
2021-01-29,11.514166666666666,0.0889438772,18.61,18.61
2021-01-30,10.570833333333336,-0.596056342,19.5,19.5
2021-01-31,15.288750000000006,-0.194200575,20.22,20.22
2021-02-01,19.535416666666663,0.2715112372,20.37,20.37
2021-02-02,29.91166666666666,0.177744731,22.73,22.73
2021-02-03,22.349166666666665,0.2467585598,19.83,19.83
2021-02-04,36.93541666666667,0.282928884,13.91,13.91
2021-02-05,12.872916666666669,-0.0480071351999999,13.9,13.9
2021-02-06,10.41625,0.680000007,14.3,14.3
2021-02-07,13.997916666666669,-0.162279725,14.52,14.52
2021-02-08,12.970833333333331,-0.005825099,14.78,14.78
2021-02-09,21.105833333333337,0.306453913,15.2,15.2
2021-02-10,26.743333333333336,0.0405121846,14.88,14.88
2021-02-11,40.71999999999999,0.363180637,15.31,15.31
2021-02-12,36.8175,-0.0878236719999999,15.82,15.82
2021-02-13,23.21416666666667,0.0450789839999999,16.08,16.08
2021-02-14,20.99166666666667,-0.1173176804,16.06,16.06
2021-02-15,28.64416666666668,0.18959333,16.03,16.03
2021-02-16,41.64375,-0.0486353216,16.26,16.26
2021-02-17,27.338750000000005,0.1271378992,16.87,16.87
2021-02-18,24.442916666666665,0.059317719,16.4,16.4
2021-02-19,23.419166666666666,0.1926576808,16.06,16.06
2021-02-20,25.25458333333334,0.1937076,16.56,16.56
2021-02-21,15.30625,-0.0773624916,16.8,16.8
2021-02-22,13.322916666666664,-0.089451417,16.21,16.21
2021-02-23,15.10875,0.17547147,16.49,16.49
2021-02-24,13.17791666666667,-0.0307402041999999,16.71,16.71
2021-02-25,12.388333333333335,-0.155318081,16.63,16.63
2021-02-26,9.572083333333332,0.0331567894,17.1,17.1
2021-02-27,12.138333333333334,-0.208722115,17.26,17.26
2021-02-28,16.157916666666665,-0.2338087814,17.04,17.04
2021-03-01,18.22041666666667,0.0508363688,16.59,16.59
2021-03-02,12.435833333333331,-0.006289306,16.5,16.5
2021-03-03,17.54916666666666,-0.015256424,16.29,16.29
2021-03-04,22.11375,0.149116755,16.83,16.83
2021-03-05,14.563333333333334,0.054428856,16.41,16.41
2021-03-06,12.975,0.26727733,15.29,15.29
2021-03-07,16.973749999999995,0.0370130487999999,14.93,14.93
2021-03-08,21.845416666666665,0.235879973,14.46,14.46
2021-03-09,26.540000000000003,0.0445724372,13.4,13.4
2021-03-10,22.13,0.705468893,13.14,13.14
2021-03-11,23.80791666666667,0.091092676,12.87,12.87
2021-03-12,22.52333333333334,0.1134343432,12.38,12.38
2021-03-13,15.512499999999998,0.012141346,12.27,12.27
2021-03-14,11.861304347826088,0.022765702,12.38,12.38
2021-03-15,14.638750000000003,0.049102791,12.81,12.81
2021-03-16,15.885,0.0794604947999999,13.65,13.65
2021-03-17,23.926666666666662,0.0389197707999999,27.79,27.79
2021-03-18,20.9175,0.1273123374,23.99,23.99
2021-03-19,15.45083333333334,0.320270538,12.05,12.05
2021-03-20,8.220416666666667,0.119955428,13.11,13.11
2021-03-21,13.11375,-0.0625095232,14.8,14.8
2021-03-22,16.92833333333333,0.705557823,14.55,14.55
2021-03-23,18.88083333333333,0.2084374534,13.24,13.24
2021-03-24,17.18166666666667,0.099714734,12.42,12.42
2021-03-25,15.632916666666668,0.1307343088,12.19,12.19
2021-03-26,16.194166666666664,0.008119999,11.23,11.23
2021-03-27,15.895,-0.105838321,10.11,10.11
2021-03-28,23.608750000000004,-0.016820343,8.54,8.54
2021-03-29,19.520416666666662,0.175730377,10.57,10.57
2021-03-30,9.507916666666668,0.056210887427930165,7.46,7.46
2021-03-31,12.058333333333335,0.150563747,7.07,7.07
2021-04-01,16.767916666666668,0.0423664306,7.34,7.34
2021-04-02,23.39041666666667,0.0625584452,15.61,15.61
2021-04-03,27.15958333333333,-0.095137343,24.27,24.27
2021-04-04,19.66,0.4525702,23.84,23.84
2021-04-05,34.11333333333334,0.292384386,27.27,27.27
2021-04-06,25.43708333333333,0.028763747,21.7,21.7
2021-04-07,32.55458333333332,0.099750817,22.74,22.74
2021-04-08,42.78708333333333,0.0278672275999999,21.42,21.42
2021-04-09,22.43583333333333,-0.218833193,22.95,22.95
2021-04-10,22.675416666666667,0.0164702057999999,22.67,22.67
2021-04-11,13.982500000000002,0.305330843,23.81,23.81
2021-04-12,22.37125,-0.111639522,24.07,24.07
2021-04-13,23.920416666666668,-0.031806909,27.47,27.47
2021-04-14,24.22,0.019685272,26.71,26.71
2021-04-15,22.177916666666665,0.068264377,27.99,27.99
2021-04-16,22.27666666666666,0.062309522,30.54,30.54
2021-04-17,18.115833333333335,0.0109198942,27.71,27.71
2021-04-18,14.88083333333333,0.0799370944,23.46,23.46
2021-04-19,23.92958333333333,0.969084382,30.53,30.53
2021-04-20,25.550416666666667,0.368611991,37.54,37.54
2021-04-21,16.63458333333334,-0.0412359582,32.84,32.84
2021-04-22,18.69541666666667,0.026421707,31.09,31.09
2021-04-23,22.319583333333338,0.173005864,33.22,33.22
2021-04-24,12.170833333333334,0.1963218728,34.52,34.52
2021-04-25,15.935,-0.023386009,29.24,29.24
2021-04-26,28.92791666666666,-0.1169389426,28.32,28.32
2021-04-27,24.60208333333333,-0.110538103,30.6,30.6
2021-04-28,24.27958333333333,-0.040942349,39.59,39.59
2021-04-29,30.379583333333333,0.022957603,27.79,27.79
2021-04-30,22.64958333333333,0.140000001,24.85,24.85
2021-05-01,17.355416666666667,-0.0634359516,24.47,24.47
2021-05-02,15.142916666666666,0.0665120661999999,22.89,22.89
2021-05-03,20.79666666666667,0.0060024111999999,21.97,21.97
2021-05-04,18.94625,0.1016831466,23.64,23.64
2021-05-05,24.24958333333333,-0.230000004,23.62,23.62
2021-05-06,30.179583333333337,0.19190897,23.35,23.35
2021-05-07,23.757916666666663,0.420155823,23.5,23.5
2021-05-08,31.744583333333328,0.072149172,24.27,24.27
2021-05-09,18.42375,-0.115032397,23.77,23.77
2021-05-10,15.344583333333333,0.2025740648,22.52,22.52
2021-05-11,14.479166666666666,0.241966814,22.62,22.62
2021-05-12,23.28125,-0.0201156944,23.13,23.13
2021-05-13,17.41958333333334,0.310447633,23.23,23.23
2021-05-14,26.45916666666666,0.150182292,23.05,23.05
2021-05-15,21.98958333333333,0.116099849,24.09,24.09
2021-05-16,18.77,0.234921947,22.82,22.82
2021-05-17,19.2625,0.1086492776,22.65,22.65
2021-05-18,15.980000000000004,0.0252380206,23.07,23.07
2021-05-19,16.00916666666667,-0.0212281497999999,21.9,21.9
2021-05-20,11.87375,0.0906070704,23.2,23.2
2021-05-21,15.836249999999998,-0.0584918475999999,22.9,22.9
2021-05-22,15.909999999999998,-0.132789701,23.01,23.01
2021-05-23,14.61375,0.088610187,24.04,24.04
2021-05-24,14.845833333333337,-0.00051777,23.47,23.47
2021-05-25,20.05333333333333,0.660000026,25.58,25.58
2021-05-26,12.440416666666666,0.001334878,23.61,23.61
2021-05-27,9.215,0.1856320356,22.26,22.26
2021-05-28,10.869166666666665,-0.0629269895999999,22.12,22.12
2021-05-29,9.444583333333334,0.0269940338,22.29,22.29
2021-05-30,10.519999999999998,0.046395,23.97,23.97
2021-05-31,21.67083333333333,0.063662648,22.88,22.88
2021-06-01,19.03,0.053374711,22.21,22.21
2021-06-02,19.46666666666667,-0.0131441926,4.15,3.45
2021-06-03,31.82916666666668,0.163566872,4.07,3.12
2021-06-04,9.488749999999998,0.0457699111999999,3.03,2.51
2021-06-05,5.741250000000001,-0.0137243283999999,0.16,2.11
2021-06-06,4.72625,0.07,0.17,2.0
2021-06-07,6.452916666666668,0.052229591,0.17,2.04
2021-06-08,12.919166666666667,-0.100861907,3.88,2.5
2021-06-09,8.752500000000001,0.07,11.36,2.45
2021-06-10,19.31708333333334,-0.0056155482,11.16,2.66
2021-06-11,18.08541666666667,0.1235371232,11.68,4.07
2021-06-12,10.237500000000002,0.0559981135999999,11.76,4.85
2021-06-13,12.117916666666666,-0.1132385396,12.5,5.16
2021-06-14,22.55541666666667,-0.034067485,12.18,4.83
2021-06-15,13.56125,-0.1387184594,13.03,5.55
2021-06-16,16.82875,0.005130074,12.49,7.69
2021-06-17,13.882916666666668,0.144076802,16.86,7.9
2021-06-18,14.897916666666667,0.2087665736,20.99,6.4
2021-06-19,5.00375,-0.1790188264,12.2,5.48
2021-06-20,6.82,0.097825673,17.15,5.66
2021-06-21,11.559166666666668,0.083561513,21.8,6.37
2021-06-22,17.57375,0.0852798859999999,22.24,5.74
2021-06-23,16.42208333333333,0.04031753,12.34,5.89
2021-06-24,24.985,-0.1044218822,12.39,6.75
2021-06-25,18.98625,-0.0561879321999999,12.7,4.95
2021-06-26,12.244583333333331,-0.09486858,16.95,5.37
2021-06-27,13.969583333333333,-0.078116149,15.19,5.41
2021-06-28,15.42125,-0.2005199654,17.33,5.83
2021-06-29,7.777083333333334,0.1130140838,18.78,5.8
2021-06-30,6.131666666666668,-0.0270904162,13.96,5.85
2021-07-01,5.113333333333333,-0.079206564,21.08,5.82
2021-07-02,5.093333333333333,-0.222023547,12.37,6.07
2021-07-03,6.639166666666668,0.2672472,19.19,5.43
2021-07-04,9.09875,-0.1886508092,13.94,7.03
2021-07-05,11.392083333333334,0.172553673,21.56,5.84
2021-07-06,8.293333333333335,0.0394939221999999,12.37,5.88
2021-07-07,8.094583333333334,0.1205199946,12.56,5.49
2021-07-08,10.097916666666668,0.0707368628,20.22,5.82
2021-07-09,16.50166666666666,0.0029276699999999,13.39,6.0
2021-07-10,12.10375,0.039497187,12.11,6.31
2021-07-11,12.150833333333338,0.220186253,15.74,6.19
2021-07-12,14.190000000000005,-0.230000004,12.45,6.45
2021-07-13,13.96375,0.1864176108,12.03,6.9
2021-07-14,14.220833333333326,0.0690665742,12.25,6.88
2021-07-15,15.716666666666663,-0.1167207804,18.0,7.43
2021-07-16,11.55208333333333,0.039999999,13.58,8.92
2021-07-17,7.810833333333334,0.0273809368,19.12,6.73
2021-07-18,6.909166666666665,0.0290443106,12.15,6.91
2021-07-19,13.197499999999996,-0.0180970578,17.74,7.01
2021-07-20,7.497500000000002,0.1082134732,14.11,7.08
2021-07-21,22.705416666666665,0.0823402073999999,16.48,6.81
2021-07-22,15.492916666666664,0.1700158148,22.16,7.35
2021-07-23,14.49875,-0.1428018846,17.28,7.68
2021-07-24,9.62,-0.1060424545999999,20.86,7.36
2021-07-25,9.295,0.1176292767999999,14.04,7.84
2021-07-26,7.193749999999999,0.0057566311999999,21.11,7.47
2021-07-27,12.783749999999998,-0.1135135128,15.26,8.06
2021-07-28,4.480416666666667,0.1423666478,18.44,6.76
2021-07-29,4.359583333333333,-0.0010753937999999,12.82,6.98
2021-07-30,14.42,0.0202217384,12.45,7.34
2021-07-31,8.712083333333338,-0.0308107856,12.52,7.33
2021-08-01,3.97625,0.0347114818,14.93,7.56
2021-08-02,6.347916666666666,-0.0654872048,12.48,7.56
2021-08-03,6.112083333333332,0.1407348236,12.4,7.43
2021-08-04,7.300416666666666,0.0505995722,12.28,7.09
2021-08-05,6.973750000000002,0.1038300524,12.21,8.09
2021-08-06,7.937500000000001,0.007575005,12.21,8.98
2021-08-07,6.18,-0.069881414,12.25,9.39
2021-08-08,7.195416666666668,0.0021632105999999,12.21,9.79
2021-08-09,8.297083333333333,0.0426602132,12.21,10.37
2021-08-10,8.60125,0.0513475568,12.32,9.86
2021-08-11,8.226666666666667,0.0242686126,13.29,10.1
2021-08-12,8.918749999999998,0.0071668589999999,12.27,10.27
2021-08-13,8.4925,0.2942093942,12.29,9.94
2021-08-14,5.550416666666666,0.1603274058,12.27,9.94
2021-08-15,8.082499999999998,-0.050072841,12.27,9.38
2021-08-16,14.965416666666668,0.0501670302,12.27,10.13
2021-08-17,23.956666666666667,-0.0662620234,12.27,9.67
2021-08-18,18.850000000000005,0.2277170308,12.27,10.67
2021-08-19,22.914166666666663,0.0790588256,12.28,10.74
2021-08-20,18.175416666666663,0.1619098179999999,12.26,10.63
2021-08-21,12.402916666666668,0.0611455387999999,12.26,10.69
2021-08-22,8.873333333333333,0.2801147164,12.22,10.54
2021-08-23,5.453749999999999,0.0529243034,12.21,10.77
2021-08-24,5.790833333333334,-0.176612103,12.25,10.95
2021-08-25,5.737916666666667,0.146603427,12.3,10.93
2021-08-26,7.021666666666667,0.0546053664,12.29,11.06
2021-08-27,13.91375,0.0218664175999999,11.93,11.31
2021-08-28,14.509166666666667,0.01,11.37,11.49
2021-08-29,11.325416666666667,-0.0192941381999999,12.98,11.85
2021-08-30,14.484166666666669,0.2211516164,12.47,12.41
2021-08-31,13.371666666666664,0.0602405507999999,12.45,12.58
2021-09-01,12.5825,0.0999847761999999,12.1,12.66
2021-09-02,11.52,-0.129999995,11.58,13.06
2021-09-03,16.563333333333333,0.0528244889999999,12.4,13.7
2021-09-04,10.2675,0.0206391743999999,12.42,11.17
2021-09-05,22.173333333333336,0.0682085601999999,12.43,11.1
2021-09-06,14.22541666666667,0.0822545147999999,12.4,11.89
2021-09-07,11.087083333333332,0.0578573255999999,12.38,11.24
2021-09-08,13.759166666666667,0.0604237538,12.36,11.48
2021-09-09,18.855,0.0860506188,12.33,11.34
2021-09-10,16.039166666666667,-0.090000004,12.33,11.42
2021-09-11,11.479583333333336,-0.214828297,12.33,11.56
2021-09-12,12.924583333333336,0.045930009,12.33,11.62
2021-09-13,12.66666666666667,0.061749749,12.34,11.9
2021-09-14,9.61625,0.0351260156,12.39,13.29
2021-09-15,21.657083333333333,0.0186672238,12.46,14.58
2021-09-16,15.30916666666667,-0.0449721091999999,12.38,15.0
2021-09-17,8.457083333333332,-0.1083438148,12.42,12.61
2021-09-18,8.19375,0.1470888213999999,12.5,12.16
2021-09-19,12.070416666666668,0.132316113,12.51,9.36
2021-09-20,17.31,0.0806143176,13.85,9.54
2021-09-21,16.859166666666667,0.090025663,12.41,10.89
2021-09-22,13.798333333333332,-0.0350025749999999,12.53,13.09
2021-09-23,14.7075,0.1954575501999999,12.59,13.14
2021-09-24,17.0025,-0.0876682197999999,12.45,12.85
2021-09-25,15.299166666666666,-0.0626281098,12.26,13.25
2021-09-26,12.680833333333332,0.0404237973999999,12.17,14.43
2021-09-27,13.42125,0.17767179,14.4,14.27
2021-09-28,13.783333333333331,0.083591059,12.54,13.46
2021-09-29,13.903333333333336,0.1419034376,12.43,12.6
2021-09-30,12.264583333333334,0.1200344656,12.37,12.59
2021-10-01,8.071249999999997,0.1021308829999999,12.41,10.15
2021-10-02,10.48333333333333,0.0532208982,12.39,10.0
2021-10-03,6.335416666666667,0.2035184604,12.41,10.36
2021-10-04,14.374583333333334,0.223518312,12.41,10.63
2021-10-05,23.7825,0.106611393,12.41,10.64
2021-10-06,25.104166666666668,0.009511342,12.41,10.97
2021-10-07,15.4325,0.218726277,12.42,10.94
2021-10-08,14.161250000000004,-0.0605411843999999,12.41,11.02
2021-10-09,10.782083333333333,0.291096121,14.92,11.03
2021-10-10,16.577083333333334,-0.0412608419999999,12.45,11.23
2021-10-11,24.06625,0.0408967792,12.33,11.47
2021-10-12,20.545,-0.0515688358,12.2,11.48
2021-10-13,30.52583333333333,-0.059048455,12.19,11.64
2021-10-14,19.125000000000004,-0.045102194,12.2,11.63
2021-10-15,23.639166666666664,0.1340601928,12.21,11.72
2021-10-16,13.621249999999996,0.009628699,12.2,11.68
2021-10-17,10.05375,0.0651749474,12.21,11.89
2021-10-18,12.429166666666664,0.1714335826,12.22,12.07
2021-10-19,8.871666666666668,0.1660866736,12.2,11.79
2021-10-20,8.76375,-0.134541288,12.18,11.95
2021-10-21,9.812499999999998,0.229578942,12.17,11.88
2021-10-22,10.144583333333337,0.0883927702,12.15,12.05
2021-10-23,13.006666666666668,0.044106275,12.09,12.25
2021-10-24,15.253333333333336,-0.0614737593999999,12.01,12.35
2021-10-25,19.396666666666665,-0.175508648,12.02,12.51
2021-10-26,17.702499999999997,-0.0051338509999999,11.87,12.98
2021-10-27,18.77583333333333,-0.0093318776,33.27,12.75
2021-10-28,30.910833333333333,0.0925849833999999,33.43,12.65
2021-10-29,26.06958333333334,-0.265584558,34.09,13.25
2021-10-30,11.839583333333332,-0.144092545,34.75,13.16
2021-10-31,12.851250000000002,0.141802081,33.55,13.22
2021-11-01,36.294583333333335,-0.207971558,13.77,13.77
2021-11-02,29.79708333333332,0.0023554028,11.96,14.06
2021-11-03,25.377916666666664,0.343747675,12.24,14.0
2021-11-04,30.482916666666668,0.1714949982,12.27,14.51
2021-11-05,25.42625,-0.0927378532,12.49,14.96
2021-11-06,14.525833333333331,-0.01099727,12.47,14.66
2021-11-07,14.2744,0.1516258785999999,12.47,15.02
2021-11-08,20.027500000000003,-0.078807242,12.47,15.58
2021-11-09,26.12208333333333,-0.009946567,12.46,15.33
2021-11-10,22.43541666666667,0.109999999,12.45,15.64
2021-11-11,31.996250000000003,0.002275464,12.45,16.32
2021-11-12,39.72708333333333,0.0267956808,12.45,16.92
2021-11-13,16.58458333333333,0.0878302612,12.43,17.05
2021-11-14,20.17583333333333,-0.005044383,12.43,16.81
2021-11-15,23.359583333333333,0.17000778,12.38,17.0
2021-11-16,28.46624999999999,0.0742164976,12.4,17.18
2021-11-17,36.29958333333334,0.1332076341999999,12.39,17.37
2021-11-18,27.710416666666656,0.0116674872,12.41,17.26
2021-11-19,21.180000000000003,0.3248214494,12.41,17.63
2021-11-20,16.4925,-0.0318823827999999,12.37,18.13
2021-11-21,13.280833333333334,0.65318352,12.37,18.3
2021-11-22,17.37958333333333,0.292006671,12.37,18.29
2021-11-23,19.977083333333336,0.163244553,12.37,18.42
2021-11-24,33.135,0.058150932,12.28,18.3
2021-11-25,27.800416666666667,0.0501486484,12.18,18.24
2021-11-26,30.92125,-0.376330346,12.17,19.1
2021-11-27,30.75125,0.093986805,12.17,19.71
2021-11-28,21.99833333333333,0.0072748182,12.17,19.16
2021-11-29,22.870416666666667,-0.0985215454,12.17,22.43
2021-11-30,44.94166666666667,0.1930007412,12.16,25.22
2021-12-01,20.18666666666667,0.049022604,12.19,25.51
2021-12-02,20.488750000000003,0.0473343519999999,12.36,25.71
2021-12-03,13.845,-0.0350848306,12.37,25.49
2021-12-04,15.810416666666669,-0.0637064684,12.37,25.6
2021-12-05,15.226666666666668,-0.1025944266,12.37,26.14
2021-12-06,17.093749999999996,-0.0187800325999999,12.38,25.72
2021-12-07,17.38416666666667,0.056210887427930165,12.41,25.58
2021-12-08,22.63416666666667,0.284034759,12.42,25.86
2021-12-09,19.74291666666667,0.313099619,12.41,26.46
2021-12-10,15.4675,-0.17043969,12.41,26.44
2021-12-11,16.776249999999994,0.0320959136,12.43,26.88
2021-12-12,30.249583333333337,0.063516587,12.42,27.24
2021-12-13,37.26291666666667,-0.0485627108,12.4,28.28
2021-12-14,33.29333333333332,0.013039281,12.39,28.8
2021-12-15,35.01333333333333,-0.021727471,12.42,27.86
2021-12-16,30.06083333333334,0.386766285,12.47,27.91
2021-12-17,22.252916666666668,-0.1138673029999999,12.43,27.91
2021-12-18,12.33375,0.0500828945999999,14.93,27.81
2021-12-19,11.01875,0.357699573,17.6,28.49
2021-12-20,17.539166666666663,0.0333677346,17.62,28.87
2021-12-21,16.97708333333333,0.394750744,17.62,29.13
2021-12-22,16.998749999999998,0.1122767348,17.61,30.27
2021-12-23,41.06249999999999,-0.75999999,17.62,30.59
2021-12-24,26.02541666666666,0.199457005,15.51,29.64
2021-12-25,21.5975,0.0065519799999999,12.29,29.67
2021-12-26,18.41,0.028372331,12.29,30.27
2021-12-27,19.72125,0.105425934,12.26,21.43
2021-12-28,18.29875,0.0274709367999999,12.26,20.45
2021-12-29,15.480000000000002,-0.0175061276,12.26,20.49
2021-12-30,17.592083333333328,0.3250829492,11.97,27.5
2021-12-31,17.481666666666666,0.0849600196,12.0,30.29
