date,open_SO2,sate_SO2,"Punjab Agricultural University, Ludhiana - PPCB"
2021-01-24,4.035416666666666,0.0629205202,1.92
2021-01-25,6.5775,0.1349784372,8.21
2021-01-26,7.799999999999999,-0.17513369,9.03
2021-01-27,10.9975,0.063935108,5.71
2021-01-28,14.296666666666662,0.0922292099999999,7.15
2021-01-29,9.003749999999998,0.32018432,4.37
2021-01-30,6.942083333333333,0.2227159828,7.33
2021-01-31,8.953749999999998,0.04429261,5.13
2021-02-01,6.159166666666667,0.0449973944,5.74
2021-02-02,9.90333333333333,0.222632438,6.09
2021-02-03,15.620833333333332,0.130240747,22.88
2021-02-04,11.90125,0.1020498372,7.84
2021-02-05,8.230416666666667,0.285898745,8.88
2021-02-06,5.994583333333334,0.0993393958,6.56
2021-02-07,6.549583333333332,-0.229935095,2.34
2021-02-08,7.635833333333333,0.0048788367999999,3.02
2021-02-09,12.359583333333331,0.436000019,5.9
2021-02-10,12.055,0.1896716312,8.8
2021-02-11,7.825833333333331,0.263896167,8.45
2021-02-12,9.395833333333332,0.101338759,7.97
2021-02-13,6.020000000000002,-0.0111187097999999,9.37
2021-02-14,4.324583333333332,-0.221901357,3.79
2021-02-15,7.142500000000001,-0.0062347534,8.31
2021-02-16,5.978749999999999,0.633919537,10.06
2021-02-17,8.708333333333332,0.1015882776,8.48
2021-02-18,6.6475,-0.416882992,10.62
2021-02-19,6.845416666666665,-0.0170272564,8.88
2021-02-20,7.2525,0.09444835,8.27
2021-02-21,9.944583333333332,0.040835157,13.93
2021-02-22,8.982916666666666,0.1206857502,7.28
2021-02-23,18.569166666666668,0.302306324,5.74
2021-02-24,7.370416666666667,0.0439970748,10.49
2021-02-25,11.171666666666669,-0.147250503,9.09
2021-02-26,12.69625,0.1240100421999999,10.29
2021-02-27,10.317499999999995,0.079128496,5.23
2021-02-28,6.619583333333334,-0.079022065,3.91
2021-03-01,6.402916666666666,0.0473578294,3.31
2021-03-02,8.166249999999998,0.043009084,4.76
2021-03-03,12.308333333333335,0.0847262786,4.15
2021-03-04,6.6825,0.052485425,9.15
2021-03-05,8.886666666666668,0.0213669366,8.04
2021-03-06,6.970833333333331,0.103220843,6.91
2021-03-07,7.15125,0.1118235707999999,9.38
2021-03-08,10.227083333333336,0.079935096,10.2
2021-03-09,12.69875,0.05990395,18.87
2021-03-10,9.182083333333331,0.0120108078,6.46
2021-03-11,6.942916666666668,0.667584658,4.83
2021-03-12,7.752499999999999,0.0240517753999999,7.24
2021-03-13,4.182083333333334,0.0953682339999999,5.91
2021-03-14,5.533478260869566,-0.0253031806,11.6
2021-03-15,5.6887500000000015,2.51999998,9.49
2021-03-16,6.378333333333331,0.18893899,8.14
2021-03-17,5.052499999999999,0.1034880342,10.76
2021-03-18,5.545416666666664,0.095062725,7.96
2021-03-19,5.365416666666666,0.10585185,9.16
2021-03-20,7.427499999999999,0.171320587,10.35
2021-03-21,4.421666666666667,0.0861332534,11.56
2021-03-22,15.334583333333333,-0.294850737,19.65
2021-03-23,8.630833333333335,0.2258283667999999,10.93
2021-03-24,5.199583333333333,0.395785272,8.95
2021-03-25,6.014583333333333,0.282707304,6.68
2021-03-26,7.140833333333334,0.076288599,4.59
2021-03-27,5.337083333333333,0.064077884,3.86
2021-03-28,15.669166666666667,0.075215289,3.62
2021-03-29,16.227916666666665,-0.338083059,3.5
2021-03-30,12.87958333333333,0.06226657381945136,6.89
2021-03-31,8.449166666666665,-0.105107732,6.17
2021-04-01,7.032916666666666,0.021315401,6.43
2021-04-02,13.578333333333331,0.1083789773999999,4.8
2021-04-03,6.531666666666665,0.260855913,6.79
2021-04-04,4.875416666666666,0.1741754188,5.28
2021-04-05,5.8183333333333325,0.0018674455999999,13.27
2021-04-06,7.715000000000002,-0.06486606,20.4
2021-04-07,8.731250000000003,0.036575805,4.44
2021-04-08,7.125416666666665,0.0703239172,6.86
2021-04-09,6.765416666666668,0.085201182,13.59
2021-04-10,5.928333333333334,0.007761178,14.98
2021-04-11,6.574166666666667,-0.0013213464,8.83
2021-04-12,6.400833333333332,-0.162051916,9.33
2021-04-13,7.75375,0.0852152888,9.61
2021-04-14,6.975416666666667,0.096936405,8.7
2021-04-15,6.291250000000001,-0.0229616239999999,9.96
2021-04-16,9.60833333333333,0.106297343,10.85
2021-04-17,11.984583333333337,0.0390331664,9.32
2021-04-18,6.2366666666666655,-0.087957531,11.37
2021-04-19,6.525833333333334,0.218007773,6.94
2021-04-20,7.703750000000002,0.0532760827999999,10.59
2021-04-21,12.719166666666666,5.19e-05,6.0
2021-04-22,10.017083333333334,0.0124586639999999,9.51
2021-04-23,5.489999999999998,-0.164902657,7.22
2021-04-24,5.805416666666666,0.394668996,5.48
2021-04-25,10.594583333333334,-0.194617108,8.91
2021-04-26,10.076666666666666,0.10014537,6.82
2021-04-27,8.299166666666665,-0.011924716,7.85
2021-04-28,10.360833333333336,0.106166139,8.67
2021-04-29,13.800416666666669,0.0568490406,18.93
2021-04-30,10.413750000000002,0.08107917,12.13
2021-05-01,11.577083333333334,-0.0437461212,13.34
2021-05-02,15.819583333333329,0.068404235,13.28
2021-05-03,17.067916666666665,-0.019976636,9.42
2021-05-04,13.983333333333333,-0.060988319,16.25
2021-05-05,10.453749999999998,0.000216242,16.23
2021-05-06,16.907500000000002,0.05907398,10.79
2021-05-07,7.1454166666666685,0.009759961,7.75
2021-05-08,4.967083333333334,0.1225111938,15.88
2021-05-09,9.552083333333334,0.005577585,9.04
2021-05-10,13.455833333333336,-0.060246613,10.36
2021-05-11,16.965833333333336,0.1614033938,15.88
2021-05-12,17.46541666666667,0.0194595464,10.63
2021-05-13,14.790416666666667,0.106568642,8.27
2021-05-14,13.670833333333327,0.058333576,10.25
2021-05-15,4.6000000000000005,0.1132663551999999,5.67
2021-05-16,4.986249999999999,-0.051940296,10.05
2021-05-17,7.305416666666666,0.1039387378,6.59
2021-05-18,9.534583333333332,0.1167615058,17.4
2021-05-19,10.969166666666668,0.0179238242,5.95
2021-05-20,12.06083333333333,-0.065220654,7.71
2021-05-21,11.731249999999998,-0.085037641,8.21
2021-05-22,8.879166666666668,0.1273301722,9.73
2021-05-23,6.06,0.1292063744,6.23
2021-05-24,7.350833333333333,0.0002446219999999,7.38
2021-05-25,10.349583333333332,-0.039753392,8.92
2021-05-26,20.305000000000003,0.090090856,11.81
2021-05-27,13.090416666666668,0.385642499,20.28
2021-05-28,21.62333333333333,0.106949382,13.18
2021-05-29,15.383333333333336,0.212713152,9.48
2021-05-30,12.998750000000005,-0.053727429,8.1
2021-05-31,16.113750000000003,0.2344535722,6.72
2021-06-01,16.650000000000002,0.0785488598,6.81
2021-06-02,9.628749999999998,0.091997379,10.65
2021-06-03,14.063333333333333,0.125745609,9.44
2021-06-04,8.38625,0.180000007,14.51
2021-06-05,10.494166666666668,0.25503245,13.7
2021-06-06,20.26083333333333,0.006072686,10.43
2021-06-07,18.12541666666667,-0.1461068042,19.71
2021-06-08,8.767083333333334,0.035932507,12.65
2021-06-09,10.405,0.082935083,8.39
2021-06-10,16.430833333333332,0.099887513,8.31
2021-06-11,17.23166666666667,0.134876698,10.4
2021-06-12,10.600416666666666,0.01498053,7.66
2021-06-13,14.90625,0.11501947,10.67
2021-06-14,11.698333333333332,0.06595587,7.12
2021-06-15,11.919166666666667,0.152508914,13.28
2021-06-16,13.334583333333336,-0.0530038918,5.6
2021-06-17,12.38375,0.0267293902,4.27
2021-06-18,10.979583333333332,0.0529243656,6.29
2021-06-19,12.18416666666667,0.321761161,7.82
2021-06-20,10.155833333333332,0.043989614,5.5
2021-06-21,9.54625,-0.030110326,6.11
2021-06-22,14.762916666666664,-0.011055813,7.93
2021-06-23,19.104166666666668,-0.1659576871999999,11.9
2021-06-24,14.16625,-0.120220646,4.35
2021-06-25,16.605833333333333,0.158604148,9.53
2021-06-26,9.95833333333333,0.005045428,5.32
2021-06-27,16.152499999999996,0.309922129,4.65
2021-06-28,11.914166666666672,0.269753397,6.32
2021-06-29,8.490833333333331,-0.170070097,9.48
2021-06-30,4.213749999999999,-0.108254403,8.06
2021-07-01,6.897083333333334,0.043826077,4.63
2021-07-02,14.048750000000004,0.0464034593999999,8.06
2021-07-03,9.66875,0.173945487,3.93
2021-07-04,7.009583333333333,0.0430696778,3.68
2021-07-05,9.43833333333333,0.168114215,4.29
2021-07-06,9.608333333333333,0.047128499,7.87
2021-07-07,9.556666666666668,0.264785826,7.69
2021-07-08,10.145833333333332,-0.054946784,10.88
2021-07-09,12.168333333333331,-0.0326702116,7.8
2021-07-10,9.515,0.0307620942,7.27
2021-07-11,9.209583333333336,0.2223210902,7.69
2021-07-12,10.833333333333334,0.1403544468,6.77
2021-07-13,10.103333333333332,0.0551941923999999,7.5
2021-07-14,11.1225,0.0763451081999999,9.77
2021-07-15,10.72125,0.162514597,10.38
2021-07-16,8.59083333333333,-0.078993507,6.62
2021-07-17,8.698333333333336,-0.0448036842,3.83
2021-07-18,8.465000000000002,-0.0018923417999999,1.59
2021-07-19,10.882916666666668,0.0079905564,3.32
2021-07-20,12.244166666666668,-0.032931657,5.27
2021-07-21,8.952083333333336,-0.048205078,3.83
2021-07-22,16.1425,0.1217846459999999,3.43
2021-07-23,8.73875,0.0702716863999999,4.66
2021-07-24,9.307083333333331,-0.036584463,2.68
2021-07-25,11.250416666666668,-0.0643173382,3.19
2021-07-26,11.37916666666667,-0.0539093764,4.74
2021-07-27,10.948333333333332,0.0994563325999999,5.61
2021-07-28,9.4425,0.1256952532,5.34
2021-07-29,9.654583333333337,-0.0518949572,3.35
2021-07-30,14.340416666666664,-0.0485953286,4.96
2021-07-31,5.3375,-0.0982279822,5.83
2021-08-01,5.1483333333333325,0.1440505289999999,3.5
2021-08-02,8.955833333333333,-0.0033131824,6.9
2021-08-03,8.874583333333334,-0.100435302,7.88
2021-08-04,12.04375,0.1815792684,5.7
2021-08-05,9.694166666666666,0.149486968,6.05
2021-08-06,6.733333333333334,-0.065045431,10.32
2021-08-07,6.855,0.068105944,13.9
2021-08-08,8.442083333333334,-0.0958168379999999,3.67
2021-08-09,7.343750000000003,0.1025114776,5.36
2021-08-10,5.862916666666668,0.1336877763999999,2.56
2021-08-11,6.954583333333333,0.069870204,4.73
2021-08-12,9.605833333333337,0.118640508,7.09
2021-08-13,12.062916666666666,-0.125279054,5.25
2021-08-14,7.815,-0.20488967,8.16
2021-08-15,9.038750000000002,0.49000001,9.24
2021-08-16,8.077916666666667,-0.057469975,7.41
2021-08-17,7.375833333333333,0.035763767,9.12
2021-08-18,10.47875,0.044904776,5.67
2021-08-19,12.855416666666668,0.0965903928,8.4
2021-08-20,10.545416666666664,-0.0384456926,8.8
2021-08-21,5.554583333333333,0.0926507204,16.64
2021-08-22,7.255833333333332,0.1298739098,6.69
2021-08-23,6.4975,0.015794799,3.4
2021-08-24,6.592916666666665,0.040000007,3.45
2021-08-25,6.153750000000001,0.063793808,4.58
2021-08-26,5.501666666666666,0.0906417901999999,5.34
2021-08-27,10.031666666666666,0.051006485,6.14
2021-08-28,10.753750000000002,-0.193755096,8.32
2021-08-29,9.596666666666666,-0.084643073,7.5
2021-08-30,10.187916666666666,0.060025957,7.73
2021-08-31,10.782916666666663,0.039675511,8.13
2021-09-01,11.552916666666668,0.159999996,10.92
2021-09-02,10.556666666666668,0.079999998,7.23
2021-09-03,12.763333333333334,-0.0552275174,8.99
2021-09-04,7.516666666666668,-0.1060676642,7.57
2021-09-05,8.792083333333336,0.0889626786,6.67
2021-09-06,12.655833333333334,-0.2544047328,5.35
2021-09-07,15.407916666666663,0.230000004,7.21
2021-09-08,11.703333333333331,0.17990914,10.54
2021-09-09,11.034583333333332,0.0476341218,11.46
2021-09-10,10.565,-0.1229095776,16.53
2021-09-11,8.495416666666666,0.1871766325999999,12.8
2021-09-12,3.4175000000000004,0.0773940333999999,10.71
2021-09-13,8.859166666666665,0.2122439651999999,8.78
2021-09-14,13.911250000000004,0.0556926727999999,10.54
2021-09-15,4.73375,0.0566393495999999,5.77
2021-09-16,15.12,0.1662420025999999,5.36
2021-09-17,10.226666666666668,0.1167553492,5.3
2021-09-18,7.350833333333334,0.0167425158,5.9
2021-09-19,9.037916666666668,0.176936237,4.75
2021-09-20,11.655833333333332,0.045951715,4.9
2021-09-21,14.175833333333332,0.0824939725999999,9.32
2021-09-22,14.1975,0.0317846836,10.57
2021-09-23,9.785833333333333,0.2892608646,6.19
2021-09-24,6.115833333333335,-0.107099943,7.06
2021-09-25,8.775833333333333,-0.0291790062,4.6
2021-09-26,7.242499999999999,-0.000233632,5.84
2021-09-27,16.116666666666667,-0.0557131099999999,5.36
2021-09-28,18.38458333333333,0.090000004,9.04
2021-09-29,20.02333333333333,0.053205099,14.47
2021-09-30,11.92416666666667,0.050402377,13.53
2021-10-01,7.321666666666666,0.1757109614,8.48
2021-10-02,4.78,0.259961069,8.37
2021-10-03,5.366250000000001,0.112660103,7.66
2021-10-04,9.142083333333332,0.0835827596,9.35
2021-10-05,10.748333333333331,-0.051017653,4.75
2021-10-06,10.74125,0.2004162398,3.97
2021-10-07,14.255833333333332,-0.135043815,5.23
2021-10-08,9.528749999999995,-0.122001092,3.84
2021-10-09,7.762916666666666,0.417234927,5.44
2021-10-10,13.247916666666669,-0.023903947,6.84
2021-10-11,12.507916666666668,0.1267917912,12.26
2021-10-12,10.145,0.304399759,15.25
2021-10-13,8.342083333333333,0.135731949,5.27
2021-10-14,9.265,-0.319639176,4.54
2021-10-15,10.466666666666669,-0.0139904886,3.0
2021-10-16,11.302916666666668,-0.337224782,3.8
2021-10-17,8.149166666666666,0.0924231231999999,10.56
2021-10-18,10.409166666666666,0.1526526494,5.17
2021-10-19,13.605416666666672,0.039841648,5.96
2021-10-20,15.209166666666668,-0.111791155,4.96
2021-10-21,10.968333333333334,0.156876683,6.22
2021-10-22,10.03875,-0.1515043007999999,5.81
2021-10-23,14.434583333333334,0.390913039,11.97
2021-10-24,10.811666666666667,0.0714182566,9.22
2021-10-25,6.577916666666667,-0.242622301,5.64
2021-10-26,7.7320833333333345,-0.123828664,5.79
2021-10-27,5.991666666666667,-0.14306242,8.39
2021-10-28,8.883333333333335,-0.015878001,8.64
2021-10-29,7.827916666666666,0.0189691768,8.77
2021-10-30,8.005833333333333,0.163592443,10.27
2021-10-31,12.406666666666666,0.0710035203999999,12.58
2021-11-01,24.5325,0.583428502,16.21
2021-11-02,12.464999999999996,-0.0753530224,21.63
2021-11-03,20.009583333333328,-0.084850736,19.92
2021-11-04,12.864583333333336,-0.141922116,23.33
2021-11-05,7.006250000000001,0.1042226047999999,16.97
2021-11-06,9.21083333333333,0.012425019,8.78
2021-11-07,7.134000000000001,-0.0324434717999999,8.51
2021-11-08,9.182916666666667,-0.087654747,9.05
2021-11-09,15.547499999999998,0.1462791107999999,26.12
2021-11-10,10.023749999999998,0.0060028225999999,14.21
2021-11-11,8.25875,0.186866313,11.67
2021-11-12,9.651666666666667,0.0038570993999999,13.15
2021-11-13,9.181666666666665,0.060189501,7.96
2021-11-14,16.08583333333333,0.0348617846,8.82
2021-11-15,10.952916666666669,0.209549055,15.76
2021-11-16,8.656249999999998,0.0503143853999999,16.98
2021-11-17,11.82625,0.216908947,22.35
2021-11-18,10.947500000000003,0.0424783991999999,15.57
2021-11-19,7.534583333333331,0.155460775,10.73
2021-11-20,7.115833333333334,-0.114951976,10.33
2021-11-21,7.2679166666666655,0.091467409,9.15
2021-11-22,8.122083333333332,0.068671621,9.07
2021-11-23,21.10458333333334,0.0872792289999999,7.32
2021-11-24,19.31,-0.856918216,12.35
2021-11-25,25.47375,-0.0007222309999999,28.61
2021-11-26,19.83083333333333,0.034646388,10.31
2021-11-27,29.300416666666663,-0.31903246,10.1
2021-11-28,18.5675,-0.0479224946,9.71
2021-11-29,8.370416666666666,0.106020764,12.38
2021-11-30,18.53791666666667,0.123109661,12.65
2021-12-01,7.954999999999998,-0.0197900562,19.04
2021-12-02,7.230833333333334,0.0484340905999999,30.9
2021-12-03,29.4825,-0.384097934,27.7
2021-12-04,14.57,0.3138131028,16.66
2021-12-05,5.821666666666666,0.0400711267999999,19.61
2021-12-06,5.64125,-0.344944209,12.38
2021-12-07,6.252916666666667,0.06226657381945136,18.54
2021-12-08,8.874583333333334,-0.046397172,33.51
2021-12-09,8.086666666666668,-0.046439681,23.93
2021-12-10,8.062916666666665,-0.178583369,19.77
2021-12-11,8.670416666666664,0.1520896332,15.86
2021-12-12,17.707083333333333,-0.135889083,15.67
2021-12-13,22.58375000000001,0.24796626,28.83
2021-12-14,16.289166666666663,-0.1136093378,32.0
2021-12-15,6.869166666666666,-0.304881901,21.52
2021-12-16,7.287083333333334,-0.0610398618,28.72
2021-12-17,5.880416666666668,-0.200000003,28.45
2021-12-18,6.311249999999999,0.2873506514,30.25
2021-12-19,6.759166666666666,0.901919067,31.63
2021-12-20,13.169583333333334,0.1048572086,24.12
2021-12-21,8.693750000000001,-0.01001298,15.9
2021-12-22,6.4054166666666665,0.279081762,28.52
2021-12-23,31.35166666666667,0.1734639744,27.72
2021-12-24,29.13249999999999,-0.310000002,19.91
2021-12-25,20.192916666666665,0.1622067241999999,17.13
2021-12-26,8.941250000000002,0.100885555,15.76
2021-12-27,8.457083333333332,0.1280712174,26.02
2021-12-28,6.23875,0.23294276,25.05
2021-12-29,6.9383333333333335,-0.175029859,21.77
2021-12-30,9.502083333333337,-0.0060316964,18.05
2021-12-31,5.240416666666667,0.628368616,15.81
