date,Agartala,Agra,Aizwal,Amritsar,Asansol,Aurangabad,Bareilly,Belgaum,Bengaluru,Bhopal,Chandigarh,Chennai,Coimbatore,Dehradun,DurgBhilai,Faridabad,Gandhinagar,Gangtok,Ghaziabad,Gorakhpur,Gwalior,Hyderabad,Imphal,Indore,Jabalpur,Jaipur,Jalandhar,Jodhpur,Kanpur,Kochi,Kohima,Kolkata,Kota,Kozhikode,Lucknow,Ludhiana,Mangaluru,Meerut,Moradabad,Mumbai,Mysuru,Nashik,NewDelhi,Patna,Pondicherry,Prayagraj,Pune,Shillong,Solapur,Srinagar,Thiruvananthapuram,Varanasi,Vijaywada,Visakhapatnam
2018-01-01,0.1979999984,0.18572952059999998,0.0673518442,0.0917695978,0.529999971,0.048152939,-0.206886705,0.067453429,-0.200035259,0.06647712800000001,0.250000004,0.06301057779999997,-0.030164205,0.0468049702,0.07800000319999999,-0.21147500700000005,0.093314588,-0.09999999959999999,0.08197665979999999,-0.06291972180000001,0.113782034,0.09799999879999999,0.11300000479999998,-0.036683846,0.0857569754,0.10458729160000002,0.023923095999999998,-0.112150922,-0.07022879879999999,0.039999999,0.051160832,-0.17999999900000002,0.14633794780000003,0.012576978,-0.1720000006,-0.054566176,-0.01,-0.05828475200000001,0.054718085799999996,0.357246667,-0.253015578,0.0307108,-0.15000000399999996,0.1237431124,0.2380000062,0.07014184279999999,0.104761407,-0.589999974,-0.107021637,0.0524921968,0.128802657,0.015000004000000022,0.20600000259999995,0.026227316400000013
2018-01-02,-0.23799999880000003,0.046434410999999995,-0.015326740799999997,0.141445845,0.49000001,0.255373508,-0.584999979,0.24123912140000003,0.0669934536,-0.243355021,0.030000002200000004,0.3950287058,0.0333630492,1.02732396,0.0220000014,0.298199952,0.09003502,-0.2419999966,-0.013599330199999999,0.0536719768,0.010865041000000002,-0.0059999987999999945,0.16,-0.685422599,0.1011853784,0.22361581,0.08079004719999999,-0.0563843434,0.1668464348,0.2399999996,-0.034814504,0.170000002,0.199022874,0.0889364792,0.29800000179999997,0.0903622688,0.2119999976,-0.0432222664,-0.1266802076,-0.1150045738,-0.0800923196,0.12358698780000002,0.10799999680000001,0.31329175219999994,-0.05933333059999999,0.023711591400000002,0.16791448439999998,0.13400000080000002,0.082702793,0.220029712,-0.00022277739999999982,0.24100000859999998,0.02799999599999999,0.016584531
2018-01-03,-0.550000012,0.01528347,0.09326478380000001,-0.529999971,0.5459999832,0.204241425,-0.12210553660000001,0.080224574,0.03894812760000001,-0.205987856,0.41600000179999996,0.035007555,0.129999995,0.1097403546,0.0459999946,0.392675042,-0.133558288,0.529999971,0.0802400612,0.0403956414,-0.045292612,-0.029999999,0.04099999900000001,0.154102117,-0.1007674854,0.00117258,0.05303309860000001,-0.072989658,-0.07320035459999999,0.029999999,0.03439622419999999,0.33800000080000003,0.08915291,0.218270242,0.3120000006,-0.056914613,-0.680000007,0.03392925720000002,-0.054518206400000005,1.41110468,-0.315030128,0.128404275,-0.109999999,0.28075733199999997,0.006666663,0.0326387434,0.221006304,0.12599999560000003,0.175611719,0.099747479,0.040675985799999995,0.2100000016,0.07400000300000001,0.08939222100000002
2018-01-04,0.02,-0.0401496538,-0.001051567999999997,0.12825967519999998,-0.209999993,-0.032448606,0.0901917576,-0.0125449272,-0.005991939000000002,0.13689365979999998,0.3539999938,0.21605439339999996,0.0807485088,0.306958526,-0.409999996,-0.08871406,0.29055668700000004,0.129999995,-0.026851180800000003,-0.08441705880000001,-1.06017029,0.12200000519999998,0.07799999679999998,0.24279772559999996,0.031059917,0.0993192632,0.09002184259999998,0.0502312434,0.689999998,-0.29800000039999996,0.012678416799999998,-0.180000007,0.018491791,-0.033616139200000006,-0.0820000036,-0.06609148219999998,0.018000001600000003,0.10813214499999999,0.012936423600000002,0.20893676279999998,-0.004015557600000002,0.0787472996,-0.006000001400000001,-0.08303225780000001,-0.019333328400000006,-0.11658720959999999,0.06294567440000001,0.02,0.1081348038,0.03459885580000001,0.09978339080000001,-0.0769999898,1.08000004,-0.13305974
2018-01-05,0.10400000179999999,-0.041094922,-0.154957116,-0.429729134,0.1980000066,0.030130822,0.01,0.022944859399999996,-0.439909339,0.003244259,0.600000024,0.309828728,0.088362306,0.159306958,0.920000017,0.096838377,-0.53779757,-0.020000003200000005,-0.19722788,0.1145095572,0.164805815,0.5,0.144999996,0.075870857,-0.288425535,-0.11808826,-0.720000029,-0.019447101,0.155832142,-0.0019999993999999994,-0.13986446,0.077999997,0.277310342,0.037055507,0.07799999999999999,0.07940048660000001,1.7999999990525595e-09,-0.075072564,0.260447443,-0.032910866399999995,0.11417582720000001,0.352623105,-0.209999993,0.027523414999999996,0.0753333302,-0.030492250000000005,-0.012078825400000003,0.119999997,-0.151480794,0.004948009,0.157492891,0.0929999976,-0.170000002,0.192865133
2018-01-06,-0.529999971,-0.09330335040000001,0.287648112,0.34470407659999996,-0.589999974,0.0723164014,0.10662087900000002,-0.0053620560000000065,0.16900050319999999,0.144490762,-0.05000000140000001,0.09101763460000001,0.0178540456,0.01960029339999999,0.2,0.29983046639999994,-0.1429746886,-0.449999988,0.3739056382,-0.06227921919999999,-0.088857415,0.2939999998,0.054999996,0.227942033,0.0007651372000000046,-0.15517706520000002,0.24147837,0.005047711199999997,0.17351686299999997,0.2519999968,0.357161134,1.20000005,0.10778633,-0.03891785999999999,0.560000002,0.2584664554,0.1939999966,0.014880881000000002,0.264151585,0.3187744442,0.011233341599999998,0.0953165574,0.1880000152,-0.175300591,0.046,-0.165542811,0.13383552799999998,0.449999988,0.014321649999999997,0.0006983557999999987,0.06662777519999999,-0.039999999,-0.06400000539999999,0.252112418
2018-01-07,0.0940000002,-0.350077838,-0.026591006599999994,0.082498796,0.39599999780000006,0.053708026199999995,0.049944598,-0.085562162,0.0479456082,0.009296008,1.08000004,-0.025224142,0.036401361400000005,-0.301796556,0.300000012,0.168640956,0.141821325,0.14999999979999998,-0.197826162,-0.04452903420000001,-0.063780084,-0.150000006,-0.1350000004,-0.475831956,-0.152924612,-0.267187208,-0.088920452,-0.362589777,0.112981886,-0.019999999600000005,0.1270645282,0.5560000128,-0.010159595,-0.413703591,-0.170000002,0.856093466,-0.079999998,-0.069824643,0.185678303,-0.235118076,-0.02469159379999999,0.127974033,0.059999999,-0.06380521000000001,-0.149999991,-0.487107158,-0.071942464,0.003999997600000002,0.0211611662,0.078241728,0.0859746314,-0.504999995,-1.65999997,0.275620759
2018-01-08,-0.629999995,-0.034190632,0.372054219,0.0997108588,0.4980000082000001,0.212213784,0.202856765,0.224624321,0.003988926000000012,-0.0822170878,0.2780000002,0.1789853984,-0.0833361,0.1488150532,0.3039999986,0.16301451780000004,0.291596383,-0.579999983,-0.24928263359999997,0.11338745639999999,-0.004380312400000004,0.1899999884,-0.015000001,-0.0692713858,0.1681861222,-0.041889567,0.08972054519999999,-0.143239439,-0.012869575999999999,-0.230000004,-0.127768919,0.0519999996,0.0414304522,-0.096298032,0.08400000199999999,0.175157051,-0.150000006,-0.033185004000000004,0.17829884579999997,0.732600927,-0.104257345,0.093325563,-0.2899999976,0.0484908746,0.10800000439999999,-0.196339853,-0.055925466,0.189999998,0.037852131,0.06633514659999999,0.077778935,0.147000005,0.13600000240000001,0.1779152362
2018-01-09,0.09656346755727553,0.014539144871271585,0.06583171802360516,0.06197394988508892,0.268821917539726,0.04552904789538462,0.036288555375420875,0.05527502309784412,0.023963675390092882,0.05610821000553506,0.07522357682723577,0.12002169397815533,0.03787668717219917,0.038231867759712226,0.2620911538525469,0.03987451688461539,0.1196337216996753,0.02653005486885246,0.07092979495172415,0.003968375605749486,0.023256222929432014,0.10156695146153846,0.037373595025280905,0.04729725521206897,0.051567883806656105,0.026998830739247314,0.06025021976363636,0.017411167479079497,0.030898273584592146,0.05395136762006079,0.05447195114732143,0.17710344919310345,0.0652565389009901,0.028597530723259757,0.03925702819678715,0.06103357024669603,0.0780086578095238,0.07494090440138407,0.043713412316846986,0.0605483395490982,0.034170537325,0.0520866432574103,0.06827722735445545,0.04879445548763251,0.13883792025688071,0.0539607312745098,0.04321166861904762,0.03520445939776951,0.05167968765605095,-0.004304287120417641,0.02688928212479201,0.04916083950582751,0.04480978217934783,0.07439171458498024
2018-01-10,0.1659999988,0.11912794999999998,0.466954112,0.763754308,0.16799999840000002,0.024097757,0.11973339599999999,0.059616905,0.119999997,0.03325109359999999,0.3339999968,0.5819999878,-0.129999995,-0.1223488922,0.09599999960000001,-0.03841628359999999,0.036735404,-0.100000001,0.09520466640000001,-0.165060786,0.058438819600000004,0.689999998,1.03999996,0.107913129,0.013864057399999996,0.007533894,0.30309543679999995,0.175162971,0.15892728360000002,0.200000003,0.090744302,0.819999993,0.056277514,0.12998876,0.12799999520000002,0.4032115836,0.059999999,-0.0475931082,0.1038719424,-0.081784776,0.0085893206,0.220009565,0.171999997,-0.0529385998,0.087999997,0.047558583,-0.039564516,-0.479999989,-0.145471826,0.013990886999999999,0.083798736,0.013999987200000018,0.3420000016,0.049091275799999994
2018-01-11,0.07399999980000001,0.197939977,0.2140162294,0.09994993999999999,0.119999997,0.06872834879999999,0.06734858619999999,0.0371721744,0.1581037534,0.072220936,0.27999999640000006,0.129798517,-0.0267784052,0.026803751199999996,0.4640000014,0.655530512,0.173809859,0.07,-1.29999995,-0.07884902939999996,-0.627486706,-0.02,-0.0659999974,0.07782037259999999,-0.227930069,-0.01460949,-0.140000001,-0.1792353088,0.15284412900000002,0.007999997199999997,0.1022701144,0.649999976,0.294267267,-0.015284126,0.1660000026,0.328325659,0.020000003399999994,0.059999999,-1.16999996,0.17017827940000002,0.13404536120000002,-0.060479707199999996,-1.42999995,-0.18614360680000003,-0.029999999,-0.025999656,0.12476928220000001,-0.06399999940000001,0.10798117619999999,-0.045113902,0.056849055,-0.2579999946,-0.839999974,-0.410425156
