,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Agartala,23.834,91.288,2020-11-24,929.5950000000001,14.91,3.245,83.01999999999998
1,Agartala,23.834,91.288,2020-11-25,1100.66,23.769999999999996,3.7466666666666684,92.53416666666668
2,Agartala,23.834,91.288,2020-11-26,1135.9858333333334,24.251249999999995,3.665000000000001,94.85249999999998
3,Agartala,23.834,91.288,2020-11-27,894.8258333333334,23.68625,3.094583333333333,74.83541666666666
4,Agartala,23.834,91.288,2020-11-28,978.5508333333332,20.64166666666667,2.285,101.61625
5,Agartala,23.834,91.288,2020-11-29,1011.3725000000003,22.530416666666667,3.2579166666666666,99.65583333333332
6,Agartala,23.834,91.288,2020-11-30,1149.3379166666664,32.775000000000006,3.987083333333334,125.93291666666669
7,Agartala,23.834,91.288,2020-12-01,1061.30125,20.977083333333336,4.889583333333334,130.2575
8,Agartala,23.834,91.288,2020-12-02,1099.5475000000001,24.35416666666666,5.594166666666666,135.635
9,Agartala,23.834,91.288,2020-12-03,1139.60125,33.30083333333334,8.434583333333334,134.68999999999997
10,Agartala,23.834,91.288,2020-12-04,1009.4249999999998,33.42916666666666,7.423750000000002,134.455
11,Agartala,23.834,91.288,2020-12-05,840.5854166666667,18.079166666666666,6.593333333333331,154.4670833333333
12,Agartala,23.834,91.288,2020-12-06,990.2308333333331,22.775000000000002,7.743750000000001,202.67499999999995
13,Agartala,23.834,91.288,2020-12-07,1001.9149999999998,16.822083333333335,7.45375,194.00624999999994
14,Agartala,23.834,91.288,2020-12-08,1235.8420833333332,26.521666666666665,5.372916666666668,209.8325
15,Agartala,23.834,91.288,2020-12-09,1237.7900000000002,29.18916666666666,3.8658333333333332,183.77583333333337
16,Agartala,23.834,91.288,2020-12-10,1232.7829166666668,25.561666666666664,3.5416666666666665,149.98083333333332
17,Agartala,23.834,91.288,2020-12-11,1067.2804166666665,23.23875,2.3891666666666667,109.77666666666669
18,Agartala,23.834,91.288,2020-12-12,961.86125,17.65791666666667,1.875,112.6475
19,Agartala,23.834,91.288,2020-12-13,1140.4354166666667,21.109166666666667,2.775833333333333,169.0354166666667
20,Agartala,23.834,91.288,2020-12-14,1235.8429166666667,25.27083333333334,4.03375,239.90541666666664
21,Agartala,23.834,91.288,2020-12-15,984.6691666666666,22.476250000000004,2.936666666666667,154.91833333333332
22,Agartala,23.834,91.288,2020-12-16,981.8874999999999,22.227499999999992,2.8095833333333338,117.65833333333335
23,Agartala,23.834,91.288,2020-12-17,1187.7212499999998,27.377916666666675,3.56375,165.53333333333333
24,Agartala,23.834,91.288,2020-12-18,980.775,27.144166666666674,4.85625,123.78250000000003
25,Agartala,23.834,91.288,2020-12-19,711.2433333333333,15.111249999999993,2.865416666666667,118.50499999999998
26,Agartala,23.834,91.288,2020-12-20,1043.081666666667,23.372500000000002,2.4283333333333332,134.68416666666664
27,Agartala,23.834,91.288,2020-12-21,1230.0020833333335,30.958333333333332,4.634166666666667,158.49375
28,Agartala,23.834,91.288,2020-12-22,1265.3283333333336,22.48125,4.893333333333332,181.01625
29,Agartala,23.834,91.288,2020-12-23,1197.4579166666667,25.408749999999998,3.48375,132.65625
30,Agartala,23.834,91.288,2020-12-24,1035.5716666666665,23.47583333333333,2.990833333333334,104.55958333333335
31,Agartala,23.834,91.288,2020-12-25,1036.6833333333336,29.96166666666667,3.059166666666666,117.15250000000002
32,Agartala,23.834,91.288,2020-12-26,878.1366666666664,20.27541666666667,2.1045833333333337,121.54833333333333
33,Agartala,23.834,91.288,2020-12-27,1122.6337500000002,30.307083333333342,4.0575,154.7175
34,Agartala,23.834,91.288,2020-12-28,1268.9429166666666,32.86625,4.257499999999999,145.95666666666668
35,Agartala,23.834,91.288,2020-12-29,1043.3600000000004,25.64458333333334,2.4729166666666664,107.16458333333333
36,Agartala,23.834,91.288,2020-12-30,1024.8629166666667,27.472500000000007,2.919583333333333,97.99874999999999
37,Agartala,23.834,91.288,2020-12-31,1099.5475,27.900833333333335,3.990833333333333,119.40499999999999
38,Agartala,23.834,91.288,2021-01-01,1132.0920833333332,31.394166666666674,3.365416666666666,124.03541666666668
39,Agartala,23.834,91.288,2021-01-02,1035.0158333333336,30.817500000000006,3.2975,117.40666666666665
40,Agartala,23.834,91.288,2021-01-03,887.1758333333332,20.417083333333334,3.0875000000000004,105.31708333333331
41,Agartala,23.834,91.288,2021-01-04,1050.3133333333333,30.138333333333335,4.06625,108.6975
42,Agartala,23.834,91.288,2021-01-05,1122.9120833333334,28.95625000000001,3.9425000000000003,120.78416666666665
43,Agartala,23.834,91.288,2021-01-06,1093.287916666667,34.86375,4.122083333333333,115.13791666666667
44,Agartala,23.834,91.288,2021-01-07,1035.85,31.40625,8.4975,156.82291666666666
45,Agartala,23.834,91.288,2021-01-08,1221.37875,31.97499999999999,5.619583333333334,178.19583333333333
46,Agartala,23.834,91.288,2021-01-09,1099.825833333333,24.726666666666674,5.65125,196.49958333333328
47,Agartala,23.834,91.288,2021-01-10,1087.309166666667,23.351250000000007,7.857499999999998,187.4454166666667
48,Agartala,23.834,91.288,2021-01-11,1040.5779166666669,24.01,8.839583333333335,180.56124999999994
49,Agartala,23.834,91.288,2021-01-12,972.9866666666666,22.070833333333336,10.542500000000002,133.07958333333332
50,Agartala,23.834,91.288,2021-01-13,801.3654166666669,20.314583333333335,4.624583333333333,99.05291666666666
