,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
137,Belgaum,15.869,74.511,2021-04-10,446.0220833333333,4.490833333333333,4.432916666666666,60.40833333333333
138,Belgaum,15.869,74.511,2021-04-11,433.7829166666667,5.63375,4.4608333333333325,41.403749999999995
139,Belgaum,15.869,74.511,2021-04-12,462.57249999999993,6.256666666666667,5.682500000000001,31.882916666666674
140,Belgaum,15.869,74.511,2021-04-13,501.79249999999985,9.400833333333333,5.804583333333333,29.299999999999997
141,Belgaum,15.869,74.511,2021-04-14,529.6079166666666,8.12625,3.692500000000001,25.924166666666665
142,Belgaum,15.869,74.511,2021-04-15,388.58416666666653,3.9874999999999994,3.1933333333333334,33.09708333333334
143,Belgaum,15.869,74.511,2021-04-16,364.2454166666667,4.376666666666666,4.9087499999999995,45.39666666666667
144,Belgaum,15.869,74.511,2021-04-17,308.6141666666668,4.2625,4.093333333333334,38.56458333333334
145,Belgaum,15.869,74.511,2021-04-18,306.5275000000001,2.867083333333333,3.8595833333333327,38.252916666666664
146,Belgaum,15.869,74.511,2021-04-19,280.24208333333337,3.5787500000000008,2.908750000000001,30.39
147,Belgaum,15.869,74.511,2021-04-20,287.0570833333333,4.07125,2.785,34.85125
148,Belgaum,15.869,74.511,2021-04-21,294.70583333333326,5.300833333333333,2.90625,34.72833333333333
149,Belgaum,15.869,74.511,2021-04-22,286.77833333333336,5.418333333333333,3.4820833333333323,41.84708333333334
150,Belgaum,15.869,74.511,2021-04-23,304.99708333333336,5.958749999999999,2.6487499999999997,36.53333333333334
151,Belgaum,15.869,74.511,2021-04-24,328.50208333333325,6.044583333333333,3.4287500000000004,44.39958333333333
152,Belgaum,15.869,74.511,2021-04-25,331.14375000000007,5.065833333333333,3.549166666666666,40.464166666666664
153,Belgaum,15.869,74.511,2021-04-26,466.7454166666667,7.444166666666667,6.1762500000000005,52.25625
154,Belgaum,15.869,74.511,2021-04-27,411.94833333333327,5.812083333333333,4.829583333333334,50.225
155,Belgaum,15.869,74.511,2021-04-28,541.7075,9.242916666666668,5.7025,63.4325
156,Belgaum,15.869,74.511,2021-04-29,734.1920833333334,13.618749999999999,5.8875,70.79125
157,Belgaum,15.869,74.511,2021-04-30,414.03375,5.228333333333333,4.837916666666667,57.96166666666667
158,Belgaum,15.869,74.511,2021-05-01,455.47875000000005,6.025000000000001,4.759166666666665,53.868749999999984
159,Belgaum,15.869,74.511,2021-05-02,490.1091666666666,5.026666666666666,4.688333333333334,51.12583333333333
160,Belgaum,15.869,74.511,2021-05-03,498.17625,5.4941666666666675,4.373749999999999,45.583333333333336
161,Belgaum,15.869,74.511,2021-05-04,610.4129166666665,8.762500000000001,3.797916666666666,48.0875
162,Belgaum,15.869,74.511,2021-05-05,566.6025000000001,8.66375,4.513749999999999,42.23500000000001
163,Belgaum,15.869,74.511,2021-05-06,398.31916666666666,6.472083333333335,2.831666666666667,26.43375
164,Belgaum,15.869,74.511,2021-05-07,516.3958333333333,8.969999999999999,4.284166666666668,34.49708333333333
165,Belgaum,15.869,74.511,2021-05-08,370.64166666666665,5.696666666666666,2.5037499999999997,20.03791666666667
166,Belgaum,15.869,74.511,2021-05-09,346.1641666666667,4.305833333333333,3.0900000000000003,18.247916666666665
167,Belgaum,15.869,74.511,2021-05-10,314.4545833333334,4.297083333333333,3.4612499999999993,12.946250000000001
168,Belgaum,15.869,74.511,2021-05-11,283.16333333333336,3.7616666666666667,2.449166666666667,15.967500000000001
