,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
244,Bhopal,23.257,77.414,2021-07-26,295.6783333333333,4.419583333333333,1.8495833333333331,6.345833333333331
245,Bhopal,23.257,77.414,2021-07-27,283.8591666666667,5.939166666666666,3.841666666666668,11.009999999999998
246,Bhopal,23.257,77.414,2021-07-28,289.6983333333334,6.558333333333334,4.9958333333333345,14.20125
247,Bhopal,23.257,77.414,2021-07-29,270.08958333333334,5.691666666666667,3.5866666666666664,13.110833333333332
248,Bhopal,23.257,77.414,2021-07-30,267.1675,3.8324999999999996,2.2674999999999996,9.644583333333333
249,Bhopal,23.257,77.414,2021-07-31,248.66958333333332,3.7349999999999994,2.466666666666667,9.981666666666667
250,Bhopal,23.257,77.414,2021-08-01,248.11541666666668,3.8762500000000006,2.4883333333333337,7.559166666666666
251,Bhopal,23.257,77.414,2021-08-02,264.2495833333334,4.003333333333333,2.504166666666667,9.06
252,Bhopal,23.257,77.414,2021-08-03,262.0225000000001,4.2820833333333335,2.3449999999999993,8.667500000000002
253,Bhopal,23.257,77.414,2021-08-04,283.5808333333334,5.302083333333334,3.0949999999999993,12.729166666666666
254,Bhopal,23.257,77.414,2021-08-05,307.36083333333335,6.0675,3.8958333333333335,12.363749999999998
255,Bhopal,23.257,77.414,2021-08-06,324.74749999999995,5.7875000000000005,3.415833333333333,12.315416666666666
256,Bhopal,23.257,77.414,2021-08-07,334.6220833333333,5.652083333333333,2.315,11.33375
257,Bhopal,23.257,77.414,2021-08-08,342.13166666666666,5.309166666666667,2.7495833333333333,11.596249999999998
258,Bhopal,23.257,77.414,2021-08-09,353.5358333333333,7.1725,4.05,11.986666666666666
259,Bhopal,23.257,77.414,2021-08-10,349.085,6.476666666666666,4.269583333333334,15.546666666666665
260,Bhopal,23.257,77.414,2021-08-11,348.38916666666665,6.930833333333335,4.095833333333333,13.959166666666667
261,Bhopal,23.257,77.414,2021-08-12,358.6812499999999,6.479166666666667,4.49,14.106666666666667
262,Bhopal,23.257,77.414,2021-08-13,331.2833333333333,4.557083333333334,3.7533333333333343,19.953333333333337
263,Bhopal,23.257,77.414,2021-08-14,299.0183333333333,3.724166666666667,2.7466666666666666,17.721666666666668
264,Bhopal,23.257,77.414,2021-08-15,348.3904166666666,5.257916666666666,3.8825000000000016,23.995416666666667
265,Bhopal,23.257,77.414,2021-08-16,541.7079166666666,9.87125,6.415416666666665,35.14333333333333
266,Bhopal,23.257,77.414,2021-08-17,562.15125,10.777083333333335,7.383333333333333,31.80125
267,Bhopal,23.257,77.414,2021-08-18,560.6216666666667,10.511666666666665,5.8675,32.69625
268,Bhopal,23.257,77.414,2021-08-19,372.31166666666667,7.190416666666668,3.957916666666667,15.356666666666667
269,Bhopal,23.257,77.414,2021-08-20,378.8475,8.067916666666667,4.442083333333333,14.504583333333331
270,Bhopal,23.257,77.414,2021-08-21,410.69666666666666,6.87375,3.8904166666666673,19.975416666666664
271,Bhopal,23.257,77.414,2021-08-22,377.0395833333334,5.150833333333333,2.702083333333333,13.481250000000005
272,Bhopal,23.257,77.414,2021-08-23,380.2383333333333,5.302083333333333,3.4045833333333335,16.66
273,Bhopal,23.257,77.414,2021-08-24,350.33750000000003,6.1191666666666675,3.4579166666666676,13.229583333333332
274,Bhopal,23.257,77.414,2021-08-25,323.63458333333335,6.257083333333333,3.6370833333333334,11.284583333333332
275,Bhopal,23.257,77.414,2021-08-26,362.57625,7.0758333333333345,3.61875,12.007083333333332
276,Bhopal,23.257,77.414,2021-08-27,405.69,7.435416666666666,4.08375,22.162499999999998
277,Bhopal,23.257,77.414,2021-08-28,714.5804166666667,10.082916666666666,5.285416666666666,38.63291666666667
278,Bhopal,23.257,77.414,2021-08-29,450.19458333333336,6.872083333333332,5.7075,30.162499999999994
279,Bhopal,23.257,77.414,2021-08-30,687.87875,8.6775,5.855833333333332,27.33333333333334
280,Bhopal,23.257,77.414,2021-08-31,467.99625,5.8425,4.879583333333333,16.81833333333333
281,Bhopal,23.257,77.414,2021-09-01,416.39791666666673,5.91875,6.622083333333335,21.87375
282,Bhopal,23.257,77.414,2021-09-02,354.51,5.739583333333335,3.919583333333333,19.498749999999998
283,Bhopal,23.257,77.414,2021-09-03,563.4025,10.726249999999999,6.017916666666667,27.184583333333336
284,Bhopal,23.257,77.414,2021-09-04,511.66708333333327,9.695833333333335,4.395416666666667,16.85625
285,Bhopal,23.257,77.414,2021-09-05,636.6991666666667,10.545416666666666,6.222083333333333,21.26
286,Bhopal,23.257,77.414,2021-09-06,659.2283333333334,12.938333333333334,7.47,20.425833333333337
287,Bhopal,23.257,77.414,2021-09-07,578.1458333333334,5.298333333333333,5.011250000000001,17.080000000000002
288,Bhopal,23.257,77.414,2021-09-08,556.8675,8.760833333333332,6.807916666666665,22.457916666666666
289,Bhopal,23.257,77.414,2021-09-09,346.44166666666666,7.311666666666667,4.5125,10.37625
290,Bhopal,23.257,77.414,2021-09-10,307.91916666666674,6.946666666666668,3.466666666666667,9.870416666666666
291,Bhopal,23.257,77.414,2021-09-11,272.6620833333334,3.7570833333333336,2.0058333333333334,5.433333333333334
292,Bhopal,23.257,77.414,2021-09-12,352.5608333333333,5.112083333333333,3.0749999999999997,23.019583333333333
293,Bhopal,23.257,77.414,2021-09-13,585.0991666666667,11.603333333333332,7.992500000000001,22.190833333333334
294,Bhopal,23.257,77.414,2021-09-14,719.0304166666666,9.957500000000001,6.122083333333335,17.985833333333336
295,Bhopal,23.257,77.414,2021-09-15,486.63291666666674,7.3933333333333335,5.77,20.160416666666666
296,Bhopal,23.257,77.414,2021-09-16,353.8141666666668,6.179999999999999,4.097083333333333,15.02833333333333
297,Bhopal,23.257,77.414,2021-09-17,313.7604166666667,4.8408333333333315,3.3908333333333336,12.261249999999999
298,Bhopal,23.257,77.414,2021-09-18,291.50708333333336,4.297083333333333,2.4958333333333336,9.675416666666665
299,Bhopal,23.257,77.414,2021-09-19,331.28375,4.947500000000001,2.9637500000000006,13.264166666666666
300,Bhopal,23.257,77.414,2021-09-20,394.84291666666667,6.5125,4.014583333333333,14.090833333333334
301,Bhopal,23.257,77.414,2021-09-21,657.2808333333334,9.85875,5.545833333333333,26.459999999999997
302,Bhopal,23.257,77.414,2021-09-22,1159.0720833333335,19.88458333333333,11.218333333333334,66.89625
303,Bhopal,23.257,77.414,2021-09-23,707.3487500000001,9.487916666666665,8.357916666666666,29.571249999999996
304,Bhopal,23.257,77.414,2021-09-24,738.7800000000001,11.69375,6.187916666666665,23.312916666666663
305,Bhopal,23.257,77.414,2021-09-25,614.1662499999999,9.049583333333334,4.834583333333333,16.188333333333336
306,Bhopal,23.257,77.414,2021-09-26,802.7550000000001,11.364999999999997,7.454166666666668,28.92166666666667
307,Bhopal,23.257,77.414,2021-09-27,549.3558333333334,6.050833333333333,5.467083333333334,13.627916666666666
308,Bhopal,23.257,77.414,2021-09-28,382.88124999999997,3.8945833333333333,4.856666666666667,18.137083333333337
309,Bhopal,23.257,77.414,2021-09-29,583.2916666666667,10.779583333333333,7.555000000000001,28.095416666666665
310,Bhopal,23.257,77.414,2021-09-30,1048.6445833333337,22.118750000000002,15.388333333333334,46.311249999999994
311,Bhopal,23.257,77.414,2021-10-01,769.0987500000001,12.25083333333333,6.5125,39.652499999999996
312,Bhopal,23.257,77.414,2021-10-02,623.3466666666668,7.616666666666667,3.999166666666665,31.507500000000004
313,Bhopal,23.257,77.414,2021-10-03,606.0999999999999,7.302083333333333,3.7929166666666663,29.187499999999996
314,Bhopal,23.257,77.414,2021-10-04,804.1479166666664,12.808750000000002,6.634166666666668,35.587500000000006
315,Bhopal,23.257,77.414,2021-10-05,1106.2220833333333,15.863750000000001,9.702083333333333,54.35125
316,Bhopal,23.257,77.414,2021-10-06,963.6679166666668,13.610000000000001,7.5079166666666675,51.71208333333334
317,Bhopal,23.257,77.414,2021-10-07,1366.8533333333332,22.55,13.794166666666667,85.52333333333333
318,Bhopal,23.257,77.414,2021-10-08,1008.0349999999999,18.71375,9.336666666666668,71.38166666666669
319,Bhopal,23.257,77.414,2021-10-09,997.4645833333334,16.184166666666663,8.607916666666664,76.31083333333332
320,Bhopal,23.257,77.414,2021-10-10,1177.7083333333333,23.97541666666667,9.514583333333333,79.42458333333335
321,Bhopal,23.257,77.414,2021-10-11,1539.5883333333334,33.01541666666666,17.404166666666665,96.32791666666667
322,Bhopal,23.257,77.414,2021-10-12,899.2758333333333,18.574166666666667,10.393333333333334,77.91833333333334
323,Bhopal,23.257,77.414,2021-10-13,814.0220833333333,16.552500000000002,8.188749999999999,59.58124999999999
324,Bhopal,23.257,77.414,2021-10-14,581.7616666666667,9.643333333333333,10.567500000000003,67.70833333333334
325,Bhopal,23.257,77.414,2021-10-15,907.6216666666664,19.37708333333333,9.220416666666669,73.17666666666666
326,Bhopal,23.257,77.414,2021-10-16,701.7858333333334,7.362500000000002,7.628749999999999,79.02541666666669
327,Bhopal,23.257,77.414,2021-10-17,844.75625,10.570833333333335,8.59625,39.78333333333333
328,Bhopal,23.257,77.414,2021-10-18,788.2912500000001,8.88625,7.954166666666666,46.40208333333334
329,Bhopal,23.257,77.414,2021-10-19,851.9883333333333,10.882916666666667,6.093333333333334,48.568333333333335
330,Bhopal,23.257,77.414,2021-10-20,944.8933333333331,17.05375,7.935833333333335,69.41708333333332
331,Bhopal,23.257,77.414,2021-10-21,961.0262500000002,18.245,7.904583333333336,71.93833333333332
332,Bhopal,23.257,77.414,2021-10-22,939.8866666666664,26.135,10.802500000000002,64.80041666666665
333,Bhopal,23.257,77.414,2021-10-23,580.2320833333334,10.663749999999999,5.510416666666667,51.40125
334,Bhopal,23.257,77.414,2021-10-24,703.3158333333334,16.037916666666668,8.024999999999999,48.634166666666665
335,Bhopal,23.257,77.414,2021-10-25,1324.5733333333335,25.995,12.460833333333333,77.69374999999998
336,Bhopal,23.257,77.414,2021-10-26,913.3229166666665,18.428333333333335,8.787083333333333,73.80624999999999
337,Bhopal,23.257,77.414,2021-10-27,562.0129166666667,8.24,7.790416666666666,71.17416666666666
338,Bhopal,23.257,77.414,2021-10-28,790.2387500000001,13.717083333333335,9.263333333333334,67.08833333333334
339,Bhopal,23.257,77.414,2021-10-29,788.57,14.172083333333333,8.862500000000002,61.60625000000001
340,Bhopal,23.257,77.414,2021-10-30,918.8841666666668,17.247500000000002,8.640833333333333,71.06291666666667
341,Bhopal,23.257,77.414,2021-10-31,836.55125,14.881666666666666,9.51875,60.49916666666667
342,Bhopal,23.257,77.414,2021-11-01,1056.5712500000002,21.21333333333333,10.644583333333333,56.83416666666667
343,Bhopal,23.257,77.414,2021-11-02,918.7458333333333,20.092499999999998,11.324583333333335,67.14833333333333
344,Bhopal,23.257,77.414,2021-11-03,717.3620833333333,14.417500000000004,13.127916666666666,74.78374999999998
345,Bhopal,23.257,77.414,2021-11-04,878.5525000000001,18.78375,9.845,79.43416666666667
346,Bhopal,23.257,77.414,2021-11-05,858.1083333333332,17.910833333333333,9.022499999999999,79.43833333333332
347,Bhopal,23.257,77.414,2021-11-06,904.0041666666666,19.598750000000003,7.111249999999999,79.0825
348,Bhopal,23.257,77.414,2021-11-07,917.5108,15.6568,7.145200000000001,90.75400000000002
349,Bhopal,23.257,77.414,2021-11-08,848.0950000000001,14.51333333333333,8.515833333333331,88.96583333333332
350,Bhopal,23.257,77.414,2021-11-09,816.6641666666668,13.95833333333333,8.640833333333335,82.62624999999998
351,Bhopal,23.257,77.414,2021-11-10,803.3116666666666,12.526666666666666,9.831249999999999,82.17208333333333
352,Bhopal,23.257,77.414,2021-11-11,1010.5375000000003,7.91875,8.871666666666668,128.80249999999998
353,Bhopal,23.257,77.414,2021-11-12,787.1783333333334,6.623333333333335,5.9454166666666675,115.61875000000002
354,Bhopal,23.257,77.414,2021-11-13,709.0170833333335,6.340833333333332,7.320416666666667,124.1225
355,Bhopal,23.257,77.414,2021-11-14,764.0908333333332,9.426666666666668,7.110833333333335,115.15916666666668
356,Bhopal,23.257,77.414,2021-11-15,825.8429166666666,8.799166666666668,10.407916666666667,111.74083333333334
357,Bhopal,23.257,77.414,2021-11-16,709.5733333333334,7.572500000000001,8.058750000000002,89.30708333333332
358,Bhopal,23.257,77.414,2021-11-17,724.8716666666668,8.254583333333333,8.352083333333333,141.51916666666668
359,Bhopal,23.257,77.414,2021-11-18,750.1837500000001,7.4191666666666665,9.790000000000001,162.0970833333333
360,Bhopal,23.257,77.414,2021-11-19,757.1370833333332,7.1258333333333335,9.859583333333335,176.66166666666672
361,Bhopal,23.257,77.414,2021-11-20,637.8091666666667,6.00125,7.007083333333335,163.1941666666667
362,Bhopal,23.257,77.414,2021-11-21,566.0454166666667,6.786666666666666,6.3825,122.27999999999997
363,Bhopal,23.257,77.414,2021-11-22,748.7920833333334,12.823749999999999,8.155833333333332,91.28458333333334
364,Bhopal,23.257,77.414,2021-11-23,948.2287499999999,20.725416666666668,10.179583333333332,74.68541666666667
365,Bhopal,23.257,77.414,2021-11-24,1234.4524999999999,28.494583333333335,13.328333333333333,91.94083333333334
366,Bhopal,23.257,77.414,2021-11-25,814.7162500000001,16.650416666666665,10.055416666666666,71.87416666666667
367,Bhopal,23.257,77.414,2021-11-26,963.9466666666664,17.70916666666667,9.639583333333336,74.93583333333333
368,Bhopal,23.257,77.414,2021-11-27,610.5499999999998,10.871250000000002,7.104583333333334,47.612916666666656
369,Bhopal,23.257,77.414,2021-11-28,774.6616666666667,15.540000000000001,8.304583333333333,60.27666666666668
370,Bhopal,23.257,77.414,2021-11-29,614.9995833333334,12.360000000000001,7.376666666666668,59.37916666666667
371,Bhopal,23.257,77.414,2021-11-30,609.9941666666667,9.042083333333332,7.539583333333336,108.40749999999997
372,Bhopal,23.257,77.414,2021-12-01,670.90875,6.088333333333334,6.32125,151.0016666666667
373,Bhopal,23.257,77.414,2021-12-02,863.6716666666666,6.639999999999998,8.924999999999999,217.9483333333334
374,Bhopal,23.257,77.414,2021-12-03,852.5441666666667,6.604166666666668,6.095416666666668,217.87083333333337
375,Bhopal,23.257,77.414,2021-12-04,794.6887499999999,11.676666666666668,5.747083333333333,153.8616666666667
