,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
0,Vijaywada,16.514,80.656,2020-11-24,475.64750000000004,5.4625,13.055,98.07000000000001
1,Vijaywada,16.514,80.656,2020-11-25,575.365,6.399583333333333,15.362916666666663,100.90541666666665
2,Vijaywada,16.514,80.656,2020-11-26,582.7354166666667,8.823333333333336,7.654583333333334,52.61791666666667
3,Vijaywada,16.514,80.656,2020-11-27,626.9620833333335,9.282916666666667,10.933750000000002,60.56041666666666
4,Vijaywada,16.514,80.656,2020-11-28,537.6741666666666,6.989166666666667,8.975833333333332,84.80624999999998
5,Vijaywada,16.514,80.656,2020-11-29,574.9466666666666,7.447083333333333,12.799583333333333,103.67375
6,Vijaywada,16.514,80.656,2020-11-30,836.4129166666667,13.177083333333336,10.907499999999999,118.49833333333333
7,Vijaywada,16.514,80.656,2020-12-01,814.8554166666668,12.798333333333332,10.145416666666664,141.28875000000002
8,Vijaywada,16.514,80.656,2020-12-02,647.8237499999999,8.382500000000002,10.967916666666667,135.44833333333332
9,Vijaywada,16.514,80.656,2020-12-03,664.6525,9.125833333333334,12.045833333333334,132.25833333333335
10,Vijaywada,16.514,80.656,2020-12-04,595.6704166666667,7.82375,9.932083333333333,109.6775
11,Vijaywada,16.514,80.656,2020-12-05,505.5479166666666,6.788333333333333,9.048333333333334,104.0479166666667
12,Vijaywada,16.514,80.656,2020-12-06,463.8237500000002,6.67625,9.27875,86.42458333333332
13,Vijaywada,16.514,80.656,2020-12-07,531.41625,8.840000000000002,9.802916666666667,82.4275
14,Vijaywada,16.514,80.656,2020-12-08,995.93375,15.108749999999999,12.621666666666663,177.76999999999998
15,Vijaywada,16.514,80.656,2020-12-09,1364.3504166666664,22.081666666666663,13.565000000000005,203.71374999999998
16,Vijaywada,16.514,80.656,2020-12-10,919.5812499999998,19.82875,18.148333333333337,160.26749999999998
17,Vijaywada,16.514,80.656,2020-12-11,991.6233333333334,21.5675,14.188750000000004,189.18208333333334
18,Vijaywada,16.514,80.656,2020-12-12,925.4216666666667,17.550416666666667,11.976249999999999,197.81208333333333
19,Vijaywada,16.514,80.656,2020-12-13,954.3508333333333,16.922500000000003,10.84375,168.62625000000003
20,Vijaywada,16.514,80.656,2020-12-14,794.9670833333333,13.617916666666666,15.954166666666666,161.34291666666667
21,Vijaywada,16.514,80.656,2020-12-15,719.5866666666667,8.380416666666667,10.063749999999999,167.54583333333332
22,Vijaywada,16.514,80.656,2020-12-16,542.26375,7.233750000000001,9.141666666666667,90.10000000000001
23,Vijaywada,16.514,80.656,2020-12-17,756.0258333333335,13.618333333333334,11.201666666666666,128.15249999999997
24,Vijaywada,16.514,80.656,2020-12-18,868.1233333333336,10.846666666666666,9.457083333333332,158.83
25,Vijaywada,16.514,80.656,2020-12-19,792.4641666666666,7.006666666666668,9.476666666666668,165.27083333333334
26,Vijaywada,16.514,80.656,2020-12-20,903.7258333333335,13.780416666666662,10.300833333333335,159.84875000000002
27,Vijaywada,16.514,80.656,2020-12-21,998.8554166666668,14.588750000000005,12.979583333333332,178.97333333333333
28,Vijaywada,16.514,80.656,2020-12-22,904.5612500000002,14.4525,15.76916666666667,158.48458333333338
29,Vijaywada,16.514,80.656,2020-12-23,988.8424999999999,20.638749999999998,15.362916666666669,144.71583333333334
30,Vijaywada,16.514,80.656,2020-12-24,758.2512499999999,11.194166666666666,12.671666666666665,142.56708333333333
31,Vijaywada,16.514,80.656,2020-12-25,1069.2283333333335,18.536666666666665,14.19375,185.44041666666666
32,Vijaywada,16.514,80.656,2020-12-26,937.1041666666669,9.597083333333336,12.895000000000001,234.66958333333332
33,Vijaywada,16.514,80.656,2020-12-27,1087.5866666666668,15.284583333333332,11.777916666666668,247.02874999999995
34,Vijaywada,16.514,80.656,2020-12-28,1096.2104166666666,17.13,12.68333333333333,209.96708333333333
35,Vijaywada,16.514,80.656,2020-12-29,710.4079166666667,9.792083333333336,15.122083333333334,169.55999999999997
36,Vijaywada,16.514,80.656,2020-12-30,603.0408333333336,6.202083333333334,16.107916666666664,143.98374999999996
37,Vijaywada,16.514,80.656,2020-12-31,689.5454166666667,7.7420833333333325,14.634583333333337,171.48041666666668
38,Vijaywada,16.514,80.656,2021-01-01,657.8370833333333,7.09125,12.542500000000002,140.7966666666667
39,Vijaywada,16.514,80.656,2021-01-02,591.6358333333334,5.965416666666666,10.326666666666666,133.01958333333332
40,Vijaywada,16.514,80.656,2021-01-03,599.9812499999999,5.907499999999999,11.792083333333332,138.74833333333336
41,Vijaywada,16.514,80.656,2021-01-04,518.89875,7.567083333333333,10.430833333333334,80.89500000000001
42,Vijaywada,16.514,80.656,2021-01-05,492.0554166666666,8.592500000000001,11.835,66.80250000000001
43,Vijaywada,16.514,80.656,2021-01-06,1200.2387500000002,21.285833333333333,14.901250000000005,123.80874999999999
44,Vijaywada,16.514,80.656,2021-01-07,750.4637499999999,13.86625,9.671666666666665,96.69166666666666
45,Vijaywada,16.514,80.656,2021-01-08,465.35375,6.901666666666667,7.171666666666666,55.35541666666668
46,Vijaywada,16.514,80.656,2021-01-09,474.6716666666666,8.083333333333334,8.445833333333333,64.98875
47,Vijaywada,16.514,80.656,2021-01-10,750.1845833333333,12.717083333333333,9.202500000000002,130.5775
48,Vijaywada,16.514,80.656,2021-01-11,1019.7166666666668,17.96625,11.137083333333335,131.47
49,Vijaywada,16.514,80.656,2021-01-12,592.7487500000001,11.905,13.267916666666665,83.27624999999999
50,Vijaywada,16.514,80.656,2021-01-13,712.9125,11.24,11.842083333333337,127.02416666666664
