,City,Lat,Lng,Date,CO,NO2,SO2,PM2_5
230,Imphal,24.807,93.948,2021-07-12,359.3770833333333,5.121666666666666,2.4575000000000005,4.302083333333334
231,Imphal,24.807,93.948,2021-07-13,443.79749999999996,7.725833333333334,4.2004166666666665,9.793333333333333
232,Imphal,24.807,93.948,2021-07-14,771.8808333333335,8.59125,5.039583333333334,29.97666666666667
233,Imphal,24.807,93.948,2021-07-15,455.75791666666663,7.406666666666666,3.6704166666666675,12.473333333333334
234,Imphal,24.807,93.948,2021-07-16,355.3441666666667,7.201666666666665,3.9987500000000007,6.525833333333332
235,Imphal,24.807,93.948,2021-07-17,308.6133333333334,4.811666666666667,3.077916666666667,5.495833333333334
236,Imphal,24.807,93.948,2021-07-18,355.2049999999999,6.696666666666666,3.633333333333334,6.8675
237,Imphal,24.807,93.948,2021-07-19,456.1745833333332,8.017083333333334,4.331666666666666,12.66375
238,Imphal,24.807,93.948,2021-07-20,588.9954166666665,9.672083333333333,5.357500000000001,18.51458333333333
239,Imphal,24.807,93.948,2021-07-21,335.03875,5.052916666666666,2.87875,4.342083333333334
240,Imphal,24.807,93.948,2021-07-22,288.1695833333334,3.1058333333333334,1.3925,1.7699999999999998
241,Imphal,24.807,93.948,2021-07-23,438.51250000000005,8.428749999999999,4.014166666666667,11.048333333333334
242,Imphal,24.807,93.948,2021-07-24,402.0741666666667,5.740833333333334,3.162083333333333,9.437500000000002
243,Imphal,24.807,93.948,2021-07-25,396.09375,6.899583333333332,3.761249999999999,9.543333333333333
244,Imphal,24.807,93.948,2021-07-26,296.5129166666666,4.222499999999999,2.5687499999999996,3.5258333333333334
245,Imphal,24.807,93.948,2021-07-27,271.61875,3.35375,1.5312499999999998,2.6837499999999994
246,Imphal,24.807,93.948,2021-07-28,349.08500000000004,4.255416666666667,1.8262500000000002,5.820833333333333
247,Imphal,24.807,93.948,2021-07-29,308.89208333333335,4.480833333333333,1.9695833333333335,4.6170833333333325
248,Imphal,24.807,93.948,2021-07-30,448.1074999999999,9.2725,4.4245833333333335,11.071666666666667
249,Imphal,24.807,93.948,2021-07-31,404.02125,6.559166666666669,3.3779166666666662,8.870833333333334
250,Imphal,24.807,93.948,2021-08-01,331.4220833333333,5.477499999999999,3.847083333333334,5.057500000000001
251,Imphal,24.807,93.948,2021-08-02,744.2045833333335,10.351666666666668,5.988333333333332,31.80416666666666
252,Imphal,24.807,93.948,2021-08-03,398.45916666666676,5.212083333333333,2.4170833333333337,8.1
253,Imphal,24.807,93.948,2021-08-04,370.365,5.149166666666667,2.049166666666667,6.727083333333334
254,Imphal,24.807,93.948,2021-08-05,454.92375,6.080000000000001,2.8800000000000003,10.231666666666667
255,Imphal,24.807,93.948,2021-08-06,399.84875000000005,7.711250000000001,3.759166666666667,8.178333333333333
256,Imphal,24.807,93.948,2021-08-07,436.00875,6.546666666666668,3.213333333333333,12.857916666666668
257,Imphal,24.807,93.948,2021-08-08,333.64833333333337,4.920833333333334,2.8662500000000004,6.507083333333333
258,Imphal,24.807,93.948,2021-08-09,346.86041666666665,5.843333333333333,3.56625,6.295416666666667
259,Imphal,24.807,93.948,2021-08-10,463.40791666666655,8.9075,3.9770833333333333,11.097083333333336
